,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
36,PG,Kyle Lowry (20207159),Kyle Lowry,20207159,PG/G/UTIL,7800,NOP@MIA 11/17/2021 07:30PM ET,MIA,32.9
37,C,Christian Wood (20207165),Christian Wood,20207165,C/UTIL,7700,HOU@OKC 11/17/2021 08:00PM ET,HOU,36.88
38,PF/C,Al Horford (20207173),Al Horford,20207173,PF/C/F/UTIL,7500,BOS@ATL 11/17/2021 07:30PM ET,BOS,35.89
39,C,Jarrett Allen (20207171),Jarrett Allen,20207171,C/UTIL,7500,CLE@BKN 11/17/2021 07:30PM ET,CLE,34.55
40,PG/SG,Tyler Herro (20207167),Tyler Herro,20207167,PG/SG/G/UTIL,7500,NOP@MIA 11/17/2021 07:30PM ET,MIA,35.96
41,PF/C,Evan Mobley (20207180),Evan Mobley,20207180,PF/C/F/UTIL,7400,CLE@BKN 11/17/2021 07:30PM ET,CLE,33.27
42,PF,Kristaps Porzingis (20207177),Kristaps Porzingis,20207177,PF/F/UTIL,7400,DAL@PHX 11/17/2021 10:00PM ET,DAL,36.53
43,PF/C,John Collins (20207195),John Collins,20207195,PF/C/F/UTIL,7300,BOS@ATL 11/17/2021 07:30PM ET,ATL,33.97
44,SF/PF,Gordon Hayward (20207188),Gordon Hayward,20207188,SF/PF/F/UTIL,7300,WAS@CHA 11/17/2021 07:00PM ET,CHA,31.85
45,PG,Jrue Holiday (20207192),Jrue Holiday,20207192,PG/G/UTIL,7300,LAL@MIL 11/17/2021 07:30PM ET,MIL,30.5
46,PG/SG,D'Angelo Russell (20207184),D'Angelo Russell,20207184,PG/SG/G/UTIL,7300,SAC@MIN 11/17/2021 08:00PM ET,MIN,33.54
47,C,Clint Capela (20207199),Clint Capela,20207199,C/UTIL,7200,BOS@ATL 11/17/2021 07:30PM ET,ATL,32.03
48,SF/PF,Harrison Barnes (20207201),Harrison Barnes,20207201,SF/PF/F/UTIL,7200,SAC@MIN 11/17/2021 08:00PM ET,SAC,37.5
49,PF,Jerami Grant (20207205),Jerami Grant,20207205,PF/F/UTIL,7100,IND@DET 11/17/2021 07:00PM ET,DET,31.52
50,SG/SF,Caris LeVert (20207211),Caris LeVert,20207211,SG/SF/F/G/UTIL,6900,IND@DET 11/17/2021 07:00PM ET,IND,28.86
51,PF/C,Bobby Portis (20207216),Bobby Portis,20207216,PF/C/F/UTIL,6900,LAL@MIL 11/17/2021 07:30PM ET,MIL,28.17
52,PG,John Wall (20207208),John Wall,20207208,PG/G/UTIL,6900,HOU@OKC 11/17/2021 08:00PM ET,HOU,0.0
53,SF/PF,Kyle Kuzma (20207220),Kyle Kuzma,20207220,SF/PF/F/UTIL,6800,WAS@CHA 11/17/2021 07:00PM ET,WAS,32.38
54,C,Myles Turner (20207224),Myles Turner,20207224,C/UTIL,6800,IND@DET 11/17/2021 07:00PM ET,IND,33.6
55,C,Mo Bamba (20207226),Mo Bamba,20207226,C/UTIL,6700,ORL@NYK 11/17/2021 07:30PM ET,ORL,33.27
56,PF/C,Wendell Carter Jr. (20207228),Wendell Carter Jr.,20207228,PF/C/F/UTIL,6700,ORL@NYK 11/17/2021 07:30PM ET,ORL,33.25
57,C,Richaun Holmes (20207232),Richaun Holmes,20207232,C/UTIL,6700,SAC@MIN 11/17/2021 08:00PM ET,SAC,33.07
58,C,Montrezl Harrell (20207234),Montrezl Harrell,20207234,C/UTIL,6600,WAS@CHA 11/17/2021 07:00PM ET,WAS,35.54
59,PG/SG,Dennis Schroder (20207243),Dennis Schroder,20207243,PG/SG/G/UTIL,6500,BOS@ATL 11/17/2021 07:30PM ET,BOS,31.54
60,PG/SG,Darius Garland (20207239),Darius Garland,20207239,PG/SG/G/UTIL,6500,CLE@BKN 11/17/2021 07:30PM ET,CLE,32.02
61,PG,Ricky Rubio (20207247),Ricky Rubio,20207247,PG/G/UTIL,6500,CLE@BKN 11/17/2021 07:30PM ET,CLE,32.3
62,PG,Lonzo Ball (20207236),Lonzo Ball,20207236,PG/G/UTIL,6500,CHI@POR 11/17/2021 10:00PM ET,CHI,32.45
63,C,Jusuf Nurkic (20207250),Jusuf Nurkic,20207250,C/UTIL,6400,CHI@POR 11/17/2021 10:00PM ET,POR,30.88
64,PG/SG,Terry Rozier (20207256),Terry Rozier,20207256,PG/SG/G/UTIL,6300,WAS@CHA 11/17/2021 07:00PM ET,CHA,26.65
65,SF/PF,Saddiq Bey (20207252),Saddiq Bey,20207252,SF/PF/F/UTIL,6300,IND@DET 11/17/2021 07:00PM ET,DET,30.33
66,C,Robert Williams (20207273),Robert Williams,20207273,C/UTIL,6200,BOS@ATL 11/17/2021 07:30PM ET,BOS,29.42
67,PG,Victor Oladipo (20207267),Victor Oladipo,20207267,PG/G/UTIL,6200,NOP@MIA 11/17/2021 07:30PM ET,MIA,0.0
68,PG,Devonte' Graham (20207270),Devonte' Graham,20207270,PG/G/UTIL,6200,NOP@MIA 11/17/2021 07:30PM ET,NOP,30.23
69,SG/SF,Josh Giddey (20207262),Josh Giddey,20207262,SG/SF/F/G/UTIL,6200,HOU@OKC 11/17/2021 08:00PM ET,OKC,29.35
70,C,Deandre Ayton (20207260),Deandre Ayton,20207260,C/UTIL,6200,DAL@PHX 11/17/2021 10:00PM ET,PHX,34.93
71,PG/SG,Cade Cunningham (20207275),Cade Cunningham,20207275,PG/SG/G/UTIL,6100,IND@DET 11/17/2021 07:00PM ET,DET,27.81
72,SG/SF,Buddy Hield (20207279),Buddy Hield,20207279,SG/SF/F/G/UTIL,6000,SAC@MIN 11/17/2021 08:00PM ET,SAC,29.34
73,PG,Collin Sexton (20207288),Collin Sexton,20207288,PG/G/UTIL,5900,CLE@BKN 11/17/2021 07:30PM ET,CLE,24.14
74,PG/SG,Tyrese Haliburton (20207284),Tyrese Haliburton,20207284,PG/SG/G/UTIL,5900,SAC@MIN 11/17/2021 08:00PM ET,SAC,31.52
75,PG,T.J. McConnell (20207303),T.J. McConnell,20207303,PG/G/UTIL,5800,IND@DET 11/17/2021 07:00PM ET,IND,24.18
76,PG/SG,Nickeil Alexander-Walker (20207294),Nickeil Alexander-Walker,20207294,PG/SG/G/UTIL,5800,NOP@MIA 11/17/2021 07:30PM ET,NOP,28.42
77,SG/SF,Grayson Allen (20207298),Grayson Allen,20207298,SG/SF/F/G/UTIL,5800,LAL@MIL 11/17/2021 07:30PM ET,MIL,26.93
78,PG,Kevin Porter Jr. (20207291),Kevin Porter Jr.,20207291,PG/G/UTIL,5800,HOU@OKC 11/17/2021 08:00PM ET,HOU,27.79
79,PG/SG,Jalen Brunson (20207306),Jalen Brunson,20207306,PG/SG/G/UTIL,5700,DAL@PHX 11/17/2021 10:00PM ET,DAL,29.29
80,PG/SG,Coby White (20207310),Coby White,20207310,PG/SG/G/UTIL,5700,CHI@POR 11/17/2021 10:00PM ET,CHI,1.25
81,C,Brook Lopez (20207314),Brook Lopez,20207314,C/UTIL,5600,LAL@MIL 11/17/2021 07:30PM ET,MIL,23.25
82,PG/SF,RJ Barrett (20207316),RJ Barrett,20207316,PG/SF/F/G/UTIL,5500,ORL@NYK 11/17/2021 07:30PM ET,NYK,27.32
83,PF/C,Frank Kaminsky (20207321),Frank Kaminsky,20207321,PF/C/F/UTIL,5500,DAL@PHX 11/17/2021 10:00PM ET,PHX,21.75
84,C,Kelly Olynyk (20207325),Kelly Olynyk,20207325,C/UTIL,5400,IND@DET 11/17/2021 07:00PM ET,DET,26.88
85,PG/SG,Marcus Smart (20207327),Marcus Smart,20207327,PG/SG/G/UTIL,5300,BOS@ATL 11/17/2021 07:30PM ET,BOS,26.77
86,PF/C,Kevin Love (20207336),Kevin Love,20207336,PF/C/F/UTIL,5300,CLE@BKN 11/17/2021 07:30PM ET,CLE,23.61
87,SG/SF,Tim Hardaway Jr. (20207331),Tim Hardaway Jr.,20207331,SG/SF/F/G/UTIL,5300,DAL@PHX 11/17/2021 10:00PM ET,DAL,25.79
88,C,Isaiah Stewart (20207344),Isaiah Stewart,20207344,C/UTIL,5200,IND@DET 11/17/2021 07:00PM ET,DET,22.02
89,SF/PF,Josh Hart (20207340),Josh Hart,20207340,SF/PF/F/UTIL,5200,NOP@MIA 11/17/2021 07:30PM ET,NOP,25.52
90,PF,Carmelo Anthony (20207349),Carmelo Anthony,20207349,PF/F/UTIL,5200,LAL@MIL 11/17/2021 07:30PM ET,LAL,26.3
91,PG/SG,Donte DiVincenzo (20207352),Donte DiVincenzo,20207352,PG/SG/G/UTIL,5200,LAL@MIL 11/17/2021 07:30PM ET,MIL,0.0
92,PF,Marvin Bagley III (20207356),Marvin Bagley III,20207356,PF/F/UTIL,5200,SAC@MIN 11/17/2021 08:00PM ET,SAC,9.62
93,SF,Norman Powell (20207346),Norman Powell,20207346,SF/F/UTIL,5200,CHI@POR 11/17/2021 10:00PM ET,POR,25.46
94,SF/PF,Lauri Markkanen (20207371),Lauri Markkanen,20207371,SF/PF/F/UTIL,5100,CLE@BKN 11/17/2021 07:30PM ET,CLE,27.16
95,SG/SF,Duncan Robinson (20207366),Duncan Robinson,20207366,SG/SF/F/G/UTIL,5100,NOP@MIA 11/17/2021 07:30PM ET,MIA,22.71
96,PG,Kemba Walker (20207359),Kemba Walker,20207359,PG/G/UTIL,5100,ORL@NYK 11/17/2021 07:30PM ET,NYK,23.85
97,SF/PF,Jae'Sean Tate (20207362),Jae'Sean Tate,20207362,SF/PF/F/UTIL,5100,HOU@OKC 11/17/2021 08:00PM ET,HOU,24.41
98,PG/SG,Bogdan Bogdanovic (20207375),Bogdan Bogdanovic,20207375,PG/SG/G/UTIL,5000,BOS@ATL 11/17/2021 07:30PM ET,ATL,22.59
99,C,LaMarcus Aldridge (20207383),LaMarcus Aldridge,20207383,C/UTIL,5000,CLE@BKN 11/17/2021 07:30PM ET,BKN,23.05
100,PF/C,Darius Bazley (20207379),Darius Bazley,20207379,PF/C/F/UTIL,5000,HOU@OKC 11/17/2021 08:00PM ET,OKC,25.08
101,PG,Markelle Fultz (20207388),Markelle Fultz,20207388,PG/G/UTIL,4900,ORL@NYK 11/17/2021 07:30PM ET,ORL,0.0
102,SG,Luguentz Dort (20207385),Luguentz Dort,20207385,SG/G/UTIL,4900,HOU@OKC 11/17/2021 08:00PM ET,OKC,25.94
103,C,Mason Plumlee (20207391),Mason Plumlee,20207391,C/UTIL,4800,WAS@CHA 11/17/2021 07:00PM ET,CHA,23.7
104,SG/SF,Pat Connaughton (20207402),Pat Connaughton,20207402,SG/SF/F/G/UTIL,4800,LAL@MIL 11/17/2021 07:30PM ET,MIL,23.46
105,SG/SF,Talen Horton-Tucker (20207407),Talen Horton-Tucker,20207407,SG/SF/F/G/UTIL,4800,LAL@MIL 11/17/2021 07:30PM ET,LAL,34.5
106,PG/SG,Jalen Green (20207398),Jalen Green,20207398,PG/SG/G/UTIL,4800,HOU@OKC 11/17/2021 08:00PM ET,HOU,23.45
107,SG/SF,Mikal Bridges (20207393),Mikal Bridges,20207393,SG/SF/F/G/UTIL,4800,DAL@PHX 11/17/2021 10:00PM ET,PHX,23.83
108,PF/C,PJ Washington (20207412),PJ Washington,20207412,PF/C/F/UTIL,4700,WAS@CHA 11/17/2021 07:00PM ET,CHA,20.89
109,C,Rui Hachimura (20207416),Rui Hachimura,20207416,C/UTIL,4700,WAS@CHA 11/17/2021 07:00PM ET,WAS,0.0
110,SG,Chris Duarte (20207418),Chris Duarte,20207418,SG/G/UTIL,4700,IND@DET 11/17/2021 07:00PM ET,IND,25.29
111,SG/SF,Joe Harris (20207439),Joe Harris,20207439,SG/SF/F/G/UTIL,4600,CLE@BKN 11/17/2021 07:30PM ET,BKN,20.11
112,C,Thomas Bryant (20207430),Thomas Bryant,20207430,C/UTIL,4600,WAS@CHA 11/17/2021 07:00PM ET,WAS,0.0
113,SG/SF,Kelly Oubre Jr. (20207434),Kelly Oubre Jr.,20207434,SG/SF/F/G/UTIL,4600,WAS@CHA 11/17/2021 07:00PM ET,CHA,23.45
114,C,Guillermo Hernangomez (20207432),Guillermo Hernangomez,20207432,C/UTIL,4600,NOP@MIA 11/17/2021 07:30PM ET,NOP,7.75
115,PG/SG,Derrick Rose (20207421),Derrick Rose,20207421,PG/SG/G/UTIL,4600,ORL@NYK 11/17/2021 07:30PM ET,NYK,24.68
116,SG/SF,Eric Gordon (20207425),Eric Gordon,20207425,SG/SF/F/G/UTIL,4600,HOU@OKC 11/17/2021 08:00PM ET,HOU,20.93
117,SF/PF,Franz Wagner (20207444),Franz Wagner,20207444,SF/PF/F/UTIL,4500,ORL@NYK 11/17/2021 07:30PM ET,ORL,25.34
118,SG/SF,Evan Fournier (20207448),Evan Fournier,20207448,SG/SF/F/G/UTIL,4500,ORL@NYK 11/17/2021 07:30PM ET,NYK,22.84
119,PF,Jae Crowder (20207453),Jae Crowder,20207453,PF/F/UTIL,4500,DAL@PHX 11/17/2021 10:00PM ET,PHX,21.52
120,C,Daniel Gafford (20207456),Daniel Gafford,20207456,C/UTIL,4400,WAS@CHA 11/17/2021 07:00PM ET,WAS,19.36
121,PG,Killian Hayes (20207458),Killian Hayes,20207458,PG/G/UTIL,4400,IND@DET 11/17/2021 07:00PM ET,DET,19.23
122,PG/SF,Michael Carter-Williams (20207461),Michael Carter-Williams,20207461,PG/SF/F/G/UTIL,4400,ORL@NYK 11/17/2021 07:30PM ET,ORL,0.0
123,SF/PF,Dorian Finney-Smith (20207466),Dorian Finney-Smith,20207466,SF/PF/F/UTIL,4400,DAL@PHX 11/17/2021 10:00PM ET,DAL,20.71
124,PF/C,Blake Griffin (20207473),Blake Griffin,20207473,PF/C/F/UTIL,4300,CLE@BKN 11/17/2021 07:30PM ET,BKN,17.16
125,PF,T.J. Warren (20207470),T.J. Warren,20207470,PF/F/UTIL,4300,IND@DET 11/17/2021 07:00PM ET,IND,0.0
126,PG/SG,Alex Caruso (20207477),Alex Caruso,20207477,PG/SG/G/UTIL,4300,CHI@POR 11/17/2021 10:00PM ET,CHI,22.79
127,PF,De'Andre Hunter (20207489),De'Andre Hunter,20207489,PF/F/UTIL,4200,BOS@ATL 11/17/2021 07:30PM ET,ATL,17.04
128,SG/SF,Kentavious Caldwell-Pope (20207484),Kentavious Caldwell-Pope,20207484,SG/SF/F/G/UTIL,4200,WAS@CHA 11/17/2021 07:00PM ET,WAS,20.85
129,PG,Patrick Beverley (20207481),Patrick Beverley,20207481,PG/G/UTIL,4200,SAC@MIN 11/17/2021 08:00PM ET,MIN,23.23
130,SG/SF,Josh Jackson (20207504),Josh Jackson,20207504,SG/SF/F/G/UTIL,4100,IND@DET 11/17/2021 07:00PM ET,DET,18.64
131,PG,Davion Mitchell (20207492),Davion Mitchell,20207492,PG/G/UTIL,4100,SAC@MIN 11/17/2021 08:00PM ET,SAC,20.57
132,SG,Malik Beasley (20207495),Malik Beasley,20207495,SG/G/UTIL,4100,SAC@MIN 11/17/2021 08:00PM ET,MIN,18.29
133,PF/C,Daniel Theis (20207500),Daniel Theis,20207500,PF/C/F/UTIL,4100,HOU@OKC 11/17/2021 08:00PM ET,HOU,17.65
134,C,JaVale McGee (20207498),JaVale McGee,20207498,C/UTIL,4100,DAL@PHX 11/17/2021 10:00PM ET,PHX,21.25
135,SG/SF,Kevin Huerter (20207537),Kevin Huerter,20207537,SG/SF/F/G/UTIL,4000,BOS@ATL 11/17/2021 07:30PM ET,ATL,16.5
136,SG/SF,Bruce Brown (20207509),Bruce Brown,20207509,SG/SF/F/G/UTIL,4000,CLE@BKN 11/17/2021 07:30PM ET,BKN,18.11
137,SG/SF,Cedi Osman (20207514),Cedi Osman,20207514,SG/SF/F/G/UTIL,4000,CLE@BKN 11/17/2021 07:30PM ET,CLE,19.05
138,C,Dewayne Dedmon (20207542),Dewayne Dedmon,20207542,C/UTIL,4000,NOP@MIA 11/17/2021 07:30PM ET,MIA,14.04
139,SG/SF,Alec Burks (20207521),Alec Burks,20207521,SG/SF/F/G/UTIL,4000,ORL@NYK 11/17/2021 07:30PM ET,NYK,17.64
140,PG/SG,Jalen Suggs (20207533),Jalen Suggs,20207533,PG/SG/G/UTIL,4000,ORL@NYK 11/17/2021 07:30PM ET,ORL,21.71
141,SG,Malik Monk (20207530),Malik Monk,20207530,SG/G/UTIL,4000,LAL@MIL 11/17/2021 07:30PM ET,LAL,16.18
142,C,Alperen Sengun (20207519),Alperen Sengun,20207519,C/UTIL,4000,HOU@OKC 11/17/2021 08:00PM ET,HOU,22.02
143,PF/C,Robert Covington (20207526),Robert Covington,20207526,PF/C/F/UTIL,4000,CHI@POR 11/17/2021 10:00PM ET,POR,18.53
144,C,Nerlens Noel (20207544),Nerlens Noel,20207544,C/UTIL,3900,ORL@NYK 11/17/2021 07:30PM ET,NYK,19.31
145,PG/SG,Aaron Holiday (20207563),Aaron Holiday,20207563,PG/SG/G/UTIL,3800,WAS@CHA 11/17/2021 07:00PM ET,WAS,13.31
146,SF/PF,Deni Avdija (20207567),Deni Avdija,20207567,SF/PF/F/UTIL,3800,WAS@CHA 11/17/2021 07:00PM ET,WAS,17.9
147,SG/SF,Justin Holiday (20207558),Justin Holiday,20207558,SG/SF/F/G/UTIL,3800,IND@DET 11/17/2021 07:00PM ET,IND,17.37
148,PF/C,P.J. Tucker (20207551),P.J. Tucker,20207551,PF/C/F/UTIL,3800,NOP@MIA 11/17/2021 07:30PM ET,MIA,17.96
149,C,Mitchell Robinson (20207549),Mitchell Robinson,20207549,C/UTIL,3800,ORL@NYK 11/17/2021 07:30PM ET,NYK,21.58
150,PG,George Hill (20207555),George Hill,20207555,PG/G/UTIL,3800,LAL@MIL 11/17/2021 07:30PM ET,MIL,19.83
151,PF,Chimezie Metu (20207546),Chimezie Metu,20207546,PF/F/UTIL,3800,SAC@MIN 11/17/2021 08:00PM ET,SAC,20.55
152,SF,Isaac Okoro (20207578),Isaac Okoro,20207578,SF/F/UTIL,3700,CLE@BKN 11/17/2021 07:30PM ET,CLE,16.06
153,PG,Immanuel Quickley (20207571),Immanuel Quickley,20207571,PG/G/UTIL,3700,ORL@NYK 11/17/2021 07:30PM ET,NYK,15.38
154,SF/PF,Nassir Little (20207574),Nassir Little,20207574,SF/PF/F/UTIL,3700,CHI@POR 11/17/2021 10:00PM ET,POR,19.5
155,SG,Kendrick Nunn (20207581),Kendrick Nunn,20207581,SG/G/UTIL,3600,LAL@MIL 11/17/2021 07:30PM ET,LAL,0.0
156,PF,Danilo Gallinari (20207597),Danilo Gallinari,20207597,PF/F/UTIL,3500,BOS@ATL 11/17/2021 07:30PM ET,ATL,13.94
157,PG/SG,Lou Williams (20207604),Lou Williams,20207604,PG/SG/G/UTIL,3500,BOS@ATL 11/17/2021 07:30PM ET,ATL,10.98
158,PG/SG,Patty Mills (20207591),Patty Mills,20207591,PG/SG/G/UTIL,3500,CLE@BKN 11/17/2021 07:30PM ET,BKN,18.53
159,SF,Terrence Ross (20207588),Terrence Ross,20207588,SF/F/UTIL,3500,ORL@NYK 11/17/2021 07:30PM ET,ORL,16.73
160,PF/C,Taj Gibson (20207600),Taj Gibson,20207600,PF/C/F/UTIL,3500,ORL@NYK 11/17/2021 07:30PM ET,NYK,14.92
161,PF/C,Jeremiah Robinson-Earl (20207584),Jeremiah Robinson-Earl,20207584,PF/C/F/UTIL,3500,HOU@OKC 11/17/2021 08:00PM ET,OKC,14.54
162,C,Dwight Powell (20207595),Dwight Powell,20207595,C/UTIL,3500,DAL@PHX 11/17/2021 10:00PM ET,DAL,18.38
163,SG/SF,Cam Reddish (20207618),Cam Reddish,20207618,SG/SF/F/G/UTIL,3400,BOS@ATL 11/17/2021 07:30PM ET,ATL,18.67
164,PG,Delon Wright (20207654),Delon Wright,20207654,PG/G/UTIL,3400,BOS@ATL 11/17/2021 07:30PM ET,ATL,9.9
165,C,Nicolas Claxton (20207616),Nicolas Claxton,20207616,C/UTIL,3400,CLE@BKN 11/17/2021 07:30PM ET,BKN,16.12
166,PF,Herbert Jones (20207627),Herbert Jones,20207627,PF/F/UTIL,3400,NOP@MIA 11/17/2021 07:30PM ET,NOP,15.79
167,SG/SF,Caleb Martin (20207643),Caleb Martin,20207643,SG/SF/F/G/UTIL,3400,NOP@MIA 11/17/2021 07:30PM ET,MIA,10.7
168,PF,KZ Okpala (20207648),KZ Okpala,20207648,PF/F/UTIL,3400,NOP@MIA 11/17/2021 07:30PM ET,MIA,4.58
169,PG,Gabe Vincent (20207651),Gabe Vincent,20207651,PG/G/UTIL,3400,NOP@MIA 11/17/2021 07:30PM ET,MIA,6.73
170,SG,Gary Harris (20207640),Gary Harris,20207640,SG/G/UTIL,3400,ORL@NYK 11/17/2021 07:30PM ET,ORL,9.97
171,SF/PF,Jordan Nwora (20207612),Jordan Nwora,20207612,SF/PF/F/UTIL,3400,LAL@MIL 11/17/2021 07:30PM ET,MIL,16.62
172,PG,Rajon Rondo (20207630),Rajon Rondo,20207630,PG/G/UTIL,3400,LAL@MIL 11/17/2021 07:30PM ET,LAL,15.25
173,PF/C,Jarred Vanderbilt (20207608),Jarred Vanderbilt,20207608,PF/C/F/UTIL,3400,SAC@MIN 11/17/2021 08:00PM ET,MIN,16.71
174,PF/C,Derrick Favors (20207636),Derrick Favors,20207636,PF/C/F/UTIL,3400,HOU@OKC 11/17/2021 08:00PM ET,OKC,14.82
175,PG/SG,Cameron Payne (20207623),Cameron Payne,20207623,PG/SG/G/UTIL,3400,DAL@PHX 11/17/2021 10:00PM ET,PHX,17.25
176,SF,Patrick Williams (20207633),Patrick Williams,20207633,SF/F/UTIL,3400,CHI@POR 11/17/2021 10:00PM ET,CHI,12.35
177,SG/SF,Josh Richardson (20207668),Josh Richardson,20207668,SG/SF/F/G/UTIL,3300,BOS@ATL 11/17/2021 07:30PM ET,BOS,16.91
178,SG,Denzel Valentine (20207692),Denzel Valentine,20207692,SG/G/UTIL,3300,CLE@BKN 11/17/2021 07:30PM ET,CLE,4.67
179,SG/SF,Cody Martin (20207657),Cody Martin,20207657,SG/SF/F/G/UTIL,3300,WAS@CHA 11/17/2021 07:00PM ET,CHA,19.9
180,PG,Raul Neto (20207677),Raul Neto,20207677,PG/G/UTIL,3300,WAS@CHA 11/17/2021 07:00PM ET,WAS,17.5
