,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
15,C,Deandre Ayton (20441955),Deandre Ayton,20441955,C/UTIL,7600,DET@PHX 12/02/2021 09:00PM ET,PHX,35.4
16,SF/PF,Scottie Barnes (20441957),Scottie Barnes,20441957,SF/PF/F/UTIL,7500,MIL@TOR 12/02/2021 07:30PM ET,TOR,33.82
17,PG,Jrue Holiday (20441961),Jrue Holiday,20441961,PG/G/UTIL,7400,MIL@TOR 12/02/2021 07:30PM ET,MIL,32.61
18,SF,OG Anunoby (20441964),OG Anunoby,20441964,SF/F/UTIL,7300,MIL@TOR 12/02/2021 07:30PM ET,TOR,35.88
19,PF,Jerami Grant (20441967),Jerami Grant,20441967,PF/F/UTIL,7300,DET@PHX 12/02/2021 09:00PM ET,DET,33.15
20,PG,Lonzo Ball (20441975),Lonzo Ball,20441975,PG/G/UTIL,7200,CHI@NYK 12/02/2021 07:30PM ET,CHI,31.93
21,SG/SF,Khris Middleton (20441970),Khris Middleton,20441970,SG/SF/F/G/UTIL,7200,MIL@TOR 12/02/2021 07:30PM ET,MIL,33.66
22,PF/C,Jaren Jackson Jr. (20441978),Jaren Jackson Jr.,20441978,PF/C/F/UTIL,7100,OKC@MEM 12/02/2021 08:00PM ET,MEM,30.12
23,PF/C,Bobby Portis (20441982),Bobby Portis,20441982,PF/C/F/UTIL,7100,MIL@TOR 12/02/2021 07:30PM ET,MIL,31.34
24,SF,Dillon Brooks (20441988),Dillon Brooks,20441988,SF/F/UTIL,7000,OKC@MEM 12/02/2021 08:00PM ET,MEM,29.16
25,C,Jusuf Nurkic (20441986),Jusuf Nurkic,20441986,C/UTIL,7000,SAS@POR 12/02/2021 10:00PM ET,POR,32.88
26,SG/SF,Josh Giddey (20441991),Josh Giddey,20441991,SG/SF/F/G/UTIL,6800,OKC@MEM 12/02/2021 08:00PM ET,OKC,30.59
27,PG/SF,Alec Burks (20441996),Alec Burks,20441996,PG/SF/F/G/UTIL,6500,CHI@NYK 12/02/2021 07:30PM ET,NYK,22.54
28,PG/SG,Desmond Bane (20442001),Desmond Bane,20442001,PG/SG/G/UTIL,6400,OKC@MEM 12/02/2021 08:00PM ET,MEM,26.77
29,PG/SG,Derrick White (20442005),Derrick White,20442005,PG/SG/G/UTIL,6300,SAS@POR 12/02/2021 10:00PM ET,SAS,28.49
30,C,Jakob Poeltl (20442009),Jakob Poeltl,20442009,C/UTIL,6100,SAS@POR 12/02/2021 10:00PM ET,SAS,30.79
31,SG/SF,Luguentz Dort (20442019),Luguentz Dort,20442019,SG/SF/F/G/UTIL,5700,OKC@MEM 12/02/2021 08:00PM ET,OKC,27.72
32,SG/SF,Mikal Bridges (20442014),Mikal Bridges,20442014,SG/SF/F/G/UTIL,5700,DET@PHX 12/02/2021 09:00PM ET,PHX,24.51
33,PF,Keldon Johnson (20442011),Keldon Johnson,20442011,PF/F/UTIL,5700,SAS@POR 12/02/2021 10:00PM ET,SAS,28.5
34,SG/SF,Gary Trent Jr. (20442024),Gary Trent Jr.,20442024,SG/SF/F/G/UTIL,5600,MIL@TOR 12/02/2021 07:30PM ET,TOR,29.24
35,PG,Tyus Jones (20442029),Tyus Jones,20442029,PG/G/UTIL,5500,OKC@MEM 12/02/2021 08:00PM ET,MEM,15.61
36,SF/PF,Saddiq Bey (20442032),Saddiq Bey,20442032,SF/PF/F/UTIL,5500,DET@PHX 12/02/2021 09:00PM ET,DET,26.84
37,SF,Norman Powell (20442036),Norman Powell,20442036,SF/F/UTIL,5400,SAS@POR 12/02/2021 10:00PM ET,POR,25.44
38,SF,RJ Barrett (20442039),RJ Barrett,20442039,SF/F/UTIL,5300,CHI@NYK 12/02/2021 07:30PM ET,NYK,26.1
39,PG/SG,Alex Caruso (20442044),Alex Caruso,20442044,PG/SG/G/UTIL,5200,CHI@NYK 12/02/2021 07:30PM ET,CHI,24.8
40,C,Brook Lopez (20442042),Brook Lopez,20442042,C/UTIL,5200,MIL@TOR 12/02/2021 07:30PM ET,MIL,23.25
41,PG/SG,De'Anthony Melton (20442053),De'Anthony Melton,20442053,PG/SG/G/UTIL,5100,OKC@MEM 12/02/2021 08:00PM ET,MEM,23.21
42,SG/SF,Pat Connaughton (20442048),Pat Connaughton,20442048,SG/SF/F/G/UTIL,5100,MIL@TOR 12/02/2021 07:30PM ET,MIL,24.3
43,PG,Immanuel Quickley (20442057),Immanuel Quickley,20442057,PG/G/UTIL,5000,CHI@NYK 12/02/2021 07:30PM ET,NYK,17.37
44,C,Isaiah Stewart (20442060),Isaiah Stewart,20442060,C/UTIL,5000,DET@PHX 12/02/2021 09:00PM ET,DET,21.14
45,C,Frank Kaminsky (20442062),Frank Kaminsky,20442062,C/UTIL,4900,DET@PHX 12/02/2021 09:00PM ET,PHX,21.75
46,PG/SG,Anfernee Simons (20442064),Anfernee Simons,20442064,PG/SG/G/UTIL,4900,SAS@POR 12/02/2021 10:00PM ET,POR,21.14
47,PG/SG,Derrick Rose (20442073),Derrick Rose,20442073,PG/SG/G/UTIL,4800,CHI@NYK 12/02/2021 07:30PM ET,NYK,24.56
48,PG,Donte DiVincenzo (20442070),Donte DiVincenzo,20442070,PG/G/UTIL,4800,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
49,C,Kelly Olynyk (20442068),Kelly Olynyk,20442068,C/UTIL,4800,DET@PHX 12/02/2021 09:00PM ET,DET,26.88
50,SG/SF,Evan Fournier (20442077),Evan Fournier,20442077,SG/SF/F/G/UTIL,4700,CHI@NYK 12/02/2021 07:30PM ET,NYK,21.88
51,PG,Kemba Walker (20442082),Kemba Walker,20442082,PG/G/UTIL,4600,CHI@NYK 12/02/2021 07:30PM ET,NYK,22.5
52,C,Precious Achiuwa (20442085),Precious Achiuwa,20442085,C/UTIL,4600,MIL@TOR 12/02/2021 07:30PM ET,TOR,22.12
53,PF,Darius Bazley (20442087),Darius Bazley,20442087,PF/F/UTIL,4500,OKC@MEM 12/02/2021 08:00PM ET,OKC,22.87
54,SF/PF,Kyle Anderson (20442090),Kyle Anderson,20442090,SF/PF/F/UTIL,4500,OKC@MEM 12/02/2021 08:00PM ET,MEM,20.6
55,PG/SG,Grayson Allen (20442094),Grayson Allen,20442094,PG/SG/G/UTIL,4500,MIL@TOR 12/02/2021 07:30PM ET,MIL,24.24
56,SG/SF,Svi Mykhailiuk (20442098),Svi Mykhailiuk,20442098,SG/SF/F/G/UTIL,4500,MIL@TOR 12/02/2021 07:30PM ET,TOR,13.85
57,PF/C,Jeremiah Robinson-Earl (20442112),Jeremiah Robinson-Earl,20442112,PF/C/F/UTIL,4400,OKC@MEM 12/02/2021 08:00PM ET,OKC,18.11
58,C,Khem Birch (20442103),Khem Birch,20442103,C/UTIL,4400,MIL@TOR 12/02/2021 07:30PM ET,TOR,18.65
59,PG,Killian Hayes (20442109),Killian Hayes,20442109,PG/G/UTIL,4400,DET@PHX 12/02/2021 09:00PM ET,DET,19.16
60,SF/PF,Devin Vassell (20442105),Devin Vassell,20442105,SF/PF/F/UTIL,4400,SAS@POR 12/02/2021 10:00PM ET,SAS,23.71
61,C,Steven Adams (20442116),Steven Adams,20442116,C/UTIL,4300,OKC@MEM 12/02/2021 08:00PM ET,MEM,23.12
62,C,Mitchell Robinson (20442121),Mitchell Robinson,20442121,C/UTIL,4300,CHI@NYK 12/02/2021 07:30PM ET,NYK,21.53
63,PF,Jae Crowder (20442118),Jae Crowder,20442118,PF/F/UTIL,4300,DET@PHX 12/02/2021 09:00PM ET,PHX,21.01
64,C,Nerlens Noel (20442123),Nerlens Noel,20442123,C/UTIL,4200,CHI@NYK 12/02/2021 07:30PM ET,NYK,17.17
65,SF/PF,Cameron Johnson (20442125),Cameron Johnson,20442125,SF/PF/F/UTIL,4200,DET@PHX 12/02/2021 09:00PM ET,PHX,17.06
66,PG,Cory Joseph (20442129),Cory Joseph,20442129,PG/G/UTIL,4200,DET@PHX 12/02/2021 09:00PM ET,DET,16.01
67,PG/SG,Cameron Payne (20442135),Cameron Payne,20442135,PG/SG/G/UTIL,4100,DET@PHX 12/02/2021 09:00PM ET,PHX,18.45
68,SF,Doug McDermott (20442132),Doug McDermott,20442132,SF/F/UTIL,4100,SAS@POR 12/02/2021 10:00PM ET,SAS,16.02
69,C,DeMarcus Cousins (20442659),DeMarcus Cousins,20442659,C/UTIL,4000,MIL@TOR 12/02/2021 07:30PM ET,MIL,16.0
70,C,JaVale McGee (20442143),JaVale McGee,20442143,C/UTIL,4000,DET@PHX 12/02/2021 09:00PM ET,PHX,21.66
71,PF/C,Robert Covington (20442139),Robert Covington,20442139,PF/C/F/UTIL,4000,SAS@POR 12/02/2021 10:00PM ET,POR,18.5
72,PF/C,Brandon Clarke (20442145),Brandon Clarke,20442145,PF/C/F/UTIL,3900,OKC@MEM 12/02/2021 08:00PM ET,MEM,17.4
73,PF/C,Chris Boucher (20442153),Chris Boucher,20442153,PF/C/F/UTIL,3800,MIL@TOR 12/02/2021 07:30PM ET,TOR,14.04
74,PF/C,Larry Nance Jr. (20442149),Larry Nance Jr.,20442149,PF/C/F/UTIL,3800,SAS@POR 12/02/2021 10:00PM ET,POR,16.75
75,SG,Frank Jackson (20442157),Frank Jackson,20442157,SG/G/UTIL,3700,DET@PHX 12/02/2021 09:00PM ET,DET,14.56
76,PG/SG,Tre Mann (20442167),Tre Mann,20442167,PG/SG/G/UTIL,3600,OKC@MEM 12/02/2021 08:00PM ET,OKC,11.04
77,PG,George Hill (20442164),George Hill,20442164,PG/G/UTIL,3600,MIL@TOR 12/02/2021 07:30PM ET,MIL,18.11
78,PF/C,Trey Lyles (20442160),Trey Lyles,20442160,PF/C/F/UTIL,3600,DET@PHX 12/02/2021 09:00PM ET,DET,15.21
79,C,Isaiah Roby (20442182),Isaiah Roby,20442182,C/UTIL,3500,OKC@MEM 12/02/2021 08:00PM ET,OKC,12.36
80,PG/SG,Coby White (20442178),Coby White,20442178,PG/SG/G/UTIL,3500,CHI@NYK 12/02/2021 07:30PM ET,CHI,11.69
81,PF,Yuta Watanabe (20442184),Yuta Watanabe,20442184,PF/F/UTIL,3500,MIL@TOR 12/02/2021 07:30PM ET,TOR,13.92
82,PG,Dennis Smith Jr. (20442171),Dennis Smith Jr.,20442171,PG/G/UTIL,3500,SAS@POR 12/02/2021 10:00PM ET,POR,11.84
83,PF/C,Thaddeus Young (20442174),Thaddeus Young,20442174,PF/C/F/UTIL,3500,SAS@POR 12/02/2021 10:00PM ET,SAS,18.27
84,SF/PF,Aleksej Pokusevski (20442196),Aleksej Pokusevski,20442196,SF/PF/F/UTIL,3400,OKC@MEM 12/02/2021 08:00PM ET,OKC,12.96
85,PG/SF,John Konchar (20442205),John Konchar,20442205,PG/SF/F/G/UTIL,3400,OKC@MEM 12/02/2021 08:00PM ET,MEM,11.01
86,SF/PF,Javonte Green (20442210),Javonte Green,20442210,SF/PF/F/UTIL,3400,CHI@NYK 12/02/2021 07:30PM ET,CHI,14.15
87,SG/SF,Hamidou Diallo (20442200),Hamidou Diallo,20442200,SG/SF/F/G/UTIL,3400,DET@PHX 12/02/2021 09:00PM ET,DET,12.63
88,SG/SF,Lonnie Walker IV (20442187),Lonnie Walker IV,20442187,SG/SF/F/G/UTIL,3400,SAS@POR 12/02/2021 10:00PM ET,SAS,20.0
89,SF/PF,Nassir Little (20442192),Nassir Little,20442192,SF/PF/F/UTIL,3400,SAS@POR 12/02/2021 10:00PM ET,POR,18.95
90,SF,Kenrich Williams (20442214),Kenrich Williams,20442214,SF/F/UTIL,3300,OKC@MEM 12/02/2021 08:00PM ET,OKC,15.43
91,SF,Patrick Williams (20442217),Patrick Williams,20442217,SF/F/UTIL,3300,CHI@NYK 12/02/2021 07:30PM ET,CHI,12.35
92,PG,Dalano Banton (20442222),Dalano Banton,20442222,PG/G/UTIL,3300,MIL@TOR 12/02/2021 07:30PM ET,TOR,10.49
93,C,Drew Eubanks (20442220),Drew Eubanks,20442220,C/UTIL,3300,SAS@POR 12/02/2021 10:00PM ET,SAS,16.0
94,PG/SG,Ty Jerome (20442236),Ty Jerome,20442236,PG/SG/G/UTIL,3200,OKC@MEM 12/02/2021 08:00PM ET,OKC,11.88
95,SF/PF,Derrick Jones Jr. (20442225),Derrick Jones Jr.,20442225,SF/PF/F/UTIL,3200,CHI@NYK 12/02/2021 07:30PM ET,CHI,14.08
96,SF/PF,Obi Toppin (20442232),Obi Toppin,20442232,SF/PF/F/UTIL,3200,CHI@NYK 12/02/2021 07:30PM ET,NYK,15.81
97,PF,Jordan Nwora (20442240),Jordan Nwora,20442240,PF/F/UTIL,3200,MIL@TOR 12/02/2021 07:30PM ET,MIL,15.2
98,PF,Josh Jackson (20442229),Josh Jackson,20442229,PF/F/UTIL,3200,DET@PHX 12/02/2021 09:00PM ET,DET,15.87
99,SG,Bryn Forbes (20442243),Bryn Forbes,20442243,SG/G/UTIL,3200,SAS@POR 12/02/2021 10:00PM ET,SAS,9.17
100,C,Derrick Favors (20442261),Derrick Favors,20442261,C/UTIL,3100,OKC@MEM 12/02/2021 08:00PM ET,OKC,13.81
101,PG/SG,Goran Dragic (20442254),Goran Dragic,20442254,PG/SG/G/UTIL,3100,MIL@TOR 12/02/2021 07:30PM ET,TOR,16.9
102,SG/SF,Landry Shamet (20442249),Landry Shamet,20442249,SG/SF/F/G/UTIL,3100,DET@PHX 12/02/2021 09:00PM ET,PHX,14.09
103,SG,Ben McLemore (20442246),Ben McLemore,20442246,SG/G/UTIL,3100,SAS@POR 12/02/2021 10:00PM ET,POR,6.86
104,PG,Tre Jones (20442258),Tre Jones,20442258,PG/G/UTIL,3100,SAS@POR 12/02/2021 10:00PM ET,SAS,7.15
105,C,Marc Gasol (20442272),Marc Gasol,20442272,C/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
106,SF/PF,Romeo Weems (20442314),Romeo Weems,20442314,SF/PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
107,SF/PF,Matthew Hurt (20442318),Matthew Hurt,20442318,SF/PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
108,SF/PF,Olivier Sarr (20442342),Olivier Sarr,20442342,SF/PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
109,SF/PF,Mamadi Diakite (20442346),Mamadi Diakite,20442346,SF/PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
110,PF/C,Santi Aldama (20442358),Santi Aldama,20442358,PF/C/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,7.52
111,PF/C,Xavier Tillman (20442362),Xavier Tillman,20442362,PF/C/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,11.71
112,PF/C,Killian Tillie (20442366),Killian Tillie,20442366,PF/C/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,6.36
113,PG/SG,Zavier Simpson (20442402),Zavier Simpson,20442402,PG/SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
114,PG/SG,Justin Jaworski (20442406),Justin Jaworski,20442406,PG/SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
115,PG/SG,Rob Edwards (20442410),Rob Edwards,20442410,PG/SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
116,SG/SF,Jarrett Culver (20442419),Jarrett Culver,20442419,SG/SF/F/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,6.71
117,PG,David Stockton (20442451),David Stockton,20442451,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
118,PG,Tim Frazier (20442454),Tim Frazier,20442454,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
119,PG,Kris Dunn (20442457),Kris Dunn,20442457,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
120,PG,Shaq Buchanan (20442460),Shaq Buchanan,20442460,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
121,PG,Carsen Edwards (20442463),Carsen Edwards,20442463,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
122,PG,Vit Krejci (20442493),Vit Krejci,20442493,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,1.75
123,PG,Theo Maledon (20442496),Theo Maledon,20442496,PG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,6.65
124,PF,D.J. Wilson (20442532),D.J. Wilson,20442532,PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
125,PF,Jaylen Hoard (20442535),Jaylen Hoard,20442535,PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
126,PF,Gabriel Deck (20442538),Gabriel Deck,20442538,PF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,3.25
127,SG,Ahmad Caver (20442562),Ahmad Caver,20442562,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
128,SG,Sean McDermott (20442565),Sean McDermott,20442565,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,0.0
129,SG,Sam Merrill (20442568),Sam Merrill,20442568,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,7.04
130,SG,Scotty Hopson (20442583),Scotty Hopson,20442583,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
131,SG,Paul Watson (20442586),Paul Watson,20442586,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,9.25
132,SG,Aaron Wiggins (20442589),Aaron Wiggins,20442589,SG/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,7.33
133,SF,Yves Pons (20442622),Yves Pons,20442622,SF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,1.25
134,SF,Melvin Frazier Jr. (20442631),Melvin Frazier Jr.,20442631,SF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
135,SF,Charlie Brown (20442634),Charlie Brown,20442634,SF/F/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,0.0
136,C,Mike Muscala (20442640),Mike Muscala,20442640,C/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,OKC,15.93
137,SG/SF,Ziaire Williams (20442654),Ziaire Williams,20442654,SG/SF/F/G/UTIL,3000,OKC@MEM 12/02/2021 08:00PM ET,MEM,9.67
138,SG,Dwayne Bacon (20442263),Dwayne Bacon,20442263,SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
139,PF,Stanley Johnson (20442266),Stanley Johnson,20442266,PF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,0.0
140,C,Jericho Sims (20442276),Jericho Sims,20442276,C/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,4.44
141,C,Tony Bradley (20442288),Tony Bradley,20442288,C/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,10.43
142,C,Daniel Oturu (20442290),Daniel Oturu,20442290,C/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,0.0
143,SF/PF,Aamir Simms (20442310),Aamir Simms,20442310,SF/PF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
144,SF/PF,Troy Baxter (20442338),Troy Baxter,20442338,SF/PF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,0.0
145,PF/C,Taj Gibson (20442354),Taj Gibson,20442354,PF/C/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,14.22
146,PF/C,Tyler Cook (20442374),Tyler Cook,20442374,PF/C/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,11.0
147,PF/C,Alize Johnson (20442378),Alize Johnson,20442378,PF/C/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,6.12
148,PF/C,Marko Simonovic (20442382),Marko Simonovic,20442382,PF/C/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,1.75
149,PG/SG,Ethan Thompson (20442394),Ethan Thompson,20442394,PG/SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,0.0
150,PG/SG,Ayo Dosunmu (20442398),Ayo Dosunmu,20442398,PG/SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,10.58
151,SG/SF,Wayne Selden Jr. (20442414),Wayne Selden Jr.,20442414,SG/SF/F/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
152,SG/SF,Troy Brown Jr. (20442429),Troy Brown Jr.,20442429,SG/SF/F/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,6.64
153,PG,Brandon Goodwin (20442439),Brandon Goodwin,20442439,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
154,PG,Miles McBride (20442442),Miles McBride,20442442,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,1.46
155,PG,Rokas Jokubaitis (20442445),Rokas Jokubaitis,20442445,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
156,PG,Luca Vildoza (20442448),Luca Vildoza,20442448,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
157,PG,Bryce Alford (20442487),Bryce Alford,20442487,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,0.0
158,PG,Devon Dotson (20442490),Devon Dotson,20442490,PG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,6.12
159,PF,Luka Samanic (20442511),Luka Samanic,20442511,PF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
160,PF,Kevin Knox II (20442514),Kevin Knox II,20442514,PF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,1.5
161,SG,Brandon Knight (20442553),Brandon Knight,20442553,SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
162,SG,Quentin Grimes (20442556),Quentin Grimes,20442556,SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,3.28
163,SG,Myles Powell (20442559),Myles Powell,20442559,SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
164,SG,Matt Thomas (20442580),Matt Thomas,20442580,SG/G/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,CHI,2.29
165,SF,Aaron Sims (20442619),Aaron Sims,20442619,SF/F/UTIL,3000,CHI@NYK 12/02/2021 07:30PM ET,NYK,0.0
166,C,Aron Baynes (20442274),Aron Baynes,20442274,C/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,0.0
167,C,Javin DeLaurier (20442284),Javin DeLaurier,20442284,C/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
168,C,Sandro Mamukelashvili (20442286),Sandro Mamukelashvili,20442286,C/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,4.02
169,SF/PF,Isaac Bonga (20442302),Isaac Bonga,20442302,SF/PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,2.88
170,SF/PF,Freddie Gillespie (20442306),Freddie Gillespie,20442306,SF/PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,0.0
171,SF/PF,Semi Ojeleye (20442334),Semi Ojeleye,20442334,SF/PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,9.77
172,PG/SG,Ashton Hagans (20442386),Ashton Hagans,20442386,PG/SG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,0.0
173,PG/SG,David Johnson (20442390),David Johnson,20442390,PG/SG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,0.0
174,PG,Jeff Teague (20442475),Jeff Teague,20442475,PG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
175,PG,Jalen Lecque (20442478),Jalen Lecque,20442478,PG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
176,PG,Tremont Waters (20442481),Tremont Waters,20442481,PG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
177,PG,Justin Robinson (20442484),Justin Robinson,20442484,PG/G/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,6.54
178,PF,Justin Champagnie (20442505),Justin Champagnie,20442505,PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,2.67
179,PF,Reggie Perry (20442508),Reggie Perry,20442508,PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,TOR,0.0
180,PF,Johnny O'Bryant III (20442523),Johnny O'Bryant III,20442523,PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
181,PF,Wenyen Gabriel (20442526),Wenyen Gabriel,20442526,PF/F/UTIL,3000,MIL@TOR 12/02/2021 07:30PM ET,MIL,0.0
