,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
64,C,Luka Garza (20351186),Luka Garza,20351186,UTIL,1400,DET@LAC 11/26/2021 03:30PM ET,DET,9.42
65,PG/SF,Justise Winslow (20351187),Justise Winslow,20351187,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,7.92
66,SG,Jay Scrubb (20351188),Jay Scrubb,20351188,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,5.62
67,PG,Derrick Walton Jr. (20351189),Derrick Walton Jr.,20351189,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,0.0
68,SG,Keon Johnson (20351190),Keon Johnson,20351190,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
69,C,Balsa Koprivica (20351191),Balsa Koprivica,20351191,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,0.0
70,PG,Jason Preston (20351192),Jason Preston,20351192,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
71,SF/PF,Moses Wright (20351193),Moses Wright,20351193,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
72,SF,Rodney McGruder (20351194),Rodney McGruder,20351194,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,3.62
73,PF,Jamorko Pickett (20351195),Jamorko Pickett,20351195,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,1.0
74,PG,Yogi Ferrell (20351196),Yogi Ferrell,20351196,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
75,SF,George King (20351197),George King,20351197,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
76,PF,Isaiah Livers (20351198),Isaiah Livers,20351198,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,0.0
77,SG,Chris Smith (20351199),Chris Smith,20351199,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,0.0
78,SG,Cassius Stanley (20351200),Cassius Stanley,20351200,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,0.0
79,PG,Saben Lee (20351201),Saben Lee,20351201,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,DET,8.32
80,SG,Brandon Boston Jr. (20351202),Brandon Boston Jr.,20351202,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,6.18
81,PF,Harry Giles III (20351203),Harry Giles III,20351203,UTIL,1000,DET@LAC 11/26/2021 03:30PM ET,LAC,0.0
