,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
18,PG/SG,Bradley Beal (20454673),Bradley Beal,20454673,PG/SG/G/UTIL,9200,CLE@WAS 12/03/2021 07:00PM ET,WAS,40.01
19,SG/SF,Jaylen Brown (20454677),Jaylen Brown,20454677,SG/SF/F/G/UTIL,9000,BOS@UTA 12/03/2021 09:00PM ET,BOS,34.35
20,C,Bam Adebayo (20454682),Bam Adebayo,20454682,C/UTIL,8900,MIA@IND 12/03/2021 07:00PM ET,MIA,38.35
21,PG/SG,Devin Booker (20454684),Devin Booker,20454684,PG/SG/G/UTIL,8800,PHX@GSW 12/03/2021 10:00PM ET,PHX,38.2
22,PG/SG,Donovan Mitchell (20454688),Donovan Mitchell,20454688,PG/SG/G/UTIL,8800,BOS@UTA 12/03/2021 09:00PM ET,UTA,40.28
23,PG/SG,D'Angelo Russell (20454692),D'Angelo Russell,20454692,PG/SG/G/UTIL,8700,MIN@BKN 12/03/2021 07:30PM ET,MIN,36.58
24,C,Rudy Gobert (20454696),Rudy Gobert,20454696,C/UTIL,8600,BOS@UTA 12/03/2021 09:00PM ET,UTA,41.11
25,SG/SF,Anthony Edwards (20454701),Anthony Edwards,20454701,SG/SF/F/G/UTIL,8500,MIN@BKN 12/03/2021 07:30PM ET,MIN,40.15
26,PG,Malcolm Brogdon (20454698),Malcolm Brogdon,20454698,PG/G/UTIL,8500,MIA@IND 12/03/2021 07:00PM ET,IND,40.64
27,PG,Chris Paul (20454706),Chris Paul,20454706,PG/G/UTIL,8400,PHX@GSW 12/03/2021 10:00PM ET,PHX,39.65
28,C,Clint Capela (20454709),Clint Capela,20454709,C/UTIL,8300,PHI@ATL 12/03/2021 07:30PM ET,ATL,35.11
29,PG,Cole Anthony (20454711),Cole Anthony,20454711,PG/G/UTIL,8200,ORL@HOU 12/03/2021 08:00PM ET,ORL,40.21
30,PG,Kyrie Irving (20454714),Kyrie Irving,20454714,PG/G/UTIL,8100,MIN@BKN 12/03/2021 07:30PM ET,BKN,0.0
31,C,Jarrett Allen (20454717),Jarrett Allen,20454717,C/UTIL,8100,CLE@WAS 12/03/2021 07:00PM ET,CLE,37.28
32,PF,Kristaps Porzingis (20454719),Kristaps Porzingis,20454719,PF/F/UTIL,8000,NOP@DAL 12/03/2021 08:30PM ET,DAL,38.27
33,SG,Brandon Ingram (20454722),Brandon Ingram,20454722,SG/G/UTIL,7900,NOP@DAL 12/03/2021 08:30PM ET,NOP,36.48
34,PF,Tobias Harris (20454725),Tobias Harris,20454725,PF/F/UTIL,7800,PHI@ATL 12/03/2021 07:30PM ET,PHI,36.98
35,PG,Kyle Lowry (20454728),Kyle Lowry,20454728,PG/G/UTIL,7800,MIA@IND 12/03/2021 07:00PM ET,MIA,32.4
36,PG,Kevin Porter Jr. (20454731),Kevin Porter Jr.,20454731,PG/G/UTIL,7700,ORL@HOU 12/03/2021 08:00PM ET,HOU,30.1
37,PG/SF,Ben Simmons (20454734),Ben Simmons,20454734,PG/SF/F/G/UTIL,7600,PHI@ATL 12/03/2021 07:30PM ET,PHI,0.0
38,PG/SG,Tyler Herro (20454739),Tyler Herro,20454739,PG/SG/G/UTIL,7500,MIA@IND 12/03/2021 07:00PM ET,MIA,35.55
39,PF/C,Draymond Green (20454743),Draymond Green,20454743,PF/C/F/UTIL,7400,PHX@GSW 12/03/2021 10:00PM ET,GSW,32.29
40,C,Deandre Ayton (20454747),Deandre Ayton,20454747,C/UTIL,7400,PHX@GSW 12/03/2021 10:00PM ET,PHX,35.59
41,PG,John Wall (20454749),John Wall,20454749,PG/G/UTIL,7300,ORL@HOU 12/03/2021 08:00PM ET,HOU,0.0
42,PG/SG,Darius Garland (20454752),Darius Garland,20454752,PG/SG/G/UTIL,7200,CLE@WAS 12/03/2021 07:00PM ET,CLE,34.62
43,PF/C,John Collins (20454756),John Collins,20454756,PF/C/F/UTIL,7000,PHI@ATL 12/03/2021 07:30PM ET,ATL,34.18
44,PG,Tyrese Maxey (20454760),Tyrese Maxey,20454760,PG/G/UTIL,6900,PHI@ATL 12/03/2021 07:30PM ET,PHI,32.24
45,PF/C,Al Horford (20454763),Al Horford,20454763,PF/C/F/UTIL,6800,BOS@UTA 12/03/2021 09:00PM ET,BOS,33.24
46,PF/C,Evan Mobley (20454767),Evan Mobley,20454767,PF/C/F/UTIL,6700,CLE@WAS 12/03/2021 07:00PM ET,CLE,33.99
47,SG/SF,Andrew Wiggins (20454771),Andrew Wiggins,20454771,SG/SF/F/G/UTIL,6600,PHX@GSW 12/03/2021 10:00PM ET,GSW,29.52
48,PG,Reggie Jackson (20454776),Reggie Jackson,20454776,PG/G/UTIL,6600,LAC@LAL 12/03/2021 10:00PM ET,LAC,29.6
49,PG/SG,Jordan Poole (20454783),Jordan Poole,20454783,PG/SG/G/UTIL,6500,PHX@GSW 12/03/2021 10:00PM ET,GSW,30.31
50,PF/C,Wendell Carter Jr. (20454779),Wendell Carter Jr.,20454779,PF/C/F/UTIL,6500,ORL@HOU 12/03/2021 08:00PM ET,ORL,31.75
51,SF/PF,Kyle Kuzma (20454789),Kyle Kuzma,20454789,SF/PF/F/UTIL,6400,CLE@WAS 12/03/2021 07:00PM ET,WAS,31.47
52,C,Mo Bamba (20454787),Mo Bamba,20454787,C/UTIL,6400,ORL@HOU 12/03/2021 08:00PM ET,ORL,31.52
53,SG/SF,Mikal Bridges (20454797),Mikal Bridges,20454797,SG/SF/F/G/UTIL,6100,PHX@GSW 12/03/2021 10:00PM ET,PHX,24.93
54,PG/SG,Marcus Smart (20454793),Marcus Smart,20454793,PG/SG/G/UTIL,6100,BOS@UTA 12/03/2021 09:00PM ET,BOS,29.11
55,C,LaMarcus Aldridge (20454808),LaMarcus Aldridge,20454808,C/UTIL,6000,MIN@BKN 12/03/2021 07:30PM ET,BKN,25.11
56,SF/PF,Jae'Sean Tate (20454802),Jae'Sean Tate,20454802,SF/PF/F/UTIL,6000,ORL@HOU 12/03/2021 08:00PM ET,HOU,26.99
57,C,Myles Turner (20454806),Myles Turner,20454806,C/UTIL,6000,MIA@IND 12/03/2021 07:00PM ET,IND,31.04
58,PG,Dennis Schroder (20454810),Dennis Schroder,20454810,PG/G/UTIL,6000,BOS@UTA 12/03/2021 09:00PM ET,BOS,30.17
59,PG,Spencer Dinwiddie (20454813),Spencer Dinwiddie,20454813,PG/G/UTIL,5900,CLE@WAS 12/03/2021 07:00PM ET,WAS,30.26
60,PG,Ricky Rubio (20454819),Ricky Rubio,20454819,PG/G/UTIL,5900,CLE@WAS 12/03/2021 07:00PM ET,CLE,30.76
61,PG,Victor Oladipo (20454816),Victor Oladipo,20454816,PG/G/UTIL,5900,MIA@IND 12/03/2021 07:00PM ET,MIA,0.0
62,SF/PF,Lauri Markkanen (20454826),Lauri Markkanen,20454826,SF/PF/F/UTIL,5800,CLE@WAS 12/03/2021 07:00PM ET,CLE,28.0
63,SF/PF,Franz Wagner (20454822),Franz Wagner,20454822,SF/PF/F/UTIL,5800,ORL@HOU 12/03/2021 08:00PM ET,ORL,25.92
64,PG,Collin Sexton (20454833),Collin Sexton,20454833,PG/G/UTIL,5700,CLE@WAS 12/03/2021 07:00PM ET,CLE,24.14
65,PG/SG,Caris LeVert (20454836),Caris LeVert,20454836,PG/SG/G/UTIL,5700,MIA@IND 12/03/2021 07:00PM ET,IND,24.06
66,PG,Mike Conley (20454830),Mike Conley,20454830,PG/G/UTIL,5700,BOS@UTA 12/03/2021 09:00PM ET,UTA,27.12
67,C,Montrezl Harrell (20454840),Montrezl Harrell,20454840,C/UTIL,5600,CLE@WAS 12/03/2021 07:00PM ET,WAS,32.58
68,C,Andre Drummond (20454842),Andre Drummond,20454842,C/UTIL,5500,PHI@ATL 12/03/2021 07:30PM ET,PHI,26.68
69,SF/PF,Josh Hart (20454844),Josh Hart,20454844,SF/PF/F/UTIL,5500,NOP@DAL 12/03/2021 08:30PM ET,NOP,27.14
70,SG,Klay Thompson (20454848),Klay Thompson,20454848,SG/G/UTIL,5400,PHX@GSW 12/03/2021 10:00PM ET,GSW,0.0
71,SG/SF,Tim Hardaway Jr. (20454851),Tim Hardaway Jr.,20454851,SG/SF/F/G/UTIL,5300,NOP@DAL 12/03/2021 08:30PM ET,DAL,25.31
72,PG/SG,Eric Bledsoe (20454856),Eric Bledsoe,20454856,PG/SG/G/UTIL,5300,LAC@LAL 12/03/2021 10:00PM ET,LAC,23.34
73,SG/SF,Talen Horton-Tucker (20454860),Talen Horton-Tucker,20454860,SG/SF/F/G/UTIL,5300,LAC@LAL 12/03/2021 10:00PM ET,LAL,24.08
74,PG,Jalen Suggs (20454867),Jalen Suggs,20454867,PG/G/UTIL,5200,ORL@HOU 12/03/2021 08:00PM ET,ORL,24.04
75,C,Robert Williams (20454865),Robert Williams,20454865,C/UTIL,5200,BOS@UTA 12/03/2021 09:00PM ET,BOS,28.45
76,SG,Seth Curry (20454874),Seth Curry,20454874,SG/G/UTIL,5100,PHI@ATL 12/03/2021 07:30PM ET,PHI,25.84
77,SG/SF,Kevin Huerter (20454877),Kevin Huerter,20454877,SG/SF/F/G/UTIL,5100,PHI@ATL 12/03/2021 07:30PM ET,ATL,19.0
78,PF/C,Kevin Love (20454882),Kevin Love,20454882,PF/C/F/UTIL,5100,CLE@WAS 12/03/2021 07:00PM ET,CLE,25.2
79,PG/SG,Jordan Clarkson (20454870),Jordan Clarkson,20454870,PG/SG/G/UTIL,5100,BOS@UTA 12/03/2021 09:00PM ET,UTA,25.01
80,C,Frank Kaminsky (20454892),Frank Kaminsky,20454892,C/UTIL,5000,PHX@GSW 12/03/2021 10:00PM ET,PHX,21.75
81,C,Daniel Gafford (20454886),Daniel Gafford,20454886,C/UTIL,5000,CLE@WAS 12/03/2021 07:00PM ET,WAS,23.21
82,PF/C,Nicolas Batum (20454894),Nicolas Batum,20454894,PF/C/F/UTIL,5000,LAC@LAL 12/03/2021 10:00PM ET,LAC,23.52
83,PF,Carmelo Anthony (20454898),Carmelo Anthony,20454898,PF/F/UTIL,5000,LAC@LAL 12/03/2021 10:00PM ET,LAL,24.08
84,SF/PF,Bojan Bogdanovic (20454888),Bojan Bogdanovic,20454888,SF/PF/F/UTIL,5000,BOS@UTA 12/03/2021 09:00PM ET,UTA,26.14
85,PG,Patrick Beverley (20454913),Patrick Beverley,20454913,PG/G/UTIL,4900,MIN@BKN 12/03/2021 07:30PM ET,MIN,24.12
86,PG/SG,Jalen Brunson (20454909),Jalen Brunson,20454909,PG/SG/G/UTIL,4900,NOP@DAL 12/03/2021 08:30PM ET,DAL,28.74
87,SG/SF,Eric Gordon (20454901),Eric Gordon,20454901,SG/SF/F/G/UTIL,4900,ORL@HOU 12/03/2021 08:00PM ET,HOU,21.78
88,PG,Markelle Fultz (20454906),Markelle Fultz,20454906,PG/G/UTIL,4900,ORL@HOU 12/03/2021 08:00PM ET,ORL,0.0
89,PG/SF,Terance Mann (20454916),Terance Mann,20454916,PG/SF/F/G/UTIL,4900,LAC@LAL 12/03/2021 10:00PM ET,LAC,21.8
90,PG/SG,Patty Mills (20454921),Patty Mills,20454921,PG/SG/G/UTIL,4800,MIN@BKN 12/03/2021 07:30PM ET,BKN,20.7
91,PF/C,Jarred Vanderbilt (20454925),Jarred Vanderbilt,20454925,PF/C/F/UTIL,4800,MIN@BKN 12/03/2021 07:30PM ET,MIN,21.02
92,SF/PF,Otto Porter Jr. (20454938),Otto Porter Jr.,20454938,SF/PF/F/UTIL,4800,PHX@GSW 12/03/2021 10:00PM ET,GSW,18.63
93,SG/SF,Cedi Osman (20454933),Cedi Osman,20454933,SG/SF/F/G/UTIL,4800,CLE@WAS 12/03/2021 07:00PM ET,CLE,20.37
94,C,Dewayne Dedmon (20454929),Dewayne Dedmon,20454929,C/UTIL,4800,MIA@IND 12/03/2021 07:00PM ET,MIA,14.23
95,C,Ivica Zubac (20454931),Ivica Zubac,20454931,C/UTIL,4800,LAC@LAL 12/03/2021 10:00PM ET,LAC,24.47
96,PG/SG,Bogdan Bogdanovic (20454947),Bogdan Bogdanovic,20454947,PG/SG/G/UTIL,4700,PHI@ATL 12/03/2021 07:30PM ET,ATL,22.04
97,PG,Devonte' Graham (20454942),Devonte' Graham,20454942,PG/G/UTIL,4700,NOP@DAL 12/03/2021 08:30PM ET,NOP,27.23
98,C,Thomas Bryant (20454945),Thomas Bryant,20454945,C/UTIL,4700,CLE@WAS 12/03/2021 07:00PM ET,WAS,0.0
99,PF,Marcus Morris Sr. (20454951),Marcus Morris Sr.,20454951,PF/F/UTIL,4700,LAC@LAL 12/03/2021 10:00PM ET,LAC,17.88
100,SG/SF,Kentavious Caldwell-Pope (20454958),Kentavious Caldwell-Pope,20454958,SG/SF/F/G/UTIL,4600,CLE@WAS 12/03/2021 07:00PM ET,WAS,22.03
101,PF,Dean Wade (20454966),Dean Wade,20454966,PF/F/UTIL,4600,CLE@WAS 12/03/2021 07:00PM ET,CLE,12.62
102,PG/SG,Jalen Green (20454954),Jalen Green,20454954,PG/SG/G/UTIL,4600,ORL@HOU 12/03/2021 08:00PM ET,HOU,22.58
103,SG,Malik Monk (20454963),Malik Monk,20454963,SG/G/UTIL,4600,LAC@LAL 12/03/2021 10:00PM ET,LAL,18.5
104,SG/SF,DeAndre' Bembry (20454980),DeAndre' Bembry,20454980,SG/SF/F/G/UTIL,4500,MIN@BKN 12/03/2021 07:30PM ET,BKN,14.28
105,PG/SG,Nickeil Alexander-Walker (20454974),Nickeil Alexander-Walker,20454974,PG/SG/G/UTIL,4500,NOP@DAL 12/03/2021 08:30PM ET,NOP,26.26
106,C,Rui Hachimura (20454978),Rui Hachimura,20454978,C/UTIL,4500,CLE@WAS 12/03/2021 07:00PM ET,WAS,0.0
107,SG/SF,Garrison Mathews (20454991),Garrison Mathews,20454991,SG/SF/F/G/UTIL,4500,ORL@HOU 12/03/2021 08:00PM ET,HOU,17.78
108,SG/SF,Duncan Robinson (20454969),Duncan Robinson,20454969,SG/SF/F/G/UTIL,4500,MIA@IND 12/03/2021 07:00PM ET,MIA,20.19
109,PF,T.J. Warren (20454985),T.J. Warren,20454985,PF/F/UTIL,4500,MIA@IND 12/03/2021 07:00PM ET,IND,0.0
110,PF,Royce O'Neale (20454988),Royce O'Neale,20454988,PF/F/UTIL,4500,BOS@UTA 12/03/2021 09:00PM ET,UTA,21.74
111,SF,Joe Harris (20455001),Joe Harris,20455001,SF/F/UTIL,4400,MIN@BKN 12/03/2021 07:30PM ET,BKN,20.11
112,PF,Jae Crowder (20455010),Jae Crowder,20455010,PF/F/UTIL,4400,PHX@GSW 12/03/2021 10:00PM ET,PHX,20.51
113,PG,Michael Carter-Williams (20455004),Michael Carter-Williams,20455004,PG/G/UTIL,4400,ORL@HOU 12/03/2021 08:00PM ET,ORL,0.0
114,SG,Chris Duarte (20455007),Chris Duarte,20455007,SG/G/UTIL,4400,MIA@IND 12/03/2021 07:00PM ET,IND,23.33
115,SG/SF,Luke Kennard (20454996),Luke Kennard,20454996,SG/SF/F/G/UTIL,4400,LAC@LAL 12/03/2021 10:00PM ET,LAC,19.5
116,SG,Malik Beasley (20455013),Malik Beasley,20455013,SG/G/UTIL,4300,MIN@BKN 12/03/2021 07:30PM ET,MIN,18.65
117,PG,T.J. McConnell (20455016),T.J. McConnell,20455016,PG/G/UTIL,4300,MIA@IND 12/03/2021 07:00PM ET,IND,22.19
118,PG/SG,Lou Williams (20455021),Lou Williams,20455021,PG/SG/G/UTIL,4200,PHI@ATL 12/03/2021 07:30PM ET,ATL,11.59
119,C,James Wiseman (20455019),James Wiseman,20455019,C/UTIL,4200,PHX@GSW 12/03/2021 10:00PM ET,GSW,0.0
120,SF/PF,Cameron Johnson (20455029),Cameron Johnson,20455029,SF/PF/F/UTIL,4200,PHX@GSW 12/03/2021 10:00PM ET,PHX,17.81
121,SF/PF,Rudy Gay (20455025),Rudy Gay,20455025,SF/PF/F/UTIL,4200,BOS@UTA 12/03/2021 09:00PM ET,UTA,20.71
122,PG/SG,Shake Milton (20455033),Shake Milton,20455033,PG/SG/G/UTIL,4100,PHI@ATL 12/03/2021 07:30PM ET,PHI,22.34
123,PF,Danilo Gallinari (20455037),Danilo Gallinari,20455037,PF/F/UTIL,4100,PHI@ATL 12/03/2021 07:30PM ET,ATL,16.33
124,PF/C,Maxi Kleber (20455044),Maxi Kleber,20455044,PF/C/F/UTIL,4100,NOP@DAL 12/03/2021 08:30PM ET,DAL,19.34
125,PF/C,Alperen Sengun (20455040),Alperen Sengun,20455040,PF/C/F/UTIL,4100,ORL@HOU 12/03/2021 08:00PM ET,HOU,20.91
126,PF/C,Blake Griffin (20455048),Blake Griffin,20455048,PF/C/F/UTIL,4000,MIN@BKN 12/03/2021 07:30PM ET,BKN,16.97
127,SF/PF,Dorian Finney-Smith (20455052),Dorian Finney-Smith,20455052,SF/PF/F/UTIL,4000,NOP@DAL 12/03/2021 08:30PM ET,DAL,20.69
128,C,Guillermo Hernangomez (20455061),Guillermo Hernangomez,20455061,C/UTIL,4000,NOP@DAL 12/03/2021 08:30PM ET,NOP,20.39
129,C,JaVale McGee (20455063),JaVale McGee,20455063,C/UTIL,4000,PHX@GSW 12/03/2021 10:00PM ET,PHX,21.49
130,C,Kevon Looney (20455065),Kevon Looney,20455065,C/UTIL,4000,PHX@GSW 12/03/2021 10:00PM ET,GSW,17.67
131,SG/SF,Landry Shamet (20455067),Landry Shamet,20455067,SG/SF/F/G/UTIL,4000,PHX@GSW 12/03/2021 10:00PM ET,PHX,14.4
132,SG/SF,Gary Harris (20455056),Gary Harris,20455056,SG/SF/F/G/UTIL,4000,ORL@HOU 12/03/2021 08:00PM ET,ORL,13.34
133,SG/SF,Isaac Okoro (20455077),Isaac Okoro,20455077,SG/SF/F/G/UTIL,3900,CLE@WAS 12/03/2021 07:00PM ET,CLE,18.05
134,PG,Gabe Vincent (20455082),Gabe Vincent,20455082,PG/G/UTIL,3900,MIA@IND 12/03/2021 07:00PM ET,MIA,12.09
135,SG/SF,Joe Ingles (20455072),Joe Ingles,20455072,SG/SF/F/G/UTIL,3900,BOS@UTA 12/03/2021 09:00PM ET,UTA,18.45
136,PF,De'Andre Hunter (20455102),De'Andre Hunter,20455102,PF/F/UTIL,3800,PHI@ATL 12/03/2021 07:30PM ET,ATL,17.04
137,SG/SF,Max Strus (20455085),Max Strus,20455085,SG/SF/F/G/UTIL,3800,MIA@IND 12/03/2021 07:00PM ET,MIA,15.42
138,SG/SF,Justin Holiday (20455090),Justin Holiday,20455090,SG/SF/F/G/UTIL,3800,MIA@IND 12/03/2021 07:00PM ET,IND,18.27
139,PF/C,P.J. Tucker (20455095),P.J. Tucker,20455095,PF/C/F/UTIL,3800,MIA@IND 12/03/2021 07:00PM ET,MIA,18.19
140,SG,Kendrick Nunn (20455105),Kendrick Nunn,20455105,SG/G/UTIL,3800,LAC@LAL 12/03/2021 10:00PM ET,LAL,0.0
141,SG,Josh Richardson (20455099),Josh Richardson,20455099,SG/G/UTIL,3800,BOS@UTA 12/03/2021 09:00PM ET,BOS,17.34
142,PF/C,Herbert Jones (20455117),Herbert Jones,20455117,PF/C/F/UTIL,3700,NOP@DAL 12/03/2021 08:30PM ET,NOP,16.71
143,PG/SG,Cameron Payne (20455108),Cameron Payne,20455108,PG/SG/G/UTIL,3700,PHX@GSW 12/03/2021 10:00PM ET,PHX,19.22
144,SG/SF,Caleb Martin (20455112),Caleb Martin,20455112,SG/SF/F/G/UTIL,3700,MIA@IND 12/03/2021 07:00PM ET,MIA,13.37
145,PF/C,Grant Williams (20455121),Grant Williams,20455121,PF/C/F/UTIL,3700,BOS@UTA 12/03/2021 09:00PM ET,BOS,15.51
146,SG/SF,Bruce Brown (20455125),Bruce Brown,20455125,SG/SF/F/G/UTIL,3600,MIN@BKN 12/03/2021 07:30PM ET,BKN,17.08
147,SF/PF,Chuma Okeke (20455132),Chuma Okeke,20455132,SF/PF/F/UTIL,3600,ORL@HOU 12/03/2021 08:00PM ET,ORL,15.69
148,C,Dwight Howard (20455130),Dwight Howard,20455130,C/UTIL,3600,LAC@LAL 12/03/2021 10:00PM ET,LAL,15.08
149,C,Serge Ibaka (20455136),Serge Ibaka,20455136,C/UTIL,3600,LAC@LAL 12/03/2021 10:00PM ET,LAC,11.25
150,SF/PF,Georges Niang (20455138),Georges Niang,20455138,SF/PF/F/UTIL,3500,PHI@ATL 12/03/2021 07:30PM ET,PHI,19.56
151,PF/C,Nemanja Bjelica (20455144),Nemanja Bjelica,20455144,PF/C/F/UTIL,3500,PHX@GSW 12/03/2021 10:00PM ET,GSW,15.37
152,C,Isaiah Hartenstein (20455142),Isaiah Hartenstein,20455142,C/UTIL,3500,LAC@LAL 12/03/2021 10:00PM ET,LAC,19.76
153,SG/SF,Furkan Korkmaz (20455157),Furkan Korkmaz,20455157,SG/SF/F/G/UTIL,3400,PHI@ATL 12/03/2021 07:30PM ET,PHI,18.94
154,SG/SF,Cam Reddish (20455174),Cam Reddish,20455174,SG/SF/F/G/UTIL,3400,PHI@ATL 12/03/2021 07:30PM ET,ATL,19.06
155,PF,James Johnson (20455152),James Johnson,20455152,PF/F/UTIL,3400,MIN@BKN 12/03/2021 07:30PM ET,BKN,11.73
156,PF,Juan Toscano-Anderson (20455166),Juan Toscano-Anderson,20455166,PF/F/UTIL,3400,PHX@GSW 12/03/2021 10:00PM ET,GSW,12.54
157,PF,Davis Bertans (20455171),Davis Bertans,20455171,PF/F/UTIL,3400,CLE@WAS 12/03/2021 07:00PM ET,WAS,9.35
158,PG/SG,Armoni Brooks (20455148),Armoni Brooks,20455148,PG/SG/G/UTIL,3400,ORL@HOU 12/03/2021 08:00PM ET,HOU,10.28
159,PG/SG,R.J. Hampton (20455162),R.J. Hampton,20455162,PG/SG/G/UTIL,3400,ORL@HOU 12/03/2021 08:00PM ET,ORL,16.09
160,PG,Brad Wanamaker (20455179),Brad Wanamaker,20455179,PG/G/UTIL,3400,MIA@IND 12/03/2021 07:00PM ET,IND,9.81
161,C,DeAndre Jordan (20455155),DeAndre Jordan,20455155,C/UTIL,3400,LAC@LAL 12/03/2021 10:00PM ET,LAL,14.9
162,C,Enes Freedom (20455169),Enes Freedom,20455169,C/UTIL,3400,BOS@UTA 12/03/2021 09:00PM ET,BOS,13.46
163,SF/PF,Matisse Thybulle (20455192),Matisse Thybulle,20455192,SF/PF/F/UTIL,3300,PHI@ATL 12/03/2021 07:30PM ET,PHI,18.02
164,PG,Delon Wright (20455210),Delon Wright,20455210,PG/G/UTIL,3300,PHI@ATL 12/03/2021 07:30PM ET,ATL,10.65
165,PF/C,Naz Reid (20455182),Naz Reid,20455182,PF/C/F/UTIL,3300,MIN@BKN 12/03/2021 07:30PM ET,MIN,17.21
166,PF/C,Paul Millsap (20455218),Paul Millsap,20455218,PF/C/F/UTIL,3300,MIN@BKN 12/03/2021 07:30PM ET,BKN,9.19
167,SG/SF,Sterling Brown (20455213),Sterling Brown,20455213,SG/SF/F/G/UTIL,3300,NOP@DAL 12/03/2021 08:30PM ET,DAL,9.36
168,SG,Garrett Temple (20455228),Garrett Temple,20455228,SG/G/UTIL,3300,NOP@DAL 12/03/2021 08:30PM ET,NOP,13.12
169,PG,Chris Chiozza (20455204),Chris Chiozza,20455204,PG/G/UTIL,3300,PHX@GSW 12/03/2021 10:00PM ET,GSW,7.78
170,SF/PF,Deni Avdija (20455186),Deni Avdija,20455186,SF/PF/F/UTIL,3300,CLE@WAS 12/03/2021 07:00PM ET,WAS,17.22
171,PG,RJ Nembhard (20455225),RJ Nembhard,20455225,PG/G/UTIL,3300,CLE@WAS 12/03/2021 07:00PM ET,CLE,2.38
172,PF/C,KJ Martin (20455200),KJ Martin,20455200,PF/C/F/UTIL,3300,ORL@HOU 12/03/2021 08:00PM ET,HOU,13.95
173,SF/PF,Kelan Martin (20455196),Kelan Martin,20455196,SF/PF/F/UTIL,3300,MIA@IND 12/03/2021 07:00PM ET,IND,12.68
174,PG,Rajon Rondo (20455222),Rajon Rondo,20455222,PG/G/UTIL,3300,LAC@LAL 12/03/2021 10:00PM ET,LAL,13.18
175,C,Hassan Whiteside (20455190),Hassan Whiteside,20455190,C/UTIL,3300,BOS@UTA 12/03/2021 09:00PM ET,UTA,18.25
176,PF,Sam Hauser (20455207),Sam Hauser,20455207,PF/F/UTIL,3300,BOS@UTA 12/03/2021 09:00PM ET,BOS,1.62
177,SF,Danny Green (20455258),Danny Green,20455258,SF/F/UTIL,3200,PHI@ATL 12/03/2021 07:30PM ET,PHI,17.32
178,SF,Timothe Luwawu-Cabarrot (20455261),Timothe Luwawu-Cabarrot,20455261,SF/F/UTIL,3200,PHI@ATL 12/03/2021 07:30PM ET,ATL,4.12
179,SF/PF,Jaden McDaniels (20455231),Jaden McDaniels,20455231,SF/PF/F/UTIL,3200,MIN@BKN 12/03/2021 07:30PM ET,MIN,15.96
