Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG/SG,Armoni Brooks (20640037),Armoni Brooks,20640037,PG/SG/G/UTIL,5400,NYK@HOU 12/16/2021 08:00PM ET,HOU,13.41
C,Montrezl Harrell (20640041),Montrezl Harrell,20640041,C/UTIL,5300,WAS@PHX 12/16/2021 09:00PM ET,WAS,29.46
PG/SG,Cameron Payne (20640043),Cameron Payne,20640043,PG/SG/G/UTIL,5200,WAS@PHX 12/16/2021 09:00PM ET,PHX,20.28
PG/SG,Immanuel Quickley (20640051),Immanuel Quickley,20640051,PG/SG/G/UTIL,5100,NYK@HOU 12/16/2021 08:00PM ET,NYK,18.01
SF/PF,Cameron Johnson (20640047),Cameron Johnson,20640047,SF/PF/F/UTIL,5100,WAS@PHX 12/16/2021 09:00PM ET,PHX,19.5
PG/SG,Shake Milton (20640055),Shake Milton,20640055,PG/SG/G/UTIL,5000,PHI@BKN 12/16/2021 07:30PM ET,PHI,21.40
PF/C,Blake Griffin (20640059),Blake Griffin,20640059,PF/C/F/UTIL,5000,PHI@BKN 12/16/2021 07:30PM ET,BKN,16.95
SG/SF,Evan Fournier (20640067),Evan Fournier,20640067,SG/SF/F/G/UTIL,4900,NYK@HOU 12/16/2021 08:00PM ET,NYK,20.62
SF/PF,Saddiq Bey (20640063),Saddiq Bey,20640063,SF/PF/F/UTIL,4900,DET@IND 12/16/2021 07:00PM ET,DET,25.32
PG,Kemba Walker (20640074),Kemba Walker,20640074,PG/G/UTIL,4800,NYK@HOU 12/16/2021 08:00PM ET,NYK,22.5
C,Frank Kaminsky (20640072),Frank Kaminsky,20640072,C/UTIL,4800,WAS@PHX 12/16/2021 09:00PM ET,PHX,21.75
C,Daniel Gafford (20640077),Daniel Gafford,20640077,C/UTIL,4800,WAS@PHX 12/16/2021 09:00PM ET,WAS,23.02
PG/SG,Cameron Thomas (20640082),Cameron Thomas,20640082,PG/SG/G/UTIL,4700,PHI@BKN 12/16/2021 07:30PM ET,BKN,10.05
PF,Jae Crowder (20640079),Jae Crowder,20640079,PF/F/UTIL,4700,WAS@PHX 12/16/2021 09:00PM ET,PHX,21.44
SG/SF,Garrison Mathews (20640092),Garrison Mathews,20640092,SG/SF/F/G/UTIL,4600,NYK@HOU 12/16/2021 08:00PM ET,HOU,20.42
C,Kelly Olynyk (20640086),Kelly Olynyk,20640086,C/UTIL,4600,DET@IND 12/16/2021 07:00PM ET,DET,26.88
PG/SG,Chris Duarte (20640088),Chris Duarte,20640088,PG/SG/G/UTIL,4600,DET@IND 12/16/2021 07:00PM ET,IND,23.16
PF,T.J. Warren (20640097),T.J. Warren,20640097,PF/F/UTIL,4500,DET@IND 12/16/2021 07:00PM ET,IND,0
C,JaVale McGee (20640100),JaVale McGee,20640100,C/UTIL,4500,WAS@PHX 12/16/2021 09:00PM ET,PHX,22.32
C,Thomas Bryant (20640102),Thomas Bryant,20640102,C/UTIL,4400,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
SF,Joe Harris (20640106),Joe Harris,20640106,SF/F/UTIL,4300,PHI@BKN 12/16/2021 07:30PM ET,BKN,20.11
C,Mitchell Robinson (20640114),Mitchell Robinson,20640114,C/UTIL,4300,NYK@HOU 12/16/2021 08:00PM ET,NYK,21.1
SG/SF,Hamidou Diallo (20640109),Hamidou Diallo,20640109,SG/SF/F/G/UTIL,4300,DET@IND 12/16/2021 07:00PM ET,DET,13.93
C,Rui Hachimura (20640104),Rui Hachimura,20640104,C/UTIL,4300,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PG/SF,David Duke Jr. (20640121),David Duke Jr.,20640121,PG/SF/F/G/UTIL,4200,PHI@BKN 12/16/2021 07:30PM ET,BKN,19.83
PG/SF,Jalen Green (20640126),Jalen Green,20640126,PG/SF/F/G/UTIL,4200,NYK@HOU 12/16/2021 08:00PM ET,HOU,22.58
C,Nerlens Noel (20640134),Nerlens Noel,20640134,C/UTIL,4200,NYK@HOU 12/16/2021 08:00PM ET,NYK,16.62
SG/SF,Justin Holiday (20640116),Justin Holiday,20640116,SG/SF/F/G/UTIL,4200,DET@IND 12/16/2021 07:00PM ET,IND,18.05
PG,Saben Lee (20640131),Saben Lee,20640131,PG/G/UTIL,4200,DET@IND 12/16/2021 07:00PM ET,DET,13.41
SG/SF,Bruce Brown (20640136),Bruce Brown,20640136,SG/SF/F/G/UTIL,4100,PHI@BKN 12/16/2021 07:30PM ET,BKN,17.03
SG,Quentin Grimes (20640141),Quentin Grimes,20640141,SG/G/UTIL,4100,NYK@HOU 12/16/2021 08:00PM ET,NYK,6.75
PF/C,KJ Martin (20640144),KJ Martin,20640144,PF/C/F/UTIL,4100,NYK@HOU 12/16/2021 08:00PM ET,HOU,14.51
SF,Kessler Edwards (20640156),Kessler Edwards,20640156,SF/F/UTIL,4000,PHI@BKN 12/16/2021 07:30PM ET,BKN,16.92
PG,T.J. McConnell (20640153),T.J. McConnell,20640153,PG/G/UTIL,4000,DET@IND 12/16/2021 07:00PM ET,IND,22.19
SG,Frank Jackson (20640159),Frank Jackson,20640159,SG/G/UTIL,4000,DET@IND 12/16/2021 07:00PM ET,DET,15.20
SG/SF,Kentavious Caldwell-Pope (20640148),Kentavious Caldwell-Pope,20640148,SG/SF/F/G/UTIL,4000,WAS@PHX 12/16/2021 09:00PM ET,WAS,21.77
C,Nicolas Claxton (20640162),Nicolas Claxton,20640162,C/UTIL,3900,PHI@BKN 12/16/2021 07:30PM ET,BKN,14.6
SF,Danny Green (20640164),Danny Green,20640164,SF/F/UTIL,3900,PHI@BKN 12/16/2021 07:30PM ET,PHI,17.14
PF,James Johnson (20640170),James Johnson,20640170,PF/F/UTIL,3800,PHI@BKN 12/16/2021 07:30PM ET,BKN,14.38
SF/PF,Kevin Knox II (20640173),Kevin Knox II,20640173,SF/PF/F/UTIL,3800,NYK@HOU 12/16/2021 08:00PM ET,NYK,7.75
PG,Killian Hayes (20640167),Killian Hayes,20640167,PG/G/UTIL,3800,DET@IND 12/16/2021 07:00PM ET,DET,19.05
SG/SF,Furkan Korkmaz (20640181),Furkan Korkmaz,20640181,SG/SF/F/G/UTIL,3700,PHI@BKN 12/16/2021 07:30PM ET,PHI,17.40
PG,D.J. Augustin (20640186),D.J. Augustin,20640186,PG/G/UTIL,3700,NYK@HOU 12/16/2021 08:00PM ET,HOU,10.42
PF,Obi Toppin (20640189),Obi Toppin,20640189,PF/F/UTIL,3700,NYK@HOU 12/16/2021 08:00PM ET,NYK,16.62
SF/PF,Deni Avdija (20640177),Deni Avdija,20640177,SF/PF/F/UTIL,3700,WAS@PHX 12/16/2021 09:00PM ET,WAS,17.09
C,Charles Bassey (20640205),Charles Bassey,20640205,C/UTIL,3600,PHI@BKN 12/16/2021 07:30PM ET,PHI,10.44
SF,David Nwaba (20640207),David Nwaba,20640207,SF/F/UTIL,3600,NYK@HOU 12/16/2021 08:00PM ET,HOU,10.7
PF/C,Trey Lyles (20640197),Trey Lyles,20640197,PF/C/F/UTIL,3600,DET@IND 12/16/2021 07:00PM ET,DET,14.59
PF/C,Oshae Brissett (20640201),Oshae Brissett,20640201,PF/C/F/UTIL,3600,DET@IND 12/16/2021 07:00PM ET,IND,11.36
SG/SF,Landry Shamet (20640192),Landry Shamet,20640192,SG/SF/F/G/UTIL,3600,WAS@PHX 12/16/2021 09:00PM ET,PHX,14.61
SF/PF,Georges Niang (20640213),Georges Niang,20640213,SF/PF/F/UTIL,3500,PHI@BKN 12/16/2021 07:30PM ET,PHI,17.98
C,Day'Ron Sharpe (20640217),Day'Ron Sharpe,20640217,C/UTIL,3500,PHI@BKN 12/16/2021 07:30PM ET,BKN,7.17
SG,Josh Christopher (20640210),Josh Christopher,20640210,SG/G/UTIL,3500,NYK@HOU 12/16/2021 08:00PM ET,HOU,9.66
PG,Miles McBride (20640223),Miles McBride,20640223,PG/G/UTIL,3500,NYK@HOU 12/16/2021 08:00PM ET,NYK,3.67
PG/SG,Aaron Holiday (20640219),Aaron Holiday,20640219,PG/SG/G/UTIL,3500,WAS@PHX 12/16/2021 09:00PM ET,WAS,12.06
SG/SF,DeAndre' Bembry (20640226),DeAndre' Bembry,20640226,SG/SF/F/G/UTIL,3400,PHI@BKN 12/16/2021 07:30PM ET,BKN,13.91
PF,Davis Bertans (20640231),Davis Bertans,20640231,PF/F/UTIL,3400,WAS@PHX 12/16/2021 09:00PM ET,WAS,10.66
SF,Rodney McGruder (20640234),Rodney McGruder,20640234,SF/F/UTIL,3300,DET@IND 12/16/2021 07:00PM ET,DET,4.68
SG/SF,Jeremy Lamb (20640237),Jeremy Lamb,20640237,SG/SF/F/G/UTIL,3300,DET@IND 12/16/2021 07:00PM ET,IND,13.06
C,Goga Bitadze (20640242),Goga Bitadze,20640242,C/UTIL,3200,DET@IND 12/16/2021 07:00PM ET,IND,8.03
PF,Josh Jackson (20640247),Josh Jackson,20640247,PF/F/UTIL,3200,DET@IND 12/16/2021 07:00PM ET,DET,14.54
PG,Raul Neto (20640244),Raul Neto,20640244,PG/G/UTIL,3200,WAS@PHX 12/16/2021 09:00PM ET,WAS,15.05
SF/PF,Matisse Thybulle (20640254),Matisse Thybulle,20640254,SF/PF/F/UTIL,3100,PHI@BKN 12/16/2021 07:30PM ET,PHI,15.22
SF/PF,Kelan Martin (20640250),Kelan Martin,20640250,SF/PF/F/UTIL,3100,DET@IND 12/16/2021 07:00PM ET,IND,12.44
SG/SF,Corey Kispert (20640258),Corey Kispert,20640258,SG/SF/F/G/UTIL,3100,WAS@PHX 12/16/2021 09:00PM ET,WAS,7.8
SF/PF,Filip Petrusev (20640284),Filip Petrusev,20640284,SF/PF/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
PF/C,Paul Millsap (20640296),Paul Millsap,20640296,PF/C/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,10.56
C,Nikola Milutinov (20640315),Nikola Milutinov,20640315,C/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PF/C,Paul Reed (20640347),Paul Reed,20640347,PF/C/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,8.57
PG/SG,Brandon Rachal (20640363),Brandon Rachal,20640363,PG/SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PG,Bryce Brown (20640403),Bryce Brown,20640403,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PG,Josh Gray (20640406),Josh Gray,20640406,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PG,Marcus Zegarowski (20640409),Marcus Zegarowski,20640409,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PG,Jevon Carter (20640412),Jevon Carter,20640412,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,7.11
PG,Edmond Sumner (20640415),Edmond Sumner,20640415,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PG,Grant Riller (20640427),Grant Riller,20640427,PG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
PF,RaiQuan Gray (20640442),RaiQuan Gray,20640442,PF/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
PF,Anthony Tolliver (20640451),Anthony Tolliver,20640451,PF/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
SG,Elijah Millsap (20640460),Elijah Millsap,20640460,SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
SG,Jordan Bowden (20640463),Jordan Bowden,20640463,SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,BKN,0
SG,Shaquille Harrison (20640475),Shaquille Harrison,20640475,SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
SG,Isaiah Joe (20640478),Isaiah Joe,20640478,SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,6.90
SG,Jaden Springer (20640481),Jaden Springer,20640481,SG/G/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
SF,Aaron Henry (20640499),Aaron Henry,20640499,SF/F/UTIL,3000,PHI@BKN 12/16/2021 07:30PM ET,PHI,0
SG,Khyri Thomas (20640263),Khyri Thomas,20640263,SG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
SG,Dwayne Bacon (20640266),Dwayne Bacon,20640266,SG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PF,Mfiondu Kabengele (20640272),Mfiondu Kabengele,20640272,PF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
SG,Dante Exum (20640275),Dante Exum,20640275,SG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
PF/C,Usman Garuba (20640288),Usman Garuba,20640288,PF/C/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,8.62
PF/C,Daniel Theis (20640292),Daniel Theis,20640292,PF/C/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,17.40
PG,Daishen Nix (20640304),Daishen Nix,20640304,PG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,1.5
C,Jericho Sims (20640323),Jericho Sims,20640323,C/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,4.47
SF/PF,Aamir Simms (20640335),Aamir Simms,20640335,SF/PF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PF/C,Taj Gibson (20640351),Taj Gibson,20640351,PF/C/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,12.42
SG/SF,Tyler Bey (20640392),Tyler Bey,20640392,SG/SF/F/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
PG,Marcus Foster (20640418),Marcus Foster,20640418,PG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
PG,Brandon Goodwin (20640430),Brandon Goodwin,20640430,PG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PG,Rokas Jokubaitis (20640433),Rokas Jokubaitis,20640433,PG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PG,Luca Vildoza (20640436),Luca Vildoza,20640436,PG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PF,Luka Samanic (20640454),Luka Samanic,20640454,PF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
SG,Brandon Knight (20640484),Brandon Knight,20640484,SG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
SG,Myles Powell (20640487),Myles Powell,20640487,SG/G/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
SF,Anthony Lamb (20640493),Anthony Lamb,20640493,SF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,0
SF,Danuel House Jr. (20640496),Danuel House Jr.,20640496,SF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,HOU,10.95
SF,Aaron Sims (20640502),Aaron Sims,20640502,SF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
SF,Wayne Selden Jr. (20640505),Wayne Selden Jr.,20640505,SF/F/UTIL,3000,NYK@HOU 12/16/2021 08:00PM ET,NYK,0
PF,Isaiah Jackson (20640269),Isaiah Jackson,20640269,PF/F/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,4.04
SF/PF,Torrey Craig (20640280),Torrey Craig,20640280,SF/PF/F/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,11.58
PG,Cory Joseph (20640310),Cory Joseph,20640310,PG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,15.25
C,Amida Brimah (20640313),Amida Brimah,20640313,C/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
C,Balsa Koprivica (20640319),Balsa Koprivica,20640319,C/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,0
C,Luka Garza (20640321),Luka Garza,20640321,C/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,7.85
PG/SG,DeJon Jarreau (20640355),DeJon Jarreau,20640355,PG/SG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
PG/SG,Duane Washington Jr. (20640359),Duane Washington Jr.,20640359,PG/SG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,2.25
SG/SF,Terry Taylor (20640387),Terry Taylor,20640387,SG/SF/F/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
PG,Brad Wanamaker (20640397),Brad Wanamaker,20640397,PG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,9.60
PG,Keifer Sykes (20640400),Keifer Sykes,20640400,PG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
PG,Derrick Walton Jr. (20640424),Derrick Walton Jr.,20640424,PG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,0
PF,Jamorko Pickett (20640445),Jamorko Pickett,20640445,PF/F/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,1
PF,Isaiah Livers (20640448),Isaiah Livers,20640448,PF/F/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,0
SG,Nate Hinton (20640457),Nate Hinton,20640457,SG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
SG,Cassius Stanley (20640469),Cassius Stanley,20640469,SG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,0
SG,Chris Smith (20640472),Chris Smith,20640472,SG/G/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,DET,0
SF,Juan Pablo Vaulet (20640490),Juan Pablo Vaulet,20640490,SF/F/UTIL,3000,DET@IND 12/16/2021 07:00PM ET,IND,0
C,Jaime Echenique (20640278),Jaime Echenique,20640278,C/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PF/C,Jalen Smith (20640300),Jalen Smith,20640300,PF/C/F/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,8.5
PG,Elfrid Payton (20640307),Elfrid Payton,20640307,PG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,10.60
C,Dario Saric (20640317),Dario Saric,20640317,C/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,0
C,Isaiah Todd (20640325),Isaiah Todd,20640325,C/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,4.6
SF/PF,Ish Wainright (20640327),Ish Wainright,20640327,SF/PF/F/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,3.97
SF/PF,Abdel Nader (20640331),Abdel Nader,20640331,SF/PF/F/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,7.05
SF/PF,Anthony Gill (20640339),Anthony Gill,20640339,SF/PF/F/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,4.93
SF/PF,Chandler Hutchison (20640343),Chandler Hutchison,20640343,SF/PF/F/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,2.05
PG/SG,Devontae Shuler (20640367),Devontae Shuler,20640367,PG/SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PG/SG,Jordan Schakel (20640371),Jordan Schakel,20640371,PG/SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PG/SG,Jordan Goodwin (20640375),Jordan Goodwin,20640375,PG/SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PG/SG,Joel Ayayi (20640379),Joel Ayayi,20640379,PG/SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,1.4
PG/SG,Caleb Homesley (20640383),Caleb Homesley,20640383,PG/SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,0
PG,Chasson Randle (20640421),Chasson Randle,20640421,PG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,0
PG,Cassius Winston (20640439),Cassius Winston,20640439,PG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,WAS,2.25
SG,Ty-Shon Alexander (20640466),Ty-Shon Alexander,20640466,SG/G/UTIL,3000,WAS@PHX 12/16/2021 09:00PM ET,PHX,0
