Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Aaron Gordon (20465162),Aaron Gordon,20465162,UTIL,7800,DEN@NYK 12/04/2021 01:00PM ET,DEN,27.68
SF/PF,Jeff Green (20465216),Jeff Green,20465216,CPT,7800,DEN@NYK 12/04/2021 01:00PM ET,DEN,15.71
PG/SF,Alec Burks (20465163),Alec Burks,20465163,UTIL,7600,DEN@NYK 12/04/2021 01:00PM ET,NYK,23.02
C,Mitchell Robinson (20465217),Mitchell Robinson,20465217,CPT,7500,DEN@NYK 12/04/2021 01:00PM ET,NYK,21.87
PG,Kemba Walker (20465218),Kemba Walker,20465218,CPT,7200,DEN@NYK 12/04/2021 01:00PM ET,NYK,22.5
C,Nerlens Noel (20465219),Nerlens Noel,20465219,CPT,6900,DEN@NYK 12/04/2021 01:00PM ET,NYK,17.17
SF,Michael Porter Jr. (20465164),Michael Porter Jr.,20465164,UTIL,6800,DEN@NYK 12/04/2021 01:00PM ET,DEN,23.64
PG/SG,Monte Morris (20465165),Monte Morris,20465165,UTIL,6600,DEN@NYK 12/04/2021 01:00PM ET,DEN,23.11
PF/C,JaMychal Green (20465220),JaMychal Green,20465220,CPT,6600,DEN@NYK 12/04/2021 01:00PM ET,DEN,13.12
SF,RJ Barrett (20465166),RJ Barrett,20465166,UTIL,6400,DEN@NYK 12/04/2021 01:00PM ET,NYK,26.10
PG,Facundo Campazzo (20465221),Facundo Campazzo,20465221,CPT,6300,DEN@NYK 12/04/2021 01:00PM ET,DEN,13.79
PG,Immanuel Quickley (20465167),Immanuel Quickley,20465167,UTIL,6000,DEN@NYK 12/04/2021 01:00PM ET,NYK,17.86
PG/SG,Derrick Rose (20465168),Derrick Rose,20465168,UTIL,5600,DEN@NYK 12/04/2021 01:00PM ET,NYK,24.74
SG/SF,Evan Fournier (20465169),Evan Fournier,20465169,UTIL,5400,DEN@NYK 12/04/2021 01:00PM ET,NYK,22.12
SF/PF,Jeff Green (20465170),Jeff Green,20465170,UTIL,5200,DEN@NYK 12/04/2021 01:00PM ET,DEN,15.71
PG/SG,Bones Hyland (20465222),Bones Hyland,20465222,CPT,5100,DEN@NYK 12/04/2021 01:00PM ET,DEN,15.2
C,Mitchell Robinson (20465171),Mitchell Robinson,20465171,UTIL,5000,DEN@NYK 12/04/2021 01:00PM ET,NYK,21.87
PG,Kemba Walker (20465172),Kemba Walker,20465172,UTIL,4800,DEN@NYK 12/04/2021 01:00PM ET,NYK,22.5
C,Nerlens Noel (20465173),Nerlens Noel,20465173,UTIL,4600,DEN@NYK 12/04/2021 01:00PM ET,NYK,17.17
PF/C,JaMychal Green (20465174),JaMychal Green,20465174,UTIL,4400,DEN@NYK 12/04/2021 01:00PM ET,DEN,13.12
PG,Facundo Campazzo (20465175),Facundo Campazzo,20465175,UTIL,4200,DEN@NYK 12/04/2021 01:00PM ET,DEN,13.79
SF/PF,Obi Toppin (20465223),Obi Toppin,20465223,CPT,3600,DEN@NYK 12/04/2021 01:00PM ET,NYK,15.89
PG/SG,Bones Hyland (20465176),Bones Hyland,20465176,UTIL,3400,DEN@NYK 12/04/2021 01:00PM ET,DEN,15.2
SG,Davon Reed (20465224),Davon Reed,20465224,CPT,3000,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
PF/C,Zeke Nnaji (20465225),Zeke Nnaji,20465225,CPT,2700,DEN@NYK 12/04/2021 01:00PM ET,DEN,12.25
SF/PF,Obi Toppin (20465177),Obi Toppin,20465177,UTIL,2400,DEN@NYK 12/04/2021 01:00PM ET,NYK,15.89
C,Tarik Black (20465226),Tarik Black,20465226,CPT,2100,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
SG,Davon Reed (20465178),Davon Reed,20465178,UTIL,2000,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
PF/C,Zeke Nnaji (20465179),Zeke Nnaji,20465179,UTIL,1800,DEN@NYK 12/04/2021 01:00PM ET,DEN,12.25
PG,Miles McBride (20465227),Miles McBride,20465227,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,1.46
PF/C,Petr Cornelie (20465228),Petr Cornelie,20465228,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,3.5
SF,Aaron Sims (20465229),Aaron Sims,20465229,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PF,Luka Samanic (20465230),Luka Samanic,20465230,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG,Quentin Grimes (20465231),Quentin Grimes,20465231,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,3.06
SG,Austin Rivers (20465232),Austin Rivers,20465232,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,8.17
PG,Brandon Goodwin (20465233),Brandon Goodwin,20465233,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PG,Rokas Jokubaitis (20465234),Rokas Jokubaitis,20465234,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PF,Kevin Knox II (20465235),Kevin Knox II,20465235,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,1.9
PG,Luca Vildoza (20465236),Luca Vildoza,20465236,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PG,Markus Howard (20465237),Markus Howard,20465237,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,3.68
SF/PF,Aamir Simms (20465238),Aamir Simms,20465238,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
C,Jericho Sims (20465239),Jericho Sims,20465239,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,4.44
SG,PJ Dozier (20465240),PJ Dozier,20465240,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,14.12
SF,Vlatko Cancar (20465241),Vlatko Cancar,20465241,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,6.75
SG/SF,Matt Ryan (20465242),Matt Ryan,20465242,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
SF/PF,Giorgi Bezhanishvili (20465243),Giorgi Bezhanishvili,20465243,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
PF/C,Taj Gibson (20465244),Taj Gibson,20465244,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,13.14
SG,Dwayne Bacon (20465245),Dwayne Bacon,20465245,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SF/PF,Bol Bol (20465246),Bol Bol,20465246,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,DEN,4.61
SG,Brandon Knight (20465247),Brandon Knight,20465247,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG,Myles Powell (20465248),Myles Powell,20465248,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG/SF,Wayne Selden Jr. (20465249),Wayne Selden Jr.,20465249,CPT,1500,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
C,Tarik Black (20465180),Tarik Black,20465180,UTIL,1400,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
PG,Miles McBride (20465181),Miles McBride,20465181,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,1.46
PF/C,Petr Cornelie (20465182),Petr Cornelie,20465182,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,3.5
SF,Aaron Sims (20465183),Aaron Sims,20465183,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PF,Luka Samanic (20465184),Luka Samanic,20465184,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG,Quentin Grimes (20465185),Quentin Grimes,20465185,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,3.06
SG,Austin Rivers (20465186),Austin Rivers,20465186,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,8.17
PG,Brandon Goodwin (20465187),Brandon Goodwin,20465187,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PG,Rokas Jokubaitis (20465188),Rokas Jokubaitis,20465188,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PF,Kevin Knox II (20465189),Kevin Knox II,20465189,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,1.9
PG,Luca Vildoza (20465190),Luca Vildoza,20465190,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
PG,Markus Howard (20465191),Markus Howard,20465191,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,3.68
SF/PF,Aamir Simms (20465192),Aamir Simms,20465192,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
C,Jericho Sims (20465193),Jericho Sims,20465193,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,4.44
SG,PJ Dozier (20465194),PJ Dozier,20465194,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,14.12
SF,Vlatko Cancar (20465195),Vlatko Cancar,20465195,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,6.75
SG/SF,Matt Ryan (20465196),Matt Ryan,20465196,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
SF/PF,Giorgi Bezhanishvili (20465197),Giorgi Bezhanishvili,20465197,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,0
PF/C,Taj Gibson (20465198),Taj Gibson,20465198,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,13.14
SG,Dwayne Bacon (20465199),Dwayne Bacon,20465199,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SF/PF,Bol Bol (20465200),Bol Bol,20465200,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,DEN,4.61
SG,Brandon Knight (20465201),Brandon Knight,20465201,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG,Myles Powell (20465202),Myles Powell,20465202,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
SG/SF,Wayne Selden Jr. (20465203),Wayne Selden Jr.,20465203,UTIL,1000,DEN@NYK 12/04/2021 01:00PM ET,NYK,0
