Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SF/PF,Dorian Finney-Smith (20708919),Dorian Finney-Smith,20708919,SF/PF/F/UTIL,5000,MIN@DAL 12/21/2021 08:30PM ET,DAL,22.59
PG/SG,Cameron Payne (20708915),Cameron Payne,20708915,PG/SG/G/UTIL,5000,PHX@LAL 12/21/2021 10:00PM ET,PHX,20.92
SF/PF,Cameron Johnson (20708927),Cameron Johnson,20708927,SF/PF/F/UTIL,5000,PHX@LAL 12/21/2021 10:00PM ET,PHX,19.61
PG/SG,Immanuel Quickley (20708923),Immanuel Quickley,20708923,PG/SG/G/UTIL,5000,DET@NYK 12/21/2021 07:30PM ET,NYK,18.78
C,Frank Kaminsky (20708939),Frank Kaminsky,20708939,C/UTIL,4900,PHX@LAL 12/21/2021 10:00PM ET,PHX,21.75
PG,Victor Oladipo (20708931),Victor Oladipo,20708931,PG/G/UTIL,4900,IND@MIA 12/21/2021 07:30PM ET,MIA,0
SG/SF,Chris Duarte (20708934),Chris Duarte,20708934,SG/SF/F/G/UTIL,4900,IND@MIA 12/21/2021 07:30PM ET,IND,23.49
PF/C,P.J. Tucker (20708941),P.J. Tucker,20708941,PF/C/F/UTIL,4900,IND@MIA 12/21/2021 07:30PM ET,MIA,20.38
SG,Malik Beasley (20708945),Malik Beasley,20708945,SG/G/UTIL,4800,MIN@DAL 12/21/2021 08:30PM ET,MIN,20.4
SG/SF,Duncan Robinson (20708948),Duncan Robinson,20708948,SG/SF/F/G/UTIL,4800,IND@MIA 12/21/2021 07:30PM ET,MIA,20.85
SF,Kent Bazemore (20708958),Kent Bazemore,20708958,SF/F/UTIL,4700,PHX@LAL 12/21/2021 10:00PM ET,LAL,10.81
SG/SF,Max Strus (20708953),Max Strus,20708953,SG/SF/F/G/UTIL,4700,IND@MIA 12/21/2021 07:30PM ET,MIA,17.08
PF,Carmelo Anthony (20708961),Carmelo Anthony,20708961,PF/F/UTIL,4600,PHX@LAL 12/21/2021 10:00PM ET,LAL,23.60
C,JaVale McGee (20708968),JaVale McGee,20708968,C/UTIL,4600,PHX@LAL 12/21/2021 10:00PM ET,PHX,23.04
C,Dwight Howard (20708970),Dwight Howard,20708970,C/UTIL,4600,PHX@LAL 12/21/2021 10:00PM ET,LAL,15.14
PF/C,Larry Nance Jr. (20708964),Larry Nance Jr.,20708964,PF/C/F/UTIL,4600,POR@NOP 12/21/2021 08:00PM ET,POR,18.23
PF,Jae Crowder (20708972),Jae Crowder,20708972,PF/F/UTIL,4500,PHX@LAL 12/21/2021 10:00PM ET,PHX,21.40
PF,T.J. Warren (20708975),T.J. Warren,20708975,PF/F/UTIL,4500,IND@MIA 12/21/2021 07:30PM ET,IND,0
C,Kelly Olynyk (20708978),Kelly Olynyk,20708978,C/UTIL,4500,DET@NYK 12/21/2021 07:30PM ET,DET,26.88
PG/SG,Anfernee Simons (20708980),Anfernee Simons,20708980,PG/SG/G/UTIL,4500,POR@NOP 12/21/2021 08:00PM ET,POR,20.32
C,Mitchell Robinson (20708984),Mitchell Robinson,20708984,C/UTIL,4400,DET@NYK 12/21/2021 07:30PM ET,NYK,21.51
PG,Saben Lee (20708994),Saben Lee,20708994,PG/G/UTIL,4300,DET@NYK 12/21/2021 07:30PM ET,DET,13.79
PF/C,Robert Covington (20708986),Robert Covington,20708986,PF/C/F/UTIL,4300,POR@NOP 12/21/2021 08:00PM ET,POR,19.82
PG/SG,Nickeil Alexander-Walker (20708990),Nickeil Alexander-Walker,20708990,PG/SG/G/UTIL,4300,POR@NOP 12/21/2021 08:00PM ET,NOP,25.23
SG/SF,Hamidou Diallo (20709005),Hamidou Diallo,20709005,SG/SF/F/G/UTIL,4200,DET@NYK 12/21/2021 07:30PM ET,DET,14.5
SF/PF,Nassir Little (20708997),Nassir Little,20708997,SF/PF/F/UTIL,4200,POR@NOP 12/21/2021 08:00PM ET,POR,19.96
PF/C,Herbert Jones (20709001),Herbert Jones,20709001,PF/C/F/UTIL,4200,POR@NOP 12/21/2021 08:00PM ET,NOP,18.51
PG/SG,Malik Monk (20709010),Malik Monk,20709010,PG/SG/G/UTIL,4100,PHX@LAL 12/21/2021 10:00PM ET,LAL,18.62
SG/SF,Justin Holiday (20709014),Justin Holiday,20709014,SG/SF/F/G/UTIL,4100,IND@MIA 12/21/2021 07:30PM ET,IND,18.25
SG,Quentin Grimes (20709019),Quentin Grimes,20709019,SG/G/UTIL,4100,DET@NYK 12/21/2021 07:30PM ET,NYK,6.75
SG,Frank Jackson (20709022),Frank Jackson,20709022,SG/G/UTIL,4100,DET@NYK 12/21/2021 07:30PM ET,DET,15.55
PF/C,Maxi Kleber (20709025),Maxi Kleber,20709025,PF/C/F/UTIL,4000,MIN@DAL 12/21/2021 08:30PM ET,DAL,18.91
PG,Isaiah Thomas (20709031),Isaiah Thomas,20709031,PG/G/UTIL,4000,PHX@LAL 12/21/2021 10:00PM ET,LAL,21.5
PG,T.J. McConnell (20709034),T.J. McConnell,20709034,PG/G/UTIL,4000,IND@MIA 12/21/2021 07:30PM ET,IND,22.19
C,Nerlens Noel (20709029),Nerlens Noel,20709029,C/UTIL,4000,DET@NYK 12/21/2021 07:30PM ET,NYK,16.75
PG,Trey Burke (20709045),Trey Burke,20709045,PG/G/UTIL,3900,MIN@DAL 12/21/2021 08:30PM ET,DAL,12.62
SG/SF,Wayne Ellington (20709037),Wayne Ellington,20709037,SG/SF/F/G/UTIL,3900,PHX@LAL 12/21/2021 10:00PM ET,LAL,12.02
PG,Miles McBride (20709042),Miles McBride,20709042,PG/G/UTIL,3900,DET@NYK 12/21/2021 07:30PM ET,NYK,7.3
C,DeAndre Jordan (20709048),DeAndre Jordan,20709048,C/UTIL,3800,PHX@LAL 12/21/2021 10:00PM ET,LAL,14.37
PG,Killian Hayes (20709050),Killian Hayes,20709050,PG/G/UTIL,3800,DET@NYK 12/21/2021 07:30PM ET,DET,18.97
PG,Rajon Rondo (20709053),Rajon Rondo,20709053,PG/G/UTIL,3700,PHX@LAL 12/21/2021 10:00PM ET,LAL,13.78
C,Guillermo Hernangomez (20709056),Guillermo Hernangomez,20709056,C/UTIL,3700,POR@NOP 12/21/2021 08:00PM ET,NOP,20.56
SG/SF,Landry Shamet (20709058),Landry Shamet,20709058,SG/SF/F/G/UTIL,3600,PHX@LAL 12/21/2021 10:00PM ET,PHX,15.18
SG/SF,Caleb Martin (20709063),Caleb Martin,20709063,SG/SF/F/G/UTIL,3600,IND@MIA 12/21/2021 07:30PM ET,MIA,16.03
SG/SF,Jeremy Lamb (20709075),Jeremy Lamb,20709075,SG/SF/F/G/UTIL,3600,IND@MIA 12/21/2021 07:30PM ET,IND,13.54
SF/PF,Kevin Knox II (20709071),Kevin Knox II,20709071,SF/PF/F/UTIL,3600,DET@NYK 12/21/2021 07:30PM ET,NYK,7.75
SG,Ben McLemore (20709068),Ben McLemore,20709068,SG/G/UTIL,3600,POR@NOP 12/21/2021 08:00PM ET,POR,10.30
SG,Reggie Bullock (20709086),Reggie Bullock,20709086,SG/G/UTIL,3500,MIN@DAL 12/21/2021 08:30PM ET,DAL,11.40
PF/C,Oshae Brissett (20709080),Oshae Brissett,20709080,PF/C/F/UTIL,3500,IND@MIA 12/21/2021 07:30PM ET,IND,11.69
C,Omer Yurtseven (20709084),Omer Yurtseven,20709084,C/UTIL,3500,IND@MIA 12/21/2021 07:30PM ET,MIA,8.62
PF,Obi Toppin (20709089),Obi Toppin,20709089,PF/F/UTIL,3500,DET@NYK 12/21/2021 07:30PM ET,NYK,16.62
SF/PF,Jaden McDaniels (20709103),Jaden McDaniels,20709103,SF/PF/F/UTIL,3400,MIN@DAL 12/21/2021 08:30PM ET,MIN,15.89
C,Willie Cauley-Stein (20709110),Willie Cauley-Stein,20709110,C/UTIL,3400,MIN@DAL 12/21/2021 08:30PM ET,DAL,6.11
PF,Trevor Ariza (20709112),Trevor Ariza,20709112,PF/F/UTIL,3400,PHX@LAL 12/21/2021 10:00PM ET,LAL,7.75
PF/C,Markieff Morris (20709092),Markieff Morris,20709092,PF/C/F/UTIL,3400,IND@MIA 12/21/2021 07:30PM ET,MIA,13.9
PG,Brad Wanamaker (20709096),Brad Wanamaker,20709096,PG/G/UTIL,3400,IND@MIA 12/21/2021 07:30PM ET,IND,9.90
PF/C,Trey Lyles (20709099),Trey Lyles,20709099,PF/C/F/UTIL,3400,DET@NYK 12/21/2021 07:30PM ET,DET,15.09
SG,Garrett Temple (20709107),Garrett Temple,20709107,SG/G/UTIL,3400,POR@NOP 12/21/2021 08:00PM ET,NOP,13.40
PG,Jaylen Nowell (20709120),Jaylen Nowell,20709120,PG/G/UTIL,3300,MIN@DAL 12/21/2021 08:30PM ET,MIN,9.05
SF/PF,Josh Green (20709123),Josh Green,20709123,SF/PF/F/UTIL,3300,MIN@DAL 12/21/2021 08:30PM ET,DAL,5.88
PG,Elfrid Payton (20709133),Elfrid Payton,20709133,PG/G/UTIL,3300,PHX@LAL 12/21/2021 10:00PM ET,PHX,10.08
PF,KZ Okpala (20709130),KZ Okpala,20709130,PF/F/UTIL,3300,IND@MIA 12/21/2021 07:30PM ET,MIA,7.39
PG,Cory Joseph (20709127),Cory Joseph,20709127,PG/G/UTIL,3300,DET@NYK 12/21/2021 07:30PM ET,DET,15.39
PG/SF,Tomas Satoransky (20709115),Tomas Satoransky,20709115,PG/SF/F/G/UTIL,3300,POR@NOP 12/21/2021 08:00PM ET,NOP,8.53
C,Dwight Powell (20709136),Dwight Powell,20709136,C/UTIL,3200,MIN@DAL 12/21/2021 08:30PM ET,DAL,14.16
PF/C,Naz Reid (20709138),Naz Reid,20709138,PF/C/F/UTIL,3200,MIN@DAL 12/21/2021 08:30PM ET,MIN,16.77
SF/PF,Abdel Nader (20709152),Abdel Nader,20709152,SF/PF/F/UTIL,3200,PHX@LAL 12/21/2021 10:00PM ET,PHX,7.05
SG,Marcus Garrett (20709149),Marcus Garrett,20709149,SG/G/UTIL,3200,IND@MIA 12/21/2021 07:30PM ET,MIA,3.53
PF/C,Taj Gibson (20709142),Taj Gibson,20709142,PF/C/F/UTIL,3200,DET@NYK 12/21/2021 07:30PM ET,NYK,11.95
SF,Rodney McGruder (20709146),Rodney McGruder,20709146,SF/F/UTIL,3200,DET@NYK 12/21/2021 07:30PM ET,DET,4.69
SG/SF,Sterling Brown (20709156),Sterling Brown,20709156,SG/SF/F/G/UTIL,3100,MIN@DAL 12/21/2021 08:30PM ET,DAL,9.21
SF/PF,Taurean Prince (20709181),Taurean Prince,20709181,SF/PF/F/UTIL,3100,MIN@DAL 12/21/2021 08:30PM ET,MIN,9.83
SG,Avery Bradley (20709161),Avery Bradley,20709161,SG/G/UTIL,3100,PHX@LAL 12/21/2021 10:00PM ET,LAL,12.71
PF/C,Jalen Smith (20709185),Jalen Smith,20709185,PF/C/F/UTIL,3100,PHX@LAL 12/21/2021 10:00PM ET,PHX,9.02
C,Goga Bitadze (20709164),Goga Bitadze,20709164,C/UTIL,3100,IND@MIA 12/21/2021 07:30PM ET,IND,7.83
SG,Tyler Hall (20709171),Tyler Hall,20709171,SG/G/UTIL,3100,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PF,Josh Jackson (20709178),Josh Jackson,20709178,PF/F/UTIL,3100,DET@NYK 12/21/2021 07:30PM ET,DET,14.02
SG/SF,Tony Snell (20709166),Tony Snell,20709166,SG/SF/F/G/UTIL,3100,POR@NOP 12/21/2021 08:00PM ET,POR,5.5
SF/PF,Naji Marshall (20709174),Naji Marshall,20709174,SF/PF/F/UTIL,3100,POR@NOP 12/21/2021 08:00PM ET,NOP,9.34
PG,JaQuori McLaughlin (20709198),JaQuori McLaughlin,20709198,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,1
C,Moses Brown (20709275),Moses Brown,20709275,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,7.05
PF,Nicolo Melli (20709277),Nicolo Melli,20709277,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
C,Boban Marjanovic (20709280),Boban Marjanovic,20709280,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,7.55
SF,Feron Hunt (20709282),Feron Hunt,20709282,SF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
PG,Carlik Jones (20709285),Carlik Jones,20709285,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
PG,Tyrell Terry (20709288),Tyrell Terry,20709288,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
PG,Frank Ntilikina (20709291),Frank Ntilikina,20709291,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,9.36
PF,Eugene Omoruyi (20709294),Eugene Omoruyi,20709294,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,4.81
SF/PF,Jake Layman (20709393),Jake Layman,20709393,SF/PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,2.54
PG,Jordan McLaughlin (20709397),Jordan McLaughlin,20709397,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,7.12
PG/SG,Leandro Bolmaro (20709400),Leandro Bolmaro,20709400,PG/SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,4.40
PG,Isaiah Miller (20709404),Isaiah Miller,20709404,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SG,Matt Lewis (20709407),Matt Lewis,20709407,SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SG,Brian Bowen II (20709410),Brian Bowen II,20709410,SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
PG,McKinley Wright IV (20709413),McKinley Wright IV,20709413,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,3
PF,Chris Silva (20709416),Chris Silva,20709416,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
C,Nathan Knight (20709419),Nathan Knight,20709419,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,4.48
SG/SF,Josh Okogie (20709421),Josh Okogie,20709421,SG/SF/F/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,8.3
PG,Frank Mason III (20709195),Frank Mason III,20709195,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
PF,Kostas Antetokounmpo (20709297),Kostas Antetokounmpo,20709297,PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SF,Cameron Oliver (20709300),Cameron Oliver,20709300,SF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
PG,Mac McClung (20709303),Mac McClung,20709303,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SG,Chaundee Brown Jr. (20709306),Chaundee Brown Jr.,20709306,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,2
C,Jay Huff (20709309),Jay Huff,20709309,C/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,3
SG,Kendrick Nunn (20709311),Kendrick Nunn,20709311,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SG/SF,Austin Reaves (20709314),Austin Reaves,20709314,SG/SF/F/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,11.32
SF,Sekou Doumbouya (20709319),Sekou Doumbouya,20709319,SF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,15.5
PG,Chasson Randle (20709426),Chasson Randle,20709426,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
SF/PF,Chandler Hutchison (20709429),Chandler Hutchison,20709429,SF/PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,2.05
SF/PF,Ish Wainright (20709433),Ish Wainright,20709433,SF/PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,4.05
SG,Ty-Shon Alexander (20709437),Ty-Shon Alexander,20709437,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
C,Dario Saric (20709440),Dario Saric,20709440,C/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
C,Udonis Haslem (20709201),Udonis Haslem,20709201,C/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,MIA,3.4
SF,Micah Potter (20709203),Micah Potter,20709203,SF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,MIA,0
SG,D.J. Stewart Jr. (20709206),D.J. Stewart Jr.,20709206,SG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,MIA,0
SG,Dru Smith (20709209),Dru Smith,20709209,SG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,MIA,0
SF,Juan Pablo Vaulet (20709322),Juan Pablo Vaulet,20709322,SF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
PF,Kelan Martin (20709325),Kelan Martin,20709325,PF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,12.44
SF/PF,Torrey Craig (20709328),Torrey Craig,20709328,SF/PF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,11.44
SG,DeJon Jarreau (20709332),DeJon Jarreau,20709332,SG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
PF,Terry Taylor (20709335),Terry Taylor,20709335,PF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
PG/SG,Duane Washington Jr. (20709338),Duane Washington Jr.,20709338,PG/SG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,2.25
SG,Nate Hinton (20709342),Nate Hinton,20709342,SG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
C,Amida Brimah (20709345),Amida Brimah,20709345,C/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
PG,Keifer Sykes (20709347),Keifer Sykes,20709347,PG/G/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,0
PF,Isaiah Jackson (20709350),Isaiah Jackson,20709350,PF/F/UTIL,3000,IND@MIA 12/21/2021 07:30PM ET,IND,4.04
SG,Dwayne Bacon (20709189),Dwayne Bacon,20709189,SG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
SF,Aaron Sims (20709212),Aaron Sims,20709212,SF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PG,Brandon Goodwin (20709215),Brandon Goodwin,20709215,PG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
SG,Brandon Knight (20709218),Brandon Knight,20709218,SG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
SF,Wayne Selden Jr. (20709221),Wayne Selden Jr.,20709221,SF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PG,Rokas Jokubaitis (20709224),Rokas Jokubaitis,20709224,PG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PF,Aamir Simms (20709227),Aamir Simms,20709227,PF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
C,Jericho Sims (20709230),Jericho Sims,20709230,C/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,4.47
PG,Luca Vildoza (20709232),Luca Vildoza,20709232,PG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PF,Luka Samanic (20709235),Luka Samanic,20709235,PF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,NYK,0
PF,Jamorko Pickett (20709353),Jamorko Pickett,20709353,PF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,1
C,Balsa Koprivica (20709356),Balsa Koprivica,20709356,C/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,0
C,Luka Garza (20709358),Luka Garza,20709358,C/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,8.12
SG,Cassius Stanley (20709360),Cassius Stanley,20709360,SG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,0
PG,Derrick Walton Jr. (20709363),Derrick Walton Jr.,20709363,PG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,0
PF,Isaiah Livers (20709366),Isaiah Livers,20709366,PF/F/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,3.5
SG,Chris Smith (20709369),Chris Smith,20709369,SG/G/UTIL,3000,DET@NYK 12/21/2021 07:30PM ET,DET,0
