,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
13,PG,Damian Lillard (20333853),Damian Lillard,20333853,PG/G/UTIL,9700,POR@SAC 11/24/2021 10:00PM ET,POR,41.43
14,PG,Dejounte Murray (20333856),Dejounte Murray,20333856,PG/G/UTIL,9600,ATL@SAS 11/24/2021 08:30PM ET,SAS,46.09
15,PG,Trae Young (20333859),Trae Young,20333859,PG/G/UTIL,9500,ATL@SAS 11/24/2021 08:30PM ET,ATL,44.83
16,C,Karl-Anthony Towns (20333862),Karl-Anthony Towns,20333862,C/UTIL,9400,MIA@MIN 11/24/2021 08:00PM ET,MIN,45.38
17,PG/SG,Bradley Beal (20333864),Bradley Beal,20333864,PG/SG/G/UTIL,9300,WAS@NOP 11/24/2021 08:00PM ET,WAS,41.34
18,PF,DeMar DeRozan (20333868),DeMar DeRozan,20333868,PF/F/UTIL,9200,CHI@HOU 11/24/2021 08:00PM ET,CHI,41.29
19,SG/SF,Jaylen Brown (20333871),Jaylen Brown,20333871,SG/SF/F/G/UTIL,9100,BKN@BOS 11/24/2021 07:30PM ET,BOS,39.06
20,SG/SF,Zach LaVine (20333876),Zach LaVine,20333876,SG/SF/F/G/UTIL,9000,CHI@HOU 11/24/2021 08:00PM ET,CHI,39.92
21,C,Jonas Valanciunas (20333881),Jonas Valanciunas,20333881,C/UTIL,8900,WAS@NOP 11/24/2021 08:00PM ET,NOP,41.97
22,C,Nikola Vucevic (20333883),Nikola Vucevic,20333883,C/UTIL,8800,CHI@HOU 11/24/2021 08:00PM ET,CHI,38.64
23,C,Rudy Gobert (20333885),Rudy Gobert,20333885,C/UTIL,8700,UTA@OKC 11/24/2021 08:00PM ET,UTA,41.82
24,PG/SG,Devin Booker (20333887),Devin Booker,20333887,PG/SG/G/UTIL,8600,PHX@CLE 11/24/2021 07:00PM ET,PHX,38.9
25,PF/C,Domantas Sabonis (20333891),Domantas Sabonis,20333891,PF/C/F/UTIL,8500,LAL@IND 11/24/2021 07:00PM ET,IND,40.51
26,C,Bam Adebayo (20333895),Bam Adebayo,20333895,C/UTIL,8400,MIA@MIN 11/24/2021 08:00PM ET,MIA,39.0
27,PG/SG,Donovan Mitchell (20333897),Donovan Mitchell,20333897,PG/SG/G/UTIL,8300,UTA@OKC 11/24/2021 08:00PM ET,UTA,40.97
28,C,Andre Drummond (20333901),Andre Drummond,20333901,C/UTIL,8200,PHI@GSW 11/24/2021 10:00PM ET,PHI,28.75
29,PG,Kyrie Irving (20333907),Kyrie Irving,20333907,PG/G/UTIL,8100,BKN@BOS 11/24/2021 07:30PM ET,BKN,0.0
30,PF/C,Pascal Siakam (20333903),Pascal Siakam,20333903,PF/C/F/UTIL,8100,TOR@MEM 11/24/2021 08:00PM ET,TOR,34.93
31,PG,Chris Paul (20333913),Chris Paul,20333913,PG/G/UTIL,8000,PHX@CLE 11/24/2021 07:00PM ET,PHX,39.5
32,PF,Tobias Harris (20333910),Tobias Harris,20333910,PF/F/UTIL,8000,PHI@GSW 11/24/2021 10:00PM ET,PHI,38.7
33,PG/SG,Fred VanVleet (20333920),Fred VanVleet,20333920,PG/SG/G/UTIL,7800,TOR@MEM 11/24/2021 08:00PM ET,TOR,40.16
34,SF/PF,Miles Bridges (20333916),Miles Bridges,20333916,SF/PF/F/UTIL,7800,CHA@ORL 11/24/2021 07:00PM ET,CHA,39.93
35,PG,Cole Anthony (20333929),Cole Anthony,20333929,PG/G/UTIL,7700,CHA@ORL 11/24/2021 07:00PM ET,ORL,39.94
36,SG/SF,Brandon Ingram (20333924),Brandon Ingram,20333924,SG/SF/F/G/UTIL,7700,WAS@NOP 11/24/2021 08:00PM ET,NOP,36.98
37,PG/SF,Ben Simmons (20333939),Ben Simmons,20333939,PG/SF/F/G/UTIL,7600,PHI@GSW 11/24/2021 10:00PM ET,PHI,0.0
38,PG,Malcolm Brogdon (20333948),Malcolm Brogdon,20333948,PG/G/UTIL,7600,LAL@IND 11/24/2021 07:00PM ET,IND,40.45
39,PG/SG,CJ McCollum (20333932),CJ McCollum,20333932,PG/SG/G/UTIL,7600,POR@SAC 11/24/2021 10:00PM ET,POR,37.07
40,PG,De'Aaron Fox (20333936),De'Aaron Fox,20333936,PG/G/UTIL,7600,POR@SAC 11/24/2021 10:00PM ET,SAC,35.24
41,PG/SG,Cade Cunningham (20333944),Cade Cunningham,20333944,PG/SG/G/UTIL,7600,DET@MIL 11/24/2021 08:00PM ET,DET,31.6
42,PG,Kyle Lowry (20333951),Kyle Lowry,20333951,PG/G/UTIL,7600,MIA@MIN 11/24/2021 08:00PM ET,MIA,32.77
43,PG/SG,Darius Garland (20333954),Darius Garland,20333954,PG/SG/G/UTIL,7500,PHX@CLE 11/24/2021 07:00PM ET,CLE,34.12
44,PG,Tyrese Maxey (20333958),Tyrese Maxey,20333958,PG/G/UTIL,7500,PHI@GSW 11/24/2021 10:00PM ET,PHI,33.0
45,SF,Khris Middleton (20333965),Khris Middleton,20333965,SF/F/UTIL,7500,DET@MIL 11/24/2021 08:00PM ET,MIL,33.7
46,PG/SG,Tyler Herro (20333961),Tyler Herro,20333961,PG/SG/G/UTIL,7500,MIA@MIN 11/24/2021 08:00PM ET,MIA,36.24
47,C,Deandre Ayton (20333968),Deandre Ayton,20333968,C/UTIL,7400,PHX@CLE 11/24/2021 07:00PM ET,PHX,36.73
48,C,Jarrett Allen (20333980),Jarrett Allen,20333980,C/UTIL,7400,PHX@CLE 11/24/2021 07:00PM ET,CLE,35.17
49,SG/SF,Andrew Wiggins (20333972),Andrew Wiggins,20333972,SG/SF/F/G/UTIL,7400,PHI@GSW 11/24/2021 10:00PM ET,GSW,29.43
50,C,Christian Wood (20333987),Christian Wood,20333987,C/UTIL,7400,CHI@HOU 11/24/2021 08:00PM ET,HOU,35.82
51,SG/SF,Anthony Edwards (20333982),Anthony Edwards,20333982,SG/SF/F/G/UTIL,7400,MIA@MIN 11/24/2021 08:00PM ET,MIN,39.06
52,PG,Shai Gilgeous-Alexander (20333977),Shai Gilgeous-Alexander,20333977,PG/G/UTIL,7400,UTA@OKC 11/24/2021 08:00PM ET,OKC,36.14
53,C,Clint Capela (20333970),Clint Capela,20333970,C/UTIL,7400,ATL@SAS 11/24/2021 08:30PM ET,ATL,32.57
54,PF/C,Al Horford (20333989),Al Horford,20333989,PF/C/F/UTIL,7300,BKN@BOS 11/24/2021 07:30PM ET,BOS,35.6
55,PG/SG,D'Angelo Russell (20333993),D'Angelo Russell,20333993,PG/SG/G/UTIL,7300,MIA@MIN 11/24/2021 08:00PM ET,MIN,34.33
56,SF/PF,OG Anunoby (20333997),OG Anunoby,20333997,SF/PF/F/UTIL,7200,TOR@MEM 11/24/2021 08:00PM ET,TOR,35.88
57,PF/C,John Collins (20334001),John Collins,20334001,PF/C/F/UTIL,7200,ATL@SAS 11/24/2021 08:30PM ET,ATL,34.74
58,PG/SG,Jordan Poole (20334005),Jordan Poole,20334005,PG/SG/G/UTIL,7100,PHI@GSW 11/24/2021 10:00PM ET,GSW,29.78
59,PF/C,Evan Mobley (20334012),Evan Mobley,20334012,PF/C/F/UTIL,7000,PHX@CLE 11/24/2021 07:00PM ET,CLE,33.27
60,PG,John Wall (20334009),John Wall,20334009,PG/G/UTIL,7000,CHI@HOU 11/24/2021 08:00PM ET,HOU,0.0
61,PF/C,Bobby Portis (20334016),Bobby Portis,20334016,PF/C/F/UTIL,7000,DET@MIL 11/24/2021 08:00PM ET,MIL,31.35
62,PF,Jerami Grant (20334020),Jerami Grant,20334020,PF/F/UTIL,7000,DET@MIL 11/24/2021 08:00PM ET,DET,33.23
63,PG,Spencer Dinwiddie (20334023),Spencer Dinwiddie,20334023,PG/G/UTIL,7000,WAS@NOP 11/24/2021 08:00PM ET,WAS,31.1
64,PG,Jrue Holiday (20334026),Jrue Holiday,20334026,PG/G/UTIL,6900,DET@MIL 11/24/2021 08:00PM ET,MIL,30.52
65,PG,Ricky Rubio (20334029),Ricky Rubio,20334029,PG/G/UTIL,6800,PHX@CLE 11/24/2021 07:00PM ET,CLE,31.9
66,PG,Lonzo Ball (20334032),Lonzo Ball,20334032,PG/G/UTIL,6800,CHI@HOU 11/24/2021 08:00PM ET,CHI,30.68
67,PF/C,Draymond Green (20334039),Draymond Green,20334039,PF/C/F/UTIL,6700,PHI@GSW 11/24/2021 10:00PM ET,GSW,31.95
68,SF/PF,Gordon Hayward (20334035),Gordon Hayward,20334035,SF/PF/F/UTIL,6700,CHA@ORL 11/24/2021 07:00PM ET,CHA,31.71
69,SF/PF,Scottie Barnes (20334043),Scottie Barnes,20334043,SF/PF/F/UTIL,6600,TOR@MEM 11/24/2021 08:00PM ET,TOR,32.69
70,SG/SF,Josh Giddey (20334047),Josh Giddey,20334047,SG/SF/F/G/UTIL,6600,UTA@OKC 11/24/2021 08:00PM ET,OKC,30.74
71,C,Montrezl Harrell (20334052),Montrezl Harrell,20334052,C/UTIL,6500,WAS@NOP 11/24/2021 08:00PM ET,WAS,35.02
72,PG/SG,Dennis Schroder (20334060),Dennis Schroder,20334060,PG/SG/G/UTIL,6400,BKN@BOS 11/24/2021 07:30PM ET,BOS,31.5
73,C,Mo Bamba (20334054),Mo Bamba,20334054,C/UTIL,6400,CHA@ORL 11/24/2021 07:00PM ET,ORL,31.76
74,SF/PF,Kyle Kuzma (20334056),Kyle Kuzma,20334056,SF/PF/F/UTIL,6400,WAS@NOP 11/24/2021 08:00PM ET,WAS,32.47
75,PF/C,Jaren Jackson Jr. (20334064),Jaren Jackson Jr.,20334064,PF/C/F/UTIL,6300,TOR@MEM 11/24/2021 08:00PM ET,MEM,29.71
76,SF/PF,Saddiq Bey (20334072),Saddiq Bey,20334072,SF/PF/F/UTIL,6300,DET@MIL 11/24/2021 08:00PM ET,DET,28.6
77,PG/SG,Terry Rozier (20334068),Terry Rozier,20334068,PG/SG/G/UTIL,6300,CHA@ORL 11/24/2021 07:00PM ET,CHA,28.23
78,C,Jusuf Nurkic (20334076),Jusuf Nurkic,20334076,C/UTIL,6200,POR@SAC 11/24/2021 10:00PM ET,POR,31.18
79,SF/PF,Harrison Barnes (20334078),Harrison Barnes,20334078,SF/PF/F/UTIL,6200,POR@SAC 11/24/2021 10:00PM ET,SAC,35.04
80,C,Richaun Holmes (20334082),Richaun Holmes,20334082,C/UTIL,6100,POR@SAC 11/24/2021 10:00PM ET,SAC,30.99
81,SG/SF,Gary Trent Jr. (20334090),Gary Trent Jr.,20334090,SG/SF/F/G/UTIL,6100,TOR@MEM 11/24/2021 08:00PM ET,TOR,29.32
82,PG,Victor Oladipo (20334087),Victor Oladipo,20334087,PG/G/UTIL,6100,MIA@MIN 11/24/2021 08:00PM ET,MIA,0.0
83,PG,Devonte' Graham (20334084),Devonte' Graham,20334084,PG/G/UTIL,6100,WAS@NOP 11/24/2021 08:00PM ET,NOP,29.48
84,C,Myles Turner (20334095),Myles Turner,20334095,C/UTIL,6000,LAL@IND 11/24/2021 07:00PM ET,IND,31.49
85,PG,Kevin Porter Jr. (20334104),Kevin Porter Jr.,20334104,PG/G/UTIL,5900,CHI@HOU 11/24/2021 08:00PM ET,HOU,27.79
86,PG,Mike Conley (20334101),Mike Conley,20334101,PG/G/UTIL,5900,UTA@OKC 11/24/2021 08:00PM ET,UTA,28.05
87,SF/PF,Josh Hart (20334097),Josh Hart,20334097,SF/PF/F/UTIL,5900,WAS@NOP 11/24/2021 08:00PM ET,NOP,27.38
88,SG/SF,Cedi Osman (20334114),Cedi Osman,20334114,SG/SF/F/G/UTIL,5800,PHX@CLE 11/24/2021 07:00PM ET,CLE,19.15
89,SG,Klay Thompson (20334111),Klay Thompson,20334111,SG/G/UTIL,5800,PHI@GSW 11/24/2021 10:00PM ET,GSW,0.0
90,PG/SG,Tyrese Haliburton (20334107),Tyrese Haliburton,20334107,PG/SG/G/UTIL,5800,POR@SAC 11/24/2021 10:00PM ET,SAC,29.41
91,PG,Collin Sexton (20334124),Collin Sexton,20334124,PG/G/UTIL,5700,PHX@CLE 11/24/2021 07:00PM ET,CLE,24.14
92,SF,Dillon Brooks (20334121),Dillon Brooks,20334121,SF/F/UTIL,5700,TOR@MEM 11/24/2021 08:00PM ET,MEM,29.62
93,C,Jakob Poeltl (20334119),Jakob Poeltl,20334119,C/UTIL,5700,ATL@SAS 11/24/2021 08:30PM ET,SAS,30.19
94,C,Robert Williams (20334132),Robert Williams,20334132,C/UTIL,5600,BKN@BOS 11/24/2021 07:30PM ET,BOS,29.02
95,SG/SF,Buddy Hield (20334127),Buddy Hield,20334127,SG/SF/F/G/UTIL,5600,POR@SAC 11/24/2021 10:00PM ET,SAC,28.49
96,PF/C,Kevin Love (20334140),Kevin Love,20334140,PF/C/F/UTIL,5500,PHX@CLE 11/24/2021 07:00PM ET,CLE,24.62
97,PG/SG,Caris LeVert (20334144),Caris LeVert,20334144,PG/SG/G/UTIL,5500,LAL@IND 11/24/2021 07:00PM ET,IND,24.89
98,SG/SF,Talen Horton-Tucker (20334148),Talen Horton-Tucker,20334148,SG/SF/F/G/UTIL,5500,LAL@IND 11/24/2021 07:00PM ET,LAL,27.0
99,SG,Desmond Bane (20334156),Desmond Bane,20334156,SG/G/UTIL,5500,TOR@MEM 11/24/2021 08:00PM ET,MEM,26.25
100,C,Brook Lopez (20334134),Brook Lopez,20334134,C/UTIL,5500,DET@MIL 11/24/2021 08:00PM ET,MIL,23.25
101,PF/C,Wendell Carter Jr. (20334136),Wendell Carter Jr.,20334136,PF/C/F/UTIL,5500,CHA@ORL 11/24/2021 07:00PM ET,ORL,30.51
102,PF,Keldon Johnson (20334153),Keldon Johnson,20334153,PF/F/UTIL,5500,ATL@SAS 11/24/2021 08:30PM ET,SAS,28.23
103,PG/SG,Marcus Smart (20334171),Marcus Smart,20334171,PG/SG/G/UTIL,5400,BKN@BOS 11/24/2021 07:30PM ET,BOS,27.54
104,SF/PF,Lauri Markkanen (20334159),Lauri Markkanen,20334159,SF/PF/F/UTIL,5400,PHX@CLE 11/24/2021 07:00PM ET,CLE,28.19
105,PG/SG,Alex Caruso (20334167),Alex Caruso,20334167,PG/SG/G/UTIL,5400,CHI@HOU 11/24/2021 08:00PM ET,CHI,23.59
106,SF,Norman Powell (20334175),Norman Powell,20334175,SF/F/UTIL,5400,POR@SAC 11/24/2021 10:00PM ET,POR,25.52
107,SF/PF,Bojan Bogdanovic (20334163),Bojan Bogdanovic,20334163,SF/PF/F/UTIL,5400,UTA@OKC 11/24/2021 08:00PM ET,UTA,26.41
108,C,LaMarcus Aldridge (20334178),LaMarcus Aldridge,20334178,C/UTIL,5300,BKN@BOS 11/24/2021 07:30PM ET,BKN,24.88
109,PG/SG,Nickeil Alexander-Walker (20334184),Nickeil Alexander-Walker,20334184,PG/SG/G/UTIL,5300,WAS@NOP 11/24/2021 08:00PM ET,NOP,27.37
110,PG/SG,Derrick White (20334180),Derrick White,20334180,PG/SG/G/UTIL,5300,ATL@SAS 11/24/2021 08:30PM ET,SAS,27.19
111,C,Frank Kaminsky (20334188),Frank Kaminsky,20334188,C/UTIL,5200,PHX@CLE 11/24/2021 07:00PM ET,PHX,21.75
112,SG/SF,Mikal Bridges (20334196),Mikal Bridges,20334196,SG/SF/F/G/UTIL,5100,PHX@CLE 11/24/2021 07:00PM ET,PHX,24.4
113,C,Kelly Olynyk (20334190),Kelly Olynyk,20334190,C/UTIL,5100,DET@MIL 11/24/2021 08:00PM ET,DET,26.88
114,PG,Patrick Beverley (20334206),Patrick Beverley,20334206,PG/G/UTIL,5100,MIA@MIN 11/24/2021 08:00PM ET,MIN,25.63
115,PG/SG,Jordan Clarkson (20334192),Jordan Clarkson,20334192,PG/SG/G/UTIL,5100,UTA@OKC 11/24/2021 08:00PM ET,UTA,24.16
116,SG/SF,Luguentz Dort (20334201),Luguentz Dort,20334201,SG/SF/F/G/UTIL,5100,UTA@OKC 11/24/2021 08:00PM ET,OKC,27.06
117,SG,Seth Curry (20334218),Seth Curry,20334218,SG/G/UTIL,5000,PHI@GSW 11/24/2021 10:00PM ET,PHI,25.39
118,PF,Carmelo Anthony (20334215),Carmelo Anthony,20334215,PF/F/UTIL,5000,LAL@IND 11/24/2021 07:00PM ET,LAL,25.25
119,PG,Donte DiVincenzo (20334212),Donte DiVincenzo,20334212,PG/G/UTIL,5000,DET@MIL 11/24/2021 08:00PM ET,MIL,0.0
120,SG/SF,Duncan Robinson (20334221),Duncan Robinson,20334221,SG/SF/F/G/UTIL,5000,MIA@MIN 11/24/2021 08:00PM ET,MIA,21.07
121,PG,Markelle Fultz (20334209),Markelle Fultz,20334209,PG/G/UTIL,5000,CHA@ORL 11/24/2021 07:00PM ET,ORL,0.0
122,SF/PF,Dean Wade (20334230),Dean Wade,20334230,SF/PF/F/UTIL,4900,PHX@CLE 11/24/2021 07:00PM ET,CLE,13.47
123,SF/PF,Jae'Sean Tate (20334226),Jae'Sean Tate,20334226,SF/PF/F/UTIL,4900,CHI@HOU 11/24/2021 08:00PM ET,HOU,24.82
124,SG/SF,Grayson Allen (20334242),Grayson Allen,20334242,SG/SF/F/G/UTIL,4900,DET@MIL 11/24/2021 08:00PM ET,MIL,25.35
125,PF/C,PJ Washington (20334234),PJ Washington,20334234,PF/C/F/UTIL,4900,CHA@ORL 11/24/2021 07:00PM ET,CHA,20.89
126,PG/SG,R.J. Hampton (20334238),R.J. Hampton,20334238,PG/SG/G/UTIL,4900,CHA@ORL 11/24/2021 07:00PM ET,ORL,17.11
127,PG/SG,Shake Milton (20334251),Shake Milton,20334251,PG/SG/G/UTIL,4800,PHI@GSW 11/24/2021 10:00PM ET,PHI,22.12
128,SG,Eric Gordon (20334255),Eric Gordon,20334255,SG/G/UTIL,4800,CHI@HOU 11/24/2021 08:00PM ET,HOU,21.71
129,SG/SF,Pat Connaughton (20334262),Pat Connaughton,20334262,SG/SF/F/G/UTIL,4800,DET@MIL 11/24/2021 08:00PM ET,MIL,23.89
130,PG/SG,Jalen Suggs (20334258),Jalen Suggs,20334258,PG/SG/G/UTIL,4800,CHA@ORL 11/24/2021 07:00PM ET,ORL,22.88
131,PF/C,Darius Bazley (20334247),Darius Bazley,20334247,PF/C/F/UTIL,4800,UTA@OKC 11/24/2021 08:00PM ET,OKC,23.75
132,PG/SG,Patty Mills (20334271),Patty Mills,20334271,PG/SG/G/UTIL,4700,BKN@BOS 11/24/2021 07:30PM ET,BKN,20.4
133,SG/SF,Isaac Okoro (20334284),Isaac Okoro,20334284,SG/SF/F/G/UTIL,4700,PHX@CLE 11/24/2021 07:00PM ET,CLE,18.48
134,SF/PF,Georges Niang (20334289),Georges Niang,20334289,SF/PF/F/UTIL,4700,PHI@GSW 11/24/2021 10:00PM ET,PHI,20.67
135,C,Mason Plumlee (20334267),Mason Plumlee,20334267,C/UTIL,4700,CHA@ORL 11/24/2021 07:00PM ET,CHA,23.41
136,C,Rui Hachimura (20334269),Rui Hachimura,20334269,C/UTIL,4700,WAS@NOP 11/24/2021 08:00PM ET,WAS,0.0
137,PG/SG,Bogdan Bogdanovic (20334275),Bogdan Bogdanovic,20334275,PG/SG/G/UTIL,4700,ATL@SAS 11/24/2021 08:30PM ET,ATL,22.06
138,SG/SF,Devin Vassell (20334279),Devin Vassell,20334279,SG/SF/F/G/UTIL,4700,ATL@SAS 11/24/2021 08:30PM ET,SAS,24.17
139,PG,T.J. McConnell (20334308),T.J. McConnell,20334308,PG/G/UTIL,4600,LAL@IND 11/24/2021 07:00PM ET,IND,23.26
140,SF/PF,Kyle Anderson (20334295),Kyle Anderson,20334295,SF/PF/F/UTIL,4600,TOR@MEM 11/24/2021 08:00PM ET,MEM,21.48
141,PF/C,Jarred Vanderbilt (20334299),Jarred Vanderbilt,20334299,PF/C/F/UTIL,4600,MIA@MIN 11/24/2021 08:00PM ET,MIN,19.46
142,C,Thomas Bryant (20334293),Thomas Bryant,20334293,C/UTIL,4600,WAS@NOP 11/24/2021 08:00PM ET,WAS,0.0
143,SG/SF,Kevin Huerter (20334303),Kevin Huerter,20334303,SG/SF/F/G/UTIL,4600,ATL@SAS 11/24/2021 08:30PM ET,ATL,18.82
144,SG/SF,Furkan Korkmaz (20334317),Furkan Korkmaz,20334317,SG/SF/F/G/UTIL,4500,PHI@GSW 11/24/2021 10:00PM ET,PHI,20.78
145,PG/SG,Jalen Green (20334313),Jalen Green,20334313,PG/SG/G/UTIL,4500,CHI@HOU 11/24/2021 08:00PM ET,HOU,23.0
146,C,Isaiah Stewart (20334311),Isaiah Stewart,20334311,C/UTIL,4500,DET@MIL 11/24/2021 08:00PM ET,DET,20.52
147,C,Steven Adams (20334322),Steven Adams,20334322,C/UTIL,4400,TOR@MEM 11/24/2021 08:00PM ET,MEM,24.47
148,PG,Cory Joseph (20334324),Cory Joseph,20334324,PG/G/UTIL,4400,DET@MIL 11/24/2021 08:00PM ET,DET,16.81
149,SF,Michael Carter-Williams (20334330),Michael Carter-Williams,20334330,SF/F/UTIL,4400,CHA@ORL 11/24/2021 07:00PM ET,ORL,0.0
150,PF,Danilo Gallinari (20334327),Danilo Gallinari,20334327,PF/F/UTIL,4400,ATL@SAS 11/24/2021 08:30PM ET,ATL,16.18
151,SG/SF,Joe Harris (20334354),Joe Harris,20334354,SG/SF/F/G/UTIL,4300,BKN@BOS 11/24/2021 07:30PM ET,BKN,20.11
152,C,James Wiseman (20334333),James Wiseman,20334333,C/UTIL,4300,PHI@GSW 11/24/2021 10:00PM ET,GSW,0.0
153,C,Alperen Sengun (20334338),Alperen Sengun,20334338,C/UTIL,4300,CHI@HOU 11/24/2021 08:00PM ET,HOU,21.23
154,PF,T.J. Warren (20334335),T.J. Warren,20334335,PF/F/UTIL,4300,LAL@IND 11/24/2021 07:00PM ET,IND,0.0
155,PF/C,Robert Covington (20334364),Robert Covington,20334364,PF/C/F/UTIL,4300,POR@SAC 11/24/2021 10:00PM ET,POR,19.97
156,SG/SF,Kelly Oubre Jr. (20334349),Kelly Oubre Jr.,20334349,SG/SF/F/G/UTIL,4300,CHA@ORL 11/24/2021 07:00PM ET,CHA,22.71
157,PF/C,Jeremiah Robinson-Earl (20334340),Jeremiah Robinson-Earl,20334340,PF/C/F/UTIL,4300,UTA@OKC 11/24/2021 08:00PM ET,OKC,17.07
158,PF,Royce O'Neale (20334359),Royce O'Neale,20334359,PF/F/UTIL,4300,UTA@OKC 11/24/2021 08:00PM ET,UTA,21.35
159,SG/SF,Kentavious Caldwell-Pope (20334344),Kentavious Caldwell-Pope,20334344,SG/SF/F/G/UTIL,4300,WAS@NOP 11/24/2021 08:00PM ET,WAS,20.93
160,C,Guillermo Hernangomez (20334362),Guillermo Hernangomez,20334362,C/UTIL,4300,WAS@NOP 11/24/2021 08:00PM ET,NOP,16.12
161,PF,James Johnson (20334370),James Johnson,20334370,PF/F/UTIL,4200,BKN@BOS 11/24/2021 07:30PM ET,BKN,11.3
162,PF,Marvin Bagley III (20334373),Marvin Bagley III,20334373,PF/F/UTIL,4200,POR@SAC 11/24/2021 10:00PM ET,SAC,10.35
163,C,Precious Achiuwa (20334376),Precious Achiuwa,20334376,C/UTIL,4200,TOR@MEM 11/24/2021 08:00PM ET,TOR,22.87
164,PF/C,P.J. Tucker (20334378),P.J. Tucker,20334378,PF/C/F/UTIL,4200,MIA@MIN 11/24/2021 08:00PM ET,MIA,18.81
165,C,Daniel Gafford (20334368),Daniel Gafford,20334368,C/UTIL,4200,WAS@NOP 11/24/2021 08:00PM ET,WAS,20.14
166,SG/SF,Bruce Brown (20334394),Bruce Brown,20334394,SG/SF/F/G/UTIL,4100,BKN@BOS 11/24/2021 07:30PM ET,BKN,18.64
167,PF,Jae Crowder (20334399),Jae Crowder,20334399,PF/F/UTIL,4100,PHX@CLE 11/24/2021 07:00PM ET,PHX,20.87
168,C,Kevon Looney (20334382),Kevon Looney,20334382,C/UTIL,4100,PHI@GSW 11/24/2021 10:00PM ET,GSW,18.04
169,PG/SG,Coby White (20334390),Coby White,20334390,PG/SG/G/UTIL,4100,CHI@HOU 11/24/2021 08:00PM ET,CHI,8.15
170,SG,Chris Duarte (20334405),Chris Duarte,20334405,SG/G/UTIL,4100,LAL@IND 11/24/2021 07:00PM ET,IND,23.84
171,PF,Chimezie Metu (20334402),Chimezie Metu,20334402,PF/F/UTIL,4100,POR@SAC 11/24/2021 10:00PM ET,SAC,20.47
172,PF/C,Larry Nance Jr. (20334408),Larry Nance Jr.,20334408,PF/C/F/UTIL,4100,POR@SAC 11/24/2021 10:00PM ET,POR,17.58
173,C,Hassan Whiteside (20334384),Hassan Whiteside,20334384,C/UTIL,4100,UTA@OKC 11/24/2021 08:00PM ET,UTA,20.03
174,PF/C,Thaddeus Young (20334386),Thaddeus Young,20334386,PF/C/F/UTIL,4100,ATL@SAS 11/24/2021 08:30PM ET,SAS,20.0
175,C,JaVale McGee (20334415),JaVale McGee,20334415,C/UTIL,4000,PHX@CLE 11/24/2021 07:00PM ET,PHX,21.34
176,PG/SG,Gary Payton II (20334425),Gary Payton II,20334425,PG/SG/G/UTIL,4000,PHI@GSW 11/24/2021 10:00PM ET,GSW,14.7
177,SF/PF,Nassir Little (20334438),Nassir Little,20334438,SF/PF/F/UTIL,4000,POR@SAC 11/24/2021 10:00PM ET,POR,19.17
178,PF/C,Chris Boucher (20334417),Chris Boucher,20334417,PF/C/F/UTIL,4000,TOR@MEM 11/24/2021 08:00PM ET,TOR,14.53
179,PG/SG,Frank Jackson (20334421),Frank Jackson,20334421,PG/SG/G/UTIL,4000,DET@MIL 11/24/2021 08:00PM ET,DET,14.29
180,SF/PF,Chuma Okeke (20334434),Chuma Okeke,20334434,SF/PF/F/UTIL,4000,CHA@ORL 11/24/2021 07:00PM ET,ORL,16.0
