Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,De'Aaron Fox (20795388),De'Aaron Fox,20795388,PG/G/UTIL,7900,DAL@SAC 12/29/2021 10:30PM ET,SAC,35.63
PG/SG,Jalen Brunson (20795391),Jalen Brunson,20795391,PG/SG/G/UTIL,7900,DAL@SAC 12/29/2021 10:30PM ET,DAL,30.52
PG,Lonzo Ball (20795399),Lonzo Ball,20795399,PG/G/UTIL,7800,ATL@CHI 12/29/2021 08:00PM ET,CHI,33.65
PF/C,John Collins (20795402),John Collins,20795402,PF/C/F/UTIL,7700,ATL@CHI 12/29/2021 08:00PM ET,ATL,35.09
C,Deandre Ayton (20795406),Deandre Ayton,20795406,C/UTIL,7600,OKC@PHX 12/29/2021 09:00PM ET,PHX,36.68
SF,Josh Giddey (20795408),Josh Giddey,20795408,SF/F/UTIL,7600,OKC@PHX 12/29/2021 09:00PM ET,OKC,31.25
PF,Jerami Grant (20795411),Jerami Grant,20795411,PF/F/UTIL,7500,NYK@DET 12/29/2021 07:00PM ET,DET,34.38
C,Myles Turner (20795414),Myles Turner,20795414,C/UTIL,7400,CHA@IND 12/29/2021 07:00PM ET,IND,31.80
SF/PF,Miles Bridges (20795416),Miles Bridges,20795416,SF/PF/F/UTIL,7300,CHA@IND 12/29/2021 07:00PM ET,CHA,38.47
PG/SG,Alec Burks (20795420),Alec Burks,20795420,PG/SG/G/UTIL,7200,NYK@DET 12/29/2021 07:00PM ET,NYK,23.05
PF/C,Al Horford (20795424),Al Horford,20795424,PF/C/F/UTIL,7100,LAC@BOS 12/29/2021 07:30PM ET,BOS,32.89
PG,Derrick Rose (20795428),Derrick Rose,20795428,PG/G/UTIL,7100,NYK@DET 12/29/2021 07:00PM ET,NYK,24.23
SF/PF,Harrison Barnes (20795431),Harrison Barnes,20795431,SF/PF/F/UTIL,7000,DAL@SAC 12/29/2021 10:30PM ET,SAC,31.17
SF,Norman Powell (20795435),Norman Powell,20795435,SF/F/UTIL,7000,UTA@POR 12/29/2021 10:00PM ET,POR,27.44
SG/SF,Buddy Hield (20795444),Buddy Hield,20795444,SG/SF/F/G/UTIL,6900,DAL@SAC 12/29/2021 10:30PM ET,SAC,27.06
PG/SG,Tyler Herro (20795440),Tyler Herro,20795440,PG/SG/G/UTIL,6900,MIA@SAS 12/29/2021 08:30PM ET,MIA,33.79
C,Jusuf Nurkic (20795438),Jusuf Nurkic,20795438,C/UTIL,6900,UTA@POR 12/29/2021 10:00PM ET,POR,31.91
PG,Kemba Walker (20795449),Kemba Walker,20795449,PG/G/UTIL,6800,NYK@DET 12/29/2021 07:00PM ET,NYK,27.12
SF/PF,Gordon Hayward (20795456),Gordon Hayward,20795456,SF/PF/F/UTIL,6800,CHA@IND 12/29/2021 07:00PM ET,CHA,31.45
PG/SG,Derrick White (20795452),Derrick White,20795452,PG/SG/G/UTIL,6800,MIA@SAS 12/29/2021 08:30PM ET,SAS,30.96
C,Robert Williams (20795460),Robert Williams,20795460,C/UTIL,6600,LAC@BOS 12/29/2021 07:30PM ET,BOS,27.62
PG,Mike Conley (20795462),Mike Conley,20795462,PG/G/UTIL,6600,UTA@POR 12/29/2021 10:00PM ET,UTA,28.82
SG/SF,Kelly Oubre Jr. (20795469),Kelly Oubre Jr.,20795469,SG/SF/F/G/UTIL,6500,CHA@IND 12/29/2021 07:00PM ET,CHA,27.41
PF/C,Jaren Jackson Jr. (20795465),Jaren Jackson Jr.,20795465,PF/C/F/UTIL,6500,LAL@MEM 12/29/2021 08:00PM ET,MEM,30.07
PG,Eric Bledsoe (20795478),Eric Bledsoe,20795478,PG/G/UTIL,6400,LAC@BOS 12/29/2021 07:30PM ET,LAC,23.85
PG/SG,Terry Rozier (20795474),Terry Rozier,20795474,PG/SG/G/UTIL,6400,CHA@IND 12/29/2021 07:00PM ET,CHA,30.44
PG,Dennis Schroder (20795484),Dennis Schroder,20795484,PG/G/UTIL,6300,LAC@BOS 12/29/2021 07:30PM ET,BOS,28.97
SF,Dillon Brooks (20795481),Dillon Brooks,20795481,SF/F/UTIL,6300,LAL@MEM 12/29/2021 08:00PM ET,MEM,30.22
SG/SF,Cam Reddish (20795495),Cam Reddish,20795495,SG/SF/F/G/UTIL,6200,ATL@CHI 12/29/2021 08:00PM ET,ATL,20.80
SG/SF,Hamidou Diallo (20795490),Hamidou Diallo,20795490,SG/SF/F/G/UTIL,6200,NYK@DET 12/29/2021 07:00PM ET,DET,16.73
SG,Desmond Bane (20795487),Desmond Bane,20795487,SG/G/UTIL,6200,LAL@MEM 12/29/2021 08:00PM ET,MEM,29.43
C,Jakob Poeltl (20795500),Jakob Poeltl,20795500,C/UTIL,6200,MIA@SAS 12/29/2021 08:30PM ET,SAS,30.54
SG/SF,Tim Hardaway Jr. (20795502),Tim Hardaway Jr.,20795502,SG/SF/F/G/UTIL,6100,DAL@SAC 12/29/2021 10:30PM ET,DAL,26.69
PG/SG,Marcus Smart (20795507),Marcus Smart,20795507,PG/SG/G/UTIL,6000,LAC@BOS 12/29/2021 07:30PM ET,BOS,28.25
PG,Dennis Smith Jr. (20795511),Dennis Smith Jr.,20795511,PG/G/UTIL,6000,UTA@POR 12/29/2021 10:00PM ET,POR,15.91
SF,RJ Barrett (20795517),RJ Barrett,20795517,SF/F/UTIL,5900,NYK@DET 12/29/2021 07:00PM ET,NYK,26.31
PF,Keldon Johnson (20795514),Keldon Johnson,20795514,PF/F/UTIL,5900,MIA@SAS 12/29/2021 08:30PM ET,SAS,28.46
SF/PF,Dorian Finney-Smith (20795524),Dorian Finney-Smith,20795524,SF/PF/F/UTIL,5800,DAL@SAC 12/29/2021 10:30PM ET,DAL,23.56
PG/SG,Jordan Clarkson (20795520),Jordan Clarkson,20795520,PG/SG/G/UTIL,5800,UTA@POR 12/29/2021 10:00PM ET,UTA,25.22
SG/SF,Evan Fournier (20795531),Evan Fournier,20795531,SG/SF/F/G/UTIL,5700,NYK@DET 12/29/2021 07:00PM ET,NYK,22.18
PF,Chimezie Metu (20795528),Chimezie Metu,20795528,PF/F/UTIL,5700,DAL@SAC 12/29/2021 10:30PM ET,SAC,22.40
SF,Talen Horton-Tucker (20795536),Talen Horton-Tucker,20795536,SF/F/UTIL,5700,LAL@MEM 12/29/2021 08:00PM ET,LAL,22.41
PG/SF,Terance Mann (20795544),Terance Mann,20795544,PG/SF/F/G/UTIL,5600,LAC@BOS 12/29/2021 07:30PM ET,LAC,21.89
C,Kelly Olynyk (20795542),Kelly Olynyk,20795542,C/UTIL,5600,NYK@DET 12/29/2021 07:00PM ET,DET,26.88
PF,Luguentz Dort (20795539),Luguentz Dort,20795539,PF/F/UTIL,5600,OKC@PHX 12/29/2021 09:00PM ET,OKC,27.37
SG,Luke Kennard (20795551),Luke Kennard,20795551,SG/G/UTIL,5500,LAC@BOS 12/29/2021 07:30PM ET,LAC,21.15
C,Richaun Holmes (20795549),Richaun Holmes,20795549,C/UTIL,5500,DAL@SAC 12/29/2021 10:30PM ET,SAC,28.24
SF/PF,Marcus Morris Sr. (20795554),Marcus Morris Sr.,20795554,SF/PF/F/UTIL,5400,LAC@BOS 12/29/2021 07:30PM ET,LAC,25.88
PG,Delon Wright (20795570),Delon Wright,20795570,PG/G/UTIL,5400,ATL@CHI 12/29/2021 08:00PM ET,ATL,12.62
PG,Cory Joseph (20795567),Cory Joseph,20795567,PG/G/UTIL,5400,NYK@DET 12/29/2021 07:00PM ET,DET,16.62
SG/SF,Max Strus (20795558),Max Strus,20795558,SG/SF/F/G/UTIL,5400,MIA@SAS 12/29/2021 08:30PM ET,MIA,18.62
SF/PF,Bojan Bogdanovic (20795563),Bojan Bogdanovic,20795563,SF/PF/F/UTIL,5400,UTA@POR 12/29/2021 10:00PM ET,UTA,25.96
PF/C,Larry Nance Jr. (20795573),Larry Nance Jr.,20795573,PF/C/F/UTIL,5400,UTA@POR 12/29/2021 10:00PM ET,POR,18.70
SG,Frank Jackson (20795584),Frank Jackson,20795584,SG/G/UTIL,5300,NYK@DET 12/29/2021 07:00PM ET,DET,16.13
SG/SF,Chris Duarte (20795577),Chris Duarte,20795577,SG/SF/F/G/UTIL,5300,CHA@IND 12/29/2021 07:00PM ET,IND,23.92
SG/SF,Cody Martin (20795587),Cody Martin,20795587,SG/SF/F/G/UTIL,5300,CHA@IND 12/29/2021 07:00PM ET,CHA,22.74
C,Dewayne Dedmon (20795582),Dewayne Dedmon,20795582,C/UTIL,5300,MIA@SAS 12/29/2021 08:30PM ET,MIA,16.93
C,Ivica Zubac (20795599),Ivica Zubac,20795599,C/UTIL,5200,LAC@BOS 12/29/2021 07:30PM ET,LAC,24.79
PG/SG,Bogdan Bogdanovic (20795601),Bogdan Bogdanovic,20795601,PG/SG/G/UTIL,5200,ATL@CHI 12/29/2021 08:00PM ET,ATL,22.34
PF/C,PJ Washington (20795595),PJ Washington,20795595,PF/C/F/UTIL,5200,CHA@IND 12/29/2021 07:00PM ET,CHA,25.02
PF,Carmelo Anthony (20795605),Carmelo Anthony,20795605,PF/F/UTIL,5200,LAL@MEM 12/29/2021 08:00PM ET,LAL,24.43
PG,Gabe Vincent (20795592),Gabe Vincent,20795592,PG/G/UTIL,5200,MIA@SAS 12/29/2021 08:30PM ET,MIA,17.77
PF/C,Trey Lyles (20795608),Trey Lyles,20795608,PF/C/F/UTIL,5100,NYK@DET 12/29/2021 07:00PM ET,DET,16.49
C,JaVale McGee (20795612),JaVale McGee,20795612,C/UTIL,5100,OKC@PHX 12/29/2021 09:00PM ET,PHX,22.36
PG,Payton Pritchard (20795614),Payton Pritchard,20795614,PG/G/UTIL,5000,LAC@BOS 12/29/2021 07:30PM ET,BOS,10.64
PG/SG,Alex Caruso (20795630),Alex Caruso,20795630,PG/SG/G/UTIL,5000,ATL@CHI 12/29/2021 08:00PM ET,CHI,23.61
C,Mitchell Robinson (20795623),Mitchell Robinson,20795623,C/UTIL,5000,NYK@DET 12/29/2021 07:00PM ET,NYK,22.71
PG/SG,Immanuel Quickley (20795638),Immanuel Quickley,20795638,PG/SG/G/UTIL,5000,NYK@DET 12/29/2021 07:00PM ET,NYK,18.66
C,Steven Adams (20795621),Steven Adams,20795621,C/UTIL,5000,LAL@MEM 12/29/2021 08:00PM ET,MEM,25.19
PG/SG,De'Anthony Melton (20795634),De'Anthony Melton,20795634,PG/SG/G/UTIL,5000,LAL@MEM 12/29/2021 08:00PM ET,MEM,24.45
SG/SF,Duncan Robinson (20795625),Duncan Robinson,20795625,SG/SF/F/G/UTIL,5000,MIA@SAS 12/29/2021 08:30PM ET,MIA,21.1
SF/PF,Nassir Little (20795617),Nassir Little,20795617,SF/PF/F/UTIL,5000,UTA@POR 12/29/2021 10:00PM ET,POR,20.96
SG,Josh Richardson (20795642),Josh Richardson,20795642,SG/G/UTIL,4900,LAC@BOS 12/29/2021 07:30PM ET,BOS,19.03
SG/SF,Kevin Huerter (20795649),Kevin Huerter,20795649,SG/SF/F/G/UTIL,4900,ATL@CHI 12/29/2021 08:00PM ET,ATL,20.28
C,Isaiah Stewart (20795647),Isaiah Stewart,20795647,C/UTIL,4900,NYK@DET 12/29/2021 07:00PM ET,DET,22.74
PG,Victor Oladipo (20795654),Victor Oladipo,20795654,PG/G/UTIL,4900,MIA@SAS 12/29/2021 08:30PM ET,MIA,0
C,Frank Kaminsky (20795645),Frank Kaminsky,20795645,C/UTIL,4900,OKC@PHX 12/29/2021 09:00PM ET,PHX,21.75
SG/SF,Mikal Bridges (20795657),Mikal Bridges,20795657,SG/SF/F/G/UTIL,4800,OKC@PHX 12/29/2021 09:00PM ET,PHX,23.64
C,Isaiah Hartenstein (20795662),Isaiah Hartenstein,20795662,C/UTIL,4700,LAC@BOS 12/29/2021 07:30PM ET,LAC,20.10
C,Enes Freedom (20795667),Enes Freedom,20795667,C/UTIL,4700,LAC@BOS 12/29/2021 07:30PM ET,BOS,13.23
PF,T.J. Warren (20795664),T.J. Warren,20795664,PF/F/UTIL,4700,CHA@IND 12/29/2021 07:00PM ET,IND,0
SF,Kent Bazemore (20795669),Kent Bazemore,20795669,SF/F/UTIL,4700,LAL@MEM 12/29/2021 08:00PM ET,LAL,10.81
PF/C,P.J. Tucker (20795672),P.J. Tucker,20795672,PF/C/F/UTIL,4700,MIA@SAS 12/29/2021 08:30PM ET,MIA,20.38
PF/C,Nicolas Batum (20795695),Nicolas Batum,20795695,PF/C/F/UTIL,4600,LAC@BOS 12/29/2021 07:30PM ET,LAC,20.33
PF,Marvin Bagley III (20795690),Marvin Bagley III,20795690,PF/F/UTIL,4600,DAL@SAC 12/29/2021 10:30PM ET,SAC,18.3
SF/PF,Kyle Anderson (20795682),Kyle Anderson,20795682,SF/PF/F/UTIL,4600,LAL@MEM 12/29/2021 08:00PM ET,MEM,22.02
C,Dwight Howard (20795693),Dwight Howard,20795693,C/UTIL,4600,LAL@MEM 12/29/2021 08:00PM ET,LAL,15.04
C,Omer Yurtseven (20795680),Omer Yurtseven,20795680,C/UTIL,4600,MIA@SAS 12/29/2021 08:30PM ET,MIA,12.28
SF/PF,Cameron Johnson (20795676),Cameron Johnson,20795676,SF/PF/F/UTIL,4600,OKC@PHX 12/29/2021 09:00PM ET,PHX,21.04
PG/SG,Cameron Payne (20795686),Cameron Payne,20795686,PG/SG/G/UTIL,4600,OKC@PHX 12/29/2021 09:00PM ET,PHX,20.88
PG/SG,Coby White (20795701),Coby White,20795701,PG/SG/G/UTIL,4500,ATL@CHI 12/29/2021 08:00PM ET,CHI,14.36
C,Mason Plumlee (20795699),Mason Plumlee,20795699,C/UTIL,4500,CHA@IND 12/29/2021 07:00PM ET,CHA,23.09
PG,Saben Lee (20795709),Saben Lee,20795709,PG/G/UTIL,4400,NYK@DET 12/29/2021 07:00PM ET,DET,14.92
PG,Tyus Jones (20795715),Tyus Jones,20795715,PG/G/UTIL,4400,LAL@MEM 12/29/2021 08:00PM ET,MEM,18.51
PF,Darius Bazley (20795712),Darius Bazley,20795712,PF/F/UTIL,4400,OKC@PHX 12/29/2021 09:00PM ET,OKC,22.87
PF/C,Robert Covington (20795705),Robert Covington,20795705,PF/C/F/UTIL,4400,UTA@POR 12/29/2021 10:00PM ET,POR,19.89
SF/PF,Danilo Gallinari (20795718),Danilo Gallinari,20795718,SF/PF/F/UTIL,4300,ATL@CHI 12/29/2021 08:00PM ET,ATL,18.57
SG/SF,Justin Holiday (20795722),Justin Holiday,20795722,SG/SF/F/G/UTIL,4300,CHA@IND 12/29/2021 07:00PM ET,IND,18.19
PG/SG,Anfernee Simons (20795727),Anfernee Simons,20795727,PG/SG/G/UTIL,4300,UTA@POR 12/29/2021 10:00PM ET,POR,19.69
PF,Jalen McDaniels (20795731),Jalen McDaniels,20795731,PF/F/UTIL,4200,CHA@IND 12/29/2021 07:00PM ET,CHA,14.89
SG/SF,Jeremy Lamb (20795734),Jeremy Lamb,20795734,SG/SF/F/G/UTIL,4200,CHA@IND 12/29/2021 07:00PM ET,IND,14.08
SG,DaQuan Jeffries (20795749),DaQuan Jeffries,20795749,SG/G/UTIL,4100,ATL@CHI 12/29/2021 08:00PM ET,ATL,0
C,Tristan Thompson (20795742),Tristan Thompson,20795742,C/UTIL,4100,DAL@SAC 12/29/2021 10:30PM ET,SAC,16.12
SG/SF,Lonnie Walker IV (20795744),Lonnie Walker IV,20795744,SG/SF/F/G/UTIL,4100,MIA@SAS 12/29/2021 08:30PM ET,SAS,20.31
PF,Jae Crowder (20795739),Jae Crowder,20795739,PF/F/UTIL,4100,OKC@PHX 12/29/2021 09:00PM ET,PHX,20.83
SG,Quentin Grimes (20795757),Quentin Grimes,20795757,SG/G/UTIL,4000,NYK@DET 12/29/2021 07:00PM ET,NYK,9.08
SG/SF,Sterling Brown (20795763),Sterling Brown,20795763,SG/SF/F/G/UTIL,4000,DAL@SAC 12/29/2021 10:30PM ET,DAL,11.31
PF/C,Brandon Clarke (20795768),Brandon Clarke,20795768,PF/C/F/UTIL,4000,LAL@MEM 12/29/2021 08:00PM ET,MEM,17.5
PG/SG,Malik Monk (20795772),Malik Monk,20795772,PG/SG/G/UTIL,4000,LAL@MEM 12/29/2021 08:00PM ET,LAL,19.71
SF,Kenrich Williams (20795760),Kenrich Williams,20795760,SF/F/UTIL,4000,OKC@PHX 12/29/2021 09:00PM ET,OKC,16.81
SG/SF,Joe Ingles (20795752),Joe Ingles,20795752,SG/SF/F/G/UTIL,4000,UTA@POR 12/29/2021 10:00PM ET,UTA,19.09
SF/PF,Derrick Jones Jr. (20795779),Derrick Jones Jr.,20795779,SF/PF/F/UTIL,3900,ATL@CHI 12/29/2021 08:00PM ET,CHI,14.5
PG,T.J. McConnell (20795776),T.J. McConnell,20795776,PG/G/UTIL,3900,CHA@IND 12/29/2021 07:00PM ET,IND,22.19
C,DeAndre Jordan (20795788),DeAndre Jordan,20795788,C/UTIL,3900,LAL@MEM 12/29/2021 08:00PM ET,LAL,14.16
SG/SF,Caleb Martin (20795783),Caleb Martin,20795783,SG/SF/F/G/UTIL,3900,MIA@SAS 12/29/2021 08:30PM ET,MIA,16.65
C,Gorgui Dieng (20795805),Gorgui Dieng,20795805,C/UTIL,3800,ATL@CHI 12/29/2021 08:00PM ET,ATL,10.47
PG/SG,Ayo Dosunmu (20795821),Ayo Dosunmu,20795821,PG/SG/G/UTIL,3800,ATL@CHI 12/29/2021 08:00PM ET,CHI,11.44
PF,Josh Jackson (20795810),Josh Jackson,20795810,PF/F/UTIL,3800,NYK@DET 12/29/2021 07:00PM ET,DET,13.95
C,Nerlens Noel (20795813),Nerlens Noel,20795813,C/UTIL,3800,NYK@DET 12/29/2021 07:00PM ET,NYK,16.60
PF/C,Oshae Brissett (20795792),Oshae Brissett,20795792,PF/C/F/UTIL,3800,CHA@IND 12/29/2021 07:00PM ET,IND,12.79
PG/SG,Davion Mitchell (20795801),Davion Mitchell,20795801,PG/SG/G/UTIL,3800,DAL@SAC 12/29/2021 10:30PM ET,SAC,20.24
C,Dwight Powell (20795819),Dwight Powell,20795819,C/UTIL,3800,DAL@SAC 12/29/2021 10:30PM ET,DAL,15.20
SG/SF,John Konchar (20795796),John Konchar,20795796,SG/SF/F/G/UTIL,3800,LAL@MEM 12/29/2021 08:00PM ET,MEM,13.55
PG,Isaiah Thomas (20795807),Isaiah Thomas,20795807,PG/G/UTIL,3800,LAL@MEM 12/29/2021 08:00PM ET,LAL,15
SG/SF,Wayne Ellington (20795825),Wayne Ellington,20795825,SG/SF/F/G/UTIL,3800,LAL@MEM 12/29/2021 08:00PM ET,LAL,11.75
SF/PF,Keita Bates-Diop (20795815),Keita Bates-Diop,20795815,SF/PF/F/UTIL,3800,MIA@SAS 12/29/2021 08:30PM ET,SAS,11.67
C,Hassan Whiteside (20795790),Hassan Whiteside,20795790,C/UTIL,3800,UTA@POR 12/29/2021 10:00PM ET,UTA,19.23
SG,Skylar Mays (20795858),Skylar Mays,20795858,SG/G/UTIL,3700,ATL@CHI 12/29/2021 08:00PM ET,ATL,7.48
PG,Killian Hayes (20795852),Killian Hayes,20795852,PG/G/UTIL,3700,NYK@DET 12/29/2021 07:00PM ET,DET,18.97
PG,Miles McBride (20795855),Miles McBride,20795855,PG/G/UTIL,3700,NYK@DET 12/29/2021 07:00PM ET,NYK,7.3
SG/SF,Reggie Bullock (20795830),Reggie Bullock,20795830,SG/SF/F/G/UTIL,3700,DAL@SAC 12/29/2021 10:30PM ET,DAL,11.40
SG/SF,Terence Davis (20795839),Terence Davis,20795839,SG/SF/F/G/UTIL,3700,DAL@SAC 12/29/2021 10:30PM ET,SAC,17.43
PG,Frank Ntilikina (20795846),Frank Ntilikina,20795846,PG/G/UTIL,3700,DAL@SAC 12/29/2021 10:30PM ET,DAL,11.16
PG,Trey Burke (20795849),Trey Burke,20795849,PG/G/UTIL,3700,DAL@SAC 12/29/2021 10:30PM ET,DAL,13.12
C,Marc Gasol (20795844),Marc Gasol,20795844,C/UTIL,3700,LAL@MEM 12/29/2021 08:00PM ET,MEM,0
SF/PF,Devin Vassell (20795835),Devin Vassell,20795835,SF/PF/F/UTIL,3700,MIA@SAS 12/29/2021 08:30PM ET,SAS,21.61
SF,Romeo Langford (20795861),Romeo Langford,20795861,SF/F/UTIL,3600,LAC@BOS 12/29/2021 07:30PM ET,BOS,11.95
SF,Javonte Green (20795873),Javonte Green,20795873,SF/F/UTIL,3600,ATL@CHI 12/29/2021 08:00PM ET,CHI,14.45
PF,De'Andre Hunter (20795879),De'Andre Hunter,20795879,PF/F/UTIL,3600,ATL@CHI 12/29/2021 08:00PM ET,ATL,17.04
PF,Obi Toppin (20795867),Obi Toppin,20795867,PF/F/UTIL,3600,NYK@DET 12/29/2021 07:00PM ET,NYK,16.38
PF,Maxi Kleber (20795876),Maxi Kleber,20795876,PF/F/UTIL,3600,DAL@SAC 12/29/2021 10:30PM ET,DAL,18.91
SG,Avery Bradley (20795889),Avery Bradley,20795889,SG/G/UTIL,3600,LAL@MEM 12/29/2021 08:00PM ET,LAL,13.13
SF,Doug McDermott (20795864),Doug McDermott,20795864,SF/F/UTIL,3600,MIA@SAS 12/29/2021 08:30PM ET,SAS,17.98
C,Derrick Favors (20795882),Derrick Favors,20795882,C/UTIL,3600,OKC@PHX 12/29/2021 09:00PM ET,OKC,14.25
SG/SF,Landry Shamet (20795884),Landry Shamet,20795884,SG/SF/F/G/UTIL,3600,OKC@PHX 12/29/2021 09:00PM ET,PHX,14.12
PF,Royce O'Neale (20795870),Royce O'Neale,20795870,PF/F/UTIL,3600,UTA@POR 12/29/2021 10:00PM ET,UTA,21.64
PG/SF,Justise Winslow (20795902),Justise Winslow,20795902,PG/SF/F/G/UTIL,3500,LAC@BOS 12/29/2021 07:30PM ET,LAC,8.7
PF,Jalen Johnson (20795907),Jalen Johnson,20795907,PF/F/UTIL,3500,ATL@CHI 12/29/2021 08:00PM ET,ATL,3.98
C,Luka Garza (20795892),Luka Garza,20795892,C/UTIL,3500,NYK@DET 12/29/2021 07:00PM ET,DET,8.79
PG,Rajon Rondo (20795894),Rajon Rondo,20795894,PG/G/UTIL,3500,LAL@MEM 12/29/2021 08:00PM ET,LAL,13.21
PF,KZ Okpala (20795910),KZ Okpala,20795910,PF/F/UTIL,3500,MIA@SAS 12/29/2021 08:30PM ET,MIA,8.25
C,Mike Muscala (20795897),Mike Muscala,20795897,C/UTIL,3500,OKC@PHX 12/29/2021 09:00PM ET,OKC,15.07
