,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
43,PG/SG,Tyler Herro (20586330),Tyler Herro,20586330,PG/SG/G/UTIL,7200,MIA@CLE 12/13/2021 07:00PM ET,MIA,34.18
44,PG/SG,Terry Rozier (20586320),Terry Rozier,20586320,PG/SG/G/UTIL,7200,CHA@DAL 12/13/2021 08:30PM ET,CHA,31.8
45,PF/C,Evan Mobley (20586334),Evan Mobley,20586334,PF/C/F/UTIL,7100,MIA@CLE 12/13/2021 07:00PM ET,CLE,33.72
46,C,OG Anunoby (20586338),OG Anunoby,20586338,C/UTIL,6900,SAC@TOR 12/13/2021 07:00PM ET,TOR,35.88
47,SG/SF,Will Barton (20586344),Will Barton,20586344,SG/SF/F/G/UTIL,6800,WAS@DEN 12/13/2021 09:00PM ET,DEN,32.12
48,PF/C,Draymond Green (20586340),Draymond Green,20586340,PF/C/F/UTIL,6800,GSW@IND 12/13/2021 07:00PM ET,GSW,32.41
49,PF/C,Al Horford (20586349),Al Horford,20586349,PF/C/F/UTIL,6600,MIL@BOS 12/13/2021 07:30PM ET,BOS,32.84
50,PF/C,PJ Washington (20586357),PJ Washington,20586357,PF/C/F/UTIL,6600,CHA@DAL 12/13/2021 08:30PM ET,CHA,24.33
51,PG/SG,Desmond Bane (20586353),Desmond Bane,20586353,PG/SG/G/UTIL,6600,PHI@MEM 12/13/2021 08:00PM ET,MEM,28.16
52,SG/SF,Cody Martin (20586365),Cody Martin,20586365,SG/SF/F/G/UTIL,6500,CHA@DAL 12/13/2021 08:30PM ET,CHA,22.4
53,PG/SG,Caris LeVert (20586361),Caris LeVert,20586361,PG/SG/G/UTIL,6500,GSW@IND 12/13/2021 07:00PM ET,IND,26.59
54,PG,Dennis Schroder (20586379),Dennis Schroder,20586379,PG/G/UTIL,6300,MIL@BOS 12/13/2021 07:30PM ET,BOS,30.83
55,SF/PF,Aaron Gordon (20586372),Aaron Gordon,20586372,SF/PF/F/UTIL,6300,WAS@DEN 12/13/2021 09:00PM ET,DEN,27.47
56,C,Myles Turner (20586370),Myles Turner,20586370,C/UTIL,6300,GSW@IND 12/13/2021 07:00PM ET,IND,31.05
57,PG,Tyus Jones (20586376),Tyus Jones,20586376,PG/G/UTIL,6300,PHI@MEM 12/13/2021 08:00PM ET,MEM,19.14
58,SG/SF,Andrew Wiggins (20586382),Andrew Wiggins,20586382,SG/SF/F/G/UTIL,6200,GSW@IND 12/13/2021 07:00PM ET,GSW,29.65
59,SF,Dillon Brooks (20586387),Dillon Brooks,20586387,SF/F/UTIL,6200,PHI@MEM 12/13/2021 08:00PM ET,MEM,28.23
60,SF/PF,Jae'Sean Tate (20586390),Jae'Sean Tate,20586390,SF/PF/F/UTIL,6100,HOU@ATL 12/13/2021 07:30PM ET,HOU,26.69
61,PG,Tyrese Maxey (20586401),Tyrese Maxey,20586401,PG/G/UTIL,6000,PHI@MEM 12/13/2021 08:00PM ET,PHI,30.47
62,C,Richaun Holmes (20586394),Richaun Holmes,20586394,C/UTIL,6000,SAC@TOR 12/13/2021 07:00PM ET,SAC,30.03
63,SG/SF,Gary Trent Jr. (20586396),Gary Trent Jr.,20586396,SG/SF/F/G/UTIL,6000,SAC@TOR 12/13/2021 07:00PM ET,TOR,29.42
64,SF/PF,Kyle Kuzma (20586404),Kyle Kuzma,20586404,SF/PF/F/UTIL,5900,WAS@DEN 12/13/2021 09:00PM ET,WAS,31.24
65,PG/SG,Jordan Poole (20586408),Jordan Poole,20586408,PG/SG/G/UTIL,5900,GSW@IND 12/13/2021 07:00PM ET,GSW,30.18
66,PG,Reggie Jackson (20586412),Reggie Jackson,20586412,PG/G/UTIL,5900,PHX@LAC 12/13/2021 10:30PM ET,LAC,29.85
67,PG/SG,Jalen Brunson (20586415),Jalen Brunson,20586415,PG/SG/G/UTIL,5800,CHA@DAL 12/13/2021 08:30PM ET,DAL,28.26
68,PG/SG,Monte Morris (20586419),Monte Morris,20586419,PG/SG/G/UTIL,5700,WAS@DEN 12/13/2021 09:00PM ET,DEN,24.21
69,SG,Seth Curry (20586427),Seth Curry,20586427,SG/G/UTIL,5700,PHI@MEM 12/13/2021 08:00PM ET,PHI,26.29
70,PG/SG,Tyrese Haliburton (20586423),Tyrese Haliburton,20586423,PG/SG/G/UTIL,5700,SAC@TOR 12/13/2021 07:00PM ET,SAC,30.51
71,PG/SG,Marcus Smart (20586430),Marcus Smart,20586430,PG/SG/G/UTIL,5600,MIL@BOS 12/13/2021 07:30PM ET,BOS,28.48
72,SG/SF,Kevin Huerter (20586434),Kevin Huerter,20586434,SG/SF/F/G/UTIL,5600,HOU@ATL 12/13/2021 07:30PM ET,ATL,20.44
73,PF,Michael Porter Jr. (20586439),Michael Porter Jr.,20586439,PF/F/UTIL,5600,WAS@DEN 12/13/2021 09:00PM ET,DEN,23.64
74,PG,Collin Sexton (20586442),Collin Sexton,20586442,PG/G/UTIL,5500,MIA@CLE 12/13/2021 07:00PM ET,CLE,24.14
75,SG/SF,Tim Hardaway Jr. (20586450),Tim Hardaway Jr.,20586450,SG/SF/F/G/UTIL,5400,CHA@DAL 12/13/2021 08:30PM ET,DAL,25.17
76,SG/SF,Mikal Bridges (20586455),Mikal Bridges,20586455,SG/SF/F/G/UTIL,5400,PHX@LAC 12/13/2021 10:30PM ET,PHX,24.2
77,SG/SF,Buddy Hield (20586445),Buddy Hield,20586445,SG/SF/F/G/UTIL,5400,SAC@TOR 12/13/2021 07:00PM ET,SAC,27.07
78,SG,Eric Gordon (20586460),Eric Gordon,20586460,SG/G/UTIL,5300,HOU@ATL 12/13/2021 07:30PM ET,HOU,23.28
79,SF/PF,Kyle Anderson (20586463),Kyle Anderson,20586463,SF/PF/F/UTIL,5300,PHI@MEM 12/13/2021 08:00PM ET,MEM,21.4
80,PG,Ricky Rubio (20586469),Ricky Rubio,20586469,PG/G/UTIL,5200,MIA@CLE 12/13/2021 07:00PM ET,CLE,29.7
81,PG,Victor Oladipo (20586472),Victor Oladipo,20586472,PG/G/UTIL,5200,MIA@CLE 12/13/2021 07:00PM ET,MIA,0.0
82,PG,Spencer Dinwiddie (20586475),Spencer Dinwiddie,20586475,PG/G/UTIL,5200,WAS@DEN 12/13/2021 09:00PM ET,WAS,28.68
83,SG,Klay Thompson (20586478),Klay Thompson,20586478,SG/G/UTIL,5200,GSW@IND 12/13/2021 07:00PM ET,GSW,0.0
84,C,Steven Adams (20586467),Steven Adams,20586467,C/UTIL,5200,PHI@MEM 12/13/2021 08:00PM ET,MEM,24.2
85,C,Robert Williams (20586481),Robert Williams,20586481,C/UTIL,5100,MIL@BOS 12/13/2021 07:30PM ET,BOS,25.86
86,SF/PF,Harrison Barnes (20586483),Harrison Barnes,20586483,SF/PF/F/UTIL,5100,SAC@TOR 12/13/2021 07:00PM ET,SAC,32.44
87,C,Dewayne Dedmon (20586487),Dewayne Dedmon,20586487,C/UTIL,5000,MIA@CLE 12/13/2021 07:00PM ET,MIA,16.07
88,SF/PF,Lauri Markkanen (20586489),Lauri Markkanen,20586489,SF/PF/F/UTIL,5000,MIA@CLE 12/13/2021 07:00PM ET,CLE,26.41
89,C,Montrezl Harrell (20586493),Montrezl Harrell,20586493,C/UTIL,5000,WAS@DEN 12/13/2021 09:00PM ET,WAS,30.25
90,SG/SF,Pat Connaughton (20586504),Pat Connaughton,20586504,SG/SF/F/G/UTIL,4900,MIL@BOS 12/13/2021 07:30PM ET,MIL,23.64
91,SF/PF,Danilo Gallinari (20586495),Danilo Gallinari,20586495,SF/PF/F/UTIL,4900,HOU@ATL 12/13/2021 07:30PM ET,ATL,18.67
92,SG/SF,Cedi Osman (20586499),Cedi Osman,20586499,SG/SF/F/G/UTIL,4900,MIA@CLE 12/13/2021 07:00PM ET,CLE,21.27
93,SG,Luke Kennard (20586509),Luke Kennard,20586509,SG/G/UTIL,4900,PHX@LAC 12/13/2021 10:30PM ET,LAC,20.94
94,C,Andre Drummond (20586512),Andre Drummond,20586512,C/UTIL,4900,PHI@MEM 12/13/2021 08:00PM ET,PHI,24.92
95,C,Brook Lopez (20586514),Brook Lopez,20586514,C/UTIL,4800,MIL@BOS 12/13/2021 07:30PM ET,MIL,23.25
96,PG/SG,Armoni Brooks (20586522),Armoni Brooks,20586522,PG/SG/G/UTIL,4800,HOU@ATL 12/13/2021 07:30PM ET,HOU,13.49
97,C,Frank Kaminsky (20586516),Frank Kaminsky,20586516,C/UTIL,4800,PHX@LAC 12/13/2021 10:30PM ET,PHX,21.75
98,PF/C,Nicolas Batum (20586518),Nicolas Batum,20586518,PF/C/F/UTIL,4800,PHX@LAC 12/13/2021 10:30PM ET,LAC,22.37
99,C,Daniel Gafford (20586530),Daniel Gafford,20586530,C/UTIL,4700,WAS@DEN 12/13/2021 09:00PM ET,WAS,23.26
100,C,Ivica Zubac (20586526),Ivica Zubac,20586526,C/UTIL,4700,PHX@LAC 12/13/2021 10:30PM ET,LAC,24.71
101,PG/SG,De'Anthony Melton (20586532),De'Anthony Melton,20586532,PG/SG/G/UTIL,4700,PHI@MEM 12/13/2021 08:00PM ET,MEM,23.5
102,C,Precious Achiuwa (20586528),Precious Achiuwa,20586528,C/UTIL,4700,SAC@TOR 12/13/2021 07:00PM ET,TOR,22.75
103,PF/C,Alperen Sengun (20586548),Alperen Sengun,20586548,PF/C/F/UTIL,4600,HOU@ATL 12/13/2021 07:30PM ET,HOU,21.49
104,SF/PF,Dorian Finney-Smith (20586540),Dorian Finney-Smith,20586540,SF/PF/F/UTIL,4600,CHA@DAL 12/13/2021 08:30PM ET,DAL,21.92
105,SF/PF,Marcus Morris Sr. (20586536),Marcus Morris Sr.,20586536,SF/PF/F/UTIL,4600,PHX@LAC 12/13/2021 10:30PM ET,LAC,22.25
106,SF/PF,Cameron Johnson (20586544),Cameron Johnson,20586544,SF/PF/F/UTIL,4600,PHX@LAC 12/13/2021 10:30PM ET,PHX,18.72
107,PG/SG,Shake Milton (20586552),Shake Milton,20586552,PG/SG/G/UTIL,4600,PHI@MEM 12/13/2021 08:00PM ET,PHI,21.5
108,PG/SG,Bogdan Bogdanovic (20586570),Bogdan Bogdanovic,20586570,PG/SG/G/UTIL,4500,HOU@ATL 12/13/2021 07:30PM ET,ATL,22.04
109,SG/SF,Garrison Mathews (20586574),Garrison Mathews,20586574,SG/SF/F/G/UTIL,4500,HOU@ATL 12/13/2021 07:30PM ET,HOU,21.69
110,PF/C,Kevin Love (20586562),Kevin Love,20586562,PF/C/F/UTIL,4500,MIA@CLE 12/13/2021 07:00PM ET,CLE,24.88
111,C,Thomas Bryant (20586556),Thomas Bryant,20586556,C/UTIL,4500,WAS@DEN 12/13/2021 09:00PM ET,WAS,0.0
112,SF/PF,Jeff Green (20586558),Jeff Green,20586558,SF/PF/F/UTIL,4500,WAS@DEN 12/13/2021 09:00PM ET,DEN,16.6
113,PG/SG,Chris Duarte (20586566),Chris Duarte,20586566,PG/SG/G/UTIL,4500,GSW@IND 12/13/2021 07:00PM ET,IND,24.01
114,PF,Jae Crowder (20586579),Jae Crowder,20586579,PF/F/UTIL,4500,PHX@LAC 12/13/2021 10:30PM ET,PHX,21.83
115,SG,James Bouknight (20586598),James Bouknight,20586598,SG/G/UTIL,4400,CHA@DAL 12/13/2021 08:30PM ET,CHA,6.16
116,C,Rui Hachimura (20586584),Rui Hachimura,20586584,C/UTIL,4400,WAS@DEN 12/13/2021 09:00PM ET,WAS,0.0
117,PF,T.J. Warren (20586590),T.J. Warren,20586590,PF/F/UTIL,4400,GSW@IND 12/13/2021 07:00PM ET,IND,0.0
118,PG/SG,Cameron Payne (20586586),Cameron Payne,20586586,PG/SG/G/UTIL,4400,PHX@LAC 12/13/2021 10:30PM ET,PHX,19.6
119,PG/SF,Terance Mann (20586593),Terance Mann,20586593,PG/SF/F/G/UTIL,4400,PHX@LAC 12/13/2021 10:30PM ET,LAC,21.49
120,C,Khem Birch (20586582),Khem Birch,20586582,C/UTIL,4400,SAC@TOR 12/13/2021 07:00PM ET,TOR,18.65
121,PG/SG,Donte DiVincenzo (20586601),Donte DiVincenzo,20586601,PG/SG/G/UTIL,4300,MIL@BOS 12/13/2021 07:30PM ET,MIL,0.0
122,PG/SF,Jalen Green (20586610),Jalen Green,20586610,PG/SF/F/G/UTIL,4300,HOU@ATL 12/13/2021 07:30PM ET,HOU,22.58
123,SG/SF,Duncan Robinson (20586605),Duncan Robinson,20586605,SG/SF/F/G/UTIL,4300,MIA@CLE 12/13/2021 07:00PM ET,MIA,20.52
124,PF/C,Chris Boucher (20586615),Chris Boucher,20586615,PF/C/F/UTIL,4300,SAC@TOR 12/13/2021 07:00PM ET,TOR,15.12
125,SG/SF,Grayson Allen (20586623),Grayson Allen,20586623,SG/SF/F/G/UTIL,4200,MIL@BOS 12/13/2021 07:30PM ET,MIL,22.56
126,PG,Gabe Vincent (20586628),Gabe Vincent,20586628,PG/G/UTIL,4200,MIA@CLE 12/13/2021 07:00PM ET,MIA,14.12
127,C,Mason Plumlee (20586621),Mason Plumlee,20586621,C/UTIL,4200,CHA@DAL 12/13/2021 08:30PM ET,CHA,23.31
128,C,James Wiseman (20586619),James Wiseman,20586619,C/UTIL,4200,GSW@IND 12/13/2021 07:00PM ET,GSW,0.0
129,PF/C,P.J. Tucker (20586631),P.J. Tucker,20586631,PF/C/F/UTIL,4100,MIA@CLE 12/13/2021 07:00PM ET,MIA,19.32
130,PG,T.J. McConnell (20586640),T.J. McConnell,20586640,PG/G/UTIL,4100,GSW@IND 12/13/2021 07:00PM ET,IND,22.19
131,SG/SF,Terence Davis (20586635),Terence Davis,20586635,SG/SF/F/G/UTIL,4100,SAC@TOR 12/13/2021 07:00PM ET,SAC,16.74
132,SG/SF,Isaac Okoro (20586652),Isaac Okoro,20586652,SG/SF/F/G/UTIL,4000,MIA@CLE 12/13/2021 07:00PM ET,CLE,18.33
133,SG/SF,Justin Holiday (20586643),Justin Holiday,20586643,SG/SF/F/G/UTIL,4000,GSW@IND 12/13/2021 07:00PM ET,IND,18.27
134,SF/PF,Otto Porter Jr. (20586648),Otto Porter Jr.,20586648,SF/PF/F/UTIL,4000,GSW@IND 12/13/2021 07:00PM ET,GSW,17.59
135,PG,Eric Bledsoe (20586657),Eric Bledsoe,20586657,PG/G/UTIL,4000,PHX@LAC 12/13/2021 10:30PM ET,LAC,22.17
136,C,JaVale McGee (20586663),JaVale McGee,20586663,C/UTIL,4000,PHX@LAC 12/13/2021 10:30PM ET,PHX,22.36
137,PF,Chimezie Metu (20586660),Chimezie Metu,20586660,PF/F/UTIL,4000,SAC@TOR 12/13/2021 07:00PM ET,SAC,21.46
138,PF/C,Maxi Kleber (20586669),Maxi Kleber,20586669,PF/C/F/UTIL,3900,CHA@DAL 12/13/2021 08:30PM ET,DAL,18.15
139,SG/SF,Kentavious Caldwell-Pope (20586673),Kentavious Caldwell-Pope,20586673,SG/SF/F/G/UTIL,3900,WAS@DEN 12/13/2021 09:00PM ET,WAS,21.47
140,PF/C,Brandon Clarke (20586665),Brandon Clarke,20586665,PF/C/F/UTIL,3900,PHI@MEM 12/13/2021 08:00PM ET,MEM,17.59
141,PG,Facundo Campazzo (20586683),Facundo Campazzo,20586683,PG/G/UTIL,3800,WAS@DEN 12/13/2021 09:00PM ET,DEN,14.93
142,SG/SF,Landry Shamet (20586678),Landry Shamet,20586678,SG/SF/F/G/UTIL,3800,PHX@LAC 12/13/2021 10:30PM ET,PHX,14.74
143,PF,Marvin Bagley III (20586686),Marvin Bagley III,20586686,PF/F/UTIL,3800,SAC@TOR 12/13/2021 07:00PM ET,SAC,17.75
144,PF,Dean Wade (20586692),Dean Wade,20586692,PF/F/UTIL,3700,MIA@CLE 12/13/2021 07:00PM ET,CLE,11.45
145,SF,Danny Green (20586695),Danny Green,20586695,SF/F/UTIL,3700,PHI@MEM 12/13/2021 08:00PM ET,PHI,17.06
146,PG,Davion Mitchell (20586689),Davion Mitchell,20586689,PG/G/UTIL,3700,SAC@TOR 12/13/2021 07:00PM ET,SAC,20.0
147,PF,De'Andre Hunter (20586707),De'Andre Hunter,20586707,PF/F/UTIL,3600,HOU@ATL 12/13/2021 07:30PM ET,ATL,17.04
148,SG/SF,Caleb Martin (20586702),Caleb Martin,20586702,SG/SF/F/G/UTIL,3600,MIA@CLE 12/13/2021 07:00PM ET,MIA,16.03
149,PF,JT Thor (20586710),JT Thor,20586710,PF/F/UTIL,3600,CHA@DAL 12/13/2021 08:30PM ET,CHA,8.5
150,PG/SG,Bones Hyland (20586698),Bones Hyland,20586698,PG/SG/G/UTIL,3600,WAS@DEN 12/13/2021 09:00PM ET,DEN,15.29
151,C,Kevon Looney (20586713),Kevon Looney,20586713,C/UTIL,3600,GSW@IND 12/13/2021 07:00PM ET,GSW,17.58
152,PG,Ish Smith (20586730),Ish Smith,20586730,PG/G/UTIL,3500,CHA@DAL 12/13/2021 08:30PM ET,CHA,11.01
153,SF/PF,Deni Avdija (20586717),Deni Avdija,20586717,SF/PF/F/UTIL,3500,WAS@DEN 12/13/2021 09:00PM ET,WAS,16.82
154,PF/C,Nemanja Bjelica (20586721),Nemanja Bjelica,20586721,PF/C/F/UTIL,3500,GSW@IND 12/13/2021 07:00PM ET,GSW,15.69
155,C,Isaiah Hartenstein (20586715),Isaiah Hartenstein,20586715,C/UTIL,3500,PHX@LAC 12/13/2021 10:30PM ET,LAC,19.24
156,SG/SF,John Konchar (20586725),John Konchar,20586725,SG/SF/F/G/UTIL,3500,PHI@MEM 12/13/2021 08:00PM ET,MEM,12.42
157,SG,Rodney Hood (20586751),Rodney Hood,20586751,SG/G/UTIL,3400,MIL@BOS 12/13/2021 07:30PM ET,MIL,8.16
158,PG/SG,Lou Williams (20586742),Lou Williams,20586742,PG/SG/G/UTIL,3400,HOU@ATL 12/13/2021 07:30PM ET,ATL,11.27
159,SG,Josh Christopher (20586754),Josh Christopher,20586754,SG/G/UTIL,3400,HOU@ATL 12/13/2021 07:30PM ET,HOU,8.5
160,SG/SF,Max Strus (20586746),Max Strus,20586746,SG/SF/F/G/UTIL,3400,MIA@CLE 12/13/2021 07:00PM ET,MIA,15.4
161,PF,Jalen McDaniels (20586733),Jalen McDaniels,20586733,PF/F/UTIL,3400,CHA@DAL 12/13/2021 08:30PM ET,CHA,12.59
162,C,Dwight Powell (20586757),Dwight Powell,20586757,C/UTIL,3400,CHA@DAL 12/13/2021 08:30PM ET,DAL,15.0
163,C,Xavier Tillman (20586736),Xavier Tillman,20586736,C/UTIL,3400,PHI@MEM 12/13/2021 08:00PM ET,MEM,13.96
164,SF/PF,Georges Niang (20586738),Georges Niang,20586738,SF/PF/F/UTIL,3400,PHI@MEM 12/13/2021 08:00PM ET,PHI,18.39
165,C,DeMarcus Cousins (20586761),DeMarcus Cousins,20586761,C/UTIL,3300,MIL@BOS 12/13/2021 07:30PM ET,MIL,11.96
166,PF/C,Grant Williams (20586763),Grant Williams,20586763,PF/C/F/UTIL,3300,MIL@BOS 12/13/2021 07:30PM ET,BOS,15.16
167,SG,Josh Richardson (20586789),Josh Richardson,20586789,SG/G/UTIL,3300,MIL@BOS 12/13/2021 07:30PM ET,BOS,17.42
168,SG/SF,Cam Reddish (20586767),Cam Reddish,20586767,SG/SF/F/G/UTIL,3300,HOU@ATL 12/13/2021 07:30PM ET,ATL,18.49
169,PF,KZ Okpala (20586780),KZ Okpala,20586780,PF/F/UTIL,3300,MIA@CLE 12/13/2021 07:00PM ET,MIA,6.61
170,SG,Reggie Bullock (20586786),Reggie Bullock,20586786,SG/G/UTIL,3300,CHA@DAL 12/13/2021 08:30PM ET,DAL,11.31
171,PG,Raul Neto (20586777),Raul Neto,20586777,PG/G/UTIL,3300,WAS@DEN 12/13/2021 09:00PM ET,WAS,15.38
172,PF,Juan Toscano-Anderson (20586783),Juan Toscano-Anderson,20586783,PF/F/UTIL,3300,GSW@IND 12/13/2021 07:00PM ET,GSW,13.54
173,C,Alex Len (20586759),Alex Len,20586759,C/UTIL,3300,SAC@TOR 12/13/2021 07:00PM ET,SAC,14.51
174,SG/SF,Svi Mykhailiuk (20586772),Svi Mykhailiuk,20586772,SG/SF/F/G/UTIL,3300,SAC@TOR 12/13/2021 07:00PM ET,TOR,13.44
175,PG,D.J. Augustin (20586808),D.J. Augustin,20586808,PG/G/UTIL,3200,HOU@ATL 12/13/2021 07:30PM ET,HOU,9.51
176,SF,Timothe Luwawu-Cabarrot (20586819),Timothe Luwawu-Cabarrot,20586819,SF/F/UTIL,3200,HOU@ATL 12/13/2021 07:30PM ET,ATL,6.97
177,PF/C,Markieff Morris (20586796),Markieff Morris,20586796,PF/C/F/UTIL,3200,MIA@CLE 12/13/2021 07:00PM ET,MIA,13.9
178,C,Moses Brown (20586794),Moses Brown,20586794,C/UTIL,3200,CHA@DAL 12/13/2021 08:30PM ET,DAL,7.31
179,PF/C,Zeke Nnaji (20586800),Zeke Nnaji,20586800,PF/C/F/UTIL,3200,WAS@DEN 12/13/2021 09:00PM ET,DEN,11.64
180,PG/SG,Gary Payton II (20586804),Gary Payton II,20586804,PG/SG/G/UTIL,3200,GSW@IND 12/13/2021 07:00PM ET,GSW,14.53
