Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Jaren Jackson Jr. (20846199),Jaren Jackson Jr.,20846199,PF/C/F/UTIL,6600,MEM@BKN 01/03/2022 07:30PM ET,MEM,30.36
SF/PF,Gordon Hayward (20846195),Gordon Hayward,20846195,SF/PF/F/UTIL,6600,CHA@WAS 01/03/2022 07:00PM ET,CHA,31.21
C,Omer Yurtseven (20846206),Omer Yurtseven,20846206,C/UTIL,6500,MIA@GSW 01/03/2022 10:00PM ET,MIA,14.38
SF,Norman Powell (20846203),Norman Powell,20846203,SF/F/UTIL,6500,ATL@POR 01/03/2022 10:00PM ET,POR,27.74
SG,Klay Thompson (20846208),Klay Thompson,20846208,SG/G/UTIL,6400,MIA@GSW 01/03/2022 10:00PM ET,GSW,0
PG/SG,Patty Mills (20846211),Patty Mills,20846211,PG/SG/G/UTIL,6300,MEM@BKN 01/03/2022 07:30PM ET,BKN,23.36
SF,Dillon Brooks (20846218),Dillon Brooks,20846218,SF/F/UTIL,6300,MEM@BKN 01/03/2022 07:30PM ET,MEM,30.22
PG,Mike Conley (20846215),Mike Conley,20846215,PG/G/UTIL,6300,UTA@NOP 01/03/2022 08:00PM ET,UTA,28.62
SG,Will Barton (20846231),Will Barton,20846231,SG/G/UTIL,6200,DEN@DAL 01/03/2022 08:30PM ET,DEN,30.94
SG/SF,Kelly Oubre Jr. (20846223),Kelly Oubre Jr.,20846223,SG/SF/F/G/UTIL,6200,CHA@WAS 01/03/2022 07:00PM ET,CHA,27.02
PG,Devonte' Graham (20846228),Devonte' Graham,20846228,PG/G/UTIL,6200,UTA@NOP 01/03/2022 08:00PM ET,NOP,27.48
C,Christian Wood (20846221),Christian Wood,20846221,C/UTIL,6200,HOU@PHI 01/03/2022 07:00PM ET,HOU,36.63
C,Mo Bamba (20846234),Mo Bamba,20846234,C/UTIL,6100,ORL@CHI 01/03/2022 08:00PM ET,ORL,29.63
PG/SG,Facundo Campazzo (20846245),Facundo Campazzo,20846245,PG/SG/G/UTIL,6000,DEN@DAL 01/03/2022 08:30PM ET,DEN,18.45
C,Daniel Gafford (20846239),Daniel Gafford,20846239,C/UTIL,6000,CHA@WAS 01/03/2022 07:00PM ET,WAS,23.65
SF/PF,Marcus Morris Sr. (20846241),Marcus Morris Sr.,20846241,SF/PF/F/UTIL,6000,MIN@LAC 01/03/2022 10:30PM ET,LAC,27.48
SG,Malik Beasley (20846253),Malik Beasley,20846253,SG/G/UTIL,6000,MIN@LAC 01/03/2022 10:30PM ET,MIN,22.26
PG/SG,Jordan Clarkson (20846249),Jordan Clarkson,20846249,PG/SG/G/UTIL,6000,UTA@NOP 01/03/2022 08:00PM ET,UTA,25.47
SG,Seth Curry (20846236),Seth Curry,20846236,SG/G/UTIL,6000,HOU@PHI 01/03/2022 07:00PM ET,PHI,27.24
PG/SG,Jordan Poole (20846263),Jordan Poole,20846263,PG/SG/G/UTIL,5900,MIA@GSW 01/03/2022 10:00PM ET,GSW,29.33
PG,Tyrese Maxey (20846256),Tyrese Maxey,20846256,PG/G/UTIL,5900,HOU@PHI 01/03/2022 07:00PM ET,PHI,30.34
PF/C,Larry Nance Jr. (20846259),Larry Nance Jr.,20846259,PF/C/F/UTIL,5900,ATL@POR 01/03/2022 10:00PM ET,POR,19.63
C,LaMarcus Aldridge (20846267),LaMarcus Aldridge,20846267,C/UTIL,5800,MEM@BKN 01/03/2022 07:30PM ET,BKN,25.34
SF/PF,Dorian Finney-Smith (20846273),Dorian Finney-Smith,20846273,SF/PF/F/UTIL,5800,DEN@DAL 01/03/2022 08:30PM ET,DAL,23.61
SF/PF,Otto Porter Jr. (20846269),Otto Porter Jr.,20846269,SF/PF/F/UTIL,5800,MIA@GSW 01/03/2022 10:00PM ET,GSW,19.92
SG/SF,Cam Reddish (20846277),Cam Reddish,20846277,SG/SF/F/G/UTIL,5700,ATL@POR 01/03/2022 10:00PM ET,ATL,20.45
SG/SF,Tim Hardaway Jr. (20846286),Tim Hardaway Jr.,20846286,SG/SF/F/G/UTIL,5600,DEN@DAL 01/03/2022 08:30PM ET,DAL,26.58
C,Kelly Olynyk (20846282),Kelly Olynyk,20846282,C/UTIL,5600,DET@MIL 01/03/2022 08:00PM ET,DET,26.88
C,Andre Drummond (20846284),Andre Drummond,20846284,C/UTIL,5600,HOU@PHI 01/03/2022 07:00PM ET,PHI,24.32
PG,Delon Wright (20846291),Delon Wright,20846291,PG/G/UTIL,5600,ATL@POR 01/03/2022 10:00PM ET,ATL,12.62
SF/PF,Aaron Gordon (20846298),Aaron Gordon,20846298,SF/PF/F/UTIL,5500,DEN@DAL 01/03/2022 08:30PM ET,DEN,26.82
SF/PF,Bojan Bogdanovic (20846294),Bojan Bogdanovic,20846294,SF/PF/F/UTIL,5500,UTA@NOP 01/03/2022 08:00PM ET,UTA,26.51
PG,Dennis Smith Jr. (20846302),Dennis Smith Jr.,20846302,PG/G/UTIL,5500,ATL@POR 01/03/2022 10:00PM ET,POR,16.40
PG/SG,Coby White (20846307),Coby White,20846307,PG/SG/G/UTIL,5400,ORL@CHI 01/03/2022 08:00PM ET,CHI,19.12
C,Steven Adams (20846305),Steven Adams,20846305,C/UTIL,5400,MEM@BKN 01/03/2022 07:30PM ET,MEM,25.20
PG,Gabe Vincent (20846315),Gabe Vincent,20846315,PG/G/UTIL,5400,MIA@GSW 01/03/2022 10:00PM ET,MIA,17.77
PG/SF,Terance Mann (20846318),Terance Mann,20846318,PG/SF/F/G/UTIL,5400,MIN@LAC 01/03/2022 10:30PM ET,LAC,22.52
PG/SG,Bogdan Bogdanovic (20846311),Bogdan Bogdanovic,20846311,PG/SG/G/UTIL,5400,ATL@POR 01/03/2022 10:00PM ET,ATL,22.34
SG/SF,Max Strus (20846323),Max Strus,20846323,SG/SF/F/G/UTIL,5300,MIA@GSW 01/03/2022 10:00PM ET,MIA,18.62
PG,Cory Joseph (20846328),Cory Joseph,20846328,PG/G/UTIL,5300,DET@MIL 01/03/2022 08:00PM ET,DET,16.62
SG/SF,Gary Harris (20846343),Gary Harris,20846343,SG/SF/F/G/UTIL,5200,ORL@CHI 01/03/2022 08:00PM ET,ORL,19.01
SF/PF,Kyle Anderson (20846339),Kyle Anderson,20846339,SF/PF/F/UTIL,5200,MEM@BKN 01/03/2022 07:30PM ET,MEM,21.5
PF,Michael Porter Jr. (20846351),Michael Porter Jr.,20846351,PF/F/UTIL,5200,DEN@DAL 01/03/2022 08:30PM ET,DEN,23.64
C,Dewayne Dedmon (20846337),Dewayne Dedmon,20846337,C/UTIL,5200,MIA@GSW 01/03/2022 10:00PM ET,MIA,16.93
C,Mason Plumlee (20846333),Mason Plumlee,20846333,C/UTIL,5200,CHA@WAS 01/03/2022 07:00PM ET,CHA,22.98
C,Ivica Zubac (20846335),Ivica Zubac,20846335,C/UTIL,5200,MIN@LAC 01/03/2022 10:30PM ET,LAC,24.69
PG,Patrick Beverley (20846348),Patrick Beverley,20846348,PG/G/UTIL,5200,MIN@LAC 01/03/2022 10:30PM ET,MIN,25.8
C,Luka Garza (20846331),Luka Garza,20846331,C/UTIL,5200,DET@MIL 01/03/2022 08:00PM ET,DET,10.84
PF,Jae'Sean Tate (20846354),Jae'Sean Tate,20846354,PF/F/UTIL,5200,HOU@PHI 01/03/2022 07:00PM ET,HOU,26.73
PG/SG,Jalen Green (20846357),Jalen Green,20846357,PG/SG/G/UTIL,5200,HOU@PHI 01/03/2022 07:00PM ET,HOU,24.19
SF/PF,Chuma Okeke (20846363),Chuma Okeke,20846363,SF/PF/F/UTIL,5100,ORL@CHI 01/03/2022 08:00PM ET,ORL,17.81
SG/SF,Duncan Robinson (20846375),Duncan Robinson,20846375,SG/SF/F/G/UTIL,5100,MIA@GSW 01/03/2022 10:00PM ET,MIA,21.1
PF/C,PJ Washington (20846371),PJ Washington,20846371,PF/C/F/UTIL,5100,CHA@WAS 01/03/2022 07:00PM ET,CHA,25.02
SG,Luke Kennard (20846383),Luke Kennard,20846383,SG/G/UTIL,5100,MIN@LAC 01/03/2022 10:30PM ET,LAC,21.71
PG,Derrick Walton Jr. (20846380),Derrick Walton Jr.,20846380,PG/G/UTIL,5100,DET@MIL 01/03/2022 08:00PM ET,DET,27
C,Guillermo Hernangomez (20846361),Guillermo Hernangomez,20846361,C/UTIL,5100,UTA@NOP 01/03/2022 08:00PM ET,NOP,20.30
PF/C,Alperen Sengun (20846367),Alperen Sengun,20846367,PF/C/F/UTIL,5100,HOU@PHI 01/03/2022 07:00PM ET,HOU,21.74
PG/SG,R.J. Hampton (20846499),R.J. Hampton,20846499,PG/SG/G/UTIL,5000,ORL@CHI 01/03/2022 08:00PM ET,ORL,16.19
C,Nicolas Claxton (20846394),Nicolas Claxton,20846394,C/UTIL,5000,MEM@BKN 01/03/2022 07:30PM ET,BKN,19.67
SG/SF,Cody Martin (20846400),Cody Martin,20846400,SG/SF/F/G/UTIL,5000,CHA@WAS 01/03/2022 07:00PM ET,CHA,22.33
SF/PF,Jaden McDaniels (20846396),Jaden McDaniels,20846396,SF/PF/F/UTIL,5000,MIN@LAC 01/03/2022 10:30PM ET,MIN,18.24
SG,Frank Jackson (20846391),Frank Jackson,20846391,SG/G/UTIL,5000,DET@MIL 01/03/2022 08:00PM ET,DET,15.99
SG/SF,Eric Gordon (20846386),Eric Gordon,20846386,SG/SF/F/G/UTIL,5000,HOU@PHI 01/03/2022 07:00PM ET,HOU,24.10
PG/SG,De'Anthony Melton (20846413),De'Anthony Melton,20846413,PG/SG/G/UTIL,4900,MEM@BKN 01/03/2022 07:30PM ET,MEM,24.45
SG/SF,Kentavious Caldwell-Pope (20846417),Kentavious Caldwell-Pope,20846417,SG/SF/F/G/UTIL,4900,CHA@WAS 01/03/2022 07:00PM ET,WAS,21.94
PF/C,Jarred Vanderbilt (20846405),Jarred Vanderbilt,20846405,PF/C/F/UTIL,4900,MIN@LAC 01/03/2022 10:30PM ET,MIN,22.80
PF/C,Trey Lyles (20846409),Trey Lyles,20846409,PF/C/F/UTIL,4900,DET@MIL 01/03/2022 08:00PM ET,DET,16.49
SG/SF,Kevin Huerter (20846422),Kevin Huerter,20846422,SG/SF/F/G/UTIL,4900,ATL@POR 01/03/2022 10:00PM ET,ATL,20.28
PG/SG,Alex Caruso (20846433),Alex Caruso,20846433,PG/SG/G/UTIL,4800,ORL@CHI 01/03/2022 08:00PM ET,CHI,23.61
SG,Jalen Suggs (20846444),Jalen Suggs,20846444,SG/G/UTIL,4800,ORL@CHI 01/03/2022 08:00PM ET,ORL,24.04
PG/SG,Gary Payton II (20846437),Gary Payton II,20846437,PG/SG/G/UTIL,4800,MIA@GSW 01/03/2022 10:00PM ET,GSW,16.16
PG,Victor Oladipo (20846441),Victor Oladipo,20846441,PG/G/UTIL,4800,MIA@GSW 01/03/2022 10:00PM ET,MIA,0
PF/C,Naz Reid (20846427),Naz Reid,20846427,PF/C/F/UTIL,4800,MIN@LAC 01/03/2022 10:30PM ET,MIN,18.08
C,Isaiah Stewart (20846431),Isaiah Stewart,20846431,C/UTIL,4800,DET@MIL 01/03/2022 08:00PM ET,DET,22.74
PG,Markelle Fultz (20846455),Markelle Fultz,20846455,PG/G/UTIL,4700,ORL@CHI 01/03/2022 08:00PM ET,ORL,0
PG,Monte Morris (20846458),Monte Morris,20846458,PG/G/UTIL,4700,DEN@DAL 01/03/2022 08:30PM ET,DEN,24.39
SG/SF,Caleb Martin (20846464),Caleb Martin,20846464,SG/SF/F/G/UTIL,4700,MIA@GSW 01/03/2022 10:00PM ET,MIA,17.32
SF/PF,Deni Avdija (20846447),Deni Avdija,20846447,SF/PF/F/UTIL,4700,CHA@WAS 01/03/2022 07:00PM ET,WAS,18.81
PF,Jordan Nwora (20846461),Jordan Nwora,20846461,PF/F/UTIL,4700,DET@MIL 01/03/2022 08:00PM ET,MIL,17.47
SF/PF,Nassir Little (20846451),Nassir Little,20846451,SF/PF/F/UTIL,4700,ATL@POR 01/03/2022 10:00PM ET,POR,20.3
PF/C,P.J. Tucker (20846481),P.J. Tucker,20846481,PF/C/F/UTIL,4600,MIA@GSW 01/03/2022 10:00PM ET,MIA,20.38
C,Montrezl Harrell (20846469),Montrezl Harrell,20846469,C/UTIL,4600,CHA@WAS 01/03/2022 07:00PM ET,WAS,28.96
C,Brook Lopez (20846471),Brook Lopez,20846471,C/UTIL,4600,DET@MIL 01/03/2022 08:00PM ET,MIL,23.25
PF/C,Herbert Jones (20846473),Herbert Jones,20846473,PF/C/F/UTIL,4600,UTA@NOP 01/03/2022 08:00PM ET,NOP,19.93
PF/C,Robert Covington (20846477),Robert Covington,20846477,PF/C/F/UTIL,4600,ATL@POR 01/03/2022 10:00PM ET,POR,19.89
SF,Kessler Edwards (20846503),Kessler Edwards,20846503,SF/F/UTIL,4500,MEM@BKN 01/03/2022 07:30PM ET,BKN,19.45
PF/C,Rui Hachimura (20846495),Rui Hachimura,20846495,PF/C/F/UTIL,4500,CHA@WAS 01/03/2022 07:00PM ET,WAS,0
C,Greg Monroe (20846487),Greg Monroe,20846487,C/UTIL,4500,MIN@LAC 01/03/2022 10:30PM ET,MIN,24.25
C,Isaiah Hartenstein (20846489),Isaiah Hartenstein,20846489,C/UTIL,4500,MIN@LAC 01/03/2022 10:30PM ET,LAC,20.10
C,DeMarcus Cousins (20846485),DeMarcus Cousins,20846485,C/UTIL,4500,DET@MIL 01/03/2022 08:00PM ET,MIL,20.07
PF/C,KJ Martin (20846506),KJ Martin,20846506,PF/C/F/UTIL,4500,HOU@PHI 01/03/2022 07:00PM ET,HOU,16.14
SF/PF,Danilo Gallinari (20846491),Danilo Gallinari,20846491,SF/PF/F/UTIL,4500,ATL@POR 01/03/2022 10:00PM ET,ATL,18.57
SG/SF,Terrence Ross (20846520),Terrence Ross,20846520,SG/SF/F/G/UTIL,4400,ORL@CHI 01/03/2022 08:00PM ET,ORL,19.90
SG/SF,Bruce Brown (20846525),Bruce Brown,20846525,SG/SF/F/G/UTIL,4400,MEM@BKN 01/03/2022 07:30PM ET,BKN,17.16
C,Thomas Bryant (20846514),Thomas Bryant,20846514,C/UTIL,4400,CHA@WAS 01/03/2022 07:00PM ET,WAS,0
PF,Jalen McDaniels (20846530),Jalen McDaniels,20846530,PF/F/UTIL,4400,CHA@WAS 01/03/2022 07:00PM ET,CHA,14.99
PF/C,Nicolas Batum (20846516),Nicolas Batum,20846516,PF/C/F/UTIL,4400,MIN@LAC 01/03/2022 10:30PM ET,LAC,20.33
SF/PF,Pat Connaughton (20846510),Pat Connaughton,20846510,SF/PF/F/UTIL,4400,DET@MIL 01/03/2022 08:00PM ET,MIL,22.90
SF,Danny Green (20846533),Danny Green,20846533,SF/F/UTIL,4400,HOU@PHI 01/03/2022 07:00PM ET,PHI,17.60
SF,Garrison Mathews (20846536),Garrison Mathews,20846536,SF/F/UTIL,4400,HOU@PHI 01/03/2022 07:00PM ET,HOU,20.6
SG,Michael Carter-Williams (20846556),Michael Carter-Williams,20846556,SG/G/UTIL,4300,ORL@CHI 01/03/2022 08:00PM ET,ORL,0
PG/SF,David Duke Jr. (20846559),David Duke Jr.,20846559,PG/SF/F/G/UTIL,4300,MEM@BKN 01/03/2022 07:30PM ET,BKN,24.2
SG/SF,Amir Coffey (20846548),Amir Coffey,20846548,SG/SF/F/G/UTIL,4300,MIN@LAC 01/03/2022 10:30PM ET,LAC,10.88
PG,Jaylen Nowell (20846553),Jaylen Nowell,20846553,PG/G/UTIL,4300,MIN@LAC 01/03/2022 10:30PM ET,MIN,13.42
SG/SF,Grayson Allen (20846539),Grayson Allen,20846539,SG/SF/F/G/UTIL,4300,DET@MIL 01/03/2022 08:00PM ET,MIL,21.52
PG/SG,Shake Milton (20846544),Shake Milton,20846544,PG/SG/G/UTIL,4300,HOU@PHI 01/03/2022 07:00PM ET,PHI,20.84
C,James Wiseman (20846564),James Wiseman,20846564,C/UTIL,4200,MIA@GSW 01/03/2022 10:00PM ET,GSW,0
PG,Saben Lee (20846571),Saben Lee,20846571,PG/G/UTIL,4200,DET@MIL 01/03/2022 08:00PM ET,DET,14.92
SG/SF,Joe Ingles (20846566),Joe Ingles,20846566,SG/SF/F/G/UTIL,4200,UTA@NOP 01/03/2022 08:00PM ET,UTA,18.54
SG,Skylar Mays (20846574),Skylar Mays,20846574,SG/G/UTIL,4200,ATL@POR 01/03/2022 10:00PM ET,ATL,9.75
C,Robin Lopez (20846577),Robin Lopez,20846577,C/UTIL,4100,ORL@CHI 01/03/2022 08:00PM ET,ORL,16.37
SF,Joe Harris (20846594),Joe Harris,20846594,SF/F/UTIL,4100,MEM@BKN 01/03/2022 07:30PM ET,BKN,20.11
SF,DaQuan Jeffries (20846600),DaQuan Jeffries,20846600,SF/F/UTIL,4100,MEM@BKN 01/03/2022 07:30PM ET,MEM,0
PG,Kyle Guy (20846591),Kyle Guy,20846591,PG/G/UTIL,4100,MIA@GSW 01/03/2022 10:00PM ET,MIA,26.25
SF,Andre Iguodala (20846597),Andre Iguodala,20846597,SF/F/UTIL,4100,MIA@GSW 01/03/2022 10:00PM ET,GSW,17.96
PG/SG,Nickeil Alexander-Walker (20846587),Nickeil Alexander-Walker,20846587,PG/SG/G/UTIL,4100,UTA@NOP 01/03/2022 08:00PM ET,NOP,25.44
PG/SG,Armoni Brooks (20846583),Armoni Brooks,20846583,PG/SG/G/UTIL,4100,HOU@PHI 01/03/2022 07:00PM ET,HOU,14.18
PG/SG,Anfernee Simons (20846579),Anfernee Simons,20846579,PG/SG/G/UTIL,4100,ATL@POR 01/03/2022 10:00PM ET,POR,19.71
PF,Moritz Wagner (20846618),Moritz Wagner,20846618,PF/F/UTIL,4000,ORL@CHI 01/03/2022 08:00PM ET,ORL,11.74
PG,Tyus Jones (20846615),Tyus Jones,20846615,PG/G/UTIL,4000,MEM@BKN 01/03/2022 07:30PM ET,MEM,19.03
C,Dwight Powell (20846605),Dwight Powell,20846605,C/UTIL,4000,DEN@DAL 01/03/2022 08:30PM ET,DAL,15.54
C,Kevon Looney (20846603),Kevon Looney,20846603,C/UTIL,4000,MIA@GSW 01/03/2022 10:00PM ET,GSW,18.33
PG/SF,Justise Winslow (20846621),Justise Winslow,20846621,PG/SF/F/G/UTIL,4000,MIN@LAC 01/03/2022 10:30PM ET,LAC,9.74
PG/SG,Donte DiVincenzo (20846611),Donte DiVincenzo,20846611,PG/SG/G/UTIL,4000,DET@MIL 01/03/2022 08:00PM ET,MIL,16.08
