Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PG,Kevin Porter Jr. (20560274),Kevin Porter Jr.,20560274,PG/G/UTIL,8100,HOU@MEM 12/11/2021 08:00PM ET,HOU,29.45
PF,Tobias Harris (20560277),Tobias Harris,20560277,PF/F/UTIL,8000,GSW@PHI 12/11/2021 08:30PM ET,PHI,36.57
PG,John Wall (20560280),John Wall,20560280,PG/G/UTIL,7900,HOU@MEM 12/11/2021 08:00PM ET,HOU,0
PG/SG,Darius Garland (20560283),Darius Garland,20560283,PG/SG/G/UTIL,7800,SAC@CLE 12/11/2021 08:00PM ET,CLE,36.22
PG,Kyle Lowry (20560287),Kyle Lowry,20560287,PG/G/UTIL,7700,CHI@MIA 12/11/2021 08:00PM ET,MIA,33.30
SG,Jamal Murray (20560290),Jamal Murray,20560290,SG/G/UTIL,7600,DEN@SAS 12/11/2021 08:30PM ET,DEN,0
PF/C,Jaren Jackson Jr. (20560293),Jaren Jackson Jr.,20560293,PF/C/F/UTIL,7500,HOU@MEM 12/11/2021 08:00PM ET,MEM,30.86
PG/SG,Tyler Herro (20560297),Tyler Herro,20560297,PG/SG/G/UTIL,7400,CHI@MIA 12/11/2021 08:00PM ET,MIA,34.40
PG,Lonzo Ball (20560301),Lonzo Ball,20560301,PG/G/UTIL,7300,CHI@MIA 12/11/2021 08:00PM ET,CHI,33.12
PG/SG,Desmond Bane (20560304),Desmond Bane,20560304,PG/SG/G/UTIL,7200,HOU@MEM 12/11/2021 08:00PM ET,MEM,28.07
PF/C,Draymond Green (20560308),Draymond Green,20560308,PF/C/F/UTIL,7100,GSW@PHI 12/11/2021 08:30PM ET,GSW,32.93
SG/SF,Will Barton (20560312),Will Barton,20560312,SG/SF/F/G/UTIL,7000,DEN@SAS 12/11/2021 08:30PM ET,DEN,32.12
SF/PF,Jae'Sean Tate (20560317),Jae'Sean Tate,20560317,SF/PF/F/UTIL,6800,HOU@MEM 12/11/2021 08:00PM ET,HOU,27.03
PF/C,Evan Mobley (20560321),Evan Mobley,20560321,PF/C/F/UTIL,6700,SAC@CLE 12/11/2021 08:00PM ET,CLE,33.44
C,Jakob Poeltl (20560325),Jakob Poeltl,20560325,C/UTIL,6600,DEN@SAS 12/11/2021 08:30PM ET,SAS,31.74
PG/SG,Derrick White (20560327),Derrick White,20560327,PG/SG/G/UTIL,6500,DEN@SAS 12/11/2021 08:30PM ET,SAS,30.15
PG,Tyus Jones (20560335),Tyus Jones,20560335,PG/G/UTIL,6400,HOU@MEM 12/11/2021 08:00PM ET,MEM,18.59
SF/PF,Aaron Gordon (20560331),Aaron Gordon,20560331,SF/PF/F/UTIL,6400,DEN@SAS 12/11/2021 08:30PM ET,DEN,27.33
PG,Tyrese Maxey (20560338),Tyrese Maxey,20560338,PG/G/UTIL,6300,GSW@PHI 12/11/2021 08:30PM ET,PHI,30.75
C,Richaun Holmes (20560341),Richaun Holmes,20560341,C/UTIL,6100,SAC@CLE 12/11/2021 08:00PM ET,SAC,30.03
SG/SF,Andrew Wiggins (20560343),Andrew Wiggins,20560343,SG/SF/F/G/UTIL,6100,GSW@PHI 12/11/2021 08:30PM ET,GSW,29.42
SF,Dillon Brooks (20560348),Dillon Brooks,20560348,SF/F/UTIL,6000,HOU@MEM 12/11/2021 08:00PM ET,MEM,28.21
PG,Mike Conley (20560351),Mike Conley,20560351,PG/G/UTIL,5900,UTA@WAS 12/11/2021 07:00PM ET,UTA,27.77
PF,Keldon Johnson (20560354),Keldon Johnson,20560354,PF/F/UTIL,5900,DEN@SAS 12/11/2021 08:30PM ET,SAS,27.51
PG/SG,Tyrese Haliburton (20560357),Tyrese Haliburton,20560357,PG/SG/G/UTIL,5800,SAC@CLE 12/11/2021 08:00PM ET,SAC,31.02
SF/PF,Kyle Kuzma (20560361),Kyle Kuzma,20560361,SF/PF/F/UTIL,5800,UTA@WAS 12/11/2021 07:00PM ET,WAS,31.24
SG,Seth Curry (20560365),Seth Curry,20560365,SG/G/UTIL,5800,GSW@PHI 12/11/2021 08:30PM ET,PHI,26.46
PG/SG,Jordan Poole (20560368),Jordan Poole,20560368,PG/SG/G/UTIL,5700,GSW@PHI 12/11/2021 08:30PM ET,GSW,30.1
PF,Michael Porter Jr. (20560372),Michael Porter Jr.,20560372,PF/F/UTIL,5700,DEN@SAS 12/11/2021 08:30PM ET,DEN,23.64
PG,Collin Sexton (20560375),Collin Sexton,20560375,PG/G/UTIL,5600,SAC@CLE 12/11/2021 08:00PM ET,CLE,24.14
PG/SG,Monte Morris (20560378),Monte Morris,20560378,PG/SG/G/UTIL,5600,DEN@SAS 12/11/2021 08:30PM ET,DEN,23.77
SF/PF,Lauri Markkanen (20560385),Lauri Markkanen,20560385,SF/PF/F/UTIL,5500,SAC@CLE 12/11/2021 08:00PM ET,CLE,27.24
SF/PF,Harrison Barnes (20560392),Harrison Barnes,20560392,SF/PF/F/UTIL,5500,SAC@CLE 12/11/2021 08:00PM ET,SAC,33
PG,Spencer Dinwiddie (20560382),Spencer Dinwiddie,20560382,PG/G/UTIL,5500,UTA@WAS 12/11/2021 07:00PM ET,WAS,29.08
SG,Eric Gordon (20560389),Eric Gordon,20560389,SG/G/UTIL,5500,HOU@MEM 12/11/2021 08:00PM ET,HOU,23.28
SF/PF,Bojan Bogdanovic (20560398),Bojan Bogdanovic,20560398,SF/PF/F/UTIL,5400,UTA@WAS 12/11/2021 07:00PM ET,UTA,25.85
C,Steven Adams (20560396),Steven Adams,20560396,C/UTIL,5400,HOU@MEM 12/11/2021 08:00PM ET,MEM,24.34
SG/SF,Buddy Hield (20560402),Buddy Hield,20560402,SG/SF/F/G/UTIL,5300,SAC@CLE 12/11/2021 08:00PM ET,SAC,26.74
PG,Victor Oladipo (20560407),Victor Oladipo,20560407,PG/G/UTIL,5300,CHI@MIA 12/11/2021 08:00PM ET,MIA,0
SG,Klay Thompson (20560410),Klay Thompson,20560410,SG/G/UTIL,5300,GSW@PHI 12/11/2021 08:30PM ET,GSW,0
PG,Ricky Rubio (20560413),Ricky Rubio,20560413,PG/G/UTIL,5200,SAC@CLE 12/11/2021 08:00PM ET,CLE,29.81
PG/SG,De'Anthony Melton (20560416),De'Anthony Melton,20560416,PG/SG/G/UTIL,5100,HOU@MEM 12/11/2021 08:00PM ET,MEM,24.13
C,Andre Drummond (20560420),Andre Drummond,20560420,C/UTIL,5100,GSW@PHI 12/11/2021 08:30PM ET,PHI,24.89
PG/SG,Jordan Clarkson (20560422),Jordan Clarkson,20560422,PG/SG/G/UTIL,5000,UTA@WAS 12/11/2021 07:00PM ET,UTA,24.1
C,Montrezl Harrell (20560430),Montrezl Harrell,20560430,C/UTIL,5000,UTA@WAS 12/11/2021 07:00PM ET,WAS,30.64
PG/SG,Alex Caruso (20560426),Alex Caruso,20560426,PG/SG/G/UTIL,5000,CHI@MIA 12/11/2021 08:00PM ET,CHI,24.33
SG/SF,Cedi Osman (20560432),Cedi Osman,20560432,SG/SF/F/G/UTIL,4800,SAC@CLE 12/11/2021 08:00PM ET,CLE,20.88
PG/SG,Shake Milton (20560437),Shake Milton,20560437,PG/SG/G/UTIL,4800,GSW@PHI 12/11/2021 08:30PM ET,PHI,21.60
SF/PF,Jeff Green (20560441),Jeff Green,20560441,SF/PF/F/UTIL,4800,DEN@SAS 12/11/2021 08:30PM ET,DEN,16.65
PF,Chimezie Metu (20560447),Chimezie Metu,20560447,PF/F/UTIL,4600,SAC@CLE 12/11/2021 08:00PM ET,SAC,22.40
C,Daniel Gafford (20560445),Daniel Gafford,20560445,C/UTIL,4600,UTA@WAS 12/11/2021 07:00PM ET,WAS,23.04
C,Rui Hachimura (20560452),Rui Hachimura,20560452,C/UTIL,4500,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
PG/SF,Jalen Green (20560454),Jalen Green,20560454,PG/SF/F/G/UTIL,4500,HOU@MEM 12/11/2021 08:00PM ET,HOU,22.58
C,Dewayne Dedmon (20560450),Dewayne Dedmon,20560450,C/UTIL,4500,CHI@MIA 12/11/2021 08:00PM ET,MIA,15
PG/SG,Ayo Dosunmu (20560459),Ayo Dosunmu,20560459,PG/SG/G/UTIL,4500,CHI@MIA 12/11/2021 08:00PM ET,CHI,11.48
PF/C,Kevin Love (20560470),Kevin Love,20560470,PF/C/F/UTIL,4400,SAC@CLE 12/11/2021 08:00PM ET,CLE,25.21
C,Thomas Bryant (20560468),Thomas Bryant,20560468,C/UTIL,4400,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
PF,Royce O'Neale (20560481),Royce O'Neale,20560481,PF/F/UTIL,4400,UTA@WAS 12/11/2021 07:00PM ET,UTA,22.70
SG/SF,Garrison Mathews (20560463),Garrison Mathews,20560463,SG/SF/F/G/UTIL,4400,HOU@MEM 12/11/2021 08:00PM ET,HOU,21.90
SF/PF,Kyle Anderson (20560474),Kyle Anderson,20560474,SF/PF/F/UTIL,4400,HOU@MEM 12/11/2021 08:00PM ET,MEM,20.68
SF,Doug McDermott (20560478),Doug McDermott,20560478,SF/F/UTIL,4400,DEN@SAS 12/11/2021 08:30PM ET,SAS,17.88
PF,Dean Wade (20560501),Dean Wade,20560501,PF/F/UTIL,4200,SAC@CLE 12/11/2021 08:00PM ET,CLE,12.01
SG/SF,Kentavious Caldwell-Pope (20560488),Kentavious Caldwell-Pope,20560488,SG/SF/F/G/UTIL,4200,UTA@WAS 12/11/2021 07:00PM ET,WAS,22.06
SF/PF,Derrick Jones Jr. (20560497),Derrick Jones Jr.,20560497,SF/PF/F/UTIL,4200,CHI@MIA 12/11/2021 08:00PM ET,CHI,15.10
SF/PF,Otto Porter Jr. (20560484),Otto Porter Jr.,20560484,SF/PF/F/UTIL,4200,GSW@PHI 12/11/2021 08:30PM ET,GSW,17.97
SF/PF,Devin Vassell (20560493),Devin Vassell,20560493,SF/PF/F/UTIL,4200,DEN@SAS 12/11/2021 08:30PM ET,SAS,22.46
C,James Wiseman (20560504),James Wiseman,20560504,C/UTIL,4100,GSW@PHI 12/11/2021 08:30PM ET,GSW,0
SG/SF,Joe Ingles (20560506),Joe Ingles,20560506,SG/SF/F/G/UTIL,4000,UTA@WAS 12/11/2021 07:00PM ET,UTA,18.83
SF/PF,Rudy Gay (20560515),Rudy Gay,20560515,SF/PF/F/UTIL,4000,UTA@WAS 12/11/2021 07:00PM ET,UTA,20.27
PG/SG,Armoni Brooks (20560511),Armoni Brooks,20560511,PG/SG/G/UTIL,4000,HOU@MEM 12/11/2021 08:00PM ET,HOU,12.42
PF/C,Alperen Sengun (20560524),Alperen Sengun,20560524,PF/C/F/UTIL,3900,HOU@MEM 12/11/2021 08:00PM ET,HOU,20.80
SG/SF,Lonnie Walker IV (20560519),Lonnie Walker IV,20560519,SG/SF/F/G/UTIL,3900,DEN@SAS 12/11/2021 08:30PM ET,SAS,19.94
SG/SF,John Konchar (20560528),John Konchar,20560528,SG/SF/F/G/UTIL,3800,HOU@MEM 12/11/2021 08:00PM ET,MEM,12.69
SF,Danny Green (20560533),Danny Green,20560533,SF/F/UTIL,3800,GSW@PHI 12/11/2021 08:30PM ET,PHI,17.28
PF/C,Nemanja Bjelica (20560536),Nemanja Bjelica,20560536,PF/C/F/UTIL,3800,GSW@PHI 12/11/2021 08:30PM ET,GSW,15.97
SG/SF,Terence Davis (20560540),Terence Davis,20560540,SG/SF/F/G/UTIL,3700,SAC@CLE 12/11/2021 08:00PM ET,SAC,16.89
PF,Marvin Bagley III (20560549),Marvin Bagley III,20560549,PF/F/UTIL,3700,SAC@CLE 12/11/2021 08:00PM ET,SAC,17.75
PF/C,Brandon Clarke (20560545),Brandon Clarke,20560545,PF/C/F/UTIL,3700,HOU@MEM 12/11/2021 08:00PM ET,MEM,17.59
PG,Gabe Vincent (20560555),Gabe Vincent,20560555,PG/G/UTIL,3600,CHI@MIA 12/11/2021 08:00PM ET,MIA,13.35
SF/PF,Georges Niang (20560558),Georges Niang,20560558,SF/PF/F/UTIL,3600,GSW@PHI 12/11/2021 08:30PM ET,PHI,18.93
PG,Facundo Campazzo (20560552),Facundo Campazzo,20560552,PG/G/UTIL,3600,DEN@SAS 12/11/2021 08:30PM ET,DEN,14.43
C,Tristan Thompson (20560567),Tristan Thompson,20560567,C/UTIL,3500,SAC@CLE 12/11/2021 08:00PM ET,SAC,15.35
SG,Josh Christopher (20560586),Josh Christopher,20560586,SG/G/UTIL,3500,HOU@MEM 12/11/2021 08:00PM ET,HOU,7.97
SG/SF,Caleb Martin (20560562),Caleb Martin,20560562,SG/SF/F/G/UTIL,3500,CHI@MIA 12/11/2021 08:00PM ET,MIA,16.03
SG/SF,Duncan Robinson (20560569),Duncan Robinson,20560569,SG/SF/F/G/UTIL,3500,CHI@MIA 12/11/2021 08:00PM ET,MIA,20.03
SG/SF,Max Strus (20560574),Max Strus,20560574,SG/SF/F/G/UTIL,3500,CHI@MIA 12/11/2021 08:00PM ET,MIA,15.36
PG/SG,Coby White (20560579),Coby White,20560579,PG/SG/G/UTIL,3500,CHI@MIA 12/11/2021 08:00PM ET,CHI,11.69
PF,Juan Toscano-Anderson (20560583),Juan Toscano-Anderson,20560583,PF/F/UTIL,3500,GSW@PHI 12/11/2021 08:30PM ET,GSW,13.93
C,Alex Len (20560602),Alex Len,20560602,C/UTIL,3400,SAC@CLE 12/11/2021 08:00PM ET,SAC,14.24
SF/PF,Deni Avdija (20560589),Deni Avdija,20560589,SF/PF/F/UTIL,3400,UTA@WAS 12/11/2021 07:00PM ET,WAS,16.81
C,Xavier Tillman (20560593),Xavier Tillman,20560593,C/UTIL,3400,HOU@MEM 12/11/2021 08:00PM ET,MEM,13.57
PF,KZ Okpala (20560599),KZ Okpala,20560599,PF/F/UTIL,3400,CHI@MIA 12/11/2021 08:00PM ET,MIA,5.73
PG/SG,Bones Hyland (20560595),Bones Hyland,20560595,PG/SG/G/UTIL,3400,DEN@SAS 12/11/2021 08:30PM ET,DEN,14.71
C,Drew Eubanks (20560604),Drew Eubanks,20560604,C/UTIL,3400,DEN@SAS 12/11/2021 08:30PM ET,SAS,15.56
SG/SF,Isaac Okoro (20560611),Isaac Okoro,20560611,SG/SF/F/G/UTIL,3300,SAC@CLE 12/11/2021 08:00PM ET,CLE,17.58
PG,Raul Neto (20560606),Raul Neto,20560606,PG/G/UTIL,3300,UTA@WAS 12/11/2021 07:00PM ET,WAS,15.25
PG,D.J. Augustin (20560619),D.J. Augustin,20560619,PG/G/UTIL,3300,HOU@MEM 12/11/2021 08:00PM ET,HOU,9.73
SF,Javonte Green (20560622),Javonte Green,20560622,SF/F/UTIL,3300,CHI@MIA 12/11/2021 08:00PM ET,CHI,13.98
C,Kevon Looney (20560609),Kevon Looney,20560609,C/UTIL,3300,GSW@PHI 12/11/2021 08:30PM ET,GSW,17.16
SG,Bryn Forbes (20560616),Bryn Forbes,20560616,SG/G/UTIL,3300,DEN@SAS 12/11/2021 08:30PM ET,SAS,10.62
PF/C,Zeke Nnaji (20560625),Zeke Nnaji,20560625,PF/C/F/UTIL,3300,DEN@SAS 12/11/2021 08:30PM ET,DEN,12.19
PG,Davion Mitchell (20560631),Davion Mitchell,20560631,PG/G/UTIL,3200,SAC@CLE 12/11/2021 08:00PM ET,SAC,19.74
C,Hassan Whiteside (20560629),Hassan Whiteside,20560629,C/UTIL,3200,UTA@WAS 12/11/2021 07:00PM ET,UTA,18.39
PF/C,Daniel Theis (20560645),Daniel Theis,20560645,PF/C/F/UTIL,3200,HOU@MEM 12/11/2021 08:00PM ET,HOU,17.44
SF,Patrick Williams (20560649),Patrick Williams,20560649,SF/F/UTIL,3200,CHI@MIA 12/11/2021 08:00PM ET,CHI,12.35
PG/SG,Gary Payton II (20560638),Gary Payton II,20560638,PG/SG/G/UTIL,3200,GSW@PHI 12/11/2021 08:30PM ET,GSW,14.60
SG,Isaiah Joe (20560642),Isaiah Joe,20560642,SG/G/UTIL,3200,GSW@PHI 12/11/2021 08:30PM ET,PHI,6.55
PF/C,Thaddeus Young (20560634),Thaddeus Young,20560634,PF/C/F/UTIL,3200,DEN@SAS 12/11/2021 08:30PM ET,SAS,16.3
PF/C,JaMychal Green (20560652),JaMychal Green,20560652,PF/C/F/UTIL,3200,DEN@SAS 12/11/2021 08:30PM ET,DEN,13.43
PG/SG,DJ Steward (20560681),DJ Steward,20560681,PG/SG/G/UTIL,3100,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
PF,Davis Bertans (20560670),Davis Bertans,20560670,PF/F/UTIL,3100,UTA@WAS 12/11/2021 07:00PM ET,WAS,8.98
PF/C,KJ Martin (20560677),KJ Martin,20560677,PF/C/F/UTIL,3100,HOU@MEM 12/11/2021 08:00PM ET,HOU,13.68
PF,Santi Aldama (20560690),Santi Aldama,20560690,PF/F/UTIL,3100,HOU@MEM 12/11/2021 08:00PM ET,MEM,9.43
PF/C,P.J. Tucker (20560656),P.J. Tucker,20560656,PF/C/F/UTIL,3100,CHI@MIA 12/11/2021 08:00PM ET,MIA,18.75
SG/SF,Troy Brown Jr. (20560660),Troy Brown Jr.,20560660,SG/SF/F/G/UTIL,3100,CHI@MIA 12/11/2021 08:00PM ET,CHI,8.72
C,Omer Yurtseven (20560693),Omer Yurtseven,20560693,C/UTIL,3100,CHI@MIA 12/11/2021 08:00PM ET,MIA,5.66
SF/PF,Matisse Thybulle (20560673),Matisse Thybulle,20560673,SF/PF/F/UTIL,3100,GSW@PHI 12/11/2021 08:30PM ET,PHI,15.97
SG/SF,Damion Lee (20560685),Damion Lee,20560685,SG/SF/F/G/UTIL,3100,GSW@PHI 12/11/2021 08:30PM ET,GSW,15.26
SG/SF,Davon Reed (20560665),Davon Reed,20560665,SG/SF/F/G/UTIL,3100,DEN@SAS 12/11/2021 08:30PM ET,DEN,12.19
C,Ed Davis (20560703),Ed Davis,20560703,C/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,7.03
SG,Dylan Windler (20560705),Dylan Windler,20560705,SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,7.17
PG/SG,Matt Coleman III (20560716),Matt Coleman III,20560716,PG/SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
SG,Jahmi'us Ramsey (20560720),Jahmi'us Ramsey,20560720,SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,2.64
PG,Kevin Pangos (20560728),Kevin Pangos,20560728,PG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,2.15
PG,Kyle Guy (20560731),Kyle Guy,20560731,PG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,0
SF/PF,Lamar Stevens (20560734),Lamar Stevens,20560734,SF/PF/F/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,5.93
SF,Denzel Valentine (20560833),Denzel Valentine,20560833,SF/F/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,3.79
SG,Justin James (20560836),Justin James,20560836,SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,0
C,Tacko Fall (20560839),Tacko Fall,20560839,C/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,1.84
C,Anderson Varejao (20560841),Anderson Varejao,20560841,C/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,0
PG,RJ Nembhard (20560843),RJ Nembhard,20560843,PG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,2.38
PG/SG,Mitch Ballock (20560846),Mitch Ballock,20560846,PG/SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,CLE,0
C,Damian Jones (20560988),Damian Jones,20560988,C/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,7.62
PG/SG,Ade Murkey (20560990),Ade Murkey,20560990,PG/SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
PF,Emanuel Terry (20560994),Emanuel Terry,20560994,PF/F/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
C,Neemias Queta (20560997),Neemias Queta,20560997,C/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
SF/PF,Louis King (20560999),Louis King,20560999,SF/PF/F/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,13.42
SF/PF,Moe Harkless (20561003),Moe Harkless,20561003,SF/PF/F/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,9.98
SG,Robert Woodard II (20561007),Robert Woodard II,20561007,SG/G/UTIL,3000,SAC@CLE 12/11/2021 08:00PM ET,SAC,0
SF/PF,Anthony Gill (20560749),Anthony Gill,20560749,SF/PF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,5.22
PG/SG,Aaron Holiday (20560753),Aaron Holiday,20560753,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,12
PG/SG,Devontae Shuler (20560757),Devontae Shuler,20560757,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
PG/SG,Jordan Schakel (20560761),Jordan Schakel,20560761,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
C,Jaime Echenique (20560765),Jaime Echenique,20560765,C/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
PG/SG,Jordan Goodwin (20560767),Jordan Goodwin,20560767,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
PG/SG,Joel Ayayi (20560771),Joel Ayayi,20560771,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,1.38
SG/SF,Corey Kispert (20560775),Corey Kispert,20560775,SG/SF/F/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,7.51
PG/SG,Caleb Homesley (20560780),Caleb Homesley,20560780,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,0
C,Isaiah Todd (20560784),Isaiah Todd,20560784,C/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,4
PG,Cassius Winston (20560786),Cassius Winston,20560786,PG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,WAS,1.5
PF,Nino Johnson (20560918),Nino Johnson,20560918,PF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
PG,Jared Butler (20560921),Jared Butler,20560921,PG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,4.62
SG/SF,Miye Oni (20560924),Miye Oni,20560924,SG/SF/F/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,1.15
PF,Ersan Ilyasova (20560929),Ersan Ilyasova,20560929,PF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
PF,Malik Fitts (20560932),Malik Fitts,20560932,PF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0.94
PG/SG,Derrick Alston Jr. (20560935),Derrick Alston Jr.,20560935,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
PG/SG,MaCio Teague (20560939),MaCio Teague,20560939,PG/SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
PF,Jarrell Brantley (20560943),Jarrell Brantley,20560943,PF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
PF/C,Eric Paschall (20560946),Eric Paschall,20560946,PF/C/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,7.34
SG,Trent Forrest (20560950),Trent Forrest,20560950,SG/G/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,4.07
SF,Elijah Hughes (20560953),Elijah Hughes,20560953,SF/F/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0.46
C,Marques Bolden (20560956),Marques Bolden,20560956,C/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,0
C,Udoka Azubuike (20560958),Udoka Azubuike,20560958,C/UTIL,3000,UTA@WAS 12/11/2021 07:00PM ET,UTA,1.62
SG,Khyri Thomas (20560695),Khyri Thomas,20560695,SG/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,HOU,0
C,Marc Gasol (20560701),Marc Gasol,20560701,C/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,0
SG/SF,Jarrett Culver (20560723),Jarrett Culver,20560723,SG/SF/F/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,10.28
PG,Tim Frazier (20560789),Tim Frazier,20560789,PG/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,0
PG,Kris Dunn (20560792),Kris Dunn,20560792,PG/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,0
PG,David Stockton (20560795),David Stockton,20560795,PG/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,0
PG,Shaq Buchanan (20560798),Shaq Buchanan,20560798,PG/G/UTIL,3000,HOU@MEM 12/11/2021 08:00PM ET,MEM,0
