,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
79,PF/C,Nicolas Batum (20380590),Nicolas Batum,20380590,PF/C/F/UTIL,5100,NOP@LAC 11/29/2021 10:30PM ET,LAC,23.52
80,SG,Seth Curry (20380594),Seth Curry,20380594,SG/G/UTIL,5100,ORL@PHI 11/29/2021 07:00PM ET,PHI,25.29
81,SG/SF,Cedi Osman (20380597),Cedi Osman,20380597,SG/SF/F/G/UTIL,5000,CLE@DAL 11/29/2021 08:30PM ET,CLE,20.37
82,SF,Norman Powell (20380608),Norman Powell,20380608,SF/F/UTIL,5000,POR@UTA 11/29/2021 09:00PM ET,POR,25.51
83,PG,Patrick Beverley (20380602),Patrick Beverley,20380602,PG/G/UTIL,5000,IND@MIN 11/29/2021 08:00PM ET,MIN,24.12
84,PG,Markelle Fultz (20380605),Markelle Fultz,20380605,PG/G/UTIL,5000,ORL@PHI 11/29/2021 07:00PM ET,ORL,0.0
85,PG/SG,Monte Morris (20380615),Monte Morris,20380615,PG/SG/G/UTIL,4900,DEN@MIA 11/29/2021 07:30PM ET,DEN,22.7
86,SF/PF,Franz Wagner (20380611),Franz Wagner,20380611,SF/PF/F/UTIL,4900,ORL@PHI 11/29/2021 07:00PM ET,ORL,24.64
87,SF/PF,Jae'Sean Tate (20380619),Jae'Sean Tate,20380619,SF/PF/F/UTIL,4800,OKC@HOU 11/29/2021 08:00PM ET,HOU,24.25
88,PG/SG,Nickeil Alexander-Walker (20380627),Nickeil Alexander-Walker,20380627,PG/SG/G/UTIL,4800,NOP@LAC 11/29/2021 10:30PM ET,NOP,26.96
89,SG/SF,Luke Kennard (20380631),Luke Kennard,20380631,SG/SF/F/G/UTIL,4800,NOP@LAC 11/29/2021 10:30PM ET,LAC,19.36
90,PG,Devonte' Graham (20380636),Devonte' Graham,20380636,PG/G/UTIL,4800,NOP@LAC 11/29/2021 10:30PM ET,NOP,27.57
91,PG/SF,Terance Mann (20380639),Terance Mann,20380639,PG/SF/F/G/UTIL,4800,NOP@LAC 11/29/2021 10:30PM ET,LAC,21.37
92,PF/C,Jarred Vanderbilt (20380623),Jarred Vanderbilt,20380623,PF/C/F/UTIL,4800,IND@MIN 11/29/2021 08:00PM ET,MIN,20.92
93,PF/C,Kevin Love (20380649),Kevin Love,20380649,PF/C/F/UTIL,4700,CLE@DAL 11/29/2021 08:30PM ET,CLE,24.12
94,PF,Darius Bazley (20380646),Darius Bazley,20380646,PF/F/UTIL,4700,OKC@HOU 11/29/2021 08:00PM ET,OKC,23.53
95,PG,T.J. McConnell (20380653),T.J. McConnell,20380653,PG/G/UTIL,4700,IND@MIN 11/29/2021 08:00PM ET,IND,23.3
96,C,Daniel Gafford (20380644),Daniel Gafford,20380644,C/UTIL,4700,WAS@SAS 11/29/2021 08:30PM ET,WAS,21.76
97,C,Mason Plumlee (20380658),Mason Plumlee,20380658,C/UTIL,4600,CHA@CHI 11/29/2021 08:00PM ET,CHA,23.31
98,PF,Dean Wade (20380673),Dean Wade,20380673,PF/F/UTIL,4600,CLE@DAL 11/29/2021 08:30PM ET,CLE,12.62
99,PF,Marcus Morris Sr. (20380679),Marcus Morris Sr.,20380679,PF/F/UTIL,4600,NOP@LAC 11/29/2021 10:30PM ET,LAC,18.55
100,SF/PF,Jeff Green (20380660),Jeff Green,20380660,SF/PF/F/UTIL,4600,DEN@MIA 11/29/2021 07:30PM ET,DEN,15.66
101,SG/SF,Duncan Robinson (20380668),Duncan Robinson,20380668,SG/SF/F/G/UTIL,4600,DEN@MIA 11/29/2021 07:30PM ET,MIA,21.59
102,PF,T.J. Warren (20380676),T.J. Warren,20380676,PF/F/UTIL,4600,IND@MIN 11/29/2021 08:00PM ET,IND,0.0
103,PG/SG,Shake Milton (20380664),Shake Milton,20380664,PG/SG/G/UTIL,4600,ORL@PHI 11/29/2021 07:00PM ET,PHI,22.38
104,C,Thomas Bryant (20380656),Thomas Bryant,20380656,C/UTIL,4600,WAS@SAS 11/29/2021 08:30PM ET,WAS,0.0
105,PG/SG,Jalen Green (20380692),Jalen Green,20380692,PG/SG/G/UTIL,4500,OKC@HOU 11/29/2021 08:00PM ET,HOU,22.58
106,PF,Royce O'Neale (20380696),Royce O'Neale,20380696,PF/F/UTIL,4500,POR@UTA 11/29/2021 09:00PM ET,UTA,21.74
107,SF/PF,Georges Niang (20380684),Georges Niang,20380684,SF/PF/F/UTIL,4500,ORL@PHI 11/29/2021 07:00PM ET,PHI,20.12
108,C,Rui Hachimura (20380682),Rui Hachimura,20380682,C/UTIL,4500,WAS@SAS 11/29/2021 08:30PM ET,WAS,0.0
109,SF/PF,Devin Vassell (20380688),Devin Vassell,20380688,SF/PF/F/UTIL,4500,WAS@SAS 11/29/2021 08:30PM ET,SAS,23.71
110,SG,Malik Beasley (20380707),Malik Beasley,20380707,SG/G/UTIL,4400,IND@MIN 11/29/2021 08:00PM ET,MIN,18.7
111,SF,Michael Carter-Williams (20380704),Michael Carter-Williams,20380704,SF/F/UTIL,4400,ORL@PHI 11/29/2021 07:00PM ET,ORL,0.0
112,SG/SF,Kentavious Caldwell-Pope (20380699),Kentavious Caldwell-Pope,20380699,SG/SF/F/G/UTIL,4400,WAS@SAS 11/29/2021 08:30PM ET,WAS,21.6
113,SG/SF,Isaac Okoro (20380716),Isaac Okoro,20380716,SG/SF/F/G/UTIL,4300,CLE@DAL 11/29/2021 08:30PM ET,CLE,18.06
114,PF/C,Alperen Sengun (20380712),Alperen Sengun,20380712,PF/C/F/UTIL,4300,OKC@HOU 11/29/2021 08:00PM ET,HOU,21.25
115,C,Guillermo Hernangomez (20380710),Guillermo Hernangomez,20380710,C/UTIL,4300,NOP@LAC 11/29/2021 10:30PM ET,NOP,22.11
116,SF/PF,Dorian Finney-Smith (20380721),Dorian Finney-Smith,20380721,SF/PF/F/UTIL,4200,CLE@DAL 11/29/2021 08:30PM ET,DAL,20.72
117,PF/C,Jeremiah Robinson-Earl (20380725),Jeremiah Robinson-Earl,20380725,PF/C/F/UTIL,4200,OKC@HOU 11/29/2021 08:00PM ET,OKC,17.83
118,SG/SF,Furkan Korkmaz (20380729),Furkan Korkmaz,20380729,SG/SF/F/G/UTIL,4200,ORL@PHI 11/29/2021 07:00PM ET,PHI,20.2
119,SG/SF,Joe Ingles (20380738),Joe Ingles,20380738,SG/SF/F/G/UTIL,4100,POR@UTA 11/29/2021 09:00PM ET,UTA,17.9
120,PG/SG,R.J. Hampton (20380734),R.J. Hampton,20380734,PG/SG/G/UTIL,4100,ORL@PHI 11/29/2021 07:00PM ET,ORL,16.3
121,PF/C,Maxi Kleber (20380747),Maxi Kleber,20380747,PF/C/F/UTIL,4000,CLE@DAL 11/29/2021 08:30PM ET,DAL,20.47
122,SG/SF,Garrison Mathews (20380751),Garrison Mathews,20380751,SG/SF/F/G/UTIL,4000,OKC@HOU 11/29/2021 08:00PM ET,HOU,16.04
123,SF/PF,Rudy Gay (20380743),Rudy Gay,20380743,SF/PF/F/UTIL,4000,POR@UTA 11/29/2021 09:00PM ET,UTA,20.29
124,PG/SG,Anfernee Simons (20380756),Anfernee Simons,20380756,PG/SG/G/UTIL,4000,POR@UTA 11/29/2021 09:00PM ET,POR,20.2
125,SG/SF,Cody Martin (20380760),Cody Martin,20380760,SG/SF/F/G/UTIL,3900,CHA@CHI 11/29/2021 08:00PM ET,CHA,20.08
126,SG,Chris Duarte (20380765),Chris Duarte,20380765,SG/G/UTIL,3900,IND@MIN 11/29/2021 08:00PM ET,IND,23.81
127,SF,Doug McDermott (20380768),Doug McDermott,20380768,SF/F/UTIL,3900,WAS@SAS 11/29/2021 08:30PM ET,SAS,16.02
128,PF/C,Robert Covington (20380771),Robert Covington,20380771,PF/C/F/UTIL,3800,POR@UTA 11/29/2021 09:00PM ET,POR,19.15
129,PG,Gabe Vincent (20380775),Gabe Vincent,20380775,PG/G/UTIL,3800,DEN@MIA 11/29/2021 07:30PM ET,MIA,11.25
130,PF/C,JaMychal Green (20380778),JaMychal Green,20380778,PF/C/F/UTIL,3800,DEN@MIA 11/29/2021 07:30PM ET,DEN,13.33
131,PG/SG,Coby White (20380798),Coby White,20380798,PG/SG/G/UTIL,3700,CHA@CHI 11/29/2021 08:00PM ET,CHI,11.62
132,C,Ed Davis (20380782),Ed Davis,20380782,C/UTIL,3700,CLE@DAL 11/29/2021 08:30PM ET,CLE,9.33
133,C,Isaiah Hartenstein (20380784),Isaiah Hartenstein,20380784,C/UTIL,3700,NOP@LAC 11/29/2021 10:30PM ET,LAC,19.41
134,PG,Facundo Campazzo (20380802),Facundo Campazzo,20380802,PG/G/UTIL,3700,DEN@MIA 11/29/2021 07:30PM ET,DEN,13.06
135,SF/PF,Matisse Thybulle (20380786),Matisse Thybulle,20380786,SF/PF/F/UTIL,3700,ORL@PHI 11/29/2021 07:00PM ET,PHI,18.98
136,SF/PF,Chuma Okeke (20380790),Chuma Okeke,20380790,SF/PF/F/UTIL,3700,ORL@PHI 11/29/2021 07:00PM ET,ORL,15.57
137,PF/C,Thaddeus Young (20380794),Thaddeus Young,20380794,PF/C/F/UTIL,3700,WAS@SAS 11/29/2021 08:30PM ET,SAS,18.23
138,PG/SG,Armoni Brooks (20380813),Armoni Brooks,20380813,PG/SG/G/UTIL,3600,OKC@HOU 11/29/2021 08:00PM ET,HOU,8.65
139,PF/C,Larry Nance Jr. (20380809),Larry Nance Jr.,20380809,PF/C/F/UTIL,3600,POR@UTA 11/29/2021 09:00PM ET,POR,17.55
140,SF/PF,Kelan Martin (20380805),Kelan Martin,20380805,SF/PF/F/UTIL,3600,IND@MIN 11/29/2021 08:00PM ET,IND,13.63
141,SF,Danny Green (20380822),Danny Green,20380822,SF/F/UTIL,3600,ORL@PHI 11/29/2021 07:00PM ET,PHI,18.46
142,SG/SF,Lonnie Walker IV (20380817),Lonnie Walker IV,20380817,SG/SF/F/G/UTIL,3600,WAS@SAS 11/29/2021 08:30PM ET,SAS,20.24
143,SF/PF,Aleksej Pokusevski (20380850),Aleksej Pokusevski,20380850,SF/PF/F/UTIL,3500,OKC@HOU 11/29/2021 08:00PM ET,OKC,13.24
144,C,Serge Ibaka (20380836),Serge Ibaka,20380836,C/UTIL,3500,NOP@LAC 11/29/2021 10:30PM ET,LAC,7.88
145,SF/PF,Nassir Little (20380825),Nassir Little,20380825,SF/PF/F/UTIL,3500,POR@UTA 11/29/2021 09:00PM ET,POR,19.0
146,C,Hassan Whiteside (20380834),Hassan Whiteside,20380834,C/UTIL,3500,POR@UTA 11/29/2021 09:00PM ET,UTA,18.55
147,PF/C,P.J. Tucker (20380840),P.J. Tucker,20380840,PF/C/F/UTIL,3500,DEN@MIA 11/29/2021 07:30PM ET,MIA,18.31
148,SG/SF,Justin Holiday (20380829),Justin Holiday,20380829,SG/SF/F/G/UTIL,3500,IND@MIN 11/29/2021 08:00PM ET,IND,17.81
149,SG,Gary Harris (20380847),Gary Harris,20380847,SG/G/UTIL,3500,ORL@PHI 11/29/2021 07:00PM ET,ORL,11.75
150,C,Drew Eubanks (20380838),Drew Eubanks,20380838,C/UTIL,3500,WAS@SAS 11/29/2021 08:30PM ET,SAS,16.42
151,PG,Raul Neto (20380844),Raul Neto,20380844,PG/G/UTIL,3500,WAS@SAS 11/29/2021 08:30PM ET,WAS,15.09
152,SF,Patrick Williams (20380870),Patrick Williams,20380870,SF/F/UTIL,3400,CHA@CHI 11/29/2021 08:00PM ET,CHI,12.35
153,PG,Trey Burke (20380884),Trey Burke,20380884,PG/G/UTIL,3400,CLE@DAL 11/29/2021 08:30PM ET,DAL,9.97
154,PF/C,Daniel Theis (20380862),Daniel Theis,20380862,PF/C/F/UTIL,3400,OKC@HOU 11/29/2021 08:00PM ET,HOU,17.47
155,PG/SG,Ty Jerome (20380866),Ty Jerome,20380866,PG/SG/G/UTIL,3400,OKC@HOU 11/29/2021 08:00PM ET,OKC,12.23
156,PF/C,Herbert Jones (20380858),Herbert Jones,20380858,PF/C/F/UTIL,3400,NOP@LAC 11/29/2021 10:30PM ET,NOP,16.29
157,SF/PF,Torrey Craig (20380854),Torrey Craig,20380854,SF/PF/F/UTIL,3400,IND@MIN 11/29/2021 08:00PM ET,IND,13.84
158,SF/PF,Jaden McDaniels (20380880),Jaden McDaniels,20380880,SF/PF/F/UTIL,3400,IND@MIN 11/29/2021 08:00PM ET,MIN,15.96
159,SF,Terrence Ross (20380873),Terrence Ross,20380873,SF/F/UTIL,3400,ORL@PHI 11/29/2021 07:00PM ET,ORL,16.59
160,SF/PF,Deni Avdija (20380876),Deni Avdija,20380876,SF/PF/F/UTIL,3400,WAS@SAS 11/29/2021 08:30PM ET,WAS,17.4
161,SF/PF,Derrick Jones Jr. (20380891),Derrick Jones Jr.,20380891,SF/PF/F/UTIL,3300,CHA@CHI 11/29/2021 08:00PM ET,CHI,14.47
162,SG/SF,Reggie Bullock (20380902),Reggie Bullock,20380902,SG/SF/F/G/UTIL,3300,CLE@DAL 11/29/2021 08:30PM ET,DAL,11.69
163,SF,Denzel Valentine (20380915),Denzel Valentine,20380915,SF/F/UTIL,3300,CLE@DAL 11/29/2021 08:30PM ET,CLE,4.96
164,C,Derrick Favors (20380889),Derrick Favors,20380889,C/UTIL,3300,OKC@HOU 11/29/2021 08:00PM ET,OKC,13.81
165,SF,Danuel House Jr. (20380899),Danuel House Jr.,20380899,SF/F/UTIL,3300,OKC@HOU 11/29/2021 08:00PM ET,HOU,10.17
166,SG/SF,Max Strus (20380907),Max Strus,20380907,SG/SF/F/G/UTIL,3300,DEN@MIA 11/29/2021 07:30PM ET,MIA,14.19
167,SF,Vlatko Cancar (20380912),Vlatko Cancar,20380912,SF/F/UTIL,3300,DEN@MIA 11/29/2021 07:30PM ET,DEN,10.38
168,C,Robin Lopez (20380887),Robin Lopez,20380887,C/UTIL,3300,ORL@PHI 11/29/2021 07:00PM ET,ORL,12.22
169,PG/SG,Aaron Holiday (20380895),Aaron Holiday,20380895,PG/SG/G/UTIL,3300,WAS@SAS 11/29/2021 08:30PM ET,WAS,11.95
170,SF/PF,Javonte Green (20380924),Javonte Green,20380924,SF/PF/F/UTIL,3200,CHA@CHI 11/29/2021 08:00PM ET,CHI,13.93
171,PF,Jalen McDaniels (20380939),Jalen McDaniels,20380939,PF/F/UTIL,3200,CHA@CHI 11/29/2021 08:00PM ET,CHA,12.32
172,SG/SF,Sterling Brown (20380945),Sterling Brown,20380945,SG/SF/F/G/UTIL,3200,CLE@DAL 11/29/2021 08:30PM ET,DAL,8.55
173,SF,Kenrich Williams (20380942),Kenrich Williams,20380942,SF/F/UTIL,3200,OKC@HOU 11/29/2021 08:00PM ET,OKC,15.43
174,PG/SG,Kira Lewis Jr. (20380932),Kira Lewis Jr.,20380932,PG/SG/G/UTIL,3200,NOP@LAC 11/29/2021 10:30PM ET,NOP,11.79
175,C,Dewayne Dedmon (20380918),Dewayne Dedmon,20380918,C/UTIL,3200,DEN@MIA 11/29/2021 07:30PM ET,MIA,12.84
176,PF/C,Zeke Nnaji (20380928),Zeke Nnaji,20380928,PF/C/F/UTIL,3200,DEN@MIA 11/29/2021 07:30PM ET,DEN,13.04
177,SF/PF,Taurean Prince (20380920),Taurean Prince,20380920,SF/PF/F/UTIL,3200,IND@MIN 11/29/2021 08:00PM ET,MIN,9.19
178,PG,Tre Jones (20380936),Tre Jones,20380936,PG/G/UTIL,3200,WAS@SAS 11/29/2021 08:30PM ET,SAS,7.36
