,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
23,PG/SG,Jalen Brunson (20492412),Jalen Brunson,20492412,PG/SG/G/UTIL,5200,BKN@DAL 12/07/2021 07:30PM ET,DAL,28.71
24,PG/SG,Derrick Rose (20492416),Derrick Rose,20492416,PG/SG/G/UTIL,5100,NYK@SAS 12/07/2021 08:30PM ET,NYK,24.52
25,SG/SF,Talen Horton-Tucker (20492420),Talen Horton-Tucker,20492420,SG/SF/F/G/UTIL,5000,BOS@LAL 12/07/2021 10:00PM ET,LAL,23.91
26,PG,Immanuel Quickley (20492425),Immanuel Quickley,20492425,PG/G/UTIL,4900,NYK@SAS 12/07/2021 08:30PM ET,NYK,17.29
27,PG/SG,Patty Mills (20492428),Patty Mills,20492428,PG/SG/G/UTIL,4800,BKN@DAL 12/07/2021 07:30PM ET,BKN,21.15
28,SG/SF,Evan Fournier (20492432),Evan Fournier,20492432,SG/SF/F/G/UTIL,4700,NYK@SAS 12/07/2021 08:30PM ET,NYK,22.41
29,PF,Carmelo Anthony (20492437),Carmelo Anthony,20492437,PF/F/UTIL,4600,BOS@LAL 12/07/2021 10:00PM ET,LAL,23.96
30,PG,Kemba Walker (20492440),Kemba Walker,20492440,PG/G/UTIL,4500,NYK@SAS 12/07/2021 08:30PM ET,NYK,22.5
31,PF/C,Maxi Kleber (20492446),Maxi Kleber,20492446,PF/C/F/UTIL,4400,BKN@DAL 12/07/2021 07:30PM ET,DAL,20.17
32,SG,Malik Monk (20492443),Malik Monk,20492443,SG/G/UTIL,4400,BOS@LAL 12/07/2021 10:00PM ET,LAL,19.12
33,SF/PF,Dorian Finney-Smith (20492450),Dorian Finney-Smith,20492450,SF/PF/F/UTIL,4300,BKN@DAL 12/07/2021 07:30PM ET,DAL,21.39
34,SG/SF,DeAndre' Bembry (20492454),DeAndre' Bembry,20492454,SG/SF/F/G/UTIL,4300,BKN@DAL 12/07/2021 07:30PM ET,BKN,14.69
35,SF,Joe Harris (20492459),Joe Harris,20492459,SF/F/UTIL,4200,BKN@DAL 12/07/2021 07:30PM ET,BKN,20.11
36,SF/PF,Devin Vassell (20492462),Devin Vassell,20492462,SF/PF/F/UTIL,4200,NYK@SAS 12/07/2021 08:30PM ET,SAS,22.5
37,C,Mitchell Robinson (20492466),Mitchell Robinson,20492466,C/UTIL,4100,NYK@SAS 12/07/2021 08:30PM ET,NYK,21.72
38,PF/C,Blake Griffin (20492471),Blake Griffin,20492471,PF/C/F/UTIL,4000,BKN@DAL 12/07/2021 07:30PM ET,BKN,16.97
39,SF,Doug McDermott (20492468),Doug McDermott,20492468,SF/F/UTIL,4000,NYK@SAS 12/07/2021 08:30PM ET,SAS,17.58
40,C,Nerlens Noel (20492475),Nerlens Noel,20492475,C/UTIL,3900,NYK@SAS 12/07/2021 08:30PM ET,NYK,17.12
41,C,Dwight Howard (20492477),Dwight Howard,20492477,C/UTIL,3800,BOS@LAL 12/07/2021 10:00PM ET,LAL,15.25
42,PF/C,Grant Williams (20492479),Grant Williams,20492479,PF/C/F/UTIL,3700,BOS@LAL 12/07/2021 10:00PM ET,BOS,15.67
43,SG,Kendrick Nunn (20492483),Kendrick Nunn,20492483,SG/G/UTIL,3600,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
44,SG/SF,Bruce Brown (20492486),Bruce Brown,20492486,SG/SF/F/G/UTIL,3500,BKN@DAL 12/07/2021 07:30PM ET,BKN,16.95
45,SG,Josh Richardson (20492491),Josh Richardson,20492491,SG/G/UTIL,3500,BOS@LAL 12/07/2021 10:00PM ET,BOS,17.01
46,SG/SF,Wayne Ellington (20492494),Wayne Ellington,20492494,SG/SF/F/G/UTIL,3500,BOS@LAL 12/07/2021 10:00PM ET,LAL,11.47
47,C,Enes Freedom (20492504),Enes Freedom,20492504,C/UTIL,3400,BOS@LAL 12/07/2021 10:00PM ET,BOS,13.94
48,C,DeAndre Jordan (20492506),DeAndre Jordan,20492506,C/UTIL,3400,BOS@LAL 12/07/2021 10:00PM ET,LAL,14.9
49,SG/SF,Lonnie Walker IV (20492499),Lonnie Walker IV,20492499,SG/SF/F/G/UTIL,3400,NYK@SAS 12/07/2021 08:30PM ET,SAS,19.93
50,PG/SG,Cameron Thomas (20492512),Cameron Thomas,20492512,PG/SG/G/UTIL,3300,BKN@DAL 12/07/2021 07:30PM ET,BKN,7.56
51,C,Boban Marjanovic (20492522),Boban Marjanovic,20492522,C/UTIL,3300,BKN@DAL 12/07/2021 07:30PM ET,DAL,7.77
52,PG,Rajon Rondo (20492516),Rajon Rondo,20492516,PG/G/UTIL,3300,BOS@LAL 12/07/2021 10:00PM ET,LAL,13.18
53,PG,Payton Pritchard (20492519),Payton Pritchard,20492519,PG/G/UTIL,3300,BOS@LAL 12/07/2021 10:00PM ET,BOS,6.16
54,PF/C,Thaddeus Young (20492508),Thaddeus Young,20492508,PF/C/F/UTIL,3300,NYK@SAS 12/07/2021 08:30PM ET,SAS,17.01
55,PF,James Johnson (20492524),James Johnson,20492524,PF/F/UTIL,3200,BKN@DAL 12/07/2021 07:30PM ET,BKN,12.46
56,PG,Frank Ntilikina (20492527),Frank Ntilikina,20492527,PG/G/UTIL,3200,BKN@DAL 12/07/2021 07:30PM ET,DAL,11.59
57,PG,Tre Jones (20492530),Tre Jones,20492530,PG/G/UTIL,3200,NYK@SAS 12/07/2021 08:30PM ET,SAS,8.04
58,PF/C,Paul Millsap (20492533),Paul Millsap,20492533,PF/C/F/UTIL,3100,BKN@DAL 12/07/2021 07:30PM ET,BKN,10.46
59,PG,Trey Burke (20492537),Trey Burke,20492537,PG/G/UTIL,3100,BKN@DAL 12/07/2021 07:30PM ET,DAL,9.94
60,SG/SF,Reggie Bullock (20492547),Reggie Bullock,20492547,SG/SF/F/G/UTIL,3100,BKN@DAL 12/07/2021 07:30PM ET,DAL,10.83
61,PG,Edmond Sumner (20492556),Edmond Sumner,20492556,PG/G/UTIL,3100,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
62,PG/SG,Austin Reaves (20492552),Austin Reaves,20492552,PG/SG/G/UTIL,3100,BOS@LAL 12/07/2021 10:00PM ET,LAL,9.81
63,SG,Bryn Forbes (20492540),Bryn Forbes,20492540,SG/G/UTIL,3100,NYK@SAS 12/07/2021 08:30PM ET,SAS,10.51
64,SF/PF,Obi Toppin (20492543),Obi Toppin,20492543,SF/PF/F/UTIL,3100,NYK@SAS 12/07/2021 08:30PM ET,NYK,16.02
65,SF,Justin Jackson (20492565),Justin Jackson,20492565,SF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,0.0
66,C,Moses Brown (20492568),Moses Brown,20492568,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,3.36
67,C,Dwight Powell (20492570),Dwight Powell,20492570,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,15.48
68,SG/SF,Sterling Brown (20492572),Sterling Brown,20492572,SG/SF/F/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,9.2
69,PF,Nicolo Melli (20492577),Nicolo Melli,20492577,PF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,0.0
70,SF/PF,Feron Hunt (20492580),Feron Hunt,20492580,SF/PF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,0.0
71,PG/SG,Carlik Jones (20492584),Carlik Jones,20492584,PG/SG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,0.0
72,PG,JaQuori McLaughlin (20492588),JaQuori McLaughlin,20492588,PG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,1.5
73,PF,Eugene Omoruyi (20492591),Eugene Omoruyi,20492591,PF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,4.81
74,PG/SG,Tyrell Terry (20492594),Tyrell Terry,20492594,PG/SG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,0.0
75,SF/PF,Josh Green (20492598),Josh Green,20492598,SF/PF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,3.52
76,C,Willie Cauley-Stein (20492602),Willie Cauley-Stein,20492602,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,DAL,6.11
77,PG,Bryce Brown (20492670),Bryce Brown,20492670,PG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
78,SG,Elijah Millsap (20492673),Elijah Millsap,20492673,SG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
79,PG,Jevon Carter (20492676),Jevon Carter,20492676,PG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,7.88
80,C,Nicolas Claxton (20492679),Nicolas Claxton,20492679,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,12.8
81,PG,Josh Gray (20492681),Josh Gray,20492681,PG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
82,PG/SG,Brandon Rachal (20492684),Brandon Rachal,20492684,PG/SG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
83,SG,Jordan Bowden (20492688),Jordan Bowden,20492688,SG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
84,PF,RaiQuan Gray (20492691),RaiQuan Gray,20492691,PF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
85,SF,Kessler Edwards (20492694),Kessler Edwards,20492694,SF/F/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,6.12
86,PG,Marcus Zegarowski (20492697),Marcus Zegarowski,20492697,PG/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
87,C,Day'Ron Sharpe (20492700),Day'Ron Sharpe,20492700,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,5.97
88,C,Nikola Milutinov (20492702),Nikola Milutinov,20492702,C/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
89,PG/SF,David Duke Jr. (20492704),David Duke Jr.,20492704,PG/SF/F/G/UTIL,3000,BKN@DAL 12/07/2021 07:30PM ET,BKN,0.0
90,PG,Frank Mason III (20492562),Frank Mason III,20492562,PG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
91,SF,Kent Bazemore (20492636),Kent Bazemore,20492636,SF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,11.04
92,SF,Alfonzo McKinnie (20492639),Alfonzo McKinnie,20492639,SF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
93,PF,Kostas Antetokounmpo (20492642),Kostas Antetokounmpo,20492642,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
94,SG,Avery Bradley (20492645),Avery Bradley,20492645,SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,11.25
95,PG/SG,Trevelin Queen (20492648),Trevelin Queen,20492648,PG/SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
96,SF,Cameron Oliver (20492652),Cameron Oliver,20492652,SF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
97,PG/SG,Mac McClung (20492655),Mac McClung,20492655,PG/SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
98,SG,Chaundee Brown Jr. (20492659),Chaundee Brown Jr.,20492659,SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
99,C,Jay Huff (20492662),Jay Huff,20492662,C/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,4.0
100,PF,Trevor Ariza (20492664),Trevor Ariza,20492664,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,0.0
101,SF,Sekou Doumbouya (20492667),Sekou Doumbouya,20492667,SF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,LAL,15.5
102,C,Luke Kornet (20492754),Luke Kornet,20492754,C/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
103,PG,Chris Clemons (20492756),Chris Clemons,20492756,PG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
104,PG,Ryan Arcidiacono (20492759),Ryan Arcidiacono,20492759,PG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
105,PF,Jabari Parker (20492762),Jabari Parker,20492762,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,9.03
106,SG,Theo Pinson (20492765),Theo Pinson,20492765,SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
107,PF,Sam Hauser (20492768),Sam Hauser,20492768,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,1.62
108,PF/C,Bruno Fernando (20492771),Bruno Fernando,20492771,PF/C/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,1.06
109,SG,Juhann Begarin (20492775),Juhann Begarin,20492775,SG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
110,PF,Juwan Morgan (20492778),Juwan Morgan,20492778,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.0
111,SG/SF,Aaron Nesmith (20492781),Aaron Nesmith,20492781,SG/SF/F/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,6.0
112,PG,Brodric Thomas (20492786),Brodric Thomas,20492786,PG/G/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,0.38
113,PF,Juancho Hernangomez (20492789),Juancho Hernangomez,20492789,PF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,3.06
114,SF,Romeo Langford (20492792),Romeo Langford,20492792,SF/F/UTIL,3000,BOS@LAL 12/07/2021 10:00PM ET,BOS,10.72
115,SG,Dwayne Bacon (20492559),Dwayne Bacon,20492559,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
116,SG,Damyean Dotson (20492604),Damyean Dotson,20492604,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,0.0
117,C,Drew Eubanks (20492607),Drew Eubanks,20492607,C/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,15.16
118,SG/SF,Denzel Mahoney (20492609),Denzel Mahoney,20492609,SG/SF/F/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,0.0
119,SG,Jaylen Morris (20492614),Jaylen Morris,20492614,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,0.0
120,SG,Joe Wieskamp (20492617),Joe Wieskamp,20492617,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,1.75
121,SG,Joshua Primo (20492620),Joshua Primo,20492620,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,6.88
122,C,Devontae Cacok (20492623),Devontae Cacok,20492623,C/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,6.0
123,PF,Al-Farouq Aminu (20492625),Al-Farouq Aminu,20492625,PF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,0.0
124,C,Jock Landale (20492628),Jock Landale,20492628,C/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,3.21
125,SF/PF,Keita Bates-Diop (20492630),Keita Bates-Diop,20492630,SF/PF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,8.67
126,C,Zach Collins (20492634),Zach Collins,20492634,C/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,SAS,0.0
127,SF,Aaron Sims (20492709),Aaron Sims,20492709,SF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
128,PG,Brandon Goodwin (20492712),Brandon Goodwin,20492712,PG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
129,PF,Luka Samanic (20492715),Luka Samanic,20492715,PF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
130,PF/C,Taj Gibson (20492718),Taj Gibson,20492718,PF/C/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,13.14
131,SG,Brandon Knight (20492722),Brandon Knight,20492722,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
132,SG/SF,Wayne Selden Jr. (20492725),Wayne Selden Jr.,20492725,SG/SF/F/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
133,SF/PF,Aamir Simms (20492730),Aamir Simms,20492730,SF/PF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
134,SG,Quentin Grimes (20492734),Quentin Grimes,20492734,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,3.88
135,PG,Miles McBride (20492737),Miles McBride,20492737,PG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,1.46
136,PF,Kevin Knox II (20492740),Kevin Knox II,20492740,PF/F/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,1.9
137,PG,Rokas Jokubaitis (20492743),Rokas Jokubaitis,20492743,PG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
138,PG,Luca Vildoza (20492746),Luca Vildoza,20492746,PG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
139,C,Jericho Sims (20492749),Jericho Sims,20492749,C/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,4.44
140,SG,Myles Powell (20492751),Myles Powell,20492751,SG/G/UTIL,3000,NYK@SAS 12/07/2021 08:30PM ET,NYK,0.0
