,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
82,SG/SF,Sterling Brown (20291217),Sterling Brown,20291217,SG/SF/F/G/UTIL,3100,DAL@LAC 11/23/2021 10:30PM ET,DAL,7.68
83,PF/C,Taj Gibson (20291208),Taj Gibson,20291208,PF/C/F/UTIL,3100,LAL@NYK 11/23/2021 07:30PM ET,NYK,14.22
84,PG/SG,Bones Hyland (20291204),Bones Hyland,20291204,PG/SG/G/UTIL,3100,DEN@POR 11/23/2021 10:00PM ET,DEN,14.36
85,PG/SG,D.J. Stewart Jr. (20291235),D.J. Stewart Jr.,20291235,PG/SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,0.0
86,PG/SG,Dru Smith (20291239),Dru Smith,20291239,PG/SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,0.0
87,C,Balsa Koprivica (20291250),Balsa Koprivica,20291250,C/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,0.0
88,C,Luka Garza (20291252),Luka Garza,20291252,C/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,8.53
89,C,Udonis Haslem (20291258),Udonis Haslem,20291258,C/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,3.94
90,C,Omer Yurtseven (20291260),Omer Yurtseven,20291260,C/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,2.82
91,SF/PF,Micah Potter (20291278),Micah Potter,20291278,SF/PF/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,0.0
92,PF/C,Trey Lyles (20291294),Trey Lyles,20291294,PF/C/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,13.53
93,PF/C,Markieff Morris (20291298),Markieff Morris,20291298,PF/C/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,13.9
94,PG/SG,Javonte Smart (20291318),Javonte Smart,20291318,PG/SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,0.0
95,SG/SF,Caleb Martin (20291357),Caleb Martin,20291357,SG/SF/F/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,12.64
96,PG,Saben Lee (20291372),Saben Lee,20291372,PG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,4.55
97,PG,Derrick Walton Jr. (20291375),Derrick Walton Jr.,20291375,PG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,0.0
98,PG,Gabe Vincent (20291396),Gabe Vincent,20291396,PG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,8.86
99,PF,Jamorko Pickett (20291408),Jamorko Pickett,20291408,PF/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,1.0
100,PF,Isaiah Livers (20291411),Isaiah Livers,20291411,PF/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,0.0
101,PF,KZ Okpala (20291429),KZ Okpala,20291429,PF/F/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,3.78
102,SG,Cassius Stanley (20291444),Cassius Stanley,20291444,SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,0.0
103,SG,Chris Smith (20291447),Chris Smith,20291447,SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,DET,0.0
104,SG,Marcus Garrett (20291471),Marcus Garrett,20291471,SG/G/UTIL,3000,MIA@DET 11/23/2021 07:00PM ET,MIA,1.06
105,C,Moses Brown (20291266),Moses Brown,20291266,C/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,2.71
106,C,Boban Marjanovic (20291268),Boban Marjanovic,20291268,C/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,7.31
107,SF/PF,Moses Wright (20291274),Moses Wright,20291274,SF/PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
108,SF/PF,Feron Hunt (20291286),Feron Hunt,20291286,SF/PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,0.0
109,SF/PF,Josh Green (20291290),Josh Green,20291290,SF/PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,3.25
110,PG/SG,Carlik Jones (20291330),Carlik Jones,20291330,PG/SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,0.0
111,PG/SG,Tyrell Terry (20291334),Tyrell Terry,20291334,PG/SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,0.0
112,PG/SG,Frank Ntilikina (20291338),Frank Ntilikina,20291338,PG/SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,11.82
113,PG,Yogi Ferrell (20291390),Yogi Ferrell,20291390,PG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
114,PG,Jason Preston (20291393),Jason Preston,20291393,PG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
115,PG,Trey Burke (20291402),Trey Burke,20291402,PG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,8.82
116,PG,JaQuori McLaughlin (20291405),JaQuori McLaughlin,20291405,PG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,1.5
117,PF,Harry Giles III (20291426),Harry Giles III,20291426,PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
118,PF,Nicolo Melli (20291438),Nicolo Melli,20291438,PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,0.0
119,PF,Eugene Omoruyi (20291441),Eugene Omoruyi,20291441,PF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,7.62
120,SG,Brandon Boston Jr. (20291462),Brandon Boston Jr.,20291462,SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,6.18
121,SG,Jay Scrubb (20291465),Jay Scrubb,20291465,SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,5.62
122,SG,Keon Johnson (20291468),Keon Johnson,20291468,SG/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
123,SF,George King (20291486),George King,20291486,SF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,0.0
124,SF,Justin Jackson (20291501),Justin Jackson,20291501,SF/F/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,DAL,0.0
125,PG/SF,Justise Winslow (20291504),Justise Winslow,20291504,PG/SF/F/G/UTIL,3000,DAL@LAC 11/23/2021 10:30PM ET,LAC,8.58
126,SG,Dwayne Bacon (20291222),Dwayne Bacon,20291222,SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
127,PG,Frank Mason III (20291228),Frank Mason III,20291228,PG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
128,C,Jay Huff (20291231),Jay Huff,20291231,C/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,4.0
129,PG/SG,Mac McClung (20291246),Mac McClung,20291246,PG/SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
130,C,Jericho Sims (20291254),Jericho Sims,20291254,C/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,2.33
131,SF/PF,Aamir Simms (20291270),Aamir Simms,20291270,SF/PF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
132,PG/SG,M.J. Walker (20291310),M.J. Walker,20291310,PG/SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
133,PG/SG,Miles McBride (20291314),Miles McBride,20291314,PG/SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.4
134,PG/SG,Trevelin Queen (20291322),Trevelin Queen,20291322,PG/SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
135,PG/SG,Austin Reaves (20291326),Austin Reaves,20291326,PG/SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,11.15
136,SG/SF,Wayne Selden Jr. (20291342),Wayne Selden Jr.,20291342,SG/SF/F/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
137,SG/SF,Wayne Ellington (20291362),Wayne Ellington,20291362,SG/SF/F/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,10.4
138,PG,Brandon Goodwin (20291378),Brandon Goodwin,20291378,PG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
139,PG,Rokas Jokubaitis (20291381),Rokas Jokubaitis,20291381,PG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
140,PG,Luca Vildoza (20291384),Luca Vildoza,20291384,PG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
141,PF,Luka Samanic (20291414),Luka Samanic,20291414,PF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
142,PF,Kevin Knox II (20291417),Kevin Knox II,20291417,PF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,1.33
143,PF,Kostas Antetokounmpo (20291432),Kostas Antetokounmpo,20291432,PF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
144,PF,Trevor Ariza (20291435),Trevor Ariza,20291435,PF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
145,SG,Brandon Knight (20291450),Brandon Knight,20291450,SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
146,SG,Quentin Grimes (20291453),Quentin Grimes,20291453,SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,2.94
147,SG,Myles Powell (20291456),Myles Powell,20291456,SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
148,SG,Chaundee Brown Jr. (20291474),Chaundee Brown Jr.,20291474,SG/G/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
149,SF,Aaron Sims (20291480),Aaron Sims,20291480,SF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,NYK,0.0
150,SF,Alfonzo McKinnie (20291489),Alfonzo McKinnie,20291489,SF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
151,SF,Cameron Oliver (20291492),Cameron Oliver,20291492,SF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,0.0
152,SF,Sekou Doumbouya (20291495),Sekou Doumbouya,20291495,SF/F/UTIL,3000,LAL@NYK 11/23/2021 07:30PM ET,LAL,15.5
153,PF,Marquese Chriss (20291225),Marquese Chriss,20291225,PF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,0.0
154,C,Trendon Watford (20291233),Trendon Watford,20291233,C/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,5.0
155,PG,Dennis Smith Jr. (20291243),Dennis Smith Jr.,20291243,PG/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,12.14
156,C,Cody Zeller (20291256),Cody Zeller,20291256,C/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,12.38
157,C,Petr Cornelie (20291262),Petr Cornelie,20291262,C/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,2.92
158,C,Tarik Black (20291264),Tarik Black,20291264,C/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,0.0
159,SF/PF,Giorgi Bezhanishvili (20291282),Giorgi Bezhanishvili,20291282,SF/PF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,0.0
160,PF/C,Bol Bol (20291302),Bol Bol,20291302,PF/C/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,6.71
161,PF/C,Zeke Nnaji (20291306),Zeke Nnaji,20291306,PF/C/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,13.05
162,SG/SF,Tony Snell (20291347),Tony Snell,20291347,SG/SF/F/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,3.98
163,SG/SF,CJ Elleby (20291352),CJ Elleby,20291352,SG/SF/F/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,3.36
164,SG/SF,Matt Ryan (20291367),Matt Ryan,20291367,SG/SF/F/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,0.0
165,PG,Quinn Cook (20291387),Quinn Cook,20291387,PG/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,0.0
166,PG,Markus Howard (20291399),Markus Howard,20291399,PG/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,2.39
167,PF,Patrick Patterson (20291420),Patrick Patterson,20291420,PF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,0.0
168,PF,Greg Brown (20291423),Greg Brown,20291423,PF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,6.67
169,SG,Ben McLemore (20291459),Ben McLemore,20291459,SG/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,5.69
170,SG,Davon Reed (20291477),Davon Reed,20291477,SG/G/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,0.0
171,SF,Keljin Blevins (20291483),Keljin Blevins,20291483,SF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,POR,0.0
172,SF,Vlatko Cancar (20291498),Vlatko Cancar,20291498,SF/F/UTIL,3000,DEN@POR 11/23/2021 10:00PM ET,DEN,0.0
