Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Jusuf Nurkic (20657481),Jusuf Nurkic,20657481,C/UTIL,7300,CHA@POR 12/17/2021 10:00PM ET,POR,32.71
SG,Jamal Murray (20657483),Jamal Murray,20657483,SG/G/UTIL,7200,DEN@ATL 12/17/2021 07:30PM ET,DEN,0
C,Bobby Portis (20657486),Bobby Portis,20657486,C/UTIL,7000,MIL@NOP 12/17/2021 08:00PM ET,MIL,33.57
SG/SF,Kelly Oubre Jr. (20657488),Kelly Oubre Jr.,20657488,SG/SF/F/G/UTIL,7000,CHA@POR 12/17/2021 10:00PM ET,CHA,27.48
PF/C,Wendell Carter Jr. (20657493),Wendell Carter Jr.,20657493,PF/C/F/UTIL,6900,MIA@ORL 12/17/2021 07:00PM ET,ORL,32.52
PG/SG,Tyler Herro (20657497),Tyler Herro,20657497,PG/SG/G/UTIL,6900,MIA@ORL 12/17/2021 07:00PM ET,MIA,33.47
PF/C,John Collins (20657505),John Collins,20657505,PF/C/F/UTIL,6800,DEN@ATL 12/17/2021 07:30PM ET,ATL,34.46
SF/PF,Gordon Hayward (20657501),Gordon Hayward,20657501,SF/PF/F/UTIL,6800,CHA@POR 12/17/2021 10:00PM ET,CHA,33.28
PG/SG,Terry Rozier (20657509),Terry Rozier,20657509,PG/SG/G/UTIL,6800,CHA@POR 12/17/2021 10:00PM ET,CHA,31.38
PF/C,Jaren Jackson Jr. (20657520),Jaren Jackson Jr.,20657520,PF/C/F/UTIL,6700,MEM@SAC 12/17/2021 10:00PM ET,MEM,30.46
PG/SG,Derrick White (20657513),Derrick White,20657513,PG/SG/G/UTIL,6700,SAS@UTA 12/17/2021 09:00PM ET,SAS,30.91
SF,Khris Middleton (20657517),Khris Middleton,20657517,SF/F/UTIL,6700,MIL@NOP 12/17/2021 08:00PM ET,MIL,34.33
C,Jakob Poeltl (20657528),Jakob Poeltl,20657528,C/UTIL,6600,SAS@UTA 12/17/2021 09:00PM ET,SAS,30.98
PF/C,Draymond Green (20657524),Draymond Green,20657524,PF/C/F/UTIL,6500,GSW@BOS 12/17/2021 07:30PM ET,GSW,32.66
PF/C,Al Horford (20657530),Al Horford,20657530,PF/C/F/UTIL,6500,GSW@BOS 12/17/2021 07:30PM ET,BOS,32.52
SG/SF,Will Barton (20657534),Will Barton,20657534,SG/SF/F/G/UTIL,6500,DEN@ATL 12/17/2021 07:30PM ET,DEN,31.49
PG/SG,Desmond Bane (20657539),Desmond Bane,20657539,PG/SG/G/UTIL,6400,MEM@SAC 12/17/2021 10:00PM ET,MEM,28.54
C,Mo Bamba (20657543),Mo Bamba,20657543,C/UTIL,6400,MIA@ORL 12/17/2021 07:00PM ET,ORL,30.07
SF,Dillon Brooks (20657548),Dillon Brooks,20657548,SF/F/UTIL,6300,MEM@SAC 12/17/2021 10:00PM ET,MEM,29.48
SF,Norman Powell (20657545),Norman Powell,20657545,SF/F/UTIL,6300,CHA@POR 12/17/2021 10:00PM ET,POR,26.99
SF/PF,Franz Wagner (20657556),Franz Wagner,20657556,SF/PF/F/UTIL,6200,MIA@ORL 12/17/2021 07:00PM ET,ORL,27.02
SG/SF,Andrew Wiggins (20657551),Andrew Wiggins,20657551,SG/SF/F/G/UTIL,6100,GSW@BOS 12/17/2021 07:30PM ET,GSW,29.69
PG,Dennis Schroder (20657560),Dennis Schroder,20657560,PG/G/UTIL,6100,GSW@BOS 12/17/2021 07:30PM ET,BOS,30.20
C,Richaun Holmes (20657563),Richaun Holmes,20657563,C/UTIL,6000,MEM@SAC 12/17/2021 10:00PM ET,SAC,30.03
SG/SF,Cody Martin (20657565),Cody Martin,20657565,SG/SF/F/G/UTIL,6000,CHA@POR 12/17/2021 10:00PM ET,CHA,22.79
PG,Dennis Smith Jr. (20657570),Dennis Smith Jr.,20657570,PG/G/UTIL,5900,CHA@POR 12/17/2021 10:00PM ET,POR,15.91
SF/PF,Aaron Gordon (20657585),Aaron Gordon,20657585,SF/PF/F/UTIL,5800,DEN@ATL 12/17/2021 07:30PM ET,DEN,26.95
PG/SG,Tyrese Haliburton (20657577),Tyrese Haliburton,20657577,PG/SG/G/UTIL,5800,MEM@SAC 12/17/2021 10:00PM ET,SAC,30.45
PF/C,PJ Washington (20657581),PJ Washington,20657581,PF/C/F/UTIL,5800,CHA@POR 12/17/2021 10:00PM ET,CHA,24.78
PG/SG,Jordan Poole (20657573),Jordan Poole,20657573,PG/SG/G/UTIL,5700,GSW@BOS 12/17/2021 07:30PM ET,GSW,29.88
SF/PF,Harrison Barnes (20657589),Harrison Barnes,20657589,SF/PF/F/UTIL,5700,MEM@SAC 12/17/2021 10:00PM ET,SAC,31.52
PG/SG,Monte Morris (20657593),Monte Morris,20657593,PG/SG/G/UTIL,5600,DEN@ATL 12/17/2021 07:30PM ET,DEN,24.71
PG,Tyus Jones (20657601),Tyus Jones,20657601,PG/G/UTIL,5500,MEM@SAC 12/17/2021 10:00PM ET,MEM,19.31
SF/PF,Josh Hart (20657597),Josh Hart,20657597,SF/PF/F/UTIL,5500,MIL@NOP 12/17/2021 08:00PM ET,NOP,28.08
PG/SG,Marcus Smart (20657607),Marcus Smart,20657607,PG/SG/G/UTIL,5400,GSW@BOS 12/17/2021 07:30PM ET,BOS,28.34
PF,Michael Porter Jr. (20657611),Michael Porter Jr.,20657611,PF/F/UTIL,5400,DEN@ATL 12/17/2021 07:30PM ET,DEN,23.64
PG,Mike Conley (20657604),Mike Conley,20657604,PG/G/UTIL,5400,SAS@UTA 12/17/2021 09:00PM ET,UTA,27.62
SG,Klay Thompson (20657621),Klay Thompson,20657621,SG/G/UTIL,5300,GSW@BOS 12/17/2021 07:30PM ET,GSW,0
PF,Keldon Johnson (20657618),Keldon Johnson,20657618,PF/F/UTIL,5300,SAS@UTA 12/17/2021 09:00PM ET,SAS,27.27
PF/C,Jarred Vanderbilt (20657614),Jarred Vanderbilt,20657614,PF/C/F/UTIL,5300,LAL@MIN 12/17/2021 10:00PM ET,MIN,22.37
SG/SF,Kevin Huerter (20657627),Kevin Huerter,20657627,SG/SF/F/G/UTIL,5200,DEN@ATL 12/17/2021 07:30PM ET,ATL,20.43
PG,Devonte' Graham (20657624),Devonte' Graham,20657624,PG/G/UTIL,5200,MIL@NOP 12/17/2021 08:00PM ET,NOP,26.28
SG/SF,Pat Connaughton (20657632),Pat Connaughton,20657632,SG/SF/F/G/UTIL,5200,MIL@NOP 12/17/2021 08:00PM ET,MIL,23.94
PG/SG,Anfernee Simons (20657637),Anfernee Simons,20657637,PG/SG/G/UTIL,5200,CHA@POR 12/17/2021 10:00PM ET,POR,20.99
SG/SF,Buddy Hield (20657641),Buddy Hield,20657641,SG/SF/F/G/UTIL,5100,MEM@SAC 12/17/2021 10:00PM ET,SAC,26.72
SF/PF,Kyle Anderson (20657646),Kyle Anderson,20657646,SF/PF/F/UTIL,5100,MEM@SAC 12/17/2021 10:00PM ET,MEM,22.37
SF/PF,Bojan Bogdanovic (20657655),Bojan Bogdanovic,20657655,SF/PF/F/UTIL,5000,SAS@UTA 12/17/2021 09:00PM ET,UTA,25.87
PG,Victor Oladipo (20657650),Victor Oladipo,20657650,PG/G/UTIL,5000,MIA@ORL 12/17/2021 07:00PM ET,MIA,0
C,Dewayne Dedmon (20657653),Dewayne Dedmon,20657653,C/UTIL,5000,MIA@ORL 12/17/2021 07:00PM ET,MIA,17.08
PG,Jalen Suggs (20657659),Jalen Suggs,20657659,PG/G/UTIL,5000,MIA@ORL 12/17/2021 07:00PM ET,ORL,24.04
C,Steven Adams (20657665),Steven Adams,20657665,C/UTIL,4900,MEM@SAC 12/17/2021 10:00PM ET,MEM,24.28
PG,Gabe Vincent (20657662),Gabe Vincent,20657662,PG/G/UTIL,4900,MIA@ORL 12/17/2021 07:00PM ET,MIA,15.24
PG,Markelle Fultz (20657667),Markelle Fultz,20657667,PG/G/UTIL,4900,MIA@ORL 12/17/2021 07:00PM ET,ORL,0
C,Robert Williams (20657670),Robert Williams,20657670,C/UTIL,4800,GSW@BOS 12/17/2021 07:30PM ET,BOS,25.79
SF,Talen Horton-Tucker (20657672),Talen Horton-Tucker,20657672,SF/F/UTIL,4800,LAL@MIN 12/17/2021 10:00PM ET,LAL,24.67
PG/SG,De'Anthony Melton (20657683),De'Anthony Melton,20657683,PG/SG/G/UTIL,4700,MEM@SAC 12/17/2021 10:00PM ET,MEM,23.49
PG,Patrick Beverley (20657680),Patrick Beverley,20657680,PG/G/UTIL,4700,LAL@MIN 12/17/2021 10:00PM ET,MIN,24.31
SG/SF,Duncan Robinson (20657675),Duncan Robinson,20657675,SG/SF/F/G/UTIL,4700,MIA@ORL 12/17/2021 07:00PM ET,MIA,21.11
PF/C,Larry Nance Jr. (20657687),Larry Nance Jr.,20657687,PF/C/F/UTIL,4700,CHA@POR 12/17/2021 10:00PM ET,POR,17.89
PG/SG,Bogdan Bogdanovic (20657702),Bogdan Bogdanovic,20657702,PG/SG/G/UTIL,4500,DEN@ATL 12/17/2021 07:30PM ET,ATL,22.04
PF,Marvin Bagley III (20657699),Marvin Bagley III,20657699,PF/F/UTIL,4500,MEM@SAC 12/17/2021 10:00PM ET,SAC,18.67
PG/SG,Jordan Clarkson (20657695),Jordan Clarkson,20657695,PG/SG/G/UTIL,4500,SAS@UTA 12/17/2021 09:00PM ET,UTA,24.40
PF/C,P.J. Tucker (20657691),P.J. Tucker,20657691,PF/C/F/UTIL,4500,MIA@ORL 12/17/2021 07:00PM ET,MIA,20.29
SF/PF,Danilo Gallinari (20657713),Danilo Gallinari,20657713,SF/PF/F/UTIL,4400,DEN@ATL 12/17/2021 07:30PM ET,ATL,18.71
PG/SG,Malik Monk (20657717),Malik Monk,20657717,PG/SG/G/UTIL,4400,LAL@MIN 12/17/2021 10:00PM ET,LAL,18.62
SG/SF,Terrence Ross (20657708),Terrence Ross,20657708,SG/SF/F/G/UTIL,4400,MIA@ORL 12/17/2021 07:00PM ET,ORL,18.95
C,Brook Lopez (20657706),Brook Lopez,20657706,C/UTIL,4400,MIL@NOP 12/17/2021 08:00PM ET,MIL,23.25
SG,Malik Beasley (20657725),Malik Beasley,20657725,SG/G/UTIL,4300,LAL@MIN 12/17/2021 10:00PM ET,MIN,19.76
C,Dwight Howard (20657733),Dwight Howard,20657733,C/UTIL,4300,LAL@MIN 12/17/2021 10:00PM ET,LAL,15.14
PG/SG,Donte DiVincenzo (20657721),Donte DiVincenzo,20657721,PG/SG/G/UTIL,4300,MIL@NOP 12/17/2021 08:00PM ET,MIL,0
SG/SF,Grayson Allen (20657728),Grayson Allen,20657728,SG/SF/F/G/UTIL,4300,MIL@NOP 12/17/2021 08:00PM ET,MIL,22.28
SF/PF,Jeff Green (20657739),Jeff Green,20657739,SF/PF/F/UTIL,4200,DEN@ATL 12/17/2021 07:30PM ET,DEN,16.53
PG,Michael Carter-Williams (20657743),Michael Carter-Williams,20657743,PG/G/UTIL,4200,MIA@ORL 12/17/2021 07:00PM ET,ORL,0
PG/SG,Nickeil Alexander-Walker (20657735),Nickeil Alexander-Walker,20657735,PG/SG/G/UTIL,4200,MIL@NOP 12/17/2021 08:00PM ET,NOP,25.32
C,James Wiseman (20657748),James Wiseman,20657748,C/UTIL,4100,GSW@BOS 12/17/2021 07:30PM ET,GSW,0
C,Mason Plumlee (20657746),Mason Plumlee,20657746,C/UTIL,4100,CHA@POR 12/17/2021 10:00PM ET,CHA,23.11
SF/PF,Nassir Little (20657750),Nassir Little,20657750,SF/PF/F/UTIL,4100,CHA@POR 12/17/2021 10:00PM ET,POR,19.09
SG/SF,Terence Davis (20657767),Terence Davis,20657767,SG/SF/F/G/UTIL,4000,MEM@SAC 12/17/2021 10:00PM ET,SAC,16.75
PF,Royce O'Neale (20657754),Royce O'Neale,20657754,PF/F/UTIL,4000,SAS@UTA 12/17/2021 09:00PM ET,UTA,22.24
SF/PF,Devin Vassell (20657772),Devin Vassell,20657772,SF/PF/F/UTIL,4000,SAS@UTA 12/17/2021 09:00PM ET,SAS,22.08
PF,Carmelo Anthony (20657757),Carmelo Anthony,20657757,PF/F/UTIL,4000,LAL@MIN 12/17/2021 10:00PM ET,LAL,23.17
PF/C,Herbert Jones (20657760),Herbert Jones,20657760,PF/C/F/UTIL,4000,MIL@NOP 12/17/2021 08:00PM ET,NOP,17.82
SF/PF,Otto Porter Jr. (20657794),Otto Porter Jr.,20657794,SF/PF/F/UTIL,3900,GSW@BOS 12/17/2021 07:30PM ET,GSW,17.58
PG,Facundo Campazzo (20657789),Facundo Campazzo,20657789,PG/G/UTIL,3900,DEN@ATL 12/17/2021 07:30PM ET,DEN,15.69
PF/C,Brandon Clarke (20657780),Brandon Clarke,20657780,PF/C/F/UTIL,3900,MEM@SAC 12/17/2021 10:00PM ET,MEM,17.59
C,Alex Len (20657798),Alex Len,20657798,C/UTIL,3900,MEM@SAC 12/17/2021 10:00PM ET,SAC,14.99
SG/SF,Gary Harris (20657784),Gary Harris,20657784,SG/SF/F/G/UTIL,3900,MIA@ORL 12/17/2021 07:00PM ET,ORL,15
C,Guillermo Hernangomez (20657792),Guillermo Hernangomez,20657792,C/UTIL,3900,MIL@NOP 12/17/2021 08:00PM ET,NOP,21.22
PF/C,Robert Covington (20657776),Robert Covington,20657776,PF/C/F/UTIL,3900,CHA@POR 12/17/2021 10:00PM ET,POR,18.96
C,Tristan Thompson (20657813),Tristan Thompson,20657813,C/UTIL,3800,MEM@SAC 12/17/2021 10:00PM ET,SAC,15.43
SG/SF,Joe Ingles (20657800),Joe Ingles,20657800,SG/SF/F/G/UTIL,3800,SAS@UTA 12/17/2021 09:00PM ET,UTA,18.41
SF,Doug McDermott (20657805),Doug McDermott,20657805,SF/F/UTIL,3800,SAS@UTA 12/17/2021 09:00PM ET,SAS,17.08
SG/SF,Lonnie Walker IV (20657808),Lonnie Walker IV,20657808,SG/SF/F/G/UTIL,3800,SAS@UTA 12/17/2021 09:00PM ET,SAS,19.66
PF/C,Nemanja Bjelica (20657818),Nemanja Bjelica,20657818,PF/C/F/UTIL,3700,GSW@BOS 12/17/2021 07:30PM ET,GSW,15.73
PF,Chimezie Metu (20657815),Chimezie Metu,20657815,PF/F/UTIL,3700,MEM@SAC 12/17/2021 10:00PM ET,SAC,21.30
PF,De'Andre Hunter (20657842),De'Andre Hunter,20657842,PF/F/UTIL,3600,DEN@ATL 12/17/2021 07:30PM ET,ATL,17.04
PG/SG,Davion Mitchell (20657822),Davion Mitchell,20657822,PG/SG/G/UTIL,3600,MEM@SAC 12/17/2021 10:00PM ET,SAC,20.24
SF/PF,Rudy Gay (20657831),Rudy Gay,20657831,SF/PF/F/UTIL,3600,SAS@UTA 12/17/2021 09:00PM ET,UTA,18.94
SG,Bryn Forbes (20657839),Bryn Forbes,20657839,SG/G/UTIL,3600,SAS@UTA 12/17/2021 09:00PM ET,SAS,11.57
SG/SF,Caleb Martin (20657826),Caleb Martin,20657826,SG/SF/F/G/UTIL,3600,MIA@ORL 12/17/2021 07:00PM ET,MIA,16.03
SF/PF,Chuma Okeke (20657835),Chuma Okeke,20657835,SF/PF/F/UTIL,3600,MIA@ORL 12/17/2021 07:00PM ET,ORL,15.36
SG/SF,Damion Lee (20657873),Damion Lee,20657873,SG/SF/F/G/UTIL,3500,GSW@BOS 12/17/2021 07:30PM ET,GSW,14.33
SG/SF,Cam Reddish (20657850),Cam Reddish,20657850,SG/SF/F/G/UTIL,3500,DEN@ATL 12/17/2021 07:30PM ET,ATL,18.75
SG/SF,John Konchar (20657855),John Konchar,20657855,SG/SF/F/G/UTIL,3500,MEM@SAC 12/17/2021 10:00PM ET,MEM,12.96
C,Hassan Whiteside (20657848),Hassan Whiteside,20657848,C/UTIL,3500,SAS@UTA 12/17/2021 09:00PM ET,UTA,19.65
PG/SF,Tomas Satoransky (20657863),Tomas Satoransky,20657863,PG/SF/F/G/UTIL,3500,MIL@NOP 12/17/2021 08:00PM ET,NOP,8.52
PG,Ish Smith (20657845),Ish Smith,20657845,PG/G/UTIL,3500,CHA@POR 12/17/2021 10:00PM ET,CHA,11.01
SG,James Bouknight (20657860),James Bouknight,20657860,SG/G/UTIL,3500,CHA@POR 12/17/2021 10:00PM ET,CHA,6.90
SG/SF,Tony Snell (20657868),Tony Snell,20657868,SG/SF/F/G/UTIL,3500,CHA@POR 12/17/2021 10:00PM ET,POR,5.5
SF,Romeo Langford (20657890),Romeo Langford,20657890,SF/F/UTIL,3400,GSW@BOS 12/17/2021 07:30PM ET,BOS,11.11
C,Kevon Looney (20657898),Kevon Looney,20657898,C/UTIL,3400,GSW@BOS 12/17/2021 07:30PM ET,GSW,17.83
SF,Andre Iguodala (20657906),Andre Iguodala,20657906,SF/F/UTIL,3400,GSW@BOS 12/17/2021 07:30PM ET,GSW,15.80
PF/C,Zeke Nnaji (20657902),Zeke Nnaji,20657902,PF/C/F/UTIL,3400,DEN@ATL 12/17/2021 07:30PM ET,DEN,12.77
C,Drew Eubanks (20657900),Drew Eubanks,20657900,C/UTIL,3400,SAS@UTA 12/17/2021 09:00PM ET,SAS,15.16
SF/PF,Jaden McDaniels (20657878),Jaden McDaniels,20657878,SF/PF/F/UTIL,3400,LAL@MIN 12/17/2021 10:00PM ET,MIN,16.03
SG/SF,Wayne Ellington (20657885),Wayne Ellington,20657885,SG/SF/F/G/UTIL,3400,LAL@MIN 12/17/2021 10:00PM ET,LAL,11.57
SG/SF,Max Strus (20657893),Max Strus,20657893,SG/SF/F/G/UTIL,3400,MIA@ORL 12/17/2021 07:00PM ET,MIA,14.99
PF,Jalen McDaniels (20657882),Jalen McDaniels,20657882,PF/F/UTIL,3400,CHA@POR 12/17/2021 10:00PM ET,CHA,13.46
PF/C,Grant Williams (20657922),Grant Williams,20657922,PF/C/F/UTIL,3300,GSW@BOS 12/17/2021 07:30PM ET,BOS,15.66
PF,Alen Smailagic (20657933),Alen Smailagic,20657933,PF/F/UTIL,3300,GSW@BOS 12/17/2021 07:30PM ET,GSW,0
PG/SG,Lou Williams (20657914),Lou Williams,20657914,PG/SG/G/UTIL,3300,DEN@ATL 12/17/2021 07:30PM ET,ATL,11.94
PG,Markus Howard (20657926),Markus Howard,20657926,PG/G/UTIL,3300,DEN@ATL 12/17/2021 07:30PM ET,DEN,6.30
SG/SF,Ziaire Williams (20657948),Ziaire Williams,20657948,SG/SF/F/G/UTIL,3300,MEM@SAC 12/17/2021 10:00PM ET,MEM,9.13
PF/C,Thaddeus Young (20657929),Thaddeus Young,20657929,PF/C/F/UTIL,3300,SAS@UTA 12/17/2021 09:00PM ET,SAS,15.99
SG/SF,Austin Reaves (20657909),Austin Reaves,20657909,SG/SF/F/G/UTIL,3300,LAL@MIN 12/17/2021 10:00PM ET,LAL,11.32
PF/C,Markieff Morris (20657918),Markieff Morris,20657918,PF/C/F/UTIL,3300,MIA@ORL 12/17/2021 07:00PM ET,MIA,13.9
PF/C,Moritz Wagner (20657936),Moritz Wagner,20657936,PF/C/F/UTIL,3300,MIA@ORL 12/17/2021 07:00PM ET,ORL,11.42
PF,Jordan Nwora (20657945),Jordan Nwora,20657945,PF/F/UTIL,3300,MIL@NOP 12/17/2021 08:00PM ET,MIL,13.77
SG/SF,CJ Elleby (20657940),CJ Elleby,20657940,SG/SF/F/G/UTIL,3300,CHA@POR 12/17/2021 10:00PM ET,POR,3.64
SG,Josh Richardson (20657969),Josh Richardson,20657969,SG/G/UTIL,3200,GSW@BOS 12/17/2021 07:30PM ET,BOS,17.42
PF,Juan Toscano-Anderson (20657979),Juan Toscano-Anderson,20657979,PF/F/UTIL,3200,GSW@BOS 12/17/2021 07:30PM ET,GSW,13.15
PG/SG,Gary Payton II (20657984),Gary Payton II,20657984,PG/SG/G/UTIL,3200,GSW@BOS 12/17/2021 07:30PM ET,GSW,14.13
C,Gorgui Dieng (20657956),Gorgui Dieng,20657956,C/UTIL,3200,DEN@ATL 12/17/2021 07:30PM ET,ATL,8.91
PG/SG,Bones Hyland (20657961),Bones Hyland,20657961,PG/SG/G/UTIL,3200,DEN@ATL 12/17/2021 07:30PM ET,DEN,14.91
SG,Austin Rivers (20657988),Austin Rivers,20657988,SG/G/UTIL,3200,DEN@ATL 12/17/2021 07:30PM ET,DEN,8.17
C,Xavier Tillman (20657982),Xavier Tillman,20657982,C/UTIL,3200,MEM@SAC 12/17/2021 10:00PM ET,MEM,14.43
C,Jock Landale (20658002),Jock Landale,20658002,C/UTIL,3200,SAS@UTA 12/17/2021 09:00PM ET,SAS,4
SG,Avery Bradley (20657953),Avery Bradley,20657953,SG/G/UTIL,3200,LAL@MIN 12/17/2021 10:00PM ET,LAL,12.71
PF/C,Naz Reid (20657975),Naz Reid,20657975,PF/C/F/UTIL,3200,LAL@MIN 12/17/2021 10:00PM ET,MIN,16.88
SF/PF,Taurean Prince (20657995),Taurean Prince,20657995,SF/PF/F/UTIL,3200,LAL@MIN 12/17/2021 10:00PM ET,MIN,9.83
PF,KZ Okpala (20657958),KZ Okpala,20657958,PF/F/UTIL,3200,MIA@ORL 12/17/2021 07:00PM ET,MIA,7.20
PG/SG,R.J. Hampton (20657965),R.J. Hampton,20657965,PG/SG/G/UTIL,3200,MIA@ORL 12/17/2021 07:00PM ET,ORL,15.37
SF/PF,Naji Marshall (20657991),Naji Marshall,20657991,SF/PF/F/UTIL,3200,MIL@NOP 12/17/2021 08:00PM ET,NOP,9.34
PF,Thanasis Antetokounmpo (20657999),Thanasis Antetokounmpo,20657999,PF/F/UTIL,3200,MIL@NOP 12/17/2021 08:00PM ET,MIL,9.77
SG,Ben McLemore (20657972),Ben McLemore,20657972,SG/G/UTIL,3200,CHA@POR 12/17/2021 10:00PM ET,POR,8.91
C,Enes Freedom (20658018),Enes Freedom,20658018,C/UTIL,3100,GSW@BOS 12/17/2021 07:30PM ET,BOS,12.13
PF,Jordan Bell (20658034),Jordan Bell,20658034,PF/F/UTIL,3100,GSW@BOS 12/17/2021 07:30PM ET,GSW,0
SG/SF,Aaron Nesmith (20658049),Aaron Nesmith,20658049,SG/SF/F/G/UTIL,3100,GSW@BOS 12/17/2021 07:30PM ET,BOS,6
SF,Timothe Luwawu-Cabarrot (20658004),Timothe Luwawu-Cabarrot,20658004,SF/F/UTIL,3100,DEN@ATL 12/17/2021 07:30PM ET,ATL,7.66
SF,Vlatko Cancar (20658031),Vlatko Cancar,20658031,SF/F/UTIL,3100,DEN@ATL 12/17/2021 07:30PM ET,DEN,5.97
PF/C,Onyeka Okongwu (20658045),Onyeka Okongwu,20658045,PF/C/F/UTIL,3100,DEN@ATL 12/17/2021 07:30PM ET,ATL,0
PF/C,Killian Tillie (20658012),Killian Tillie,20658012,PF/C/F/UTIL,3100,MEM@SAC 12/17/2021 10:00PM ET,MEM,7.98
SG/SF,Miye Oni (20658023),Miye Oni,20658023,SG/SF/F/G/UTIL,3100,SAS@UTA 12/17/2021 09:00PM ET,UTA,1.34
PG,Tre Jones (20658039),Tre Jones,20658039,PG/G/UTIL,3100,SAS@UTA 12/17/2021 09:00PM ET,SAS,9.25
SG,Kendrick Nunn (20658007),Kendrick Nunn,20658007,SG/G/UTIL,3100,LAL@MIN 12/17/2021 10:00PM ET,LAL,0
