Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF,Nino Johnson (20474890),Nino Johnson,20474890,CPT,1500,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
PG/SG,Mitch Ballock (20474915),Mitch Ballock,20474915,UTIL,1400,UTA@CLE 12/05/2021 03:30PM ET,CLE,0
SF,Elijah Hughes (20474916),Elijah Hughes,20474916,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0.46
PG,Kevin Pangos (20474917),Kevin Pangos,20474917,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,1.34
PF/C,Eric Paschall (20474918),Eric Paschall,20474918,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,7.82
PG,Kyle Guy (20474919),Kyle Guy,20474919,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,0
PF,Ersan Ilyasova (20474920),Ersan Ilyasova,20474920,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
C,Anderson Varejao (20474921),Anderson Varejao,20474921,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,0
SF/PF,Lamar Stevens (20474922),Lamar Stevens,20474922,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,6.08
PG/SG,MaCio Teague (20474923),MaCio Teague,20474923,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
PG/SG,Derrick Alston Jr. (20474924),Derrick Alston Jr.,20474924,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
SG,Justin James (20474925),Justin James,20474925,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,0
SG/SF,Miye Oni (20474926),Miye Oni,20474926,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,1.1
C,Udoka Azubuike (20474927),Udoka Azubuike,20474927,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,1.62
PF,Malik Fitts (20474928),Malik Fitts,20474928,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0.83
SG/SF,Dylan Windler (20474929),Dylan Windler,20474929,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,7.28
PF,Jarrell Brantley (20474930),Jarrell Brantley,20474930,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
C,Tacko Fall (20474931),Tacko Fall,20474931,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,CLE,1.54
C,Marques Bolden (20474932),Marques Bolden,20474932,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
PF,Nino Johnson (20474933),Nino Johnson,20474933,UTIL,1000,UTA@CLE 12/05/2021 03:30PM ET,UTA,0
