,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
38,PF,Jerami Grant (20481783),Jerami Grant,20481783,PF/F/UTIL,7600,OKC@DET 12/06/2021 07:00PM ET,DET,34.07
39,SG,Jamal Murray (20481792),Jamal Murray,20481792,SG/G/UTIL,7500,DEN@CHI 12/06/2021 08:00PM ET,DEN,0.0
40,PG,Kyle Lowry (20481789),Kyle Lowry,20481789,PG/G/UTIL,7500,MEM@MIA 12/06/2021 07:30PM ET,MIA,32.56
41,PF/C,Draymond Green (20481797),Draymond Green,20481797,PF/C/F/UTIL,7400,ORL@GSW 12/06/2021 10:00PM ET,GSW,33.25
42,C,Deandre Ayton (20481795),Deandre Ayton,20481795,C/UTIL,7400,SAS@PHX 12/06/2021 09:00PM ET,PHX,35.65
43,PG/SG,Terry Rozier (20481801),Terry Rozier,20481801,PG/SG/G/UTIL,7300,PHI@CHA 12/06/2021 07:00PM ET,CHA,31.8
44,PG/SG,Tyler Herro (20481805),Tyler Herro,20481805,PG/SG/G/UTIL,7300,MEM@MIA 12/06/2021 07:30PM ET,MIA,35.33
45,SG/SF,Will Barton (20481813),Will Barton,20481813,SG/SF/F/G/UTIL,7200,DEN@CHI 12/06/2021 08:00PM ET,DEN,31.98
46,PF/C,Jaren Jackson Jr. (20481809),Jaren Jackson Jr.,20481809,PF/C/F/UTIL,7200,MEM@MIA 12/06/2021 07:30PM ET,MEM,30.35
47,PF/C,John Collins (20481818),John Collins,20481818,PF/C/F/UTIL,7100,ATL@MIN 12/06/2021 08:00PM ET,ATL,34.96
48,C,Jusuf Nurkic (20481822),Jusuf Nurkic,20481822,C/UTIL,7100,LAC@POR 12/06/2021 10:00PM ET,POR,32.16
49,SF/PF,Gordon Hayward (20481824),Gordon Hayward,20481824,SF/PF/F/UTIL,7000,PHI@CHA 12/06/2021 07:00PM ET,CHA,31.42
50,PF/C,Wendell Carter Jr. (20481828),Wendell Carter Jr.,20481828,PF/C/F/UTIL,6900,ORL@GSW 12/06/2021 10:00PM ET,ORL,31.99
51,SG/SF,Josh Giddey (20481836),Josh Giddey,20481836,SG/SF/F/G/UTIL,6800,OKC@DET 12/06/2021 07:00PM ET,OKC,30.59
52,PG/SG,Desmond Bane (20481832),Desmond Bane,20481832,PG/SG/G/UTIL,6800,MEM@MIA 12/06/2021 07:30PM ET,MEM,27.17
53,PG,Tyrese Maxey (20481841),Tyrese Maxey,20481841,PG/G/UTIL,6700,PHI@CHA 12/06/2021 07:00PM ET,PHI,31.98
54,PF/C,Evan Mobley (20481844),Evan Mobley,20481844,PF/C/F/UTIL,6600,CLE@MIL 12/06/2021 08:00PM ET,CLE,33.88
55,SG/SF,Andrew Wiggins (20481852),Andrew Wiggins,20481852,SG/SF/F/G/UTIL,6500,ORL@GSW 12/06/2021 10:00PM ET,GSW,29.08
56,PG/SG,Derrick White (20481848),Derrick White,20481848,PG/SG/G/UTIL,6500,SAS@PHX 12/06/2021 09:00PM ET,SAS,29.16
57,SF/PF,Aaron Gordon (20481859),Aaron Gordon,20481859,SF/PF/F/UTIL,6400,DEN@CHI 12/06/2021 08:00PM ET,DEN,27.17
58,C,Mo Bamba (20481857),Mo Bamba,20481857,C/UTIL,6400,ORL@GSW 12/06/2021 10:00PM ET,ORL,31.76
59,SF,Dillon Brooks (20481863),Dillon Brooks,20481863,SF/F/UTIL,6400,MEM@MIA 12/06/2021 07:30PM ET,MEM,27.08
60,PG/SG,Jordan Poole (20481866),Jordan Poole,20481866,PG/SG/G/UTIL,6200,ORL@GSW 12/06/2021 10:00PM ET,GSW,29.72
61,PG,Reggie Jackson (20481870),Reggie Jackson,20481870,PG/G/UTIL,6200,LAC@POR 12/06/2021 10:00PM ET,LAC,29.47
62,PG/SG,Caris LeVert (20481873),Caris LeVert,20481873,PG/SG/G/UTIL,6100,WAS@IND 12/06/2021 07:00PM ET,IND,24.88
63,SF/PF,Franz Wagner (20481879),Franz Wagner,20481879,SF/PF/F/UTIL,6000,ORL@GSW 12/06/2021 10:00PM ET,ORL,26.29
64,SF/PF,Kyle Kuzma (20481883),Kyle Kuzma,20481883,SF/PF/F/UTIL,6000,WAS@IND 12/06/2021 07:00PM ET,WAS,30.94
65,C,Jakob Poeltl (20481877),Jakob Poeltl,20481877,C/UTIL,6000,SAS@PHX 12/06/2021 09:00PM ET,SAS,31.18
66,C,Myles Turner (20481887),Myles Turner,20481887,C/UTIL,5900,WAS@IND 12/06/2021 07:00PM ET,IND,31.15
67,SG/SF,Kelly Oubre Jr. (20481889),Kelly Oubre Jr.,20481889,SG/SF/F/G/UTIL,5800,PHI@CHA 12/06/2021 07:00PM ET,CHA,25.41
68,PF/C,PJ Washington (20481898),PJ Washington,20481898,PF/C/F/UTIL,5700,PHI@CHA 12/06/2021 07:00PM ET,CHA,23.25
69,SF/PF,Lauri Markkanen (20481894),Lauri Markkanen,20481894,SF/PF/F/UTIL,5700,CLE@MIL 12/06/2021 08:00PM ET,CLE,27.15
70,SG/SF,Mikal Bridges (20481902),Mikal Bridges,20481902,SG/SF/F/G/UTIL,5700,SAS@PHX 12/06/2021 09:00PM ET,PHX,24.35
71,PG,Tyus Jones (20481907),Tyus Jones,20481907,PG/G/UTIL,5600,MEM@MIA 12/06/2021 07:30PM ET,MEM,17.4
72,PG,Collin Sexton (20481910),Collin Sexton,20481910,PG/G/UTIL,5600,CLE@MIL 12/06/2021 08:00PM ET,CLE,24.14
73,PG,Ricky Rubio (20481913),Ricky Rubio,20481913,PG/G/UTIL,5600,CLE@MIL 12/06/2021 08:00PM ET,CLE,30.24
74,PF,Keldon Johnson (20481916),Keldon Johnson,20481916,PF/F/UTIL,5600,SAS@PHX 12/06/2021 09:00PM ET,SAS,28.4
75,PF,Michael Porter Jr. (20481933),Michael Porter Jr.,20481933,PF/F/UTIL,5500,DEN@CHI 12/06/2021 08:00PM ET,DEN,23.64
76,C,Isaiah Stewart (20481924),Isaiah Stewart,20481924,C/UTIL,5500,OKC@DET 12/06/2021 07:00PM ET,DET,21.89
77,PG,Spencer Dinwiddie (20481930),Spencer Dinwiddie,20481930,PG/G/UTIL,5500,WAS@IND 12/06/2021 07:00PM ET,WAS,28.84
78,SG/SF,Cedi Osman (20481919),Cedi Osman,20481919,SG/SF/F/G/UTIL,5500,CLE@MIL 12/06/2021 08:00PM ET,CLE,20.72
79,PF/C,Jarred Vanderbilt (20481926),Jarred Vanderbilt,20481926,PF/C/F/UTIL,5500,ATL@MIN 12/06/2021 08:00PM ET,MIN,21.81
80,SG/SF,Luguentz Dort (20481936),Luguentz Dort,20481936,SG/SF/F/G/UTIL,5400,OKC@DET 12/06/2021 07:00PM ET,OKC,27.42
81,SG,Seth Curry (20481944),Seth Curry,20481944,SG/G/UTIL,5300,PHI@CHA 12/06/2021 07:00PM ET,PHI,26.06
82,SG,Klay Thompson (20481947),Klay Thompson,20481947,SG/G/UTIL,5300,ORL@GSW 12/06/2021 10:00PM ET,GSW,0.0
83,PG,Victor Oladipo (20481941),Victor Oladipo,20481941,PG/G/UTIL,5300,MEM@MIA 12/06/2021 07:30PM ET,MIA,0.0
84,PG,Dennis Smith Jr. (20481950),Dennis Smith Jr.,20481950,PG/G/UTIL,5300,LAC@POR 12/06/2021 10:00PM ET,POR,14.77
85,SF/PF,Saddiq Bey (20481955),Saddiq Bey,20481955,SF/PF/F/UTIL,5200,OKC@DET 12/06/2021 07:00PM ET,DET,26.3
86,C,Montrezl Harrell (20481953),Montrezl Harrell,20481953,C/UTIL,5200,WAS@IND 12/06/2021 07:00PM ET,WAS,31.82
87,SG/SF,Pat Connaughton (20481963),Pat Connaughton,20481963,SG/SF/F/G/UTIL,5200,CLE@MIL 12/06/2021 08:00PM ET,MIL,24.2
88,PG/SG,Anfernee Simons (20481959),Anfernee Simons,20481959,PG/SG/G/UTIL,5200,LAC@POR 12/06/2021 10:00PM ET,POR,20.25
89,PG/SG,Monte Morris (20481970),Monte Morris,20481970,PG/SG/G/UTIL,5100,DEN@CHI 12/06/2021 08:00PM ET,DEN,22.94
90,PG,Jalen Suggs (20481974),Jalen Suggs,20481974,PG/G/UTIL,5100,ORL@GSW 12/06/2021 10:00PM ET,ORL,24.04
91,C,Brook Lopez (20481968),Brook Lopez,20481968,C/UTIL,5100,CLE@MIL 12/06/2021 08:00PM ET,MIL,23.25
92,C,Ivica Zubac (20481977),Ivica Zubac,20481977,C/UTIL,5100,LAC@POR 12/06/2021 10:00PM ET,LAC,24.8
93,PG/SG,Alex Caruso (20481985),Alex Caruso,20481985,PG/SG/G/UTIL,5000,DEN@CHI 12/06/2021 08:00PM ET,CHI,24.33
94,PG,Markelle Fultz (20481994),Markelle Fultz,20481994,PG/G/UTIL,5000,ORL@GSW 12/06/2021 10:00PM ET,ORL,0.0
95,C,Dewayne Dedmon (20481979),Dewayne Dedmon,20481979,C/UTIL,5000,MEM@MIA 12/06/2021 07:30PM ET,MIA,15.09
96,SG/SF,Kevin Huerter (20481989),Kevin Huerter,20481989,SG/SF/F/G/UTIL,5000,ATL@MIN 12/06/2021 08:00PM ET,ATL,19.78
97,PF/C,Nicolas Batum (20481981),Nicolas Batum,20481981,PF/C/F/UTIL,5000,LAC@POR 12/06/2021 10:00PM ET,LAC,23.52
98,SF,Norman Powell (20481997),Norman Powell,20481997,SF/F/UTIL,5000,LAC@POR 12/06/2021 10:00PM ET,POR,24.8
99,C,Andre Drummond (20482004),Andre Drummond,20482004,C/UTIL,4900,PHI@CHA 12/06/2021 07:00PM ET,PHI,26.27
100,C,Daniel Gafford (20482002),Daniel Gafford,20482002,C/UTIL,4900,WAS@IND 12/06/2021 07:00PM ET,WAS,22.48
101,PF/C,Kevin Love (20482006),Kevin Love,20482006,PF/C/F/UTIL,4900,CLE@MIL 12/06/2021 08:00PM ET,CLE,24.19
102,C,Frank Kaminsky (20482000),Frank Kaminsky,20482000,C/UTIL,4900,SAS@PHX 12/06/2021 09:00PM ET,PHX,21.75
103,PF,Marcus Morris Sr. (20482010),Marcus Morris Sr.,20482010,PF/F/UTIL,4900,LAC@POR 12/06/2021 10:00PM ET,LAC,21.22
104,C,Kelly Olynyk (20482015),Kelly Olynyk,20482015,C/UTIL,4800,OKC@DET 12/06/2021 07:00PM ET,DET,26.88
105,C,Steven Adams (20482013),Steven Adams,20482013,C/UTIL,4800,MEM@MIA 12/06/2021 07:30PM ET,MEM,23.64
106,PG,Patrick Beverley (20482017),Patrick Beverley,20482017,PG/G/UTIL,4800,ATL@MIN 12/06/2021 08:00PM ET,MIN,24.12
107,SF/PF,Jeff Green (20482024),Jeff Green,20482024,SF/PF/F/UTIL,4700,DEN@CHI 12/06/2021 08:00PM ET,DEN,16.24
108,SG,Chris Duarte (20482034),Chris Duarte,20482034,SG/G/UTIL,4700,WAS@IND 12/06/2021 07:00PM ET,IND,23.42
109,PG/SG,De'Anthony Melton (20482020),De'Anthony Melton,20482020,PG/SG/G/UTIL,4700,MEM@MIA 12/06/2021 07:30PM ET,MEM,23.88
110,PG,Donte DiVincenzo (20482028),Donte DiVincenzo,20482028,PG/G/UTIL,4700,CLE@MIL 12/06/2021 08:00PM ET,MIL,0.0
111,PF,Danilo Gallinari (20482031),Danilo Gallinari,20482031,PF/F/UTIL,4700,ATL@MIN 12/06/2021 08:00PM ET,ATL,17.66
112,PG,Killian Hayes (20482047),Killian Hayes,20482047,PG/G/UTIL,4600,OKC@DET 12/06/2021 07:00PM ET,DET,19.59
113,SF/PF,Otto Porter Jr. (20482039),Otto Porter Jr.,20482039,SF/PF/F/UTIL,4600,ORL@GSW 12/06/2021 10:00PM ET,GSW,18.25
114,C,Thomas Bryant (20482037),Thomas Bryant,20482037,C/UTIL,4600,WAS@IND 12/06/2021 07:00PM ET,WAS,0.0
115,PG/SG,Bogdan Bogdanovic (20482043),Bogdan Bogdanovic,20482043,PG/SG/G/UTIL,4600,ATL@MIN 12/06/2021 08:00PM ET,ATL,22.04
116,C,Rui Hachimura (20482050),Rui Hachimura,20482050,C/UTIL,4500,WAS@IND 12/06/2021 07:00PM ET,WAS,0.0
117,PF,T.J. Warren (20482059),T.J. Warren,20482059,PF/F/UTIL,4500,WAS@IND 12/06/2021 07:00PM ET,IND,0.0
118,PF,Dean Wade (20482062),Dean Wade,20482062,PF/F/UTIL,4500,CLE@MIL 12/06/2021 08:00PM ET,CLE,12.62
119,PF,Jae Crowder (20482056),Jae Crowder,20482056,PF/F/UTIL,4500,SAS@PHX 12/06/2021 09:00PM ET,PHX,20.83
120,PG/SG,Eric Bledsoe (20482052),Eric Bledsoe,20482052,PG/SG/G/UTIL,4500,LAC@POR 12/06/2021 10:00PM ET,LAC,22.69
121,PG/SG,Grayson Allen (20482069),Grayson Allen,20482069,PG/SG/G/UTIL,4400,CLE@MIL 12/06/2021 08:00PM ET,MIL,23.72
122,SG,Malik Beasley (20482078),Malik Beasley,20482078,SG/G/UTIL,4400,ATL@MIN 12/06/2021 08:00PM ET,MIN,19.08
123,SF/PF,Cameron Johnson (20482065),Cameron Johnson,20482065,SF/PF/F/UTIL,4400,SAS@PHX 12/06/2021 09:00PM ET,PHX,17.99
124,SG/SF,Luke Kennard (20482073),Luke Kennard,20482073,SG/SF/F/G/UTIL,4400,LAC@POR 12/06/2021 10:00PM ET,LAC,20.07
125,C,Mason Plumlee (20482088),Mason Plumlee,20482088,C/UTIL,4300,PHI@CHA 12/06/2021 07:00PM ET,CHA,23.31
126,C,James Wiseman (20482086),James Wiseman,20482086,C/UTIL,4300,ORL@GSW 12/06/2021 10:00PM ET,GSW,0.0
127,PG,Michael Carter-Williams (20482099),Michael Carter-Williams,20482099,PG/G/UTIL,4300,ORL@GSW 12/06/2021 10:00PM ET,ORL,0.0
128,SF/PF,Kyle Anderson (20482090),Kyle Anderson,20482090,SF/PF/F/UTIL,4300,MEM@MIA 12/06/2021 07:30PM ET,MEM,20.6
129,SG/SF,Duncan Robinson (20482094),Duncan Robinson,20482094,SG/SF/F/G/UTIL,4300,MEM@MIA 12/06/2021 07:30PM ET,MIA,20.67
130,PG/SF,Terance Mann (20482081),Terance Mann,20482081,PG/SF/F/G/UTIL,4300,LAC@POR 12/06/2021 10:00PM ET,LAC,21.04
131,SG/SF,Kentavious Caldwell-Pope (20482102),Kentavious Caldwell-Pope,20482102,SG/SF/F/G/UTIL,4200,WAS@IND 12/06/2021 07:00PM ET,WAS,22.15
132,PG,T.J. McConnell (20482107),T.J. McConnell,20482107,PG/G/UTIL,4200,WAS@IND 12/06/2021 07:00PM ET,IND,22.19
133,PG,Facundo Campazzo (20482126),Facundo Campazzo,20482126,PG/G/UTIL,4100,DEN@CHI 12/06/2021 08:00PM ET,DEN,13.95
134,SF/PF,Georges Niang (20482110),Georges Niang,20482110,SF/PF/F/UTIL,4100,PHI@CHA 12/06/2021 07:00PM ET,PHI,19.9
135,PF/C,Jeremiah Robinson-Earl (20482118),Jeremiah Robinson-Earl,20482118,PF/C/F/UTIL,4100,OKC@DET 12/06/2021 07:00PM ET,OKC,17.64
136,PF,Juan Toscano-Anderson (20482129),Juan Toscano-Anderson,20482129,PF/F/UTIL,4100,ORL@GSW 12/06/2021 10:00PM ET,GSW,14.17
137,PF/C,Naz Reid (20482114),Naz Reid,20482114,PF/C/F/UTIL,4100,ATL@MIN 12/06/2021 08:00PM ET,MIN,17.86
138,PG/SG,Cameron Payne (20482122),Cameron Payne,20482122,PG/SG/G/UTIL,4100,SAS@PHX 12/06/2021 09:00PM ET,PHX,19.21
139,PG/SG,Shake Milton (20482135),Shake Milton,20482135,PG/SG/G/UTIL,4000,PHI@CHA 12/06/2021 07:00PM ET,PHI,21.75
140,PF,Darius Bazley (20482132),Darius Bazley,20482132,PF/F/UTIL,4000,OKC@DET 12/06/2021 07:00PM ET,OKC,22.14
141,SG/SF,Gary Harris (20482148),Gary Harris,20482148,SG/SF/F/G/UTIL,4000,ORL@GSW 12/06/2021 10:00PM ET,ORL,13.81
142,PG,Gabe Vincent (20482153),Gabe Vincent,20482153,PG/G/UTIL,4000,MEM@MIA 12/06/2021 07:30PM ET,MIA,13.02
143,PG/SG,Lou Williams (20482139),Lou Williams,20482139,PG/SG/G/UTIL,4000,ATL@MIN 12/06/2021 08:00PM ET,ATL,11.62
144,SG/SF,Landry Shamet (20482143),Landry Shamet,20482143,SG/SF/F/G/UTIL,4000,SAS@PHX 12/06/2021 09:00PM ET,PHX,14.57
145,SF,Doug McDermott (20482156),Doug McDermott,20482156,SF/F/UTIL,4000,SAS@PHX 12/06/2021 09:00PM ET,SAS,17.38
146,SG/SF,Cody Martin (20482164),Cody Martin,20482164,SG/SF/F/G/UTIL,3900,PHI@CHA 12/06/2021 07:00PM ET,CHA,20.92
147,SG/SF,Justin Holiday (20482169),Justin Holiday,20482169,SG/SF/F/G/UTIL,3900,WAS@IND 12/06/2021 07:00PM ET,IND,18.27
148,SG/SF,Caleb Martin (20482159),Caleb Martin,20482159,SG/SF/F/G/UTIL,3900,MEM@MIA 12/06/2021 07:30PM ET,MIA,14.43
149,PF/C,Zeke Nnaji (20482185),Zeke Nnaji,20482185,PF/C/F/UTIL,3800,DEN@CHI 12/06/2021 08:00PM ET,DEN,14.78
150,PG/SG,Ty Jerome (20482189),Ty Jerome,20482189,PG/SG/G/UTIL,3800,OKC@DET 12/06/2021 07:00PM ET,OKC,12.43
151,SG/SF,Max Strus (20482174),Max Strus,20482174,SG/SF/F/G/UTIL,3800,MEM@MIA 12/06/2021 07:30PM ET,MIA,15.98
152,C,DeMarcus Cousins (20482179),DeMarcus Cousins,20482179,C/UTIL,3800,CLE@MIL 12/06/2021 08:00PM ET,MIL,17.88
153,SF/PF,Devin Vassell (20482181),Devin Vassell,20482181,SF/PF/F/UTIL,3800,SAS@PHX 12/06/2021 09:00PM ET,SAS,22.5
154,PF/C,JaMychal Green (20482197),JaMychal Green,20482197,PF/C/F/UTIL,3700,DEN@CHI 12/06/2021 08:00PM ET,DEN,13.44
155,PG/SG,Tre Mann (20482201),Tre Mann,20482201,PG/SG/G/UTIL,3700,OKC@DET 12/06/2021 07:00PM ET,OKC,11.36
156,PG,Cory Joseph (20482210),Cory Joseph,20482210,PG/G/UTIL,3700,OKC@DET 12/06/2021 07:00PM ET,DET,15.68
157,SG/SF,Terrence Ross (20482205),Terrence Ross,20482205,SG/SF/F/G/UTIL,3700,ORL@GSW 12/06/2021 10:00PM ET,ORL,16.92
158,PF/C,Brandon Clarke (20482193),Brandon Clarke,20482193,PF/C/F/UTIL,3700,MEM@MIA 12/06/2021 07:30PM ET,MEM,17.59
159,PF,De'Andre Hunter (20482213),De'Andre Hunter,20482213,PF/F/UTIL,3700,ATL@MIN 12/06/2021 08:00PM ET,ATL,17.04
160,PF/C,Larry Nance Jr. (20482216),Larry Nance Jr.,20482216,PF/C/F/UTIL,3700,LAC@POR 12/06/2021 10:00PM ET,POR,16.96
161,SG/SF,Davon Reed (20482228),Davon Reed,20482228,SG/SF/F/G/UTIL,3600,DEN@CHI 12/06/2021 08:00PM ET,DEN,23.25
162,SF/PF,Derrick Jones Jr. (20482241),Derrick Jones Jr.,20482241,SF/PF/F/UTIL,3600,DEN@CHI 12/06/2021 08:00PM ET,CHI,14.56
163,SG,Frank Jackson (20482238),Frank Jackson,20482238,SG/G/UTIL,3600,OKC@DET 12/06/2021 07:00PM ET,DET,14.4
164,C,Kevon Looney (20482222),Kevon Looney,20482222,C/UTIL,3600,ORL@GSW 12/06/2021 10:00PM ET,GSW,16.99
165,SG/SF,Isaac Okoro (20482233),Isaac Okoro,20482233,SG/SF/F/G/UTIL,3600,CLE@MIL 12/06/2021 08:00PM ET,CLE,17.97
166,C,JaVale McGee (20482220),JaVale McGee,20482220,C/UTIL,3600,SAS@PHX 12/06/2021 09:00PM ET,PHX,21.17
167,PF/C,Robert Covington (20482224),Robert Covington,20482224,PF/C/F/UTIL,3600,LAC@POR 12/06/2021 10:00PM ET,POR,18.19
168,PG/SG,Coby White (20482255),Coby White,20482255,PG/SG/G/UTIL,3500,DEN@CHI 12/06/2021 08:00PM ET,CHI,11.69
169,PG/SG,Bones Hyland (20482259),Bones Hyland,20482259,PG/SG/G/UTIL,3500,DEN@CHI 12/06/2021 08:00PM ET,DEN,15.2
170,PG/SF,Kenrich Williams (20482263),Kenrich Williams,20482263,PG/SF/F/G/UTIL,3500,OKC@DET 12/06/2021 07:00PM ET,OKC,15.43
171,SF/PF,Chuma Okeke (20482247),Chuma Okeke,20482247,SF/PF/F/UTIL,3500,ORL@GSW 12/06/2021 10:00PM ET,ORL,15.81
172,PG,Raul Neto (20482273),Raul Neto,20482273,PG/G/UTIL,3500,WAS@IND 12/06/2021 07:00PM ET,WAS,14.9
173,PF/C,Xavier Tillman (20482251),Xavier Tillman,20482251,PF/C/F/UTIL,3500,MEM@MIA 12/06/2021 07:30PM ET,MEM,13.23
174,SG/SF,Lonnie Walker IV (20482268),Lonnie Walker IV,20482268,SG/SF/F/G/UTIL,3500,SAS@PHX 12/06/2021 09:00PM ET,SAS,20.2
175,C,Isaiah Hartenstein (20482245),Isaiah Hartenstein,20482245,C/UTIL,3500,LAC@POR 12/06/2021 10:00PM ET,LAC,19.27
176,SG/SF,Troy Brown Jr. (20482276),Troy Brown Jr.,20482276,SG/SF/F/G/UTIL,3400,DEN@CHI 12/06/2021 08:00PM ET,CHI,7.48
177,PG,Ish Smith (20482295),Ish Smith,20482295,PG/G/UTIL,3400,PHI@CHA 12/06/2021 07:00PM ET,CHA,11.01
178,SF,Danny Green (20482301),Danny Green,20482301,SF/F/UTIL,3400,PHI@CHA 12/06/2021 07:00PM ET,PHI,17.34
179,PF/C,Trey Lyles (20482291),Trey Lyles,20482291,PF/C/F/UTIL,3400,OKC@DET 12/06/2021 07:00PM ET,DET,14.8
180,SF/PF,Deni Avdija (20482287),Deni Avdija,20482287,SF/PF/F/UTIL,3400,WAS@IND 12/06/2021 07:00PM ET,WAS,16.86
