Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
SG/SF,Wayne Ellington (20709461),Wayne Ellington,20709461,SG/SF/F/G/UTIL,3900,PHX@LAL 12/21/2021 10:00PM ET,LAL,12.02
C,DeAndre Jordan (20709474),DeAndre Jordan,20709474,C/UTIL,3800,PHX@LAL 12/21/2021 10:00PM ET,LAL,14.37
PG,Rajon Rondo (20709458),Rajon Rondo,20709458,PG/G/UTIL,3700,PHX@LAL 12/21/2021 10:00PM ET,LAL,13.78
SG/SF,Landry Shamet (20709596),Landry Shamet,20709596,SG/SF/F/G/UTIL,3600,PHX@LAL 12/21/2021 10:00PM ET,PHX,15.18
SG,Reggie Bullock (20709492),Reggie Bullock,20709492,SG/G/UTIL,3500,MIN@DAL 12/21/2021 08:30PM ET,DAL,11.40
C,Willie Cauley-Stein (20709531),Willie Cauley-Stein,20709531,C/UTIL,3400,MIN@DAL 12/21/2021 08:30PM ET,DAL,6.11
SF/PF,Jaden McDaniels (20709700),Jaden McDaniels,20709700,SF/PF/F/UTIL,3400,MIN@DAL 12/21/2021 08:30PM ET,MIN,15.89
PF,Trevor Ariza (20709453),Trevor Ariza,20709453,PF/F/UTIL,3400,PHX@LAL 12/21/2021 10:00PM ET,LAL,7.75
PG,Jaylen Nowell (20709662),Jaylen Nowell,20709662,PG/G/UTIL,3300,MIN@DAL 12/21/2021 08:30PM ET,MIN,9.05
SF/PF,Josh Green (20709707),Josh Green,20709707,SF/PF/F/UTIL,3300,MIN@DAL 12/21/2021 08:30PM ET,DAL,5.88
PG,Elfrid Payton (20709516),Elfrid Payton,20709516,PG/G/UTIL,3300,PHX@LAL 12/21/2021 10:00PM ET,PHX,10.08
C,Dwight Powell (20709490),Dwight Powell,20709490,C/UTIL,3200,MIN@DAL 12/21/2021 08:30PM ET,DAL,14.16
PF/C,Naz Reid (20709685),Naz Reid,20709685,PF/C/F/UTIL,3200,MIN@DAL 12/21/2021 08:30PM ET,MIN,16.77
SF/PF,Abdel Nader (20709519),Abdel Nader,20709519,SF/PF/F/UTIL,3200,PHX@LAL 12/21/2021 10:00PM ET,PHX,7.05
SF/PF,Taurean Prince (20709523),Taurean Prince,20709523,SF/PF/F/UTIL,3100,MIN@DAL 12/21/2021 08:30PM ET,MIN,9.83
SG/SF,Sterling Brown (20709533),Sterling Brown,20709533,SG/SF/F/G/UTIL,3100,MIN@DAL 12/21/2021 08:30PM ET,DAL,9.21
SG,Avery Bradley (20709482),Avery Bradley,20709482,SG/G/UTIL,3100,PHX@LAL 12/21/2021 10:00PM ET,LAL,12.71
PF/C,Jalen Smith (20709676),Jalen Smith,20709676,PF/C/F/UTIL,3100,PHX@LAL 12/21/2021 10:00PM ET,PHX,9.02
C,Boban Marjanovic (20709498),Boban Marjanovic,20709498,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,7.55
SF/PF,Jake Layman (20709527),Jake Layman,20709527,SF/PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,2.54
PG,Jordan McLaughlin (20709564),Jordan McLaughlin,20709564,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,7.12
PF,Chris Silva (20709586),Chris Silva,20709586,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SG/SF,Josh Okogie (20709601),Josh Okogie,20709601,SG/SF/F/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,8.3
PF,Eugene Omoruyi (20709608),Eugene Omoruyi,20709608,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,4.81
PG,JaQuori McLaughlin (20709611),JaQuori McLaughlin,20709611,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,1
PG,Carlik Jones (20709617),Carlik Jones,20709617,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
C,Nathan Knight (20709625),Nathan Knight,20709625,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,4.48
PG,Frank Ntilikina (20709631),Frank Ntilikina,20709631,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,9.36
PG,McKinley Wright IV (20709642),McKinley Wright IV,20709642,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,3
PG,Isaiah Miller (20709645),Isaiah Miller,20709645,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SG,Matt Lewis (20709652),Matt Lewis,20709652,SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SG,Brian Bowen II (20709659),Brian Bowen II,20709659,SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,0
SF,Feron Hunt (20709670),Feron Hunt,20709670,SF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
C,Moses Brown (20709683),Moses Brown,20709683,C/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,7.05
PG,Tyrell Terry (20709697),Tyrell Terry,20709697,PG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
PF,Nicolo Melli (20709704),Nicolo Melli,20709704,PF/F/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,DAL,0
PG/SG,Leandro Bolmaro (20709711),Leandro Bolmaro,20709711,PG/SG/G/UTIL,3000,MIN@DAL 12/21/2021 08:30PM ET,MIN,4.40
PG,Chasson Randle (20709504),Chasson Randle,20709504,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
SG,Kendrick Nunn (20709538),Kendrick Nunn,20709538,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SF/PF,Ish Wainright (20709541),Ish Wainright,20709541,SF/PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,4.05
PG,Frank Mason III (20709549),Frank Mason III,20709549,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
C,Dario Saric (20709552),Dario Saric,20709552,C/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
SF/PF,Chandler Hutchison (20709576),Chandler Hutchison,20709576,SF/PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,2.05
SF,Cameron Oliver (20709593),Cameron Oliver,20709593,SF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
C,Jay Huff (20709606),Jay Huff,20709606,C/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,3
PF,Kostas Antetokounmpo (20709614),Kostas Antetokounmpo,20709614,PF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SG/SF,Austin Reaves (20709620),Austin Reaves,20709620,SG/SF/F/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,11.32
SG,Ty-Shon Alexander (20709634),Ty-Shon Alexander,20709634,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,PHX,0
SG,Chaundee Brown Jr. (20709637),Chaundee Brown Jr.,20709637,SG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,2
PG,Mac McClung (20709680),Mac McClung,20709680,PG/G/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,0
SF,Sekou Doumbouya (20709689),Sekou Doumbouya,20709689,SF/F/UTIL,3000,PHX@LAL 12/21/2021 10:00PM ET,LAL,15.5
