Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Nikola Vucevic (20682261),Nikola Vucevic,20682261,C/UTIL,9200,LAL@CHI 12/19/2021 08:00PM ET,CHI,38.32
SF,Jimmy Butler (20682258),Jimmy Butler,20682258,SF/F/UTIL,9200,MIA@DET 12/19/2021 06:00PM ET,MIA,42.39
C,Zion Williamson (20682263),Zion Williamson,20682263,C/UTIL,9100,Postponed,NOP,0
PG,Ja Morant (20682265),Ja Morant,20682265,PG/G/UTIL,9000,POR@MEM 12/19/2021 06:00PM ET,MEM,44.5
SG/SF,Brandon Ingram (20682268),Brandon Ingram,20682268,SG/SF/F/G/UTIL,8900,Postponed,NOP,40.05
PF,Kristaps Porzingis (20682277),Kristaps Porzingis,20682277,PF/F/UTIL,8800,DAL@MIN 12/19/2021 08:00PM ET,DAL,38.19
PG/SG,Devin Booker (20682273),Devin Booker,20682273,PG/SG/G/UTIL,8800,CHA@PHX 12/19/2021 08:00PM ET,PHX,38.20
C,Bam Adebayo (20682280),Bam Adebayo,20682280,C/UTIL,8700,MIA@DET 12/19/2021 06:00PM ET,MIA,38.35
PF,Tobias Harris (20682282),Tobias Harris,20682282,PF/F/UTIL,8700,Postponed,PHI,35.10
PG,Kyrie Irving (20682285),Kyrie Irving,20682285,PG/G/UTIL,8600,Postponed,BKN,0
PG/SG,CJ McCollum (20682288),CJ McCollum,20682288,PG/SG/G/UTIL,8500,POR@MEM 12/19/2021 06:00PM ET,POR,36.66
PG/SG,Cade Cunningham (20682292),Cade Cunningham,20682292,PG/SG/G/UTIL,8400,MIA@DET 12/19/2021 06:00PM ET,DET,35.11
PG,Kyle Lowry (20682296),Kyle Lowry,20682296,PG/G/UTIL,8300,MIA@DET 12/19/2021 06:00PM ET,MIA,34.14
C,Deandre Ayton (20682299),Deandre Ayton,20682299,C/UTIL,8200,CHA@PHX 12/19/2021 08:00PM ET,PHX,36.12
C,Jarrett Allen (20682301),Jarrett Allen,20682301,C/UTIL,8100,Postponed,CLE,37.66
C,Jonas Valanciunas (20682303),Jonas Valanciunas,20682303,C/UTIL,8000,Postponed,NOP,41.12
PG,Ben Simmons (20682305),Ben Simmons,20682305,PG/G/UTIL,8000,Postponed,PHI,0
SG/SF,Anthony Edwards (20682308),Anthony Edwards,20682308,SG/SF/F/G/UTIL,7900,DAL@MIN 12/19/2021 08:00PM ET,MIN,39.31
PG/SG,Darius Garland (20682313),Darius Garland,20682313,PG/SG/G/UTIL,7800,Postponed,CLE,36.47
PG/SG,Patty Mills (20682317),Patty Mills,20682317,PG/SG/G/UTIL,7700,Postponed,BKN,22.66
PG,Lonzo Ball (20682328),Lonzo Ball,20682328,PG/G/UTIL,7600,LAL@CHI 12/19/2021 08:00PM ET,CHI,32.98
PG,De'Aaron Fox (20682321),De'Aaron Fox,20682321,PG/G/UTIL,7600,SAS@SAC 12/19/2021 06:00PM ET,SAC,36.28
SF/PF,Miles Bridges (20682324),Miles Bridges,20682324,SF/PF/F/UTIL,7600,CHA@PHX 12/19/2021 08:00PM ET,CHA,38.78
C,Clint Capela (20682331),Clint Capela,20682331,C/UTIL,7500,Postponed,ATL,35.06
PG/SG,D'Angelo Russell (20682333),D'Angelo Russell,20682333,PG/SG/G/UTIL,7400,DAL@MIN 12/19/2021 08:00PM ET,MIN,36.86
PF,Jerami Grant (20682337),Jerami Grant,20682337,PF/F/UTIL,7200,MIA@DET 12/19/2021 06:00PM ET,DET,34.38
SG,Jamal Murray (20682340),Jamal Murray,20682340,SG/G/UTIL,7100,Postponed,DEN,0
PG/SG,Jalen Brunson (20682343),Jalen Brunson,20682343,PG/SG/G/UTIL,7100,DAL@MIN 12/19/2021 08:00PM ET,DAL,28.83
PG/SG,Tyler Herro (20682347),Tyler Herro,20682347,PG/SG/G/UTIL,7000,MIA@DET 12/19/2021 06:00PM ET,MIA,33.47
PG/SG,Tyrese Haliburton (20682351),Tyrese Haliburton,20682351,PG/SG/G/UTIL,6900,SAS@SAC 12/19/2021 06:00PM ET,SAC,31.04
PF/C,Evan Mobley (20682357),Evan Mobley,20682357,PF/C/F/UTIL,6800,Postponed,CLE,33.28
C,Jusuf Nurkic (20682355),Jusuf Nurkic,20682355,C/UTIL,6800,POR@MEM 12/19/2021 06:00PM ET,POR,32.22
PF/C,John Collins (20682361),John Collins,20682361,PF/C/F/UTIL,6700,Postponed,ATL,34.66
PG/SG,Derrick White (20682365),Derrick White,20682365,PG/SG/G/UTIL,6700,SAS@SAC 12/19/2021 06:00PM ET,SAS,31.02
SF/PF,Gordon Hayward (20682369),Gordon Hayward,20682369,SF/PF/F/UTIL,6700,CHA@PHX 12/19/2021 08:00PM ET,CHA,32.53
PF/C,Jaren Jackson Jr. (20682373),Jaren Jackson Jr.,20682373,PF/C/F/UTIL,6600,POR@MEM 12/19/2021 06:00PM ET,MEM,30.65
PG/SG,Terry Rozier (20682377),Terry Rozier,20682377,PG/SG/G/UTIL,6600,CHA@PHX 12/19/2021 08:00PM ET,CHA,30.52
SF,Norman Powell (20682381),Norman Powell,20682381,SF/F/UTIL,6500,POR@MEM 12/19/2021 06:00PM ET,POR,27.06
SG,Seth Curry (20682389),Seth Curry,20682389,SG/G/UTIL,6400,Postponed,PHI,26.54
SG/SF,Kelly Oubre Jr. (20682384),Kelly Oubre Jr.,20682384,SG/SF/F/G/UTIL,6400,CHA@PHX 12/19/2021 08:00PM ET,CHA,27.40
C,LaMarcus Aldridge (20682395),LaMarcus Aldridge,20682395,C/UTIL,6300,Postponed,BKN,25.46
C,Jakob Poeltl (20682397),Jakob Poeltl,20682397,C/UTIL,6300,SAS@SAC 12/19/2021 06:00PM ET,SAS,30.94
SF/PF,Harrison Barnes (20682399),Harrison Barnes,20682399,SF/PF/F/UTIL,6300,SAS@SAC 12/19/2021 06:00PM ET,SAC,31.62
SF,Dillon Brooks (20682392),Dillon Brooks,20682392,SF/F/UTIL,6300,POR@MEM 12/19/2021 06:00PM ET,MEM,29.86
C,Andre Drummond (20682403),Andre Drummond,20682403,C/UTIL,6300,Postponed,PHI,24.18
SG/SF,Will Barton (20682410),Will Barton,20682410,SG/SF/F/G/UTIL,6200,Postponed,DEN,31.18
SF/PF,Saddiq Bey (20682415),Saddiq Bey,20682415,SF/PF/F/UTIL,6200,MIA@DET 12/19/2021 06:00PM ET,DET,26.65
C,Richaun Holmes (20682405),Richaun Holmes,20682405,C/UTIL,6200,SAS@SAC 12/19/2021 06:00PM ET,SAC,30.03
PG,Tyrese Maxey (20682407),Tyrese Maxey,20682407,PG/G/UTIL,6200,Postponed,PHI,30.98
PG/SG,Desmond Bane (20682419),Desmond Bane,20682419,PG/SG/G/UTIL,6100,POR@MEM 12/19/2021 06:00PM ET,MEM,28.62
PG,Dennis Smith Jr. (20682427),Dennis Smith Jr.,20682427,PG/G/UTIL,6000,POR@MEM 12/19/2021 06:00PM ET,POR,15.91
SF/PF,Josh Hart (20682423),Josh Hart,20682423,SF/PF/F/UTIL,6000,Postponed,NOP,28.73
SF/PF,Aaron Gordon (20682435),Aaron Gordon,20682435,SF/PF/F/UTIL,5900,Postponed,DEN,26.89
PF/C,Blake Griffin (20682444),Blake Griffin,20682444,PF/C/F/UTIL,5900,Postponed,BKN,18.61
SG/SF,Buddy Hield (20682439),Buddy Hield,20682439,SG/SF/F/G/UTIL,5900,SAS@SAC 12/19/2021 06:00PM ET,SAC,26.64
SG/SF,Tim Hardaway Jr. (20682430),Tim Hardaway Jr.,20682430,SG/SF/F/G/UTIL,5900,DAL@MIN 12/19/2021 08:00PM ET,DAL,25.79
PG,Devonte' Graham (20682448),Devonte' Graham,20682448,PG/G/UTIL,5800,Postponed,NOP,27
SG/SF,Cody Martin (20682451),Cody Martin,20682451,SG/SF/F/G/UTIL,5700,CHA@PHX 12/19/2021 08:00PM ET,CHA,23.03
PG,Tyus Jones (20682456),Tyus Jones,20682456,PG/G/UTIL,5600,POR@MEM 12/19/2021 06:00PM ET,MEM,19.62
PF/C,PJ Washington (20682459),PJ Washington,20682459,PF/C/F/UTIL,5600,CHA@PHX 12/19/2021 08:00PM ET,CHA,24.97
SF,Talen Horton-Tucker (20682470),Talen Horton-Tucker,20682470,SF/F/UTIL,5500,LAL@CHI 12/19/2021 08:00PM ET,LAL,24.67
PG/SG,Monte Morris (20682463),Monte Morris,20682463,PG/SG/G/UTIL,5500,Postponed,DEN,24.94
PG,Gabe Vincent (20682467),Gabe Vincent,20682467,PG/G/UTIL,5500,MIA@DET 12/19/2021 06:00PM ET,MIA,16.14
PG,Collin Sexton (20682482),Collin Sexton,20682482,PG/G/UTIL,5400,Postponed,CLE,24.14
PF,Keldon Johnson (20682485),Keldon Johnson,20682485,PF/F/UTIL,5400,SAS@SAC 12/19/2021 06:00PM ET,SAS,27.68
PF/C,Jarred Vanderbilt (20682478),Jarred Vanderbilt,20682478,PF/C/F/UTIL,5400,DAL@MIN 12/19/2021 08:00PM ET,MIN,22.75
SG/SF,Mikal Bridges (20682473),Mikal Bridges,20682473,SG/SF/F/G/UTIL,5400,CHA@PHX 12/19/2021 08:00PM ET,PHX,23.84
PF,Michael Porter Jr. (20682490),Michael Porter Jr.,20682490,PF/F/UTIL,5300,Postponed,DEN,23.64
C,Isaiah Stewart (20682488),Isaiah Stewart,20682488,C/UTIL,5300,MIA@DET 12/19/2021 06:00PM ET,DET,22.42
PG/SG,Shake Milton (20682493),Shake Milton,20682493,PG/SG/G/UTIL,5300,Postponed,PHI,21.58
SF/PF,Lauri Markkanen (20682497),Lauri Markkanen,20682497,SF/PF/F/UTIL,5200,Postponed,CLE,25.08
PG/SG,Alex Caruso (20682508),Alex Caruso,20682508,PG/SG/G/UTIL,5200,LAL@CHI 12/19/2021 08:00PM ET,CHI,24.01
PG/SG,Cameron Thomas (20682512),Cameron Thomas,20682512,PG/SG/G/UTIL,5200,Postponed,BKN,11.55
PG,Patrick Beverley (20682505),Patrick Beverley,20682505,PG/G/UTIL,5200,DAL@MIN 12/19/2021 08:00PM ET,MIN,24.83
PG/SG,Cameron Payne (20682501),Cameron Payne,20682501,PG/SG/G/UTIL,5200,CHA@PHX 12/19/2021 08:00PM ET,PHX,20.35
PG,Ricky Rubio (20682526),Ricky Rubio,20682526,PG/G/UTIL,5100,Postponed,CLE,30.14
C,Dewayne Dedmon (20682520),Dewayne Dedmon,20682520,C/UTIL,5100,MIA@DET 12/19/2021 06:00PM ET,MIA,17.19
SF/PF,Kyle Anderson (20682516),Kyle Anderson,20682516,SF/PF/F/UTIL,5100,POR@MEM 12/19/2021 06:00PM ET,MEM,22.39
SF/PF,Cameron Johnson (20682522),Cameron Johnson,20682522,SF/PF/F/UTIL,5100,CHA@PHX 12/19/2021 08:00PM ET,PHX,19.56
PF/C,Kevin Love (20682529),Kevin Love,20682529,PF/C/F/UTIL,5000,Postponed,CLE,25.76
PG/SF,David Duke Jr. (20682533),David Duke Jr.,20682533,PG/SF/F/G/UTIL,5000,Postponed,BKN,23.8
SG/SF,Kevin Huerter (20682542),Kevin Huerter,20682542,SG/SF/F/G/UTIL,4900,Postponed,ATL,20.28
PG,Victor Oladipo (20682547),Victor Oladipo,20682547,PG/G/UTIL,4900,MIA@DET 12/19/2021 06:00PM ET,MIA,0
C,Steven Adams (20682540),Steven Adams,20682540,C/UTIL,4900,POR@MEM 12/19/2021 06:00PM ET,MEM,24.38
C,Frank Kaminsky (20682538),Frank Kaminsky,20682538,C/UTIL,4900,CHA@PHX 12/19/2021 08:00PM ET,PHX,21.75
SF,Kessler Edwards (20682565),Kessler Edwards,20682565,SF/F/UTIL,4800,Postponed,BKN,19.45
PF/C,P.J. Tucker (20682554),P.J. Tucker,20682554,PF/C/F/UTIL,4800,MIA@DET 12/19/2021 06:00PM ET,MIA,20.52
PF,Chimezie Metu (20682562),Chimezie Metu,20682562,PF/F/UTIL,4800,SAS@SAC 12/19/2021 06:00PM ET,SAC,22.32
PG/SG,De'Anthony Melton (20682558),De'Anthony Melton,20682558,PG/SG/G/UTIL,4800,POR@MEM 12/19/2021 06:00PM ET,MEM,24.02
SF/PF,Dorian Finney-Smith (20682550),Dorian Finney-Smith,20682550,SF/PF/F/UTIL,4800,DAL@MIN 12/19/2021 08:00PM ET,DAL,22.15
SG/SF,Cedi Osman (20682572),Cedi Osman,20682572,SG/SF/F/G/UTIL,4700,Postponed,CLE,20.82
SF,Kent Bazemore (20682584),Kent Bazemore,20682584,SF/F/UTIL,4700,LAL@CHI 12/19/2021 08:00PM ET,LAL,10.81
C,Nicolas Claxton (20682582),Nicolas Claxton,20682582,C/UTIL,4700,Postponed,BKN,15.73
PF/C,Larry Nance Jr. (20682568),Larry Nance Jr.,20682568,PF/C/F/UTIL,4700,POR@MEM 12/19/2021 06:00PM ET,POR,17.95
SG,Malik Beasley (20682577),Malik Beasley,20682577,SG/G/UTIL,4700,DAL@MIN 12/19/2021 08:00PM ET,MIN,20.22
C,JaVale McGee (20682580),JaVale McGee,20682580,C/UTIL,4700,CHA@PHX 12/19/2021 08:00PM ET,PHX,22.71
C,Dwight Howard (20682602),Dwight Howard,20682602,C/UTIL,4600,LAL@CHI 12/19/2021 08:00PM ET,LAL,15.14
SG/SF,Duncan Robinson (20682591),Duncan Robinson,20682591,SG/SF/F/G/UTIL,4600,MIA@DET 12/19/2021 06:00PM ET,MIA,21
PF,Marvin Bagley III (20682596),Marvin Bagley III,20682596,PF/F/UTIL,4600,SAS@SAC 12/19/2021 06:00PM ET,SAC,18.67
PG/SG,Anfernee Simons (20682587),Anfernee Simons,20682587,PG/SG/G/UTIL,4600,POR@MEM 12/19/2021 06:00PM ET,POR,20.59
PF,Jae Crowder (20682599),Jae Crowder,20682599,PF/F/UTIL,4600,CHA@PHX 12/19/2021 08:00PM ET,PHX,21.23
PG/SG,Ayo Dosunmu (20682611),Ayo Dosunmu,20682611,PG/SG/G/UTIL,4500,LAL@CHI 12/19/2021 08:00PM ET,CHI,11.48
C,Kelly Olynyk (20682604),Kelly Olynyk,20682604,C/UTIL,4500,MIA@DET 12/19/2021 06:00PM ET,DET,26.88
SG/SF,Max Strus (20682606),Max Strus,20682606,SG/SF/F/G/UTIL,4500,MIA@DET 12/19/2021 06:00PM ET,MIA,16.33
C,Tristan Thompson (20682615),Tristan Thompson,20682615,C/UTIL,4500,SAS@SAC 12/19/2021 06:00PM ET,SAC,16.01
PG/SG,Bogdan Bogdanovic (20682617),Bogdan Bogdanovic,20682617,PG/SG/G/UTIL,4400,Postponed,ATL,22.04
SF/PF,Jeff Green (20682621),Jeff Green,20682621,SF/PF/F/UTIL,4400,Postponed,DEN,17.17
PG,Saben Lee (20682629),Saben Lee,20682629,PG/G/UTIL,4400,MIA@DET 12/19/2021 06:00PM ET,DET,14.27
PF/C,Robert Covington (20682625),Robert Covington,20682625,PF/C/F/UTIL,4400,POR@MEM 12/19/2021 06:00PM ET,POR,19.39
SF/PF,Danilo Gallinari (20682636),Danilo Gallinari,20682636,SF/PF/F/UTIL,4300,Postponed,ATL,18.57
SG/SF,Isaac Okoro (20682649),Isaac Okoro,20682649,SG/SF/F/G/UTIL,4300,Postponed,CLE,19.15
SG/SF,Hamidou Diallo (20682644),Hamidou Diallo,20682644,SG/SF/F/G/UTIL,4300,MIA@DET 12/19/2021 06:00PM ET,DET,13.99
SF/PF,Nassir Little (20682632),Nassir Little,20682632,SF/PF/F/UTIL,4300,POR@MEM 12/19/2021 06:00PM ET,POR,19.45
PF/C,Herbert Jones (20682640),Herbert Jones,20682640,PF/C/F/UTIL,4300,Postponed,NOP,18.51
PF,Dean Wade (20682658),Dean Wade,20682658,PF/F/UTIL,4200,Postponed,CLE,13.11
PF,Carmelo Anthony (20682664),Carmelo Anthony,20682664,PF/F/UTIL,4200,LAL@CHI 12/19/2021 08:00PM ET,LAL,23.1
SF/PF,Derrick Jones Jr. (20682667),Derrick Jones Jr.,20682667,SF/PF/F/UTIL,4200,LAL@CHI 12/19/2021 08:00PM ET,CHI,15.10
SF,Joe Harris (20682661),Joe Harris,20682661,SF/F/UTIL,4200,Postponed,BKN,20.11
SG,Frank Jackson (20682671),Frank Jackson,20682671,SG/G/UTIL,4200,MIA@DET 12/19/2021 06:00PM ET,DET,15.54
PG/SG,Nickeil Alexander-Walker (20682654),Nickeil Alexander-Walker,20682654,PG/SG/G/UTIL,4200,Postponed,NOP,25.23
PG/SG,Malik Monk (20682674),Malik Monk,20682674,PG/SG/G/UTIL,4100,LAL@CHI 12/19/2021 08:00PM ET,LAL,18.62
PG,Facundo Campazzo (20682684),Facundo Campazzo,20682684,PG/G/UTIL,4100,Postponed,DEN,16.16
SF/PF,Devin Vassell (20682680),Devin Vassell,20682680,SF/PF/F/UTIL,4100,SAS@SAC 12/19/2021 06:00PM ET,SAS,22.23
PF/C,Brandon Clarke (20682687),Brandon Clarke,20682687,PF/C/F/UTIL,4100,POR@MEM 12/19/2021 06:00PM ET,MEM,17.59
C,Mason Plumlee (20682678),Mason Plumlee,20682678,C/UTIL,4100,CHA@PHX 12/19/2021 08:00PM ET,CHA,22.80
SG/SF,Wayne Ellington (20682704),Wayne Ellington,20682704,SG/SF/F/G/UTIL,4000,LAL@CHI 12/19/2021 08:00PM ET,LAL,11.73
SG/SF,Bruce Brown (20682696),Bruce Brown,20682696,SG/SF/F/G/UTIL,4000,Postponed,BKN,17.03
SG/SF,Lonnie Walker IV (20682691),Lonnie Walker IV,20682691,SG/SF/F/G/UTIL,4000,SAS@SAC 12/19/2021 06:00PM ET,SAS,20.31
SF,Danny Green (20682701),Danny Green,20682701,SF/F/UTIL,4000,Postponed,PHI,17.06
PG,Isaiah Thomas (20682720),Isaiah Thomas,20682720,PG/G/UTIL,3900,LAL@CHI 12/19/2021 08:00PM ET,LAL,25
PG/SG,Bones Hyland (20682714),Bones Hyland,20682714,PG/SG/G/UTIL,3900,Postponed,DEN,16.01
C,Day'Ron Sharpe (20682718),Day'Ron Sharpe,20682718,C/UTIL,3900,Postponed,BKN,7.38
SG/SF,Terence Davis (20682709),Terence Davis,20682709,SG/SF/F/G/UTIL,3900,SAS@SAC 12/19/2021 06:00PM ET,SAC,16.75
PG,Rajon Rondo (20682734),Rajon Rondo,20682734,PG/G/UTIL,3800,LAL@CHI 12/19/2021 08:00PM ET,LAL,13.62
SF,Doug McDermott (20682726),Doug McDermott,20682726,SF/F/UTIL,3800,SAS@SAC 12/19/2021 06:00PM ET,SAS,17.21
C,Alex Len (20682729),Alex Len,20682729,C/UTIL,3800,SAS@SAC 12/19/2021 06:00PM ET,SAC,14.99
SG,Ben McLemore (20682723),Ben McLemore,20682723,SG/G/UTIL,3800,POR@MEM 12/19/2021 06:00PM ET,POR,10.82
PG,Trey Burke (20682731),Trey Burke,20682731,PG/G/UTIL,3800,DAL@MIN 12/19/2021 08:00PM ET,DAL,12.83
SF/PF,Troy Brown Jr. (20682753),Troy Brown Jr.,20682753,SF/PF/F/UTIL,3700,LAL@CHI 12/19/2021 08:00PM ET,CHI,9.51
PF,James Johnson (20682750),James Johnson,20682750,PF/F/UTIL,3700,Postponed,BKN,14.38
PG/SG,Davion Mitchell (20682741),Davion Mitchell,20682741,PG/SG/G/UTIL,3700,SAS@SAC 12/19/2021 06:00PM ET,SAC,20.24
PF/C,Maxi Kleber (20682737),Maxi Kleber,20682737,PF/C/F/UTIL,3700,DAL@MIN 12/19/2021 08:00PM ET,DAL,18.38
SG/SF,Landry Shamet (20682745),Landry Shamet,20682745,SG/SF/F/G/UTIL,3700,CHA@PHX 12/19/2021 08:00PM ET,PHX,14.86
PF,De'Andre Hunter (20682771),De'Andre Hunter,20682771,PF/F/UTIL,3500,Postponed,ATL,17.04
PG/SG,Coby White (20682777),Coby White,20682777,PG/SG/G/UTIL,3500,LAL@CHI 12/19/2021 08:00PM ET,CHI,11.69
SF,James Ennis III (20683479),James Ennis III,20683479,SF/F/UTIL,3500,Postponed,BKN,12.5
PG,Killian Hayes (20682757),Killian Hayes,20682757,PG/G/UTIL,3500,MIA@DET 12/19/2021 06:00PM ET,DET,19.08
PF/C,Markieff Morris (20682767),Markieff Morris,20682767,PF/C/F/UTIL,3500,MIA@DET 12/19/2021 06:00PM ET,MIA,13.9
SG,Reggie Bullock (20682774),Reggie Bullock,20682774,SG/G/UTIL,3500,DAL@MIN 12/19/2021 08:00PM ET,DAL,11.40
SG/SF,Furkan Korkmaz (20682760),Furkan Korkmaz,20682760,SG/SF/F/G/UTIL,3500,Postponed,PHI,17.40
C,Guillermo Hernangomez (20682765),Guillermo Hernangomez,20682765,C/UTIL,3500,Postponed,NOP,20.56
PG,Ish Smith (20682781),Ish Smith,20682781,PG/G/UTIL,3500,CHA@PHX 12/19/2021 08:00PM ET,CHA,11.08
SG/SF,Cam Reddish (20682799),Cam Reddish,20682799,SG/SF/F/G/UTIL,3400,Postponed,ATL,18.3
SF,Javonte Green (20682806),Javonte Green,20682806,SF/F/UTIL,3400,LAL@CHI 12/19/2021 08:00PM ET,CHI,13.98
SG/SF,Caleb Martin (20682784),Caleb Martin,20682784,SG/SF/F/G/UTIL,3400,MIA@DET 12/19/2021 06:00PM ET,MIA,16.03
SG,Bryn Forbes (20682796),Bryn Forbes,20682796,SG/G/UTIL,3400,SAS@SAC 12/19/2021 06:00PM ET,SAS,11.14
C,Dwight Powell (20682804),Dwight Powell,20682804,C/UTIL,3400,DAL@MIN 12/19/2021 08:00PM ET,DAL,14.20
SF/PF,Georges Niang (20682789),Georges Niang,20682789,SF/PF/F/UTIL,3400,Postponed,PHI,17.98
PF,Jalen McDaniels (20682793),Jalen McDaniels,20682793,PF/F/UTIL,3400,CHA@PHX 12/19/2021 08:00PM ET,CHA,13.38
PG/SG,Lou Williams (20682844),Lou Williams,20682844,PG/SG/G/UTIL,3300,Postponed,ATL,11.62
SF,Patrick Williams (20682848),Patrick Williams,20682848,SF/F/UTIL,3300,LAL@CHI 12/19/2021 08:00PM ET,CHI,12.35
SG/SF,DeAndre' Bembry (20682821),DeAndre' Bembry,20682821,SG/SF/F/G/UTIL,3300,Postponed,BKN,13.91
PF/C,Trey Lyles (20682809),Trey Lyles,20682809,PF/C/F/UTIL,3300,MIA@DET 12/19/2021 06:00PM ET,DET,14.71
SG/SF,John Konchar (20682826),John Konchar,20682826,SG/SF/F/G/UTIL,3300,POR@MEM 12/19/2021 06:00PM ET,MEM,12.59
SG/SF,Tony Snell (20682831),Tony Snell,20682831,SG/SF/F/G/UTIL,3300,POR@MEM 12/19/2021 06:00PM ET,POR,5.5
SF/PF,Jaden McDaniels (20682813),Jaden McDaniels,20682813,SF/PF/F/UTIL,3300,DAL@MIN 12/19/2021 08:00PM ET,MIN,15.91
SF/PF,Josh Green (20682817),Josh Green,20682817,SF/PF/F/UTIL,3300,DAL@MIN 12/19/2021 08:00PM ET,DAL,5.88
PG/SF,Tomas Satoransky (20682839),Tomas Satoransky,20682839,PG/SF/F/G/UTIL,3300,Postponed,NOP,8.53
SG,James Bouknight (20682836),James Bouknight,20682836,SG/G/UTIL,3300,CHA@PHX 12/19/2021 08:00PM ET,CHA,6.90
SF,Timothe Luwawu-Cabarrot (20682886),Timothe Luwawu-Cabarrot,20682886,SF/F/UTIL,3200,Postponed,ATL,7.88
SG,Avery Bradley (20682853),Avery Bradley,20682853,SG/G/UTIL,3200,LAL@CHI 12/19/2021 08:00PM ET,LAL,12.71
SF/PF,Alfonzo McKinnie (20682882),Alfonzo McKinnie,20682882,SF/PF/F/UTIL,3200,LAL@CHI 12/19/2021 08:00PM ET,CHI,10
PF/C,Zeke Nnaji (20682862),Zeke Nnaji,20682862,PF/C/F/UTIL,3200,Postponed,DEN,12.54
PG,Markus Howard (20682874),Markus Howard,20682874,PG/G/UTIL,3200,Postponed,DEN,6.30
C,Omer Yurtseven (20682856),Omer Yurtseven,20682856,C/UTIL,3200,MIA@DET 12/19/2021 06:00PM ET,MIA,7.89
SF,Rodney McGruder (20682877),Rodney McGruder,20682877,SF/F/UTIL,3200,MIA@DET 12/19/2021 06:00PM ET,DET,4.98
C,Damian Jones (20682880),Damian Jones,20682880,C/UTIL,3200,SAS@SAC 12/19/2021 06:00PM ET,SAC,7.91
C,Xavier Tillman (20682851),Xavier Tillman,20682851,C/UTIL,3200,POR@MEM 12/19/2021 06:00PM ET,MEM,14.51
SG/SF,Sterling Brown (20682866),Sterling Brown,20682866,SG/SF/F/G/UTIL,3200,DAL@MIN 12/19/2021 08:00PM ET,DAL,9.2
PG,Jaylen Nowell (20682871),Jaylen Nowell,20682871,PG/G/UTIL,3200,DAL@MIN 12/19/2021 08:00PM ET,MIN,7.88
SF/PF,Matisse Thybulle (20682858),Matisse Thybulle,20682858,SF/PF/F/UTIL,3200,Postponed,PHI,15.29
SF/PF,Lamar Stevens (20682894),Lamar Stevens,20682894,SF/PF/F/UTIL,3100,Postponed,CLE,6.86
PF/C,Onyeka Okongwu (20682902),Onyeka Okongwu,20682902,PF/C/F/UTIL,3100,Postponed,ATL,14
SG,Kendrick Nunn (20682889),Kendrick Nunn,20682889,SG/G/UTIL,3100,LAL@CHI 12/19/2021 08:00PM ET,LAL,0
PF/C,Alize Johnson (20682922),Alize Johnson,20682922,PF/C/F/UTIL,3100,LAL@CHI 12/19/2021 08:00PM ET,CHI,5.44
PG/SG,Austin Rivers (20682910),Austin Rivers,20682910,PG/SG/G/UTIL,3100,Postponed,DEN,8.62
PF,KZ Okpala (20682919),KZ Okpala,20682919,PF/F/UTIL,3100,MIA@DET 12/19/2021 06:00PM ET,MIA,7.47
