Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Jarrett Allen (20931192),Jarrett Allen,20931192,C/UTIL,7900,CLE@SAC 01/10/2022 10:00PM ET,CLE,37.70
PG,Malcolm Brogdon (20931194),Malcolm Brogdon,20931194,PG/G/UTIL,7800,IND@BOS 01/10/2022 07:30PM ET,IND,37.53
PG/SG,Cade Cunningham (20931197),Cade Cunningham,20931197,PG/SG/G/UTIL,7700,UTA@DET 01/10/2022 07:00PM ET,DET,33.93
PG,De'Aaron Fox (20931201),De'Aaron Fox,20931201,PG/G/UTIL,7600,CLE@SAC 01/10/2022 10:00PM ET,SAC,35.64
PG,John Wall (20931204),John Wall,20931204,PG/G/UTIL,7500,PHI@HOU 01/10/2022 08:00PM ET,HOU,0
SF/PF,Miles Bridges (20931207),Miles Bridges,20931207,SF/PF/F/UTIL,7400,MIL@CHA 01/10/2022 07:00PM ET,CHA,38.32
PF/C,Evan Mobley (20931211),Evan Mobley,20931211,PF/C/F/UTIL,7300,CLE@SAC 01/10/2022 10:00PM ET,CLE,33.54
C,Robert Williams (20931215),Robert Williams,20931215,C/UTIL,7200,IND@BOS 01/10/2022 07:30PM ET,BOS,29.36
PF/C,Kevin Love (20931217),Kevin Love,20931217,PF/C/F/UTIL,7200,CLE@SAC 01/10/2022 10:00PM ET,CLE,28.73
PG/SG,Terry Rozier (20931221),Terry Rozier,20931221,PG/SG/G/UTIL,7100,MIL@CHA 01/10/2022 07:00PM ET,CHA,31.81
PF,Jerami Grant (20931225),Jerami Grant,20931225,PF/F/UTIL,7100,UTA@DET 01/10/2022 07:00PM ET,DET,34.38
SF/PF,Saddiq Bey (20931232),Saddiq Bey,20931232,SF/PF/F/UTIL,7000,UTA@DET 01/10/2022 07:00PM ET,DET,29.30
C,Christian Wood (20931230),Christian Wood,20931230,C/UTIL,7000,PHI@HOU 01/10/2022 08:00PM ET,HOU,36.78
C,Jusuf Nurkic (20931228),Jusuf Nurkic,20931228,C/UTIL,7000,BKN@POR 01/10/2022 10:00PM ET,POR,33.37
PG/SG,Tyrese Haliburton (20931236),Tyrese Haliburton,20931236,PG/SG/G/UTIL,6900,CLE@SAC 01/10/2022 10:00PM ET,SAC,33.9
SF,Norman Powell (20931240),Norman Powell,20931240,SF/F/UTIL,6900,BKN@POR 01/10/2022 10:00PM ET,POR,28.69
C,Bobby Portis (20931243),Bobby Portis,20931243,C/UTIL,6800,MIL@CHA 01/10/2022 07:00PM ET,MIL,33.21
PG/SG,Derrick White (20931245),Derrick White,20931245,PG/SG/G/UTIL,6800,SAS@NYK 01/10/2022 07:30PM ET,SAS,31.28
PG,Derrick Rose (20931249),Derrick Rose,20931249,PG/G/UTIL,6700,SAS@NYK 01/10/2022 07:30PM ET,NYK,24.23
SG/SF,Hamidou Diallo (20931252),Hamidou Diallo,20931252,SG/SF/F/G/UTIL,6600,UTA@DET 01/10/2022 07:00PM ET,DET,21.10
SG,Seth Curry (20931257),Seth Curry,20931257,SG/G/UTIL,6600,PHI@HOU 01/10/2022 08:00PM ET,PHI,28.39
C,Myles Turner (20931260),Myles Turner,20931260,C/UTIL,6500,IND@BOS 01/10/2022 07:30PM ET,IND,31.21
PG,Kemba Walker (20931262),Kemba Walker,20931262,PG/G/UTIL,6500,SAS@NYK 01/10/2022 07:30PM ET,NYK,26.24
SF,RJ Barrett (20931265),RJ Barrett,20931265,SF/F/UTIL,6400,SAS@NYK 01/10/2022 07:30PM ET,NYK,27.82
PG/SG,Anfernee Simons (20931268),Anfernee Simons,20931268,PG/SG/G/UTIL,6400,BKN@POR 01/10/2022 10:00PM ET,POR,22.77
SF/PF,Gordon Hayward (20931272),Gordon Hayward,20931272,SF/PF/F/UTIL,6300,MIL@CHA 01/10/2022 07:00PM ET,CHA,31.44
PG/SG,Marcus Smart (20931276),Marcus Smart,20931276,PG/SG/G/UTIL,6200,IND@BOS 01/10/2022 07:30PM ET,BOS,28.99
PG,Kevin Porter Jr. (20931280),Kevin Porter Jr.,20931280,PG/G/UTIL,6200,PHI@HOU 01/10/2022 08:00PM ET,HOU,29.09
C,Jakob Poeltl (20931283),Jakob Poeltl,20931283,C/UTIL,6100,SAS@NYK 01/10/2022 07:30PM ET,SAS,31.43
SG/SF,Bojan Bogdanovic (20931285),Bojan Bogdanovic,20931285,SG/SF/F/G/UTIL,6000,UTA@DET 01/10/2022 07:00PM ET,UTA,27.52
PG,Mike Conley (20931290),Mike Conley,20931290,PG/G/UTIL,5900,UTA@DET 01/10/2022 07:00PM ET,UTA,29.09
PF/C,Al Horford (20931297),Al Horford,20931297,PF/C/F/UTIL,5800,IND@BOS 01/10/2022 07:30PM ET,BOS,31.40
SF/PF,Lauri Markkanen (20931293),Lauri Markkanen,20931293,SF/PF/F/UTIL,5800,CLE@SAC 01/10/2022 10:00PM ET,CLE,25.36
PF,Keldon Johnson (20931301),Keldon Johnson,20931301,PF/F/UTIL,5700,SAS@NYK 01/10/2022 07:30PM ET,SAS,27.51
SG/SF,Kelly Oubre Jr. (20931304),Kelly Oubre Jr.,20931304,SG/SF/F/G/UTIL,5600,MIL@CHA 01/10/2022 07:00PM ET,CHA,27.19
PG,Tyrese Maxey (20931314),Tyrese Maxey,20931314,PG/G/UTIL,5600,PHI@HOU 01/10/2022 08:00PM ET,PHI,30.34
SG/SF,Alec Burks (20931309),Alec Burks,20931309,SG/SF/F/G/UTIL,5600,SAS@NYK 01/10/2022 07:30PM ET,NYK,24.17
PG/SG,Lance Stephenson (20931317),Lance Stephenson,20931317,PG/SG/G/UTIL,5500,IND@BOS 01/10/2022 07:30PM ET,IND,16.32
SG/SF,Buddy Hield (20931321),Buddy Hield,20931321,SG/SF/F/G/UTIL,5500,CLE@SAC 01/10/2022 10:00PM ET,SAC,26.55
SF/PF,Harrison Barnes (20931326),Harrison Barnes,20931326,SF/PF/F/UTIL,5400,CLE@SAC 01/10/2022 10:00PM ET,SAC,29.59
PF/C,Kelly Olynyk (20931332),Kelly Olynyk,20931332,PF/C/F/UTIL,5300,UTA@DET 01/10/2022 07:00PM ET,DET,26.88
PG/SG,Jordan Clarkson (20931340),Jordan Clarkson,20931340,PG/SG/G/UTIL,5300,UTA@DET 01/10/2022 07:00PM ET,UTA,25.07
C,Richaun Holmes (20931330),Richaun Holmes,20931330,C/UTIL,5300,CLE@SAC 01/10/2022 10:00PM ET,SAC,27.84
PF/C,Larry Nance Jr. (20931336),Larry Nance Jr.,20931336,PF/C/F/UTIL,5300,BKN@POR 01/10/2022 10:00PM ET,POR,19.56
C,Hassan Whiteside (20931347),Hassan Whiteside,20931347,C/UTIL,5200,UTA@DET 01/10/2022 07:00PM ET,UTA,19.31
PF,Jae'Sean Tate (20931344),Jae'Sean Tate,20931344,PF/F/UTIL,5200,PHI@HOU 01/10/2022 08:00PM ET,HOU,26.95
PG/SG,Dennis Schroder (20931351),Dennis Schroder,20931351,PG/SG/G/UTIL,5100,IND@BOS 01/10/2022 07:30PM ET,BOS,28.65
PG/SG,Jalen Green (20931355),Jalen Green,20931355,PG/SG/G/UTIL,5100,PHI@HOU 01/10/2022 08:00PM ET,HOU,23.66
C,LaMarcus Aldridge (20931349),LaMarcus Aldridge,20931349,C/UTIL,5100,BKN@POR 01/10/2022 10:00PM ET,BKN,24.32
PF,Jordan Nwora (20931367),Jordan Nwora,20931367,PF/F/UTIL,5000,MIL@CHA 01/10/2022 07:00PM ET,MIL,17.69
C,Alperen Sengun (20931361),Alperen Sengun,20931361,C/UTIL,5000,PHI@HOU 01/10/2022 08:00PM ET,HOU,21.74
C,Nicolas Claxton (20931359),Nicolas Claxton,20931359,C/UTIL,5000,BKN@POR 01/10/2022 10:00PM ET,BKN,21.58
SF/PF,Nassir Little (20931363),Nassir Little,20931363,SF/PF/F/UTIL,5000,BKN@POR 01/10/2022 10:00PM ET,POR,20.90
PF/C,Trey Lyles (20931383),Trey Lyles,20931383,PF/C/F/UTIL,4900,UTA@DET 01/10/2022 07:00PM ET,DET,17.96
SG/SF,Furkan Korkmaz (20931378),Furkan Korkmaz,20931378,SG/SF/F/G/UTIL,4900,PHI@HOU 01/10/2022 08:00PM ET,PHI,18.23
PG/SG,Immanuel Quickley (20931387),Immanuel Quickley,20931387,PG/SG/G/UTIL,4900,SAS@NYK 01/10/2022 07:30PM ET,NYK,19.12
PF/C,Robert Covington (20931370),Robert Covington,20931370,PF/C/F/UTIL,4900,BKN@POR 01/10/2022 10:00PM ET,POR,20.58
PG/SG,Patty Mills (20931374),Patty Mills,20931374,PG/SG/G/UTIL,4900,BKN@POR 01/10/2022 10:00PM ET,BKN,22.66
PG/SG,Duane Washington Jr. (20931402),Duane Washington Jr.,20931402,PG/SG/G/UTIL,4800,IND@BOS 01/10/2022 07:30PM ET,IND,15.19
PF/C,PJ Washington (20931393),PJ Washington,20931393,PF/C/F/UTIL,4800,MIL@CHA 01/10/2022 07:00PM ET,CHA,25.09
C,Isaiah Stewart (20931406),Isaiah Stewart,20931406,C/UTIL,4800,UTA@DET 01/10/2022 07:00PM ET,DET,22.58
C,Andre Drummond (20931391),Andre Drummond,20931391,C/UTIL,4800,PHI@HOU 01/10/2022 08:00PM ET,PHI,24.46
SG/SF,Evan Fournier (20931397),Evan Fournier,20931397,SG/SF/F/G/UTIL,4800,SAS@NYK 01/10/2022 07:30PM ET,NYK,22.56
SG/SF,Chris Duarte (20931420),Chris Duarte,20931420,SG/SF/F/G/UTIL,4700,IND@BOS 01/10/2022 07:30PM ET,IND,23.55
PG,Cory Joseph (20931431),Cory Joseph,20931431,PG/G/UTIL,4700,UTA@DET 01/10/2022 07:00PM ET,DET,16.80
SG/SF,Eric Gordon (20931415),Eric Gordon,20931415,SG/SF/F/G/UTIL,4700,PHI@HOU 01/10/2022 08:00PM ET,HOU,23.65
SG/SF,Cedi Osman (20931410),Cedi Osman,20931410,SG/SF/F/G/UTIL,4700,CLE@SAC 01/10/2022 10:00PM ET,CLE,20.76
PF,Marvin Bagley III (20931428),Marvin Bagley III,20931428,PF/F/UTIL,4700,CLE@SAC 01/10/2022 10:00PM ET,SAC,18.80
C,Mitchell Robinson (20931408),Mitchell Robinson,20931408,C/UTIL,4700,SAS@NYK 01/10/2022 07:30PM ET,NYK,22.23
PG,Dennis Smith Jr. (20931425),Dennis Smith Jr.,20931425,PG/G/UTIL,4700,BKN@POR 01/10/2022 10:00PM ET,POR,16.25
PG,Keifer Sykes (20931440),Keifer Sykes,20931440,PG/G/UTIL,4600,IND@BOS 01/10/2022 07:30PM ET,IND,20.29
SG,Frank Jackson (20931437),Frank Jackson,20931437,SG/G/UTIL,4600,UTA@DET 01/10/2022 07:00PM ET,DET,15.99
PF,Chimezie Metu (20931434),Chimezie Metu,20931434,PF/F/UTIL,4600,CLE@SAC 01/10/2022 10:00PM ET,SAC,21.82
PF,T.J. Warren (20931447),T.J. Warren,20931447,PF/F/UTIL,4500,IND@BOS 01/10/2022 07:30PM ET,IND,0
C,Brook Lopez (20931443),Brook Lopez,20931443,C/UTIL,4500,MIL@CHA 01/10/2022 07:00PM ET,MIL,23.25
C,Mason Plumlee (20931445),Mason Plumlee,20931445,C/UTIL,4500,MIL@CHA 01/10/2022 07:00PM ET,CHA,22.70
PF,Royce O'Neale (20931450),Royce O'Neale,20931450,PF/F/UTIL,4500,UTA@DET 01/10/2022 07:00PM ET,UTA,21.35
SG/SF,Josh Richardson (20931461),Josh Richardson,20931461,SG/SF/F/G/UTIL,4400,IND@BOS 01/10/2022 07:30PM ET,BOS,19.36
SF/PF,Rudy Gay (20931453),Rudy Gay,20931453,SF/PF/F/UTIL,4400,UTA@DET 01/10/2022 07:00PM ET,UTA,18.68
PG/SG,Shake Milton (20931457),Shake Milton,20931457,PG/SG/G/UTIL,4400,PHI@HOU 01/10/2022 08:00PM ET,PHI,20.62
SG/SF,Justin Holiday (20931477),Justin Holiday,20931477,SG/SF/F/G/UTIL,4300,IND@BOS 01/10/2022 07:30PM ET,IND,18.43
PG,Payton Pritchard (20931482),Payton Pritchard,20931482,PG/G/UTIL,4300,IND@BOS 01/10/2022 07:30PM ET,BOS,10.71
SG/SF,Grayson Allen (20931472),Grayson Allen,20931472,SG/SF/F/G/UTIL,4300,MIL@CHA 01/10/2022 07:00PM ET,MIL,21.44
C,Nerlens Noel (20931466),Nerlens Noel,20931466,C/UTIL,4300,SAS@NYK 01/10/2022 07:30PM ET,NYK,16.60
SF/PF,Devin Vassell (20931468),Devin Vassell,20931468,SF/PF/F/UTIL,4300,SAS@NYK 01/10/2022 07:30PM ET,SAS,22.02
SF/PF,Torrey Craig (20931485),Torrey Craig,20931485,SF/PF/F/UTIL,4200,IND@BOS 01/10/2022 07:30PM ET,IND,12.61
C,DeMarcus Cousins (20931500),DeMarcus Cousins,20931500,C/UTIL,4200,MIL@CHA 01/10/2022 07:00PM ET,MIL,20.76
PG,Derrick Walton Jr. (20931494),Derrick Walton Jr.,20931494,PG/G/UTIL,4200,UTA@DET 01/10/2022 07:00PM ET,DET,27
SG/SF,Lonnie Walker IV (20931489),Lonnie Walker IV,20931489,SG/SF/F/G/UTIL,4200,SAS@NYK 01/10/2022 07:30PM ET,SAS,20.79
SF,Joe Harris (20931497),Joe Harris,20931497,SF/F/UTIL,4200,BKN@POR 01/10/2022 10:00PM ET,BKN,20.11
SF/PF,Pat Connaughton (20931502),Pat Connaughton,20931502,SF/PF/F/UTIL,4100,MIL@CHA 01/10/2022 07:00PM ET,MIL,22.54
SG/SF,Cody Martin (20931506),Cody Martin,20931506,SG/SF/F/G/UTIL,4100,MIL@CHA 01/10/2022 07:00PM ET,CHA,21.79
PF,KJ Martin (20931513),KJ Martin,20931513,PF/F/UTIL,4000,PHI@HOU 01/10/2022 08:00PM ET,HOU,16.65
C,Damian Jones (20931511),Damian Jones,20931511,C/UTIL,4000,CLE@SAC 01/10/2022 10:00PM ET,SAC,13
SG,Bryn Forbes (20931516),Bryn Forbes,20931516,SG/G/UTIL,4000,SAS@NYK 01/10/2022 07:30PM ET,SAS,13.45
PG/SG,Donte DiVincenzo (20931523),Donte DiVincenzo,20931523,PG/SG/G/UTIL,3900,MIL@CHA 01/10/2022 07:00PM ET,MIL,16.08
SG/SF,Joe Ingles (20931527),Joe Ingles,20931527,SG/SF/F/G/UTIL,3900,UTA@DET 01/10/2022 07:00PM ET,UTA,18.40
PG,Killian Hayes (20931539),Killian Hayes,20931539,PG/G/UTIL,3900,UTA@DET 01/10/2022 07:00PM ET,DET,18.38
SF/PF,Matisse Thybulle (20931535),Matisse Thybulle,20931535,SF/PF/F/UTIL,3900,PHI@HOU 01/10/2022 08:00PM ET,PHI,16.04
SF,Garrison Mathews (20931542),Garrison Mathews,20931542,SF/F/UTIL,3900,PHI@HOU 01/10/2022 08:00PM ET,HOU,20.88
SF/PF,Bruce Brown (20931519),Bruce Brown,20931519,SF/PF/F/UTIL,3900,BKN@POR 01/10/2022 10:00PM ET,BKN,17.68
SF,Kessler Edwards (20931532),Kessler Edwards,20931532,SF/F/UTIL,3900,BKN@POR 01/10/2022 10:00PM ET,BKN,17.5
SG/SF,Jeremy Lamb (20931560),Jeremy Lamb,20931560,SG/SF/F/G/UTIL,3800,IND@BOS 01/10/2022 07:30PM ET,IND,13.94
C,Luka Garza (20931545),Luka Garza,20931545,C/UTIL,3800,UTA@DET 01/10/2022 07:00PM ET,DET,10.84
PG/SG,Armoni Brooks (20931551),Armoni Brooks,20931551,PG/SG/G/UTIL,3800,PHI@HOU 01/10/2022 08:00PM ET,HOU,14.02
SF,Danny Green (20931565),Danny Green,20931565,SF/F/UTIL,3800,PHI@HOU 01/10/2022 08:00PM ET,PHI,16.62
SG/SF,Isaac Okoro (20931555),Isaac Okoro,20931555,SG/SF/F/G/UTIL,3800,CLE@SAC 01/10/2022 10:00PM ET,CLE,18.39
C,Alex Len (20931572),Alex Len,20931572,C/UTIL,3800,CLE@SAC 01/10/2022 10:00PM ET,SAC,16.38
SF/PF,Keita Bates-Diop (20931547),Keita Bates-Diop,20931547,SF/PF/F/UTIL,3800,SAS@NYK 01/10/2022 07:30PM ET,SAS,12.88
PG/SG,Cameron Thomas (20931568),Cameron Thomas,20931568,PG/SG/G/UTIL,3800,BKN@POR 01/10/2022 10:00PM ET,BKN,12.41
PG,T.J. McConnell (20931574),T.J. McConnell,20931574,PG/G/UTIL,3700,IND@BOS 01/10/2022 07:30PM ET,IND,22.19
SG/SF,Wesley Matthews (20931584),Wesley Matthews,20931584,SG/SF/F/G/UTIL,3700,MIL@CHA 01/10/2022 07:00PM ET,MIL,11.98
PF,Josh Jackson (20931577),Josh Jackson,20931577,PF/F/UTIL,3700,UTA@DET 01/10/2022 07:00PM ET,DET,15.30
PF/C,Daniel Theis (20931580),Daniel Theis,20931580,PF/C/F/UTIL,3700,PHI@HOU 01/10/2022 08:00PM ET,HOU,18.41
SF,Doug McDermott (20931589),Doug McDermott,20931589,SF/F/UTIL,3700,SAS@NYK 01/10/2022 07:30PM ET,SAS,17.86
SF,David Duke Jr. (20931592),David Duke Jr.,20931592,SF/F/UTIL,3700,BKN@POR 01/10/2022 10:00PM ET,BKN,17.25
C,Enes Freedom (20931595),Enes Freedom,20931595,C/UTIL,3600,IND@BOS 01/10/2022 07:30PM ET,BOS,12.68
PF/C,Oshae Brissett (20931597),Oshae Brissett,20931597,PF/C/F/UTIL,3600,IND@BOS 01/10/2022 07:30PM ET,IND,13.79
PF,Jalen McDaniels (20931609),Jalen McDaniels,20931609,PF/F/UTIL,3600,MIL@CHA 01/10/2022 07:00PM ET,CHA,15.26
PG,Saben Lee (20931606),Saben Lee,20931606,PG/G/UTIL,3600,UTA@DET 01/10/2022 07:00PM ET,DET,16.05
SG,Joshua Primo (20931612),Joshua Primo,20931612,SG/G/UTIL,3600,SAS@NYK 01/10/2022 07:30PM ET,SAS,9.48
SG/SF,DeAndre' Bembry (20931601),DeAndre' Bembry,20931601,SG/SF/F/G/UTIL,3600,BKN@POR 01/10/2022 10:00PM ET,BKN,14.74
PF/C,Grant Williams (20931621),Grant Williams,20931621,PF/C/F/UTIL,3500,IND@BOS 01/10/2022 07:30PM ET,BOS,15.64
SG/SF,Josh Christopher (20931625),Josh Christopher,20931625,SG/SF/F/G/UTIL,3500,PHI@HOU 01/10/2022 08:00PM ET,HOU,13.48
C,Tristan Thompson (20931615),Tristan Thompson,20931615,C/UTIL,3500,CLE@SAC 01/10/2022 10:00PM ET,SAC,14.89
SF/PF,Lamar Stevens (20931617),Lamar Stevens,20931617,SF/PF/F/UTIL,3500,CLE@SAC 01/10/2022 10:00PM ET,CLE,8.78
PG,Tre Jones (20931630),Tre Jones,20931630,PG/G/UTIL,3500,SAS@NYK 01/10/2022 07:30PM ET,SAS,10.65
PF,Obi Toppin (20931633),Obi Toppin,20931633,PF/F/UTIL,3500,SAS@NYK 01/10/2022 07:30PM ET,NYK,16
SG,Cassius Stanley (20931646),Cassius Stanley,20931646,SG/G/UTIL,3400,UTA@DET 01/10/2022 07:00PM ET,DET,19
SF/PF,Georges Niang (20931636),Georges Niang,20931636,SF/PF/F/UTIL,3400,PHI@HOU 01/10/2022 08:00PM ET,PHI,17.72
PG,Kevin Pangos (20931640),Kevin Pangos,20931640,PG/G/UTIL,3400,CLE@SAC 01/10/2022 10:00PM ET,CLE,5.56
SG,Quentin Grimes (20931643),Quentin Grimes,20931643,SG/G/UTIL,3400,SAS@NYK 01/10/2022 07:30PM ET,NYK,9.51
SF,Romeo Langford (20931670),Romeo Langford,20931670,SF/F/UTIL,3300,IND@BOS 01/10/2022 07:30PM ET,BOS,11.78
PG,George Hill (20931661),George Hill,20931661,PG/G/UTIL,3300,MIL@CHA 01/10/2022 07:00PM ET,MIL,16.46
SF/PF,David Nwaba (20931653),David Nwaba,20931653,SF/PF/F/UTIL,3300,PHI@HOU 01/10/2022 08:00PM ET,HOU,13.93
SF/PF,Moe Harkless (20931649),Moe Harkless,20931649,SF/PF/F/UTIL,3300,CLE@SAC 01/10/2022 10:00PM ET,SAC,9.63
PG,Rajon Rondo (20931664),Rajon Rondo,20931664,PG/G/UTIL,3300,CLE@SAC 01/10/2022 10:00PM ET,CLE,14.41
C,Jock Landale (20931673),Jock Landale,20931673,C/UTIL,3300,SAS@NYK 01/10/2022 07:30PM ET,SAS,10.03
PF/C,Blake Griffin (20931657),Blake Griffin,20931657,PF/C/F/UTIL,3300,BKN@POR 01/10/2022 10:00PM ET,BKN,16.69
SG,Ben McLemore (20931667),Ben McLemore,20931667,SG/G/UTIL,3300,BKN@POR 01/10/2022 10:00PM ET,POR,11.53
SG/SF,Rodney Hood (20931690),Rodney Hood,20931690,SG/SF/F/G/UTIL,3200,MIL@CHA 01/10/2022 07:00PM ET,MIL,8.31
PG,Brandon Goodwin (20931675),Brandon Goodwin,20931675,PG/G/UTIL,3200,CLE@SAC 01/10/2022 10:00PM ET,CLE,19.42
PG/SG,Davion Mitchell (20931686),Davion Mitchell,20931686,PG/SG/G/UTIL,3200,CLE@SAC 01/10/2022 10:00PM ET,SAC,18.62
PF/C,Taj Gibson (20931682),Taj Gibson,20931682,PF/C/F/UTIL,3200,SAS@NYK 01/10/2022 07:30PM ET,NYK,12.99
SF/PF,Cameron McGriff (20931678),Cameron McGriff,20931678,SF/PF/F/UTIL,3200,BKN@POR 01/10/2022 10:00PM ET,POR,13.42
PG,Javonte Smart (20931706),Javonte Smart,20931706,PG/G/UTIL,3100,MIL@CHA 01/10/2022 07:00PM ET,MIL,6.56
C,Udoka Azubuike (20931695),Udoka Azubuike,20931695,C/UTIL,3100,UTA@DET 01/10/2022 07:00PM ET,UTA,4
SF,Rodney McGruder (20931712),Rodney McGruder,20931712,SF/F/UTIL,3100,UTA@DET 01/10/2022 07:00PM ET,DET,6
SF,Charlie Brown (20931715),Charlie Brown,20931715,SF/F/UTIL,3100,PHI@HOU 01/10/2022 08:00PM ET,PHI,6.12
SG/SF,Terence Davis (20931701),Terence Davis,20931701,SG/SF/F/G/UTIL,3100,CLE@SAC 01/10/2022 10:00PM ET,SAC,17.08
PF,Dean Wade (20931709),Dean Wade,20931709,PF/F/UTIL,3100,CLE@SAC 01/10/2022 10:00PM ET,CLE,12.90
PF/C,Thaddeus Young (20931697),Thaddeus Young,20931697,PF/C/F/UTIL,3100,SAS@NYK 01/10/2022 07:30PM ET,SAS,15.64
C,Amida Brimah (20931768),Amida Brimah,20931768,C/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,0
C,Goga Bitadze (20931770),Goga Bitadze,20931770,C/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,7.38
PF/C,Bruno Fernando (20931822),Bruno Fernando,20931822,PF/C/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,1.42
PG,Brodric Thomas (20931925),Brodric Thomas,20931925,PG/G/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,2.5
PG,Ahmad Caver (20931973),Ahmad Caver,20931973,PG/G/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,2
PF,Jabari Parker (20932012),Jabari Parker,20932012,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,8.92
PF,Al-Farouq Aminu (20932015),Al-Farouq Aminu,20932015,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,0
PF,Juancho Hernangomez (20932018),Juancho Hernangomez,20932018,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,3.62
PF,Sam Hauser (20932021),Sam Hauser,20932021,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,3
PF,Justin Anderson (20932057),Justin Anderson,20932057,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,8.83
PF,Terry Taylor (20932060),Terry Taylor,20932060,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,1.5
PF,Isaiah Jackson (20932063),Isaiah Jackson,20932063,PF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,4.81
SG,Juhann Begarin (20932084),Juhann Begarin,20932084,SG/G/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,0
SG,Aaron Nesmith (20932087),Aaron Nesmith,20932087,SG/G/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,6.31
SG,Nate Hinton (20932135),Nate Hinton,20932135,SG/G/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,IND,-0.25
SF,Joe Johnson (20932144),Joe Johnson,20932144,SF/F/UTIL,3000,IND@BOS 01/10/2022 07:30PM ET,BOS,2
