,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
38,SF/PF,Gordon Hayward (20361843),Gordon Hayward,20361843,SF/PF/F/UTIL,6500,CHA@HOU 11/27/2021 08:00PM ET,CHA,31.08
39,C,Montrezl Harrell (20361847),Montrezl Harrell,20361847,C/UTIL,6300,WAS@DAL 11/27/2021 08:30PM ET,WAS,33.67
40,PG/SF,RJ Barrett (20361852),RJ Barrett,20361852,PG/SF/F/G/UTIL,6200,NYK@ATL 11/27/2021 07:30PM ET,NYK,26.96
41,PG,Spencer Dinwiddie (20361849),Spencer Dinwiddie,20361849,PG/G/UTIL,6200,WAS@DAL 11/27/2021 08:30PM ET,WAS,30.47
42,SF/PF,Kyle Kuzma (20361857),Kyle Kuzma,20361857,SF/PF/F/UTIL,6100,WAS@DAL 11/27/2021 08:30PM ET,WAS,31.59
43,PG,Victor Oladipo (20361861),Victor Oladipo,20361861,PG/G/UTIL,6000,MIA@CHI 11/27/2021 08:00PM ET,MIA,0.0
44,SG/SF,Cedi Osman (20361864),Cedi Osman,20361864,SG/SF/F/G/UTIL,5900,ORL@CLE 11/27/2021 08:00PM ET,CLE,20.14
45,PF/C,Wendell Carter Jr. (20361884),Wendell Carter Jr.,20361884,PF/C/F/UTIL,5800,ORL@CLE 11/27/2021 08:00PM ET,ORL,31.7
46,PG,Collin Sexton (20361888),Collin Sexton,20361888,PG/G/UTIL,5800,ORL@CLE 11/27/2021 08:00PM ET,CLE,24.14
47,SG/SF,Tim Hardaway Jr. (20361873),Tim Hardaway Jr.,20361873,SG/SF/F/G/UTIL,5800,WAS@DAL 11/27/2021 08:30PM ET,DAL,26.26
48,PG,Kevin Porter Jr. (20361878),Kevin Porter Jr.,20361878,PG/G/UTIL,5800,CHA@HOU 11/27/2021 08:00PM ET,HOU,28.27
49,SF/PF,Josh Hart (20361869),Josh Hart,20361869,SF/PF/F/UTIL,5800,NOP@UTA 11/27/2021 09:00PM ET,NOP,27.38
50,PG,Mike Conley (20361881),Mike Conley,20361881,PG/G/UTIL,5800,NOP@UTA 11/27/2021 09:00PM ET,UTA,28.03
51,C,LaMarcus Aldridge (20361891),LaMarcus Aldridge,20361891,C/UTIL,5600,PHX@BKN 11/27/2021 07:30PM ET,BKN,25.38
52,SF/PF,Lauri Markkanen (20361893),Lauri Markkanen,20361893,SF/PF/F/UTIL,5600,ORL@CLE 11/27/2021 08:00PM ET,CLE,28.55
53,PG/SG,Jalen Suggs (20361900),Jalen Suggs,20361900,PG/SG/G/UTIL,5400,ORL@CLE 11/27/2021 08:00PM ET,ORL,23.62
54,PG,Devonte' Graham (20361897),Devonte' Graham,20361897,PG/G/UTIL,5400,NOP@UTA 11/27/2021 09:00PM ET,NOP,28.44
55,SF/PF,Bojan Bogdanovic (20361904),Bojan Bogdanovic,20361904,SF/PF/F/UTIL,5300,NOP@UTA 11/27/2021 09:00PM ET,UTA,26.86
56,PG/SG,Alex Caruso (20361908),Alex Caruso,20361908,PG/SG/G/UTIL,5200,MIA@CHI 11/27/2021 08:00PM ET,CHI,23.91
57,SG/SF,Mikal Bridges (20361912),Mikal Bridges,20361912,SG/SF/F/G/UTIL,5200,PHX@BKN 11/27/2021 07:30PM ET,PHX,24.28
58,SG/SF,Duncan Robinson (20361931),Duncan Robinson,20361931,SG/SF/F/G/UTIL,5100,MIA@CHI 11/27/2021 08:00PM ET,MIA,21.6
59,C,Frank Kaminsky (20361917),Frank Kaminsky,20361917,C/UTIL,5100,PHX@BKN 11/27/2021 07:30PM ET,PHX,21.75
60,PF/C,Kevin Love (20361919),Kevin Love,20361919,PF/C/F/UTIL,5100,ORL@CLE 11/27/2021 08:00PM ET,CLE,24.75
61,PG,Markelle Fultz (20361936),Markelle Fultz,20361936,PG/G/UTIL,5100,ORL@CLE 11/27/2021 08:00PM ET,ORL,0.0
62,PG/SG,Jordan Clarkson (20361923),Jordan Clarkson,20361923,PG/SG/G/UTIL,5100,NOP@UTA 11/27/2021 09:00PM ET,UTA,24.16
63,PG/SG,Nickeil Alexander-Walker (20361927),Nickeil Alexander-Walker,20361927,PG/SG/G/UTIL,5100,NOP@UTA 11/27/2021 09:00PM ET,NOP,27.21
64,PG/SG,Patty Mills (20361939),Patty Mills,20361939,PG/SG/G/UTIL,5000,PHX@BKN 11/27/2021 07:30PM ET,BKN,20.95
65,PG/SG,R.J. Hampton (20361943),R.J. Hampton,20361943,PG/SG/G/UTIL,5000,ORL@CLE 11/27/2021 08:00PM ET,ORL,16.29
66,SG/SF,Alec Burks (20361947),Alec Burks,20361947,SG/SF/F/G/UTIL,4900,NYK@ATL 11/27/2021 07:30PM ET,NYK,20.33
67,PG/SG,Bogdan Bogdanovic (20361954),Bogdan Bogdanovic,20361954,PG/SG/G/UTIL,4800,NYK@ATL 11/27/2021 07:30PM ET,ATL,22.84
68,PG,Kemba Walker (20361958),Kemba Walker,20361958,PG/G/UTIL,4800,NYK@ATL 11/27/2021 07:30PM ET,NYK,22.5
69,C,Mason Plumlee (20361952),Mason Plumlee,20361952,C/UTIL,4800,CHA@HOU 11/27/2021 08:00PM ET,CHA,23.31
70,SG/SF,Evan Fournier (20361966),Evan Fournier,20361966,SG/SF/F/G/UTIL,4700,NYK@ATL 11/27/2021 07:30PM ET,NYK,22.05
71,SG/SF,Eric Gordon (20361961),Eric Gordon,20361961,SG/SF/F/G/UTIL,4700,CHA@HOU 11/27/2021 08:00PM ET,HOU,21.48
72,C,Nerlens Noel (20361985),Nerlens Noel,20361985,C/UTIL,4600,NYK@ATL 11/27/2021 07:30PM ET,NYK,18.84
73,SG/SF,Isaac Okoro (20361980),Isaac Okoro,20361980,SG/SF/F/G/UTIL,4600,ORL@CLE 11/27/2021 08:00PM ET,CLE,18.38
74,SF/PF,Jae'Sean Tate (20361971),Jae'Sean Tate,20361971,SF/PF/F/UTIL,4600,CHA@HOU 11/27/2021 08:00PM ET,HOU,24.04
75,SG/SF,Kelly Oubre Jr. (20361975),Kelly Oubre Jr.,20361975,SG/SF/F/G/UTIL,4600,CHA@HOU 11/27/2021 08:00PM ET,CHA,23.56
76,PG/SG,Derrick Rose (20361987),Derrick Rose,20361987,PG/SG/G/UTIL,4500,NYK@ATL 11/27/2021 07:30PM ET,NYK,23.84
77,SG/SF,Kevin Huerter (20361995),Kevin Huerter,20361995,SG/SF/F/G/UTIL,4500,NYK@ATL 11/27/2021 07:30PM ET,ATL,18.68
78,SF/PF,Franz Wagner (20362000),Franz Wagner,20362000,SF/PF/F/UTIL,4500,ORL@CLE 11/27/2021 08:00PM ET,ORL,24.35
79,C,Thomas Bryant (20361991),Thomas Bryant,20361991,C/UTIL,4500,WAS@DAL 11/27/2021 08:30PM ET,WAS,0.0
80,C,Rui Hachimura (20361993),Rui Hachimura,20361993,C/UTIL,4500,WAS@DAL 11/27/2021 08:30PM ET,WAS,0.0
81,C,Guillermo Hernangomez (20362004),Guillermo Hernangomez,20362004,C/UTIL,4500,NOP@UTA 11/27/2021 09:00PM ET,NOP,22.04
82,SG/SF,Joe Harris (20362014),Joe Harris,20362014,SG/SF/F/G/UTIL,4400,PHX@BKN 11/27/2021 07:30PM ET,BKN,20.11
83,PF,Dean Wade (20362019),Dean Wade,20362019,PF/F/UTIL,4400,ORL@CLE 11/27/2021 08:00PM ET,CLE,12.62
84,PF/C,PJ Washington (20362006),PJ Washington,20362006,PF/C/F/UTIL,4400,CHA@HOU 11/27/2021 08:00PM ET,CHA,19.61
85,PG/SG,Jalen Green (20362010),Jalen Green,20362010,PG/SG/G/UTIL,4400,CHA@HOU 11/27/2021 08:00PM ET,HOU,22.58
86,PF,Danilo Gallinari (20362029),Danilo Gallinari,20362029,PF/F/UTIL,4300,NYK@ATL 11/27/2021 07:30PM ET,ATL,16.48
87,PG,Immanuel Quickley (20362035),Immanuel Quickley,20362035,PG/G/UTIL,4300,NYK@ATL 11/27/2021 07:30PM ET,NYK,16.62
88,C,JaVale McGee (20362038),JaVale McGee,20362038,C/UTIL,4300,PHX@BKN 11/27/2021 07:30PM ET,PHX,22.12
89,SF,Michael Carter-Williams (20362032),Michael Carter-Williams,20362032,SF/F/UTIL,4300,ORL@CLE 11/27/2021 08:00PM ET,ORL,0.0
90,PF/C,Alperen Sengun (20362022),Alperen Sengun,20362022,PF/C/F/UTIL,4300,CHA@HOU 11/27/2021 08:00PM ET,HOU,21.37
91,PF,Royce O'Neale (20362026),Royce O'Neale,20362026,PF/F/UTIL,4300,NOP@UTA 11/27/2021 09:00PM ET,UTA,21.74
92,SF/PF,Dorian Finney-Smith (20362040),Dorian Finney-Smith,20362040,SF/PF/F/UTIL,4200,WAS@DAL 11/27/2021 08:30PM ET,DAL,20.82
93,SG/SF,Kentavious Caldwell-Pope (20362049),Kentavious Caldwell-Pope,20362049,SG/SF/F/G/UTIL,4200,WAS@DAL 11/27/2021 08:30PM ET,WAS,21.26
94,SG/SF,Cody Martin (20362044),Cody Martin,20362044,SG/SF/F/G/UTIL,4200,CHA@HOU 11/27/2021 08:00PM ET,CHA,20.61
95,C,Mitchell Robinson (20362056),Mitchell Robinson,20362056,C/UTIL,4100,NYK@ATL 11/27/2021 07:30PM ET,NYK,21.75
96,C,Daniel Gafford (20362054),Daniel Gafford,20362054,C/UTIL,4100,WAS@DAL 11/27/2021 08:30PM ET,WAS,20.84
97,PF/C,Blake Griffin (20362064),Blake Griffin,20362064,PF/C/F/UTIL,4000,PHX@BKN 11/27/2021 07:30PM ET,BKN,16.97
98,PF,Jae Crowder (20362068),Jae Crowder,20362068,PF/F/UTIL,4000,PHX@BKN 11/27/2021 07:30PM ET,PHX,20.74
99,C,Ed Davis (20362058),Ed Davis,20362058,C/UTIL,4000,ORL@CLE 11/27/2021 08:00PM ET,CLE,9.33
100,SF/PF,Chuma Okeke (20362060),Chuma Okeke,20362060,SF/PF/F/UTIL,4000,ORL@CLE 11/27/2021 08:00PM ET,ORL,15.66
101,PF,De'Andre Hunter (20362076),De'Andre Hunter,20362076,PF/F/UTIL,3900,NYK@ATL 11/27/2021 07:30PM ET,ATL,17.04
102,SF,DeAndre' Bembry (20362079),DeAndre' Bembry,20362079,SF/F/UTIL,3900,PHX@BKN 11/27/2021 07:30PM ET,BKN,12.78
103,SG/SF,Joe Ingles (20362071),Joe Ingles,20362071,SG/SF/F/G/UTIL,3900,NOP@UTA 11/27/2021 09:00PM ET,UTA,17.57
104,PG/SG,Coby White (20362093),Coby White,20362093,PG/SG/G/UTIL,3800,MIA@CHI 11/27/2021 08:00PM ET,CHI,11.29
105,SG/SF,Bruce Brown (20362082),Bruce Brown,20362082,SG/SF/F/G/UTIL,3800,PHX@BKN 11/27/2021 07:30PM ET,BKN,18.64
106,PG/SG,Cameron Payne (20362089),Cameron Payne,20362089,PG/SG/G/UTIL,3800,PHX@BKN 11/27/2021 07:30PM ET,PHX,18.96
107,C,Hassan Whiteside (20362087),Hassan Whiteside,20362087,C/UTIL,3800,NOP@UTA 11/27/2021 09:00PM ET,UTA,18.49
108,SG/SF,Cam Reddish (20362105),Cam Reddish,20362105,SG/SF/F/G/UTIL,3700,NYK@ATL 11/27/2021 07:30PM ET,ATL,19.86
109,PF/C,P.J. Tucker (20362101),P.J. Tucker,20362101,PF/C/F/UTIL,3700,MIA@CHI 11/27/2021 08:00PM ET,MIA,18.49
110,PF,James Johnson (20362110),James Johnson,20362110,PF/F/UTIL,3700,PHX@BKN 11/27/2021 07:30PM ET,BKN,11.36
111,PF/C,Maxi Kleber (20362097),Maxi Kleber,20362097,PF/C/F/UTIL,3700,WAS@DAL 11/27/2021 08:30PM ET,DAL,19.97
112,SF/PF,Obi Toppin (20362113),Obi Toppin,20362113,SF/PF/F/UTIL,3600,NYK@ATL 11/27/2021 07:30PM ET,NYK,15.92
113,SF,Terrence Ross (20362121),Terrence Ross,20362121,SF/F/UTIL,3600,ORL@CLE 11/27/2021 08:00PM ET,ORL,16.83
114,PF/C,Daniel Theis (20362117),Daniel Theis,20362117,PF/C/F/UTIL,3600,CHA@HOU 11/27/2021 08:00PM ET,HOU,17.47
115,SF/PF,Derrick Jones Jr. (20362132),Derrick Jones Jr.,20362132,SF/PF/F/UTIL,3500,MIA@CHI 11/27/2021 08:00PM ET,CHI,14.64
116,SF/PF,Cameron Johnson (20362128),Cameron Johnson,20362128,SF/PF/F/UTIL,3500,PHX@BKN 11/27/2021 07:30PM ET,PHX,16.92
117,SF/PF,Deni Avdija (20362124),Deni Avdija,20362124,SF/PF/F/UTIL,3500,WAS@DAL 11/27/2021 08:30PM ET,WAS,17.8
118,SF,Danuel House Jr. (20362136),Danuel House Jr.,20362136,SF/F/UTIL,3500,CHA@HOU 11/27/2021 08:00PM ET,HOU,10.54
119,PG,Gabe Vincent (20362148),Gabe Vincent,20362148,PG/G/UTIL,3400,MIA@CHI 11/27/2021 08:00PM ET,MIA,9.86
120,SF,Patrick Williams (20362151),Patrick Williams,20362151,SF/F/UTIL,3400,MIA@CHI 11/27/2021 08:00PM ET,CHI,12.35
121,SG/SF,Reggie Bullock (20362143),Reggie Bullock,20362143,SG/SF/F/G/UTIL,3400,WAS@DAL 11/27/2021 08:30PM ET,DAL,11.77
122,SG/SF,Garrison Mathews (20362158),Garrison Mathews,20362158,SG/SF/F/G/UTIL,3400,CHA@HOU 11/27/2021 08:00PM ET,HOU,13.6
123,SF/PF,Rudy Gay (20362139),Rudy Gay,20362139,SF/PF/F/UTIL,3400,NOP@UTA 11/27/2021 09:00PM ET,UTA,17.9
124,PF/C,Herbert Jones (20362154),Herbert Jones,20362154,PF/C/F/UTIL,3400,NOP@UTA 11/27/2021 09:00PM ET,NOP,16.21
125,C,Dewayne Dedmon (20362163),Dewayne Dedmon,20362163,C/UTIL,3300,MIA@CHI 11/27/2021 08:00PM ET,MIA,13.04
126,SF/PF,Javonte Green (20362165),Javonte Green,20362165,SF/PF/F/UTIL,3300,MIA@CHI 11/27/2021 08:00PM ET,CHI,14.14
127,PG/SG,Cameron Thomas (20362186),Cameron Thomas,20362186,PG/SG/G/UTIL,3300,PHX@BKN 11/27/2021 07:30PM ET,BKN,6.15
128,SF,Denzel Valentine (20362177),Denzel Valentine,20362177,SF/F/UTIL,3300,ORL@CLE 11/27/2021 08:00PM ET,CLE,4.96
129,SG,Gary Harris (20362183),Gary Harris,20362183,SG/G/UTIL,3300,ORL@CLE 11/27/2021 08:00PM ET,ORL,10.95
130,PG,Raul Neto (20362180),Raul Neto,20362180,PG/G/UTIL,3300,WAS@DAL 11/27/2021 08:30PM ET,WAS,14.33
131,PG/SG,Armoni Brooks (20362169),Armoni Brooks,20362169,PG/SG/G/UTIL,3300,CHA@HOU 11/27/2021 08:00PM ET,HOU,7.79
132,PG/SG,Kira Lewis Jr. (20362173),Kira Lewis Jr.,20362173,PG/SG/G/UTIL,3300,NOP@UTA 11/27/2021 09:00PM ET,NOP,12.14
133,SG/SF,Caleb Martin (20362205),Caleb Martin,20362205,SG/SF/F/G/UTIL,3200,MIA@CHI 11/27/2021 08:00PM ET,MIA,12.38
134,SG/SF,Landry Shamet (20362200),Landry Shamet,20362200,SG/SF/F/G/UTIL,3200,PHX@BKN 11/27/2021 07:30PM ET,PHX,14.08
135,PF/C,Moritz Wagner (20362192),Moritz Wagner,20362192,PF/C/F/UTIL,3200,ORL@CLE 11/27/2021 08:00PM ET,ORL,10.51
136,C,Dwight Powell (20362190),Dwight Powell,20362190,C/UTIL,3200,WAS@DAL 11/27/2021 08:30PM ET,DAL,17.29
137,PG/SG,Aaron Holiday (20362196),Aaron Holiday,20362196,PG/SG/G/UTIL,3200,WAS@DAL 11/27/2021 08:30PM ET,WAS,11.76
138,PF,Jalen McDaniels (20362210),Jalen McDaniels,20362210,PF/F/UTIL,3200,CHA@HOU 11/27/2021 08:00PM ET,CHA,12.05
139,PG/SF,Tomas Satoransky (20362213),Tomas Satoransky,20362213,PG/SF/F/G/UTIL,3200,NOP@UTA 11/27/2021 09:00PM ET,NOP,8.72
140,PG/SG,Lou Williams (20362230),Lou Williams,20362230,PG/SG/G/UTIL,3100,NYK@ATL 11/27/2021 07:30PM ET,ATL,10.63
141,C,Tony Bradley (20362220),Tony Bradley,20362220,C/UTIL,3100,MIA@CHI 11/27/2021 08:00PM ET,CHI,10.43
142,SF/PF,Ish Wainright (20362222),Ish Wainright,20362222,SF/PF/F/UTIL,3100,PHX@BKN 11/27/2021 07:30PM ET,PHX,1.83
143,SG/SF,Sterling Brown (20362234),Sterling Brown,20362234,SG/SF/F/G/UTIL,3100,WAS@DAL 11/27/2021 08:30PM ET,DAL,8.0
144,C,Nick Richards (20362218),Nick Richards,20362218,C/UTIL,3100,CHA@HOU 11/27/2021 08:00PM ET,CHA,8.16
145,PF/C,KJ Martin (20362226),KJ Martin,20362226,PF/C/F/UTIL,3100,CHA@HOU 11/27/2021 08:00PM ET,HOU,13.48
146,PF,Naji Marshall (20362239),Naji Marshall,20362239,PF/F/UTIL,3100,NOP@UTA 11/27/2021 09:00PM ET,NOP,11.11
147,SG,Dwayne Bacon (20362245),Dwayne Bacon,20362245,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
148,SG,DaQuan Jeffries (20362254),DaQuan Jeffries,20362254,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
149,C,Johnny Hamilton (20362316),Johnny Hamilton,20362316,C/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
150,C,Gorgui Dieng (20362318),Gorgui Dieng,20362318,C/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,8.5
151,C,Jahlil Okafor (20362320),Jahlil Okafor,20362320,C/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
152,C,Jericho Sims (20362342),Jericho Sims,20362342,C/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,2.36
153,SF/PF,Solomon Hill (20362360),Solomon Hill,20362360,SF/PF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,5.58
154,SF/PF,Aamir Simms (20362380),Aamir Simms,20362380,SF/PF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
155,PF/C,Onyeka Okongwu (20362404),Onyeka Okongwu,20362404,PF/C/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
156,PF/C,Taj Gibson (20362432),Taj Gibson,20362432,PF/C/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,14.22
157,PG/SG,Ibi Watson (20362436),Ibi Watson,20362436,PG/SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
158,PG/SG,AJ Lawson (20362440),AJ Lawson,20362440,PG/SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,0.0
159,PG/SG,M.J. Walker (20362480),M.J. Walker,20362480,PG/SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
160,PG/SG,Miles McBride (20362484),Miles McBride,20362484,PG/SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,1.46
161,SG/SF,Wayne Selden Jr. (20362535),Wayne Selden Jr.,20362535,SG/SF/F/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
162,PG,Sharife Cooper (20362555),Sharife Cooper,20362555,PG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,1.5
163,PG,Brandon Goodwin (20362603),Brandon Goodwin,20362603,PG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
164,PG,Rokas Jokubaitis (20362606),Rokas Jokubaitis,20362606,PG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
165,PG,Luca Vildoza (20362609),Luca Vildoza,20362609,PG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
166,PG,Delon Wright (20362630),Delon Wright,20362630,PG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,10.39
167,PF,Luka Samanic (20362660),Luka Samanic,20362660,PF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
168,PF,Kevin Knox II (20362663),Kevin Knox II,20362663,PF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,1.5
169,SG,Skylar Mays (20362687),Skylar Mays,20362687,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,2.5
170,SG,Brandon Knight (20362711),Brandon Knight,20362711,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
171,SG,Quentin Grimes (20362714),Quentin Grimes,20362714,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,3.42
172,SG,Myles Powell (20362717),Myles Powell,20362717,SG/G/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
173,SF,Timothe Luwawu-Cabarrot (20362747),Timothe Luwawu-Cabarrot,20362747,SF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,3.08
174,SF,Jalen Johnson (20362750),Jalen Johnson,20362750,SF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,ATL,3.04
175,SF,Aaron Sims (20362768),Aaron Sims,20362768,SF/F/UTIL,3000,NYK@ATL 11/27/2021 07:30PM ET,NYK,0.0
176,PF,Stanley Johnson (20362248),Stanley Johnson,20362248,PF/F/UTIL,3000,MIA@CHI 11/27/2021 08:00PM ET,CHI,0.0
177,PF/C,Alize Johnson (20362265),Alize Johnson,20362265,PF/C/F/UTIL,3000,MIA@CHI 11/27/2021 08:00PM ET,CHI,6.12
178,SG/SF,Troy Brown Jr. (20362273),Troy Brown Jr.,20362273,SG/SF/F/G/UTIL,3000,MIA@CHI 11/27/2021 08:00PM ET,CHI,6.64
179,C,Daniel Oturu (20362326),Daniel Oturu,20362326,C/UTIL,3000,MIA@CHI 11/27/2021 08:00PM ET,CHI,0.0
