Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
C,Kevon Looney (20219282) (LOCKED),Kevon Looney,20219282,C/UTIL,3600,In Progress,GSW,17.20
C,Ed Davis (20219284) (LOCKED),Ed Davis,20219284,C/UTIL,3600,In Progress,CLE,6
SG/SF,PJ Dozier (20219277),PJ Dozier,20219277,SG/SF/F/G/UTIL,3600,PHI@DEN 11/18/2021 09:00PM ET,DEN,14.82
SG/SF,Lonnie Walker IV (20219272) (LOCKED),Lonnie Walker IV,20219272,SG/SF/F/G/UTIL,3600,In Progress,SAS,20.84
SF/PF,Otto Porter Jr. (20219290) (LOCKED),Otto Porter Jr.,20219290,SF/PF/F/UTIL,3500,In Progress,GSW,16.52
PF/C,JaMychal Green (20219294),JaMychal Green,20219294,PF/C/F/UTIL,3500,PHI@DEN 11/18/2021 09:00PM ET,DEN,12.25
SG,Isaiah Joe (20219298),Isaiah Joe,20219298,SG/G/UTIL,3500,PHI@DEN 11/18/2021 09:00PM ET,PHI,5.34
PF/C,Jarred Vanderbilt (20219286) (LOCKED),Jarred Vanderbilt,20219286,PF/C/F/UTIL,3500,In Progress,MIN,16.82
PG/SG,Bones Hyland (20219309),Bones Hyland,20219309,PG/SG/G/UTIL,3400,PHI@DEN 11/18/2021 09:00PM ET,DEN,16.68
PF/C,Brandon Clarke (20219301) (LOCKED),Brandon Clarke,20219301,PF/C/F/UTIL,3400,In Progress,MEM,15.54
SG/SF,Max Strus (20219313) (LOCKED),Max Strus,20219313,SG/SF/F/G/UTIL,3400,In Progress,MIA,14.25
PF/C,Naz Reid (20219305) (LOCKED),Naz Reid,20219305,PF/C/F/UTIL,3400,In Progress,MIN,17.58
PF/C,Nemanja Bjelica (20219326) (LOCKED),Nemanja Bjelica,20219326,PF/C/F/UTIL,3300,In Progress,GSW,16.52
C,Tacko Fall (20219337) (LOCKED),Tacko Fall,20219337,C/UTIL,3300,In Progress,CLE,1.46
SF/PF,Matisse Thybulle (20219322),Matisse Thybulle,20219322,SF/PF/F/UTIL,3300,PHI@DEN 11/18/2021 09:00PM ET,PHI,17.78
SG,Austin Rivers (20219339),Austin Rivers,20219339,SG/G/UTIL,3300,PHI@DEN 11/18/2021 09:00PM ET,DEN,6.10
PG/SG,Malachi Flynn (20219330),Malachi Flynn,20219330,PG/SG/G/UTIL,3300,TOR@UTA 11/18/2021 09:00PM ET,TOR,4.53
PF/C,Serge Ibaka (20219318) (LOCKED),Serge Ibaka,20219318,PF/C/F/UTIL,3300,In Progress,LAC,4
SG,Brandon Boston Jr. (20219334) (LOCKED),Brandon Boston Jr.,20219334,SG/G/UTIL,3300,In Progress,LAC,5.95
SG/SF,Damion Lee (20219349) (LOCKED),Damion Lee,20219349,SG/SF/F/G/UTIL,3200,In Progress,GSW,17.43
SG,Dylan Windler (20219362) (LOCKED),Dylan Windler,20219362,SG/G/UTIL,3200,In Progress,CLE,9.23
PF/C,Paul Reed (20219345),Paul Reed,20219345,PF/C/F/UTIL,3200,PHI@DEN 11/18/2021 09:00PM ET,PHI,10.04
SG/SF,Ziaire Williams (20219354) (LOCKED),Ziaire Williams,20219354,SG/SF/F/G/UTIL,3200,In Progress,MEM,9.88
PG,Raul Neto (20219342) (LOCKED),Raul Neto,20219342,PG/G/UTIL,3200,In Progress,WAS,16.54
PG,Gabe Vincent (20219359) (LOCKED),Gabe Vincent,20219359,PG/G/UTIL,3200,In Progress,MIA,7.54
SF,Andre Iguodala (20219387) (LOCKED),Andre Iguodala,20219387,SF/F/UTIL,3100,In Progress,GSW,16.75
PG,Facundo Campazzo (20219381),Facundo Campazzo,20219381,PG/G/UTIL,3100,PHI@DEN 11/18/2021 09:00PM ET,DEN,10.46
PF/C,Eric Paschall (20219369),Eric Paschall,20219369,PF/C/F/UTIL,3100,TOR@UTA 11/18/2021 09:00PM ET,UTA,9.57
SG/SF,Svi Mykhailiuk (20219376),Svi Mykhailiuk,20219376,SG/SF/F/G/UTIL,3100,TOR@UTA 11/18/2021 09:00PM ET,TOR,14.13
PG,Tyus Jones (20219373) (LOCKED),Tyus Jones,20219373,PG/G/UTIL,3100,In Progress,MEM,14.70
PF,KZ Okpala (20219384) (LOCKED),KZ Okpala,20219384,PF/F/UTIL,3100,In Progress,MIA,4.32
SF/PF,Jaden McDaniels (20219365) (LOCKED),Jaden McDaniels,20219365,SF/PF/F/UTIL,3100,In Progress,MIN,15.18
C,Anderson Varejao (20219433) (LOCKED),Anderson Varejao,20219433,C/UTIL,3000,In Progress,CLE,0
PF/C,Juan Toscano-Anderson (20219483) (LOCKED),Juan Toscano-Anderson,20219483,PF/C/F/UTIL,3000,In Progress,GSW,9.77
SF/PF,Lamar Stevens (20219511) (LOCKED),Lamar Stevens,20219511,SF/PF/F/UTIL,3000,In Progress,CLE,4.67
PG/SG,Jeff Dowtin (20219559) (LOCKED),Jeff Dowtin,20219559,PG/SG/G/UTIL,3000,In Progress,GSW,1.25
SG/SF,LJ Figueroa (20219609) (LOCKED),LJ Figueroa,20219609,SG/SF/F/G/UTIL,3000,In Progress,GSW,0
PG/SG,Mitch Ballock (20219624) (LOCKED),Mitch Ballock,20219624,PG/SG/G/UTIL,3000,In Progress,CLE,0
PG,Kevin Pangos (20219628) (LOCKED),Kevin Pangos,20219628,PG/G/UTIL,3000,In Progress,CLE,1.06
PG,RJ Nembhard (20219631) (LOCKED),RJ Nembhard,20219631,PG/G/UTIL,3000,In Progress,CLE,3.5
PG,Chris Chiozza (20219661) (LOCKED),Chris Chiozza,20219661,PG/G/UTIL,3000,In Progress,GSW,4.75
PG,Nico Mannion (20219664) (LOCKED),Nico Mannion,20219664,PG/G/UTIL,3000,In Progress,GSW,0
PG,Quinndary Weatherspoon (20219667) (LOCKED),Quinndary Weatherspoon,20219667,PG/G/UTIL,3000,In Progress,GSW,0
PF,Alen Smailagic (20219707) (LOCKED),Alen Smailagic,20219707,PF/F/UTIL,3000,In Progress,GSW,0
PF,Jordan Bell (20219710) (LOCKED),Jordan Bell,20219710,PF/F/UTIL,3000,In Progress,GSW,0
PF,Jonathan Kuminga (20219713) (LOCKED),Jonathan Kuminga,20219713,PF/F/UTIL,3000,In Progress,GSW,7.69
PG,Kyle Guy (20219731) (LOCKED),Kyle Guy,20219731,PG/G/UTIL,3000,In Progress,CLE,0
SG,Justin James (20219734) (LOCKED),Justin James,20219734,SG/G/UTIL,3000,In Progress,CLE,0
SG,Langston Galloway (20219752) (LOCKED),Langston Galloway,20219752,SG/G/UTIL,3000,In Progress,GSW,0
SG,Moses Moody (20219755) (LOCKED),Moses Moody,20219755,SG/G/UTIL,3000,In Progress,GSW,3.57
SF,Axel Toupane (20219809) (LOCKED),Axel Toupane,20219809,SF/F/UTIL,3000,In Progress,GSW,0
C,Petr Cornelie (20219411),Petr Cornelie,20219411,C/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
C,Tarik Black (20219413),Tarik Black,20219413,C/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
C,Charles Bassey (20219427),Charles Bassey,20219427,C/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,4.42
SF/PF,Giorgi Bezhanishvili (20219443),Giorgi Bezhanishvili,20219443,SF/PF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
SF/PF,Filip Petrusev (20219463),Filip Petrusev,20219463,SF/PF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
PF/C,Bol Bol (20219479),Bol Bol,20219479,PF/C/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,7.19
PF/C,Zeke Nnaji (20219495),Zeke Nnaji,20219495,PF/C/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,13.05
SG/SF,Matt Ryan (20219604),Matt Ryan,20219604,SG/SF/F/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
PG,Markus Howard (20219655),Markus Howard,20219655,PG/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0.5
PG,Grant Riller (20219680),Grant Riller,20219680,PG/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
PF,Anthony Tolliver (20219725),Anthony Tolliver,20219725,PF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
SG,Davon Reed (20219749),Davon Reed,20219749,SG/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
SG,Shaquille Harrison (20219788),Shaquille Harrison,20219788,SG/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
SG,Jaden Springer (20219791),Jaden Springer,20219791,SG/G/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
SF,Vlatko Cancar (20219806),Vlatko Cancar,20219806,SF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,DEN,0
SF,Gary Clark (20219827),Gary Clark,20219827,SF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
SF,Aaron Henry (20219830),Aaron Henry,20219830,SF/F/UTIL,3000,PHI@DEN 11/18/2021 09:00PM ET,PHI,0
PF/C,Chris Boucher (20219392),Chris Boucher,20219392,PF/C/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,12.80
C,Marques Bolden (20219407),Marques Bolden,20219407,C/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
C,Udoka Azubuike (20219409),Udoka Azubuike,20219409,C/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,1.08
C,Khem Birch (20219423),Khem Birch,20219423,C/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,16.79
C,Aron Baynes (20219425),Aron Baynes,20219425,C/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SF/PF,Isaac Bonga (20219455),Isaac Bonga,20219455,SF/PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,3.17
SF/PF,Freddie Gillespie (20219459),Freddie Gillespie,20219459,SF/PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
PG/SG,Jared Butler (20219527),Jared Butler,20219527,PG/SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,4.14
PG/SG,Derrick Alston Jr. (20219531),Derrick Alston Jr.,20219531,PG/SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
PG/SG,MaCio Teague (20219535),MaCio Teague,20219535,PG/SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
PG/SG,Ashton Hagans (20219567),Ashton Hagans,20219567,PG/SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
PG/SG,David Johnson (20219571),David Johnson,20219571,PG/SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SG/SF,Miye Oni (20219599),Miye Oni,20219599,SG/SF/F/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,1.46
PG,Dalano Banton (20219683),Dalano Banton,20219683,PG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,11.4
PF,Nino Johnson (20219692),Nino Johnson,20219692,PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
PF,Ersan Ilyasova (20219695),Ersan Ilyasova,20219695,PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
PF,Malik Fitts (20219698),Malik Fitts,20219698,PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0.83
PF,Jarrell Brantley (20219701),Jarrell Brantley,20219701,PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0
PF,Reggie Perry (20219722),Reggie Perry,20219722,PF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SG,Trent Forrest (20219746),Trent Forrest,20219746,SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,3.19
SG,Breein Tyree (20219782),Breein Tyree,20219782,SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SG,Yuta Watanabe (20219785),Yuta Watanabe,20219785,SG/G/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SF,Elijah Hughes (20219803),Elijah Hughes,20219803,SF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,UTA,0.81
SF,Sam Dekker (20219815),Sam Dekker,20219815,SF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SF,Alex Antetokounmpo (20219818),Alex Antetokounmpo,20219818,SF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
SF,Justin Champagnie (20219821),Justin Champagnie,20219821,SF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,2.45
SF,Josh Hall (20219824),Josh Hall,20219824,SF/F/UTIL,3000,TOR@UTA 11/18/2021 09:00PM ET,TOR,0
C,Marc Gasol (20219390) (LOCKED),Marc Gasol,20219390,C/UTIL,3000,In Progress,MEM,0
SG/SF,Jarrett Culver (20219396) (LOCKED),Jarrett Culver,20219396,SG/SF/F/G/UTIL,3000,In Progress,MEM,7.17
SF/PF,Romeo Weems (20219439) (LOCKED),Romeo Weems,20219439,SF/PF/F/UTIL,3000,In Progress,MEM,0
SF/PF,Matthew Hurt (20219467) (LOCKED),Matthew Hurt,20219467,SF/PF/F/UTIL,3000,In Progress,MEM,0
PF/C,Santi Aldama (20219471) (LOCKED),Santi Aldama,20219471,PF/C/F/UTIL,3000,In Progress,MEM,6.4
PF/C,Xavier Tillman (20219475) (LOCKED),Xavier Tillman,20219475,PF/C/F/UTIL,3000,In Progress,MEM,12.28
SF/PF,Moses Wright (20219563) (LOCKED),Moses Wright,20219563,SF/PF/F/UTIL,3000,In Progress,LAC,0
PF/C,Killian Tillie (20219590) (LOCKED),Killian Tillie,20219590,PF/C/F/UTIL,3000,In Progress,MEM,5.25
SG/SF,John Konchar (20219594) (LOCKED),John Konchar,20219594,SG/SF/F/G/UTIL,3000,In Progress,MEM,9.65
PG,David Stockton (20219640) (LOCKED),David Stockton,20219640,PG/G/UTIL,3000,In Progress,MEM,0
PG,Tim Frazier (20219643) (LOCKED),Tim Frazier,20219643,PG/G/UTIL,3000,In Progress,MEM,0
