,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
22,PG,Shai Gilgeous-Alexander (20421999),Shai Gilgeous-Alexander,20421999,PG/G/UTIL,8300,HOU@OKC 12/01/2021 08:00PM ET,OKC,36.67
23,PF,Kristaps Porzingis (20422002),Kristaps Porzingis,20422002,PF/F/UTIL,8200,DAL@NOP 12/01/2021 08:00PM ET,DAL,38.07
24,C,Jarrett Allen (20422005),Jarrett Allen,20422005,C/UTIL,8100,CLE@MIA 12/01/2021 07:30PM ET,CLE,36.89
25,PF,Tobias Harris (20422007),Tobias Harris,20422007,PF/F/UTIL,8000,PHI@BOS 12/01/2021 07:30PM ET,PHI,38.29
26,PG,Cole Anthony (20422010),Cole Anthony,20422010,PG/G/UTIL,7900,DEN@ORL 12/01/2021 07:00PM ET,ORL,39.94
27,SF/PF,Miles Bridges (20422013),Miles Bridges,20422013,SF/PF/F/UTIL,7800,CHA@MIL 12/01/2021 08:00PM ET,CHA,38.59
28,PG,Malcolm Brogdon (20422017),Malcolm Brogdon,20422017,PG/G/UTIL,7700,ATL@IND 12/01/2021 07:00PM ET,IND,39.88
29,PG/SF,Ben Simmons (20422020),Ben Simmons,20422020,PG/SF/F/G/UTIL,7600,PHI@BOS 12/01/2021 07:30PM ET,PHI,0.0
30,PG,Kyle Lowry (20422025),Kyle Lowry,20422025,PG/G/UTIL,7600,CLE@MIA 12/01/2021 07:30PM ET,MIA,33.05
31,PG/SG,Jamal Murray (20422028),Jamal Murray,20422028,PG/SG/G/UTIL,7500,DEN@ORL 12/01/2021 07:00PM ET,DEN,0.0
32,SG,Brandon Ingram (20422032),Brandon Ingram,20422032,SG/G/UTIL,7500,DAL@NOP 12/01/2021 08:00PM ET,NOP,36.48
33,PG/SG,Darius Garland (20422035),Darius Garland,20422035,PG/SG/G/UTIL,7400,CLE@MIA 12/01/2021 07:30PM ET,CLE,34.88
34,SG/SF,Khris Middleton (20422042),Khris Middleton,20422042,SG/SF/F/G/UTIL,7400,CHA@MIL 12/01/2021 08:00PM ET,MIL,33.36
35,PG,Kevin Porter Jr. (20422039),Kevin Porter Jr.,20422039,PG/G/UTIL,7400,HOU@OKC 12/01/2021 08:00PM ET,HOU,31.0
36,PG,John Wall (20422047),John Wall,20422047,PG/G/UTIL,7300,HOU@OKC 12/01/2021 08:00PM ET,HOU,0.0
37,SG/SF,Will Barton (20422065),Will Barton,20422065,SG/SF/F/G/UTIL,7300,DEN@ORL 12/01/2021 07:00PM ET,DEN,32.5
38,PG/SG,Tyler Herro (20422054),Tyler Herro,20422054,PG/SG/G/UTIL,7200,CLE@MIA 12/01/2021 07:30PM ET,MIA,35.85
39,PG/SG,Terry Rozier (20422050),Terry Rozier,20422050,PG/SG/G/UTIL,7200,CHA@MIL 12/01/2021 08:00PM ET,CHA,31.67
40,PG,Tyrese Maxey (20422058),Tyrese Maxey,20422058,PG/G/UTIL,7000,PHI@BOS 12/01/2021 07:30PM ET,PHI,33.06
41,PF/C,Al Horford (20422061),Al Horford,20422061,PF/C/F/UTIL,7000,PHI@BOS 12/01/2021 07:30PM ET,BOS,33.42
42,PF/C,John Collins (20422070),John Collins,20422070,PF/C/F/UTIL,6900,ATL@IND 12/01/2021 07:00PM ET,ATL,34.3
43,PG,Jrue Holiday (20422074),Jrue Holiday,20422074,PG/G/UTIL,6900,CHA@MIL 12/01/2021 08:00PM ET,MIL,32.62
44,PG/SG,Tyrese Haliburton (20422081),Tyrese Haliburton,20422081,PG/SG/G/UTIL,6800,SAC@LAC 12/01/2021 10:30PM ET,SAC,29.16
45,PF/C,Bobby Portis (20422077),Bobby Portis,20422077,PF/C/F/UTIL,6800,CHA@MIL 12/01/2021 08:00PM ET,MIL,31.94
46,SF/PF,Aaron Gordon (20422101),Aaron Gordon,20422101,SF/PF/F/UTIL,6700,DEN@ORL 12/01/2021 07:00PM ET,DEN,27.49
47,SG/SF,Josh Giddey (20422085),Josh Giddey,20422085,SG/SF/F/G/UTIL,6600,HOU@OKC 12/01/2021 08:00PM ET,OKC,30.59
48,SG/SF,Buddy Hield (20422096),Buddy Hield,20422096,SG/SF/F/G/UTIL,6500,SAC@LAC 12/01/2021 10:30PM ET,SAC,28.44
49,PF/C,Evan Mobley (20422092),Evan Mobley,20422092,PF/C/F/UTIL,6500,CLE@MIA 12/01/2021 07:30PM ET,CLE,33.15
50,C,Mo Bamba (20422090),Mo Bamba,20422090,C/UTIL,6500,DEN@ORL 12/01/2021 07:00PM ET,ORL,31.9
51,PG,Dennis Schroder (20422113),Dennis Schroder,20422113,PG/G/UTIL,6300,PHI@BOS 12/01/2021 07:30PM ET,BOS,30.66
52,C,Andre Drummond (20422116),Andre Drummond,20422116,C/UTIL,6300,PHI@BOS 12/01/2021 07:30PM ET,PHI,26.98
53,SF/PF,Gordon Hayward (20422105),Gordon Hayward,20422105,SF/PF/F/UTIL,6300,CHA@MIL 12/01/2021 08:00PM ET,CHA,31.35
54,PF/C,Wendell Carter Jr. (20422109),Wendell Carter Jr.,20422109,PF/C/F/UTIL,6300,DEN@ORL 12/01/2021 07:00PM ET,ORL,31.92
55,PG/SG,Marcus Smart (20422122),Marcus Smart,20422122,PG/SG/G/UTIL,6200,PHI@BOS 12/01/2021 07:30PM ET,BOS,29.39
56,SF/PF,Kyle Kuzma (20422118),Kyle Kuzma,20422118,SF/PF/F/UTIL,6200,MIN@WAS 12/01/2021 07:00PM ET,WAS,31.66
57,PG,Ricky Rubio (20422126),Ricky Rubio,20422126,PG/G/UTIL,6100,CLE@MIA 12/01/2021 07:30PM ET,CLE,31.1
58,PG,Spencer Dinwiddie (20422136),Spencer Dinwiddie,20422136,PG/G/UTIL,6000,MIN@WAS 12/01/2021 07:00PM ET,WAS,30.44
59,PG,Reggie Jackson (20422133),Reggie Jackson,20422133,PG/G/UTIL,6000,SAC@LAC 12/01/2021 10:30PM ET,LAC,29.8
60,SF/PF,Lauri Markkanen (20422129),Lauri Markkanen,20422129,SF/PF/F/UTIL,6000,CLE@MIA 12/01/2021 07:30PM ET,CLE,29.56
61,C,Myles Turner (20422139),Myles Turner,20422139,C/UTIL,5900,ATL@IND 12/01/2021 07:00PM ET,IND,30.83
62,SF/PF,Harrison Barnes (20422141),Harrison Barnes,20422141,SF/PF/F/UTIL,5900,SAC@LAC 12/01/2021 10:30PM ET,SAC,34.16
63,PG,Victor Oladipo (20422145),Victor Oladipo,20422145,PG/G/UTIL,5900,CLE@MIA 12/01/2021 07:30PM ET,MIA,0.0
64,C,Robert Williams (20422148),Robert Williams,20422148,C/UTIL,5800,PHI@BOS 12/01/2021 07:30PM ET,BOS,29.02
65,C,Richaun Holmes (20422150),Richaun Holmes,20422150,C/UTIL,5800,SAC@LAC 12/01/2021 10:30PM ET,SAC,31.68
66,C,Montrezl Harrell (20422152),Montrezl Harrell,20422152,C/UTIL,5700,MIN@WAS 12/01/2021 07:00PM ET,WAS,32.38
67,PG,Collin Sexton (20422154),Collin Sexton,20422154,PG/G/UTIL,5700,CLE@MIA 12/01/2021 07:30PM ET,CLE,24.14
68,C,Brook Lopez (20422157),Brook Lopez,20422157,C/UTIL,5600,CHA@MIL 12/01/2021 08:00PM ET,MIL,23.25
69,SG/SF,Luguentz Dort (20422159),Luguentz Dort,20422159,SG/SF/F/G/UTIL,5600,HOU@OKC 12/01/2021 08:00PM ET,OKC,27.37
70,SF,Michael Porter Jr. (20422164),Michael Porter Jr.,20422164,SF/F/UTIL,5600,DEN@ORL 12/01/2021 07:00PM ET,DEN,23.64
71,SF/PF,Franz Wagner (20422167),Franz Wagner,20422167,SF/PF/F/UTIL,5500,DEN@ORL 12/01/2021 07:00PM ET,ORL,25.59
72,SF/PF,Josh Hart (20422171),Josh Hart,20422171,SF/PF/F/UTIL,5500,DAL@NOP 12/01/2021 08:00PM ET,NOP,27.14
73,SG,Tim Hardaway Jr. (20422175),Tim Hardaway Jr.,20422175,SG/G/UTIL,5500,DAL@NOP 12/01/2021 08:00PM ET,DAL,25.49
74,PG/SG,Caris LeVert (20422187),Caris LeVert,20422187,PG/SG/G/UTIL,5400,ATL@IND 12/01/2021 07:00PM ET,IND,24.68
75,SG/SF,Kelly Oubre Jr. (20422182),Kelly Oubre Jr.,20422182,SG/SF/F/G/UTIL,5400,CHA@MIL 12/01/2021 08:00PM ET,CHA,24.5
76,SF/PF,Jae'Sean Tate (20422178),Jae'Sean Tate,20422178,SF/PF/F/UTIL,5400,HOU@OKC 12/01/2021 08:00PM ET,HOU,24.86
77,PG/SG,Monte Morris (20422216),Monte Morris,20422216,PG/SG/G/UTIL,5300,DEN@ORL 12/01/2021 07:00PM ET,DEN,22.84
78,SG,Seth Curry (20422194),Seth Curry,20422194,SG/G/UTIL,5200,PHI@BOS 12/01/2021 07:30PM ET,PHI,25.72
79,PG,Jalen Suggs (20422191),Jalen Suggs,20422191,PG/G/UTIL,5200,DEN@ORL 12/01/2021 07:00PM ET,ORL,24.04
80,C,Ivica Zubac (20422206),Ivica Zubac,20422206,C/UTIL,5100,SAC@LAC 12/01/2021 10:30PM ET,LAC,24.33
81,PF/C,PJ Washington (20422197),PJ Washington,20422197,PF/C/F/UTIL,5100,CHA@MIL 12/01/2021 08:00PM ET,CHA,21.59
82,SG/SF,Eric Gordon (20422201),Eric Gordon,20422201,SG/SF/F/G/UTIL,5100,HOU@OKC 12/01/2021 08:00PM ET,HOU,22.1
83,PF/C,Jarred Vanderbilt (20422208),Jarred Vanderbilt,20422208,PF/C/F/UTIL,5000,MIN@WAS 12/01/2021 07:00PM ET,MIN,20.92
84,PF/C,Nicolas Batum (20422212),Nicolas Batum,20422212,PF/C/F/UTIL,5000,SAC@LAC 12/01/2021 10:30PM ET,LAC,23.52
85,SG/SF,Pat Connaughton (20422224),Pat Connaughton,20422224,SG/SF/F/G/UTIL,5000,CHA@MIL 12/01/2021 08:00PM ET,MIL,24.33
86,PG/SG,Jalen Brunson (20422220),Jalen Brunson,20422220,PG/SG/G/UTIL,5000,DAL@NOP 12/01/2021 08:00PM ET,DAL,29.08
87,PG,Patrick Beverley (20422236),Patrick Beverley,20422236,PG/G/UTIL,4900,MIN@WAS 12/01/2021 07:00PM ET,MIN,24.12
88,PG/SG,Eric Bledsoe (20422229),Eric Bledsoe,20422229,PG/SG/G/UTIL,4900,SAC@LAC 12/01/2021 10:30PM ET,LAC,23.51
89,PG,Markelle Fultz (20422233),Markelle Fultz,20422233,PG/G/UTIL,4900,DEN@ORL 12/01/2021 07:00PM ET,ORL,0.0
90,C,Daniel Gafford (20422239),Daniel Gafford,20422239,C/UTIL,4800,MIN@WAS 12/01/2021 07:00PM ET,WAS,22.28
91,SG/SF,Cedi Osman (20422241),Cedi Osman,20422241,SG/SF/F/G/UTIL,4800,CLE@MIA 12/01/2021 07:30PM ET,CLE,20.37
92,PG,Donte DiVincenzo (20422246),Donte DiVincenzo,20422246,PG/G/UTIL,4800,CHA@MIL 12/01/2021 08:00PM ET,MIL,0.0
93,PF,Darius Bazley (20422249),Darius Bazley,20422249,PF/F/UTIL,4800,HOU@OKC 12/01/2021 08:00PM ET,OKC,22.95
94,SF/PF,Jeff Green (20422284),Jeff Green,20422284,SF/PF/F/UTIL,4800,DEN@ORL 12/01/2021 07:00PM ET,DEN,15.64
95,C,Thomas Bryant (20422252),Thomas Bryant,20422252,C/UTIL,4700,MIN@WAS 12/01/2021 07:00PM ET,WAS,0.0
96,PG/SG,Bogdan Bogdanovic (20422254),Bogdan Bogdanovic,20422254,PG/SG/G/UTIL,4700,ATL@IND 12/01/2021 07:00PM ET,ATL,22.04
97,SG/SF,Duncan Robinson (20422258),Duncan Robinson,20422258,SG/SF/F/G/UTIL,4700,CLE@MIA 12/01/2021 07:30PM ET,MIA,21.06
98,PG/SF,Terance Mann (20422277),Terance Mann,20422277,PG/SF/F/G/UTIL,4600,SAC@LAC 12/01/2021 10:30PM ET,LAC,21.39
99,PF,Dean Wade (20422274),Dean Wade,20422274,PF/F/UTIL,4600,CLE@MIA 12/01/2021 07:30PM ET,CLE,12.62
100,PG/SG,Jalen Green (20422263),Jalen Green,20422263,PG/SG/G/UTIL,4600,HOU@OKC 12/01/2021 08:00PM ET,HOU,22.58
101,PG/SG,Nickeil Alexander-Walker (20422267),Nickeil Alexander-Walker,20422267,PG/SG/G/UTIL,4600,DAL@NOP 12/01/2021 08:00PM ET,NOP,26.38
102,PG,Devonte' Graham (20422271),Devonte' Graham,20422271,PG/G/UTIL,4600,DAL@NOP 12/01/2021 08:00PM ET,NOP,27.2
103,C,Rui Hachimura (20422282),Rui Hachimura,20422282,C/UTIL,4500,MIN@WAS 12/01/2021 07:00PM ET,WAS,0.0
104,SG,Malik Beasley (20422300),Malik Beasley,20422300,SG/G/UTIL,4500,MIN@WAS 12/01/2021 07:00PM ET,MIN,18.82
105,PF,T.J. Warren (20422297),T.J. Warren,20422297,PF/F/UTIL,4500,ATL@IND 12/01/2021 07:00PM ET,IND,0.0
106,SG/SF,Luke Kennard (20422292),Luke Kennard,20422292,SG/SF/F/G/UTIL,4500,SAC@LAC 12/01/2021 10:30PM ET,LAC,19.07
107,PF/C,Kevin Love (20422288),Kevin Love,20422288,PF/C/F/UTIL,4500,CLE@MIA 12/01/2021 07:30PM ET,CLE,23.86
108,SG/SF,Kentavious Caldwell-Pope (20422303),Kentavious Caldwell-Pope,20422303,SG/SF/F/G/UTIL,4400,MIN@WAS 12/01/2021 07:00PM ET,WAS,21.8
109,SG/SF,Kevin Huerter (20422314),Kevin Huerter,20422314,SG/SF/F/G/UTIL,4400,ATL@IND 12/01/2021 07:00PM ET,ATL,18.5
110,PG,T.J. McConnell (20422322),T.J. McConnell,20422322,PG/G/UTIL,4400,ATL@IND 12/01/2021 07:00PM ET,IND,23.15
111,PF,Marcus Morris Sr. (20422325),Marcus Morris Sr.,20422325,PF/F/UTIL,4400,SAC@LAC 12/01/2021 10:30PM ET,LAC,18.55
112,C,Mason Plumlee (20422308),Mason Plumlee,20422308,C/UTIL,4400,CHA@MIL 12/01/2021 08:00PM ET,CHA,23.31
113,PG/SG,Grayson Allen (20422328),Grayson Allen,20422328,PG/SG/G/UTIL,4400,CHA@MIL 12/01/2021 08:00PM ET,MIL,23.86
114,PF/C,Jeremiah Robinson-Earl (20422310),Jeremiah Robinson-Earl,20422310,PF/C/F/UTIL,4400,HOU@OKC 12/01/2021 08:00PM ET,OKC,17.48
115,PG,Michael Carter-Williams (20422319),Michael Carter-Williams,20422319,PG/G/UTIL,4400,DEN@ORL 12/01/2021 07:00PM ET,ORL,0.0
116,PG/SG,Lou Williams (20422332),Lou Williams,20422332,PG/SG/G/UTIL,4300,ATL@IND 12/01/2021 07:00PM ET,ATL,11.38
117,PF,Marvin Bagley III (20422336),Marvin Bagley III,20422336,PF/F/UTIL,4300,SAC@LAC 12/01/2021 10:30PM ET,SAC,13.94
118,SG/SF,Garrison Mathews (20422339),Garrison Mathews,20422339,SG/SF/F/G/UTIL,4300,HOU@OKC 12/01/2021 08:00PM ET,HOU,17.39
119,PF/C,Maxi Kleber (20422344),Maxi Kleber,20422344,PF/C/F/UTIL,4300,DAL@NOP 12/01/2021 08:00PM ET,DAL,20.35
120,PG/SG,Shake Milton (20422358),Shake Milton,20422358,PG/SG/G/UTIL,4200,PHI@BOS 12/01/2021 07:30PM ET,PHI,22.05
121,PF,Danilo Gallinari (20422365),Danilo Gallinari,20422365,PF/F/UTIL,4200,ATL@IND 12/01/2021 07:00PM ET,ATL,16.01
122,PG,Gabe Vincent (20422362),Gabe Vincent,20422362,PG/G/UTIL,4200,CLE@MIA 12/01/2021 07:30PM ET,MIA,11.96
123,PF/C,Alperen Sengun (20422354),Alperen Sengun,20422354,PF/C/F/UTIL,4200,HOU@OKC 12/01/2021 08:00PM ET,HOU,20.92
124,C,Guillermo Hernangomez (20422348),Guillermo Hernangomez,20422348,C/UTIL,4200,DAL@NOP 12/01/2021 08:00PM ET,NOP,21.34
125,SF/PF,Dorian Finney-Smith (20422350),Dorian Finney-Smith,20422350,SF/PF/F/UTIL,4200,DAL@NOP 12/01/2021 08:00PM ET,DAL,20.86
126,SG/SF,Isaac Okoro (20422368),Isaac Okoro,20422368,SG/SF/F/G/UTIL,4100,CLE@MIA 12/01/2021 07:30PM ET,CLE,17.96
127,PF/C,Grant Williams (20422373),Grant Williams,20422373,PF/C/F/UTIL,4000,PHI@BOS 12/01/2021 07:30PM ET,BOS,15.93
128,SG,Chris Duarte (20422382),Chris Duarte,20422382,SG/G/UTIL,4000,ATL@IND 12/01/2021 07:00PM ET,IND,23.63
129,SG/SF,Max Strus (20422377),Max Strus,20422377,SG/SF/F/G/UTIL,4000,CLE@MIA 12/01/2021 07:30PM ET,MIA,15.25
130,PF/C,JaMychal Green (20422458),JaMychal Green,20422458,PF/C/F/UTIL,4000,DEN@ORL 12/01/2021 07:00PM ET,DEN,13.33
131,SF/PF,Georges Niang (20422385),Georges Niang,20422385,SF/PF/F/UTIL,3900,PHI@BOS 12/01/2021 07:30PM ET,PHI,19.76
132,SG,Josh Richardson (20422392),Josh Richardson,20422392,SG/G/UTIL,3900,PHI@BOS 12/01/2021 07:30PM ET,BOS,17.68
133,PG,Facundo Campazzo (20422389),Facundo Campazzo,20422389,PG/G/UTIL,3900,DEN@ORL 12/01/2021 07:00PM ET,DEN,13.46
134,SG/SF,Justin Holiday (20422399),Justin Holiday,20422399,SG/SF/F/G/UTIL,3800,ATL@IND 12/01/2021 07:00PM ET,IND,18.27
135,PF,De'Andre Hunter (20422404),De'Andre Hunter,20422404,PF/F/UTIL,3800,ATL@IND 12/01/2021 07:00PM ET,ATL,17.04
136,PF,Chimezie Metu (20422407),Chimezie Metu,20422407,PF/F/UTIL,3800,SAC@LAC 12/01/2021 10:30PM ET,SAC,22.25
137,SF/PF,Chuma Okeke (20422410),Chuma Okeke,20422410,SF/PF/F/UTIL,3800,DEN@ORL 12/01/2021 07:00PM ET,ORL,15.94
138,PF/C,Herbert Jones (20422395),Herbert Jones,20422395,PF/C/F/UTIL,3800,DAL@NOP 12/01/2021 08:00PM ET,NOP,16.9
139,SG/SF,Furkan Korkmaz (20422429),Furkan Korkmaz,20422429,SG/SF/F/G/UTIL,3700,PHI@BOS 12/01/2021 07:30PM ET,PHI,19.62
140,SG/SF,Terence Davis (20422434),Terence Davis,20422434,SG/SF/F/G/UTIL,3700,SAC@LAC 12/01/2021 10:30PM ET,SAC,11.59
141,SG/SF,Caleb Martin (20422414),Caleb Martin,20422414,SG/SF/F/G/UTIL,3700,CLE@MIA 12/01/2021 07:30PM ET,MIA,12.9
142,SG/SF,Cody Martin (20422424),Cody Martin,20422424,SG/SF/F/G/UTIL,3700,CHA@MIL 12/01/2021 08:00PM ET,CHA,20.17
143,SG/SF,Gary Harris (20422419),Gary Harris,20422419,SG/SF/F/G/UTIL,3700,DEN@ORL 12/01/2021 07:00PM ET,ORL,12.62
144,PG,Davion Mitchell (20422455),Davion Mitchell,20422455,PG/G/UTIL,3600,SAC@LAC 12/01/2021 10:30PM ET,SAC,19.41
145,PF/C,P.J. Tucker (20422447),P.J. Tucker,20422447,PF/C/F/UTIL,3600,CLE@MIA 12/01/2021 07:30PM ET,MIA,18.36
146,SF/PF,Aleksej Pokusevski (20422443),Aleksej Pokusevski,20422443,SF/PF/F/UTIL,3600,HOU@OKC 12/01/2021 08:00PM ET,OKC,13.01
147,PG/SG,R.J. Hampton (20422439),R.J. Hampton,20422439,PG/SG/G/UTIL,3600,DEN@ORL 12/01/2021 07:00PM ET,ORL,16.14
148,PG/SG,Bones Hyland (20422451),Bones Hyland,20422451,PG/SG/G/UTIL,3600,DEN@ORL 12/01/2021 07:00PM ET,DEN,15.2
149,SF/PF,Matisse Thybulle (20422464),Matisse Thybulle,20422464,SF/PF/F/UTIL,3500,PHI@BOS 12/01/2021 07:30PM ET,PHI,18.32
150,SF/PF,Jaden McDaniels (20422474),Jaden McDaniels,20422474,SF/PF/F/UTIL,3500,MIN@WAS 12/01/2021 07:00PM ET,MIN,15.96
151,C,Alex Len (20422462),Alex Len,20422462,C/UTIL,3500,SAC@LAC 12/01/2021 10:30PM ET,SAC,15.04
152,C,Serge Ibaka (20422472),Serge Ibaka,20422472,C/UTIL,3500,SAC@LAC 12/01/2021 10:30PM ET,LAC,10.04
153,PG/SG,Armoni Brooks (20422468),Armoni Brooks,20422468,PG/SG/G/UTIL,3500,HOU@OKC 12/01/2021 08:00PM ET,HOU,8.89
154,PG/SG,Tre Mann (20422478),Tre Mann,20422478,PG/SG/G/UTIL,3500,HOU@OKC 12/01/2021 08:00PM ET,OKC,10.88
155,C,Enes Kanter (20422482),Enes Kanter,20422482,C/UTIL,3400,PHI@BOS 12/01/2021 07:30PM ET,BOS,13.38
156,SF,Danny Green (20422507),Danny Green,20422507,SF/F/UTIL,3400,PHI@BOS 12/01/2021 07:30PM ET,PHI,18.05
157,PF/C,Naz Reid (20422492),Naz Reid,20422492,PF/C/F/UTIL,3400,MIN@WAS 12/01/2021 07:00PM ET,MIN,17.26
158,SF/PF,Kelan Martin (20422488),Kelan Martin,20422488,SF/PF/F/UTIL,3400,ATL@IND 12/01/2021 07:00PM ET,IND,13.3
159,SG/SF,Cam Reddish (20422496),Cam Reddish,20422496,SG/SF/F/G/UTIL,3400,ATL@IND 12/01/2021 07:00PM ET,ATL,19.06
160,C,Isaiah Hartenstein (20422484),Isaiah Hartenstein,20422484,C/UTIL,3400,SAC@LAC 12/01/2021 10:30PM ET,LAC,19.12
161,C,Ed Davis (20422486),Ed Davis,20422486,C/UTIL,3400,CLE@MIA 12/01/2021 07:30PM ET,CLE,8.39
162,PG,George Hill (20422501),George Hill,20422501,PG/G/UTIL,3400,CHA@MIL 12/01/2021 08:00PM ET,MIL,18.2
163,SF,Danuel House Jr. (20422504),Danuel House Jr.,20422504,SF/F/UTIL,3400,HOU@OKC 12/01/2021 08:00PM ET,HOU,11.12
164,C,Isaiah Roby (20422510),Isaiah Roby,20422510,C/UTIL,3400,HOU@OKC 12/01/2021 08:00PM ET,OKC,11.58
165,PG,Raul Neto (20422512),Raul Neto,20422512,PG/G/UTIL,3300,MIN@WAS 12/01/2021 07:00PM ET,WAS,14.9
166,PG/SG,Ty Jerome (20422515),Ty Jerome,20422515,PG/SG/G/UTIL,3300,HOU@OKC 12/01/2021 08:00PM ET,OKC,11.96
167,PG,Trey Burke (20422519),Trey Burke,20422519,PG/G/UTIL,3300,DAL@NOP 12/01/2021 08:00PM ET,DAL,9.98
168,SF/PF,Deni Avdija (20422527),Deni Avdija,20422527,SF/PF/F/UTIL,3200,MIN@WAS 12/01/2021 07:00PM ET,WAS,16.9
169,SF/PF,Torrey Craig (20422531),Torrey Craig,20422531,SF/PF/F/UTIL,3200,ATL@IND 12/01/2021 07:00PM ET,IND,13.28
170,C,Tristan Thompson (20422525),Tristan Thompson,20422525,C/UTIL,3200,SAC@LAC 12/01/2021 10:30PM ET,SAC,14.67
171,SF,Denzel Valentine (20422549),Denzel Valentine,20422549,SF/F/UTIL,3200,CLE@MIA 12/01/2021 07:30PM ET,CLE,4.58
172,SG,Rodney Hood (20422552),Rodney Hood,20422552,SG/G/UTIL,3200,CHA@MIL 12/01/2021 08:00PM ET,MIL,8.12
173,SF,Kenrich Williams (20422522),Kenrich Williams,20422522,SF/F/UTIL,3200,HOU@OKC 12/01/2021 08:00PM ET,OKC,15.43
174,PF/C,Daniel Theis (20422535),Daniel Theis,20422535,PF/C/F/UTIL,3200,HOU@OKC 12/01/2021 08:00PM ET,HOU,17.47
175,SG/SF,Terrence Ross (20422544),Terrence Ross,20422544,SG/SF/F/G/UTIL,3200,DEN@ORL 12/01/2021 07:00PM ET,ORL,16.24
176,SG/SF,Reggie Bullock (20422539),Reggie Bullock,20422539,SG/SF/F/G/UTIL,3200,DAL@NOP 12/01/2021 08:00PM ET,DAL,11.15
177,SF,Romeo Langford (20422594),Romeo Langford,20422594,SF/F/UTIL,3100,PHI@BOS 12/01/2021 07:30PM ET,BOS,10.74
178,PG/SG,Aaron Holiday (20422558),Aaron Holiday,20422558,PG/SG/G/UTIL,3100,MIN@WAS 12/01/2021 07:00PM ET,WAS,11.8
