Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
PF/C,Wendell Carter Jr. (20734537),Wendell Carter Jr.,20734537,PF/C/F/UTIL,8000,NOP@ORL 12/23/2021 07:00PM ET,ORL,31.85
PG,John Wall (20734541),John Wall,20734541,PG/G/UTIL,7900,HOU@IND 12/23/2021 07:00PM ET,HOU,0
PG,Malcolm Brogdon (20734549),Malcolm Brogdon,20734549,PG/G/UTIL,7900,HOU@IND 12/23/2021 07:00PM ET,IND,37.53
SG/SF,Anthony Edwards (20734544),Anthony Edwards,20734544,SG/SF/F/G/UTIL,7900,MIN@UTA 12/23/2021 09:00PM ET,MIN,39.31
C,Bobby Portis (20734552),Bobby Portis,20734552,C/UTIL,7800,MIL@DAL 12/23/2021 08:30PM ET,MIL,33.57
PG,Kevin Porter Jr. (20734554),Kevin Porter Jr.,20734554,PG/G/UTIL,7800,HOU@IND 12/23/2021 07:00PM ET,HOU,29.45
PG/SG,Alec Burks (20734557),Alec Burks,20734557,PG/SG/G/UTIL,7800,WAS@NYK 12/23/2021 07:30PM ET,NYK,23.32
SF/PF,Miles Bridges (20734561),Miles Bridges,20734561,SF/PF/F/UTIL,7700,CHA@DEN 12/23/2021 09:00PM ET,CHA,38.84
PF/C,Draymond Green (20734569),Draymond Green,20734569,PF/C/F/UTIL,7700,MEM@GSW 12/23/2021 10:00PM ET,GSW,33.18
PG/SG,Caris LeVert (20734565),Caris LeVert,20734565,PG/SG/G/UTIL,7700,HOU@IND 12/23/2021 07:00PM ET,IND,27.59
SG/SF,Josh Giddey (20734573),Josh Giddey,20734573,SG/SF/F/G/UTIL,7500,OKC@PHX 12/23/2021 09:00PM ET,OKC,31.38
SF/PF,Franz Wagner (20734580),Franz Wagner,20734580,SF/PF/F/UTIL,7400,NOP@ORL 12/23/2021 07:00PM ET,ORL,28.18
C,Clint Capela (20734578),Clint Capela,20734578,C/UTIL,7400,ATL@PHI 12/23/2021 07:00PM ET,ATL,35.06
PF/C,John Collins (20734584),John Collins,20734584,PF/C/F/UTIL,7300,ATL@PHI 12/23/2021 07:00PM ET,ATL,35.22
SG,Jamal Murray (20734588),Jamal Murray,20734588,SG/G/UTIL,7200,CHA@DEN 12/23/2021 09:00PM ET,DEN,0
PG,Derrick Rose (20734591),Derrick Rose,20734591,PG/G/UTIL,7200,WAS@NYK 12/23/2021 07:30PM ET,NYK,24.23
PF,Jerami Grant (20734594),Jerami Grant,20734594,PF/F/UTIL,7100,DET@MIA 12/23/2021 07:30PM ET,DET,34.38
SG,Seth Curry (20734597),Seth Curry,20734597,SG/G/UTIL,7000,ATL@PHI 12/23/2021 07:00PM ET,PHI,27.12
PF/C,Jaren Jackson Jr. (20734600),Jaren Jackson Jr.,20734600,PF/C/F/UTIL,6900,MEM@GSW 12/23/2021 10:00PM ET,MEM,30.04
SG/SF,Andrew Wiggins (20734604),Andrew Wiggins,20734604,SG/SF/F/G/UTIL,6800,MEM@GSW 12/23/2021 10:00PM ET,GSW,30.18
SF,Dillon Brooks (20734619),Dillon Brooks,20734619,SF/F/UTIL,6800,MEM@GSW 12/23/2021 10:00PM ET,MEM,30.75
PG/SG,Tyler Herro (20734615),Tyler Herro,20734615,PG/SG/G/UTIL,6800,DET@MIA 12/23/2021 07:30PM ET,MIA,33.62
SF/PF,Kyle Kuzma (20734611),Kyle Kuzma,20734611,SF/PF/F/UTIL,6800,WAS@NYK 12/23/2021 07:30PM ET,WAS,29.69
C,Andre Drummond (20734609),Andre Drummond,20734609,C/UTIL,6800,ATL@PHI 12/23/2021 07:00PM ET,PHI,24.18
C,Myles Turner (20734622),Myles Turner,20734622,C/UTIL,6700,HOU@IND 12/23/2021 07:00PM ET,IND,31.03
PG/SG,Derrick White (20734631),Derrick White,20734631,PG/SG/G/UTIL,6700,SAS@LAL 12/23/2021 10:30PM ET,SAS,30.24
SF/PF,Saddiq Bey (20734627),Saddiq Bey,20734627,SF/PF/F/UTIL,6700,DET@MIA 12/23/2021 07:30PM ET,DET,27.08
PG,Tyrese Maxey (20734624),Tyrese Maxey,20734624,PG/G/UTIL,6700,ATL@PHI 12/23/2021 07:00PM ET,PHI,30.98
SF/PF,Gordon Hayward (20734637),Gordon Hayward,20734637,SF/PF/F/UTIL,6600,CHA@DEN 12/23/2021 09:00PM ET,CHA,32.09
C,Jakob Poeltl (20734635),Jakob Poeltl,20734635,C/UTIL,6600,SAS@LAL 12/23/2021 10:30PM ET,SAS,31.41
SG/SF,Will Barton (20734641),Will Barton,20734641,SG/SF/F/G/UTIL,6400,CHA@DEN 12/23/2021 09:00PM ET,DEN,30.68
C,Mo Bamba (20734646),Mo Bamba,20734646,C/UTIL,6300,NOP@ORL 12/23/2021 07:00PM ET,ORL,30.07
PG/SG,Jordan Poole (20734648),Jordan Poole,20734648,PG/SG/G/UTIL,6200,MEM@GSW 12/23/2021 10:00PM ET,GSW,29.88
SG,Desmond Bane (20734652),Desmond Bane,20734652,SG/G/UTIL,6200,MEM@GSW 12/23/2021 10:00PM ET,MEM,28.69
PG,Mike Conley (20734659),Mike Conley,20734659,PG/G/UTIL,6200,MIN@UTA 12/23/2021 09:00PM ET,UTA,28.13
SF/PF,Josh Hart (20734655),Josh Hart,20734655,SF/PF/F/UTIL,6200,NOP@ORL 12/23/2021 07:00PM ET,NOP,29.21
PG/SG,Terry Rozier (20734664),Terry Rozier,20734664,PG/SG/G/UTIL,6100,CHA@DEN 12/23/2021 09:00PM ET,CHA,29.76
C,Mitchell Robinson (20734662),Mitchell Robinson,20734662,C/UTIL,6100,WAS@NYK 12/23/2021 07:30PM ET,NYK,22.30
SG/SF,Tim Hardaway Jr. (20734668),Tim Hardaway Jr.,20734668,SG/SF/F/G/UTIL,6000,MIL@DAL 12/23/2021 08:30PM ET,DAL,26.69
SG/SF,Kelly Oubre Jr. (20734673),Kelly Oubre Jr.,20734673,SG/SF/F/G/UTIL,5900,CHA@DEN 12/23/2021 09:00PM ET,CHA,27.04
SF/PF,Dorian Finney-Smith (20734689),Dorian Finney-Smith,20734689,SF/PF/F/UTIL,5900,MIL@DAL 12/23/2021 08:30PM ET,DAL,23.1
PF,Jae'Sean Tate (20734681),Jae'Sean Tate,20734681,PF/F/UTIL,5900,HOU@IND 12/23/2021 07:00PM ET,HOU,26.70
PG,Kemba Walker (20734678),Kemba Walker,20734678,PG/G/UTIL,5900,WAS@NYK 12/23/2021 07:30PM ET,NYK,24.45
SG/SF,Luguentz Dort (20734684),Luguentz Dort,20734684,SG/SF/F/G/UTIL,5900,OKC@PHX 12/23/2021 09:00PM ET,OKC,27.66
SF/PF,Aaron Gordon (20734693),Aaron Gordon,20734693,SF/PF/F/UTIL,5800,CHA@DEN 12/23/2021 09:00PM ET,DEN,26.72
PG,Tyus Jones (20734702),Tyus Jones,20734702,PG/G/UTIL,5800,MEM@GSW 12/23/2021 10:00PM ET,MEM,19.47
SG/SF,Evan Fournier (20734697),Evan Fournier,20734697,SG/SF/F/G/UTIL,5800,WAS@NYK 12/23/2021 07:30PM ET,NYK,22.26
SG,Klay Thompson (20734711),Klay Thompson,20734711,SG/G/UTIL,5700,MEM@GSW 12/23/2021 10:00PM ET,GSW,0
C,Alperen Sengun (20734714),Alperen Sengun,20734714,C/UTIL,5700,HOU@IND 12/23/2021 07:00PM ET,HOU,22.16
PF,Keldon Johnson (20734708),Keldon Johnson,20734708,PF/F/UTIL,5700,SAS@LAL 12/23/2021 10:30PM ET,SAS,28.15
SF,RJ Barrett (20734705),RJ Barrett,20734705,SF/F/UTIL,5700,WAS@NYK 12/23/2021 07:30PM ET,NYK,26.89
PG/SG,Monte Morris (20734720),Monte Morris,20734720,PG/SG/G/UTIL,5600,CHA@DEN 12/23/2021 09:00PM ET,DEN,24.79
SG/SF,Cody Martin (20734724),Cody Martin,20734724,SG/SF/F/G/UTIL,5600,CHA@DEN 12/23/2021 09:00PM ET,CHA,23.03
SG/SF,Eric Gordon (20734729),Eric Gordon,20734729,SG/SF/F/G/UTIL,5600,HOU@IND 12/23/2021 07:00PM ET,HOU,24.04
PF/C,Jarred Vanderbilt (20734716),Jarred Vanderbilt,20734716,PF/C/F/UTIL,5600,MIN@UTA 12/23/2021 09:00PM ET,MIN,22.83
SG/SF,Kevin Huerter (20734734),Kevin Huerter,20734734,SG/SF/F/G/UTIL,5600,ATL@PHI 12/23/2021 07:00PM ET,ATL,20.28
PG,Gabe Vincent (20734742),Gabe Vincent,20734742,PG/G/UTIL,5500,DET@MIA 12/23/2021 07:30PM ET,MIA,16.60
PG,Devonte' Graham (20734739),Devonte' Graham,20734739,PG/G/UTIL,5500,NOP@ORL 12/23/2021 07:00PM ET,NOP,26.83
PF,Michael Porter Jr. (20734745),Michael Porter Jr.,20734745,PF/F/UTIL,5400,CHA@DEN 12/23/2021 09:00PM ET,DEN,23.64
PG/SG,Jordan Clarkson (20734748),Jordan Clarkson,20734748,PG/SG/G/UTIL,5400,MIN@UTA 12/23/2021 09:00PM ET,UTA,24.57
PG,Patrick Beverley (20734752),Patrick Beverley,20734752,PG/G/UTIL,5400,MIN@UTA 12/23/2021 09:00PM ET,MIN,25.14
C,Dewayne Dedmon (20734755),Dewayne Dedmon,20734755,C/UTIL,5300,DET@MIA 12/23/2021 07:30PM ET,MIA,17.39
PG,Spencer Dinwiddie (20734766),Spencer Dinwiddie,20734766,PG/G/UTIL,5300,WAS@NYK 12/23/2021 07:30PM ET,WAS,27.45
PG/SG,Shake Milton (20734757),Shake Milton,20734757,PG/SG/G/UTIL,5300,ATL@PHI 12/23/2021 07:00PM ET,PHI,21.5
SG/SF,Mikal Bridges (20734761),Mikal Bridges,20734761,SG/SF/F/G/UTIL,5300,OKC@PHX 12/23/2021 09:00PM ET,PHX,24.18
SG/SF,Pat Connaughton (20734780),Pat Connaughton,20734780,SG/SF/F/G/UTIL,5200,MIL@DAL 12/23/2021 08:30PM ET,MIL,23.75
C,Steven Adams (20734792),Steven Adams,20734792,C/UTIL,5200,MEM@GSW 12/23/2021 10:00PM ET,MEM,24.79
SF,Talen Horton-Tucker (20734789),Talen Horton-Tucker,20734789,SF/F/UTIL,5200,SAS@LAL 12/23/2021 10:30PM ET,LAL,23.56
SF/PF,Bojan Bogdanovic (20734785),Bojan Bogdanovic,20734785,SF/PF/F/UTIL,5200,MIN@UTA 12/23/2021 09:00PM ET,UTA,25.84
SG/SF,Max Strus (20734775),Max Strus,20734775,SG/SF/F/G/UTIL,5200,DET@MIA 12/23/2021 07:30PM ET,MIA,17.79
C,Montrezl Harrell (20734769),Montrezl Harrell,20734769,C/UTIL,5200,WAS@NYK 12/23/2021 07:30PM ET,WAS,29.23
PG/SG,Cameron Payne (20734771),Cameron Payne,20734771,PG/SG/G/UTIL,5200,OKC@PHX 12/23/2021 09:00PM ET,PHX,21.23
PF/C,PJ Washington (20734800),PJ Washington,20734800,PF/C/F/UTIL,5100,CHA@DEN 12/23/2021 09:00PM ET,CHA,24.41
SG,Malik Beasley (20734808),Malik Beasley,20734808,SG/G/UTIL,5100,MIN@UTA 12/23/2021 09:00PM ET,MIN,20.70
C,Isaiah Stewart (20734794),Isaiah Stewart,20734794,C/UTIL,5100,DET@MIA 12/23/2021 07:30PM ET,DET,22.74
SF/PF,Chuma Okeke (20734796),Chuma Okeke,20734796,SF/PF/F/UTIL,5100,NOP@ORL 12/23/2021 07:00PM ET,ORL,18.15
PG/SG,Bogdan Bogdanovic (20734804),Bogdan Bogdanovic,20734804,PG/SG/G/UTIL,5100,ATL@PHI 12/23/2021 07:00PM ET,ATL,21.75
PF,Jordan Nwora (20734820),Jordan Nwora,20734820,PF/F/UTIL,5000,MIL@DAL 12/23/2021 08:30PM ET,MIL,16.84
SG/SF,Chris Duarte (20734815),Chris Duarte,20734815,SG/SF/F/G/UTIL,5000,HOU@IND 12/23/2021 07:00PM ET,IND,23.71
PG/SG,Immanuel Quickley (20734811),Immanuel Quickley,20734811,PG/SG/G/UTIL,5000,WAS@NYK 12/23/2021 07:30PM ET,NYK,18.78
PG,Jalen Suggs (20734823),Jalen Suggs,20734823,PG/G/UTIL,5000,NOP@ORL 12/23/2021 07:00PM ET,ORL,24.04
SF/PF,Kyle Anderson (20734831),Kyle Anderson,20734831,SF/PF/F/UTIL,4900,MEM@GSW 12/23/2021 10:00PM ET,MEM,22.30
PG/SG,Jalen Green (20734835),Jalen Green,20734835,PG/SG/G/UTIL,4900,HOU@IND 12/23/2021 07:00PM ET,HOU,22.58
SG/SF,Duncan Robinson (20734839),Duncan Robinson,20734839,SG/SF/F/G/UTIL,4900,DET@MIA 12/23/2021 07:30PM ET,MIA,21.17
PG,Victor Oladipo (20734844),Victor Oladipo,20734844,PG/G/UTIL,4900,DET@MIA 12/23/2021 07:30PM ET,MIA,0
PG,Markelle Fultz (20734828),Markelle Fultz,20734828,PG/G/UTIL,4900,NOP@ORL 12/23/2021 07:00PM ET,ORL,0
C,Frank Kaminsky (20734826),Frank Kaminsky,20734826,C/UTIL,4900,OKC@PHX 12/23/2021 09:00PM ET,PHX,21.75
SF/PF,Otto Porter Jr. (20734853),Otto Porter Jr.,20734853,SF/PF/F/UTIL,4800,MEM@GSW 12/23/2021 10:00PM ET,GSW,18.14
PF,Carmelo Anthony (20734862),Carmelo Anthony,20734862,PF/F/UTIL,4800,SAS@LAL 12/23/2021 10:30PM ET,LAL,23.37
C,Daniel Gafford (20734851),Daniel Gafford,20734851,C/UTIL,4800,WAS@NYK 12/23/2021 07:30PM ET,WAS,22.75
SG/SF,Gary Harris (20734857),Gary Harris,20734857,SG/SF/F/G/UTIL,4800,NOP@ORL 12/23/2021 07:00PM ET,ORL,17.2
SF/PF,Cameron Johnson (20734847),Cameron Johnson,20734847,SF/PF/F/UTIL,4800,OKC@PHX 12/23/2021 09:00PM ET,PHX,20.01
C,DeMarcus Cousins (20734869),DeMarcus Cousins,20734869,C/UTIL,4700,MIL@DAL 12/23/2021 08:30PM ET,MIL,18
SG/SF,Sterling Brown (20734881),Sterling Brown,20734881,SG/SF/F/G/UTIL,4700,MIL@DAL 12/23/2021 08:30PM ET,DAL,10.28
SF,Garrison Mathews (20734875),Garrison Mathews,20734875,SF/F/UTIL,4700,HOU@IND 12/23/2021 07:00PM ET,HOU,21.22
SF,Kent Bazemore (20734878),Kent Bazemore,20734878,SF/F/UTIL,4700,SAS@LAL 12/23/2021 10:30PM ET,LAL,10.81
PF/C,P.J. Tucker (20734871),P.J. Tucker,20734871,PF/C/F/UTIL,4700,DET@MIA 12/23/2021 07:30PM ET,MIA,20.38
PG/SG,Nickeil Alexander-Walker (20734865),Nickeil Alexander-Walker,20734865,PG/SG/G/UTIL,4700,NOP@ORL 12/23/2021 07:00PM ET,NOP,25.62
C,Brook Lopez (20734891),Brook Lopez,20734891,C/UTIL,4600,MIL@DAL 12/23/2021 08:30PM ET,MIL,23.25
PG/SG,De'Anthony Melton (20734895),De'Anthony Melton,20734895,PG/SG/G/UTIL,4600,MEM@GSW 12/23/2021 10:00PM ET,MEM,24.01
PG/SG,Armoni Brooks (20734899),Armoni Brooks,20734899,PG/SG/G/UTIL,4600,HOU@IND 12/23/2021 07:00PM ET,HOU,13.74
PF,T.J. Warren (20734903),T.J. Warren,20734903,PF/F/UTIL,4600,HOU@IND 12/23/2021 07:00PM ET,IND,0
SG/SF,Terrence Ross (20734886),Terrence Ross,20734886,SG/SF/F/G/UTIL,4600,NOP@ORL 12/23/2021 07:00PM ET,ORL,18.95
SG/SF,Cam Reddish (20734906),Cam Reddish,20734906,SG/SF/F/G/UTIL,4600,ATL@PHI 12/23/2021 07:00PM ET,ATL,19.58
C,JaVale McGee (20734893),JaVale McGee,20734893,C/UTIL,4600,OKC@PHX 12/23/2021 09:00PM ET,PHX,23.12
SG/SF,Grayson Allen (20734911),Grayson Allen,20734911,SG/SF/F/G/UTIL,4500,MIL@DAL 12/23/2021 08:30PM ET,MIL,22.84
PG,Trey Burke (20734926),Trey Burke,20734926,PG/G/UTIL,4500,MIL@DAL 12/23/2021 08:30PM ET,DAL,13.12
C,Kelly Olynyk (20734916),Kelly Olynyk,20734916,C/UTIL,4500,DET@MIA 12/23/2021 07:30PM ET,DET,26.88
PG,Saben Lee (20734923),Saben Lee,20734923,PG/G/UTIL,4500,DET@MIA 12/23/2021 07:30PM ET,DET,14.92
SG/SF,Kentavious Caldwell-Pope (20734918),Kentavious Caldwell-Pope,20734918,SG/SF/F/G/UTIL,4500,WAS@NYK 12/23/2021 07:30PM ET,WAS,21.54
C,Robin Lopez (20734929),Robin Lopez,20734929,C/UTIL,4500,NOP@ORL 12/23/2021 07:00PM ET,ORL,17.86
SG/SF,Damion Lee (20734944),Damion Lee,20734944,SG/SF/F/G/UTIL,4400,MEM@GSW 12/23/2021 10:00PM ET,GSW,15.15
PF/C,KJ Martin (20734935),KJ Martin,20734935,PF/C/F/UTIL,4400,HOU@IND 12/23/2021 07:00PM ET,HOU,16.17
C,Dwight Howard (20734933),Dwight Howard,20734933,C/UTIL,4400,SAS@LAL 12/23/2021 10:30PM ET,LAL,15.14
SG/SF,Hamidou Diallo (20734939),Hamidou Diallo,20734939,SG/SF/F/G/UTIL,4400,DET@MIA 12/23/2021 07:30PM ET,DET,15.09
C,Thomas Bryant (20734931),Thomas Bryant,20734931,C/UTIL,4400,WAS@NYK 12/23/2021 07:30PM ET,WAS,0
PG,Michael Carter-Williams (20734949),Michael Carter-Williams,20734949,PG/G/UTIL,4400,NOP@ORL 12/23/2021 07:00PM ET,ORL,0
SF/PF,Jeff Green (20734958),Jeff Green,20734958,SF/PF/F/UTIL,4300,CHA@DEN 12/23/2021 09:00PM ET,DEN,16.97
C,James Wiseman (20734952),James Wiseman,20734952,C/UTIL,4300,MEM@GSW 12/23/2021 10:00PM ET,GSW,0
PG/SG,Malik Monk (20734962),Malik Monk,20734962,PG/SG/G/UTIL,4300,SAS@LAL 12/23/2021 10:30PM ET,LAL,18.62
SG/SF,Lonnie Walker IV (20734979),Lonnie Walker IV,20734979,SG/SF/F/G/UTIL,4300,SAS@LAL 12/23/2021 10:30PM ET,SAS,20.24
SF/PF,Jaden McDaniels (20734954),Jaden McDaniels,20734954,SF/PF/F/UTIL,4300,MIN@UTA 12/23/2021 09:00PM ET,MIN,16.38
PF,Royce O'Neale (20734966),Royce O'Neale,20734966,PF/F/UTIL,4300,MIN@UTA 12/23/2021 09:00PM ET,UTA,22.40
SF,Danny Green (20734969),Danny Green,20734969,SF/F/UTIL,4300,ATL@PHI 12/23/2021 07:00PM ET,PHI,17.60
SF/PF,Danilo Gallinari (20734972),Danilo Gallinari,20734972,SF/PF/F/UTIL,4300,ATL@PHI 12/23/2021 07:00PM ET,ATL,18.57
PF,Darius Bazley (20734976),Darius Bazley,20734976,PF/F/UTIL,4300,OKC@PHX 12/23/2021 09:00PM ET,OKC,22.77
PG/SG,Gary Payton II (20734994),Gary Payton II,20734994,PG/SG/G/UTIL,4200,MEM@GSW 12/23/2021 10:00PM ET,GSW,14.74
PF/C,Naz Reid (20734990),Naz Reid,20734990,PF/C/F/UTIL,4200,MIN@UTA 12/23/2021 09:00PM ET,MIN,16.87
C,Omer Yurtseven (20734984),Omer Yurtseven,20734984,C/UTIL,4200,DET@MIA 12/23/2021 07:30PM ET,MIA,9.67
SF/PF,Deni Avdija (20734986),Deni Avdija,20734986,SF/PF/F/UTIL,4200,WAS@NYK 12/23/2021 07:30PM ET,WAS,17.82
PG,Delon Wright (20735001),Delon Wright,20735001,PG/G/UTIL,4200,ATL@PHI 12/23/2021 07:00PM ET,ATL,11.39
PF,Jae Crowder (20734998),Jae Crowder,20734998,PF/F/UTIL,4200,OKC@PHX 12/23/2021 09:00PM ET,PHX,20.95
PG/SG,Donte DiVincenzo (20735006),Donte DiVincenzo,20735006,PG/SG/G/UTIL,4100,MIL@DAL 12/23/2021 08:30PM ET,MIL,0
C,Dwight Powell (20735021),Dwight Powell,20735021,C/UTIL,4100,MIL@DAL 12/23/2021 08:30PM ET,DAL,14.62
PG,T.J. McConnell (20735015),T.J. McConnell,20735015,PG/G/UTIL,4100,HOU@IND 12/23/2021 07:00PM ET,IND,22.19
PG,Isaiah Thomas (20735023),Isaiah Thomas,20735023,PG/G/UTIL,4100,SAS@LAL 12/23/2021 10:30PM ET,LAL,16.92
SG/SF,Joe Ingles (20735010),Joe Ingles,20735010,SG/SF/F/G/UTIL,4100,MIN@UTA 12/23/2021 09:00PM ET,UTA,18.48
C,Rui Hachimura (20735004),Rui Hachimura,20735004,C/UTIL,4100,WAS@NYK 12/23/2021 07:30PM ET,WAS,0
SG,Quentin Grimes (20735018),Quentin Grimes,20735018,SG/G/UTIL,4100,WAS@NYK 12/23/2021 07:30PM ET,NYK,6.75
C,Mason Plumlee (20735026),Mason Plumlee,20735026,C/UTIL,4000,CHA@DEN 12/23/2021 09:00PM ET,CHA,22.69
PG,Facundo Campazzo (20735041),Facundo Campazzo,20735041,PG/G/UTIL,4000,CHA@DEN 12/23/2021 09:00PM ET,DEN,16.47
PF/C,Maxi Kleber (20735044),Maxi Kleber,20735044,PF/C/F/UTIL,4000,MIL@DAL 12/23/2021 08:30PM ET,DAL,18.91
PF/C,Brandon Clarke (20735028),Brandon Clarke,20735028,PF/C/F/UTIL,4000,MEM@GSW 12/23/2021 10:00PM ET,MEM,17.59
SG/SF,Josh Christopher (20735036),Josh Christopher,20735036,SG/SF/F/G/UTIL,4000,HOU@IND 12/23/2021 07:00PM ET,HOU,11.70
C,Nerlens Noel (20735048),Nerlens Noel,20735048,C/UTIL,4000,WAS@NYK 12/23/2021 07:30PM ET,NYK,16.60
PF/C,Herbert Jones (20735032),Herbert Jones,20735032,PF/C/F/UTIL,4000,NOP@ORL 12/23/2021 07:00PM ET,NOP,18.10
PG/SG,Bones Hyland (20735064),Bones Hyland,20735064,PG/SG/G/UTIL,3900,CHA@DEN 12/23/2021 09:00PM ET,DEN,15.64
SG/SF,Justin Holiday (20735056),Justin Holiday,20735056,SG/SF/F/G/UTIL,3900,HOU@IND 12/23/2021 07:00PM ET,IND,18.08
