playerId,displayName,teamAbbreviation,position,rosterSlotId,salary,status,DK_proj,Pts_proj,Reb_proj,Ast_proj,MSE_DK,MSE_Pts,MSE_Reb,MSE_Ast,costPerPoint,pointsRank,salaryRank,eligible
830648,Bogdan Bogdanovic,ATL,PG/SG,458,4700,Q,-0.39000000000000057,0.7399999999999984,-1.58,-6.52,1753.7,826.28,70.51,142.0,-12051.28,683.5,321.0,False
830648,Bogdan Bogdanovic,ATL,PG/SG,464,4700,Q,-0.39000000000000057,0.7399999999999984,-1.58,-6.52,1753.7,826.28,70.51,142.0,-12051.28,683.5,321.0,False
830648,Bogdan Bogdanovic,ATL,PG/SG,465,4700,Q,-0.39000000000000057,0.7399999999999984,-1.58,-6.52,1753.7,826.28,70.51,142.0,-12051.28,683.5,321.0,False
830648,Bogdan Bogdanovic,ATL,PG/SG,459,4700,Q,-0.39000000000000057,0.7399999999999984,-1.58,-6.52,1753.7,826.28,70.51,142.0,-12051.28,683.5,321.0,False
901190,Chris Boucher,TOR,PF/C,465,4000,None,-0.41000000000000014,-0.23,-8.26,-0.31,728.38,67.2,133.16,1.68,-9756.1,687.5,419.5,False
901190,Chris Boucher,TOR,PF/C,463,4000,None,-0.41000000000000014,-0.23,-8.26,-0.31,728.38,67.2,133.16,1.68,-9756.1,687.5,419.5,False
901190,Chris Boucher,TOR,PF/C,462,4000,None,-0.41000000000000014,-0.23,-8.26,-0.31,728.38,67.2,133.16,1.68,-9756.1,687.5,419.5,False
901190,Chris Boucher,TOR,PF/C,461,4000,None,-0.41000000000000014,-0.23,-8.26,-0.31,728.38,67.2,133.16,1.68,-9756.1,687.5,419.5,False
946801,De'Anthony Melton,MEM,PG/SG,458,3800,Q,-1.5799999999999983,9.93,1.87,0.5299999999999998,762.88,75.12,10.31,8.9,-2405.06,691.5,459.0,False
946801,De'Anthony Melton,MEM,PG/SG,465,3800,Q,-1.5799999999999983,9.93,1.87,0.5299999999999998,762.88,75.12,10.31,8.9,-2405.06,691.5,459.0,False
946801,De'Anthony Melton,MEM,PG/SG,464,3800,Q,-1.5799999999999983,9.93,1.87,0.5299999999999998,762.88,75.12,10.31,8.9,-2405.06,691.5,459.0,False
946801,De'Anthony Melton,MEM,PG/SG,459,3800,Q,-1.5799999999999983,9.93,1.87,0.5299999999999998,762.88,75.12,10.31,8.9,-2405.06,691.5,459.0,False
712593,Gary Harris,ORL,SG,459,3200,None,-2.06,9.15,-0.77,2.94,100.73,67.72,5.17,2.97,-1553.4,695.0,605.0,False
712593,Gary Harris,ORL,SG,464,3200,None,-2.06,9.15,-0.77,2.94,100.73,67.72,5.17,2.97,-1553.4,695.0,605.0,False
712593,Gary Harris,ORL,SG,465,3200,None,-2.06,9.15,-0.77,2.94,100.73,67.72,5.17,2.97,-1553.4,695.0,605.0,False
602730,Kentavious Caldwell-Pope,WAS,SG/SF,465,4300,None,-8.16,-6.699999999999999,-8.47,1.32,618.69,418.76,99.93,5.98,-526.96,701.0,378.0,False
602730,Kentavious Caldwell-Pope,WAS,SG/SF,464,4300,None,-8.16,-6.699999999999999,-8.47,1.32,618.69,418.76,99.93,5.98,-526.96,701.0,378.0,False
602730,Kentavious Caldwell-Pope,WAS,SG/SF,460,4300,None,-8.16,-6.699999999999999,-8.47,1.32,618.69,418.76,99.93,5.98,-526.96,701.0,378.0,False
602730,Kentavious Caldwell-Pope,WAS,SG/SF,463,4300,None,-8.16,-6.699999999999999,-8.47,1.32,618.69,418.76,99.93,5.98,-526.96,701.0,378.0,False
602730,Kentavious Caldwell-Pope,WAS,SG/SF,459,4300,None,-8.16,-6.699999999999999,-8.47,1.32,618.69,418.76,99.93,5.98,-526.96,701.0,378.0,False
