playerId,displayName,teamAbbreviation,position,rosterSlotId,salary,status,DK_proj,Pts_proj,Reb_proj,Ast_proj,MSE_DK,MSE_Pts,MSE_Reb,MSE_Ast,costPerPoint,pointsRank,salaryRank,eligible
697644,Alex Caruso,CHI,PG/SG,458,5200,None,31.31,24.04,3.85,-0.62,3172.03,3409.31,148.64,194.89,166.08,267.5,270.5,True
697644,Alex Caruso,CHI,PG/SG,459,5200,None,31.31,24.04,3.85,-0.62,3172.03,3409.31,148.64,194.89,166.08,267.5,270.5,True
697644,Alex Caruso,CHI,PG/SG,464,5200,None,31.31,24.04,3.85,-0.62,3172.03,3409.31,148.64,194.89,166.08,267.5,270.5,True
697644,Alex Caruso,CHI,PG/SG,465,5200,None,31.31,24.04,3.85,-0.62,3172.03,3409.31,148.64,194.89,166.08,267.5,270.5,True
1251666,Scottie Barnes,TOR,SF/PF,465,6700,None,39.34,16.94,6.42,5.23,80.02,82.38,12.79,12.12,170.31,171.5,159.5,True
1251666,Scottie Barnes,TOR,SF/PF,463,6700,None,39.34,16.94,6.42,5.23,80.02,82.38,12.79,12.12,170.31,171.5,159.5,True
1251666,Scottie Barnes,TOR,SF/PF,461,6700,None,39.34,16.94,6.42,5.23,80.02,82.38,12.79,12.12,170.31,171.5,159.5,True
1251666,Scottie Barnes,TOR,SF/PF,460,6700,None,39.34,16.94,6.42,5.23,80.02,82.38,12.79,12.12,170.31,171.5,159.5,True
679478,Steven Adams,MEM,C,465,4400,None,24.76,7.65,8.24,-0.36,5587.68,345.77,928.46,14.24,177.71,336.5,366.5,True
679478,Steven Adams,MEM,C,462,4400,None,24.76,7.65,8.24,-0.36,5587.68,345.77,928.46,14.24,177.71,336.5,366.5,True
1132051,Devin Vassell,SAS,SG/SF,463,4700,Q,23.36,11.86,2.95,1.53,63.83,37.83,19.33,0.71,201.2,349.0,321.0,True
1132051,Devin Vassell,SAS,SG/SF,464,4700,Q,23.36,11.86,2.95,1.53,63.83,37.83,19.33,0.71,201.2,349.0,321.0,True
1132051,Devin Vassell,SAS,SG/SF,460,4700,Q,23.36,11.86,2.95,1.53,63.83,37.83,19.33,0.71,201.2,349.0,321.0,True
1132051,Devin Vassell,SAS,SG/SF,459,4700,Q,23.36,11.86,2.95,1.53,63.83,37.83,19.33,0.71,201.2,349.0,321.0,True
1132051,Devin Vassell,SAS,SG/SF,465,4700,Q,23.36,11.86,2.95,1.53,63.83,37.83,19.33,0.71,201.2,349.0,321.0,True
1134175,Immanuel Quickley,NYK,PG,464,4200,None,20.34,9.18,1.61,-0.25,265.23,93.98,10.65,12.38,206.49,393.0,390.0,True
1134175,Immanuel Quickley,NYK,PG,458,4200,None,20.34,9.18,1.61,-0.25,265.23,93.98,10.65,12.38,206.49,393.0,390.0,True
1134175,Immanuel Quickley,NYK,PG,465,4200,None,20.34,9.18,1.61,-0.25,265.23,93.98,10.65,12.38,206.49,393.0,390.0,True
1061647,Daniel Gafford,WAS,C,465,4400,None,21.21,11.04,3.22,1.99,324.93,100.15,28.06,1.58,207.45,375.5,366.5,True
1061647,Daniel Gafford,WAS,C,462,4400,None,21.21,11.04,3.22,1.99,324.93,100.15,28.06,1.58,207.45,375.5,366.5,True
949273,Grant Williams,BOS,PF/C,461,3900,None,17.63,7.52,-2.87,8.09,185163.99,83770.64,120746.5,71937.91,221.21,444.5,435.0,True
949273,Grant Williams,BOS,PF/C,465,3900,None,17.63,7.52,-2.87,8.09,185163.99,83770.64,120746.5,71937.91,221.21,444.5,435.0,True
949273,Grant Williams,BOS,PF/C,462,3900,None,17.63,7.52,-2.87,8.09,185163.99,83770.64,120746.5,71937.91,221.21,444.5,435.0,True
949273,Grant Williams,BOS,PF/C,463,3900,None,17.63,7.52,-2.87,8.09,185163.99,83770.64,120746.5,71937.91,221.21,444.5,435.0,True
398142,DeAndre Jordan,LAL,C,465,3600,None,14.86,0.11,-0.9,3.93,478.27,90.14,28.2,6.49,242.26,500.5,504.0,True
398142,DeAndre Jordan,LAL,C,462,3600,None,14.86,0.11,-0.9,3.93,478.27,90.14,28.2,6.49,242.26,500.5,504.0,True
552806,Tristan Thompson,SAC,C,465,3200,None,6.38,-3.3200000000000003,7.17,0.09,184.47,114.15,86.07,0.62,501.57,597.5,605.0,True
552806,Tristan Thompson,SAC,C,462,3200,None,6.38,-3.3200000000000003,7.17,0.09,184.47,114.15,86.07,0.62,501.57,597.5,605.0,True
561589,Torrey Craig,IND,SF/PF,463,3200,None,5.39,2.16,2.33,0.22,173.9,59.8,14.5,0.91,593.69,605.5,605.0,True
561589,Torrey Craig,IND,SF/PF,461,3200,None,5.39,2.16,2.33,0.22,173.9,59.8,14.5,0.91,593.69,605.5,605.0,True
561589,Torrey Craig,IND,SF/PF,460,3200,None,5.39,2.16,2.33,0.22,173.9,59.8,14.5,0.91,593.69,605.5,605.0,True
561589,Torrey Craig,IND,SF/PF,465,3200,None,5.39,2.16,2.33,0.22,173.9,59.8,14.5,0.91,593.69,605.5,605.0,True
